Wasserkraft;PV_Freifeld_Erfurt;PV_Freifeld_Nordhausen;PV_Freifeld_Gera;PV_Freifeld_Hildburghausen;Wind_Erfurt;Wind_Nordhausen;Wind_Gera;Wind_Hildburghausen;PV_Aufdach_Erfurt;PV_Aufdach_Nordhausen;PV_Aufdach_Gera;PV_Aufdach_Hildburghausen
0,94;0;0;0;0;0,78334;1;1;1;0;0;0;0
0,94;0;0;0;0;0,91235;1;1;1;0;0;0;0
0,94;0;0;0;0;0,94511;1;1;1;0;0;0;0
0,94;0;0;0;0;0,98613;1;1;1;0;0;0;0
0,94;0;0;0;0;0,99846;1;1;1;0;0;0;0
0,94;0;0;0;0;1;1;1;1;0;0;0;0
0,94;0;0;0;0;1;1;1;1;0;0;0;0
0,94;0;0;0;0;0,99916;1;1;1;0;0;0;0
0,94;0;0;0;0;0,97549;1;1;1;0;0;0;0
0,94;0;0;0;0;0,82406;1;0,99916;1;0;0;0;0
0,94;0;0;0;0;0,60197;1;0,99524;1;0;0;0;0
0,94;0;0;0;0;0,56066;1;0,99475;1;0;0;0;0
0,94;0;0;0;0;0,56066;1;0,99475;1;0;0;0;0
0,94;0;0;0;0;0,56066;1;0,99475;1;0;0;0;0
0,94;0;0;0;0;0,55322;1;0,99475;1;0;0;0;0
0,94;0;0;0;0;0,43432;1;0,99475;1;0;0;0;0
0,94;0;0;0;0;0,39344;1;0,99475;1;0;0;0;0
0,94;0;0;0;0;0,39344;1;0,99475;1;0;0;0;0
0,94;0;0;0;0;0,39344;1;0,99232;1;0;0;0;0
0,94;0;0;0;0;0,39344;1;0,95338;1;0;0;0;0
0,94;0;0;0;0;0,39344;1;0,94;1;0;0;0;0
0,94;0;0;0;0;0,36656;1;0,94;1;0;0;0;0
0,94;0;0;0;0;0,27694;1;0,94;1;0;0;0;0
0,94;0;0;0;0;0,36656;1;0,94;1;0;0;0;0
0,94;0,053709;0,0011247;0,073262;0,00015237;0,39344;1;0,94;1;0,0636474;0,001288994;0,087041542;0,000211384
0,94;0,12421;0,0031785;0,12334;0,00071372;0,39344;1;0,95338;1;0,147074211;0,003529781;0,146351842;0,000888966
0,94;0,18449;0,0053823;0,16654;0,0032556;0,38986;0,99986;0,97334;1;0,218405684;0,005946633;0,197582211;0,003987955
0,94;0,25803;0,0071971;0,26536;0,0039154;0,29845;0,99605;0,94073;0,99935;0,305446263;0,007935458;0,314788895;0,004763586
0,94;0,28839;0,011222;0,35123;0,0046865;0,23409;0,96214;0,85937;0,99297;0,323572895;0,011956642;0,394076053;0,005312779
0,94;0,36196;0,01877;0,33891;0,0071956;0,16061;0,85937;0,76446;0,95262;0,373869;0,019505874;0,352862526;0,007742441
0,94;0,46313;0,02524;0,41418;0,012844;0,13901;0,76721;0,70387;0,88778;0,456873947;0,025974442;0,409197632;0,013546816
0,94;0,44086;0,031039;0,51447;0,016738;0,17712;0,76721;0,76446;0,93539;0,418935158;0,031766874;0,489515368;0,0174765
0,94;0,49754;0,035128;0,59301;0,019104;0,26118;0,8179;0,85937;0,94146;0,466110632;0,035822732;0,555173842;0,0198189
0,94;0,60054;0,039045;0,62271;0,019599;0,3673;0,93539;0,94073;0,97869;0,560451947;0,039712926;0,580716789;0,020257137
0,94;0,6797;0,043014;0,64803;0,018491;0,49303;0,94876;0,97577;0,99499;0,632293895;0,043664763;0,602349316;0,019046447
0,94;0,67035;0,047761;0,63522;0,024684;0,6442;0,98971;0,99524;0,99872;0,621843632;0,048409279;0,588691737;0,025360911
0,94;0,69685;0,048657;0,71233;0,029789;0,83618;0,99818;0,99916;1;0,644680105;0,049273232;0,658414737;0,030568705
0,94;0,73611;0,048714;0,70721;0,021326;0,96138;1;1;1;0,679209316;0,049304053;0,651980842;0,021871389
0,94;0,74481;0,051974;0,76405;0,020525;0,99556;1;1;1;0,685566158;0,052578789;0,702710368;0,021036332
0,94;0,69014;0,053978;0,75702;0,025692;0,99965;1;1;1;0,633786789;0,054580232;0,694658368;0,026318289
0,94;0,62107;0,055612;0,69779;0,0098281;1;1;1;1;0,569496;0,056208932;0,639315316;0,010063074
0,94;0,71751;0,058106;0,74839;0,012178;1;1;1;1;0,657258947;0,058705437;0,684920842;0,0124623
0,94;0,80215;0,059517;0,77988;0,018495;1;1;1;1;0,734080421;0,060108758;0,712987263;0,018916421
0,94;0,7755;0,057095;0,7883;0,066392;1;1;1;1;0,709028684;0,057641147;0,719931632;0,067877589
0,94;0,78992;0,05661;0,75644;0,16812;1;1;1;1;0,722118;0,057148974;0,690767211;0,164671105
0,94;0,68685;0,056507;0,75378;0,46727;1;1;1;1;0,628277526;0,057057474;0,688802368;0,451104632
0,94;0,69259;0,054182;0,73252;0,44001;1;1;1;1;0,633912;0,054721816;0,669847421;0,423269368
0,94;0,65319;0,051453;0,60526;0,46448;1;1;1;1;0,598236632;0,051977779;0,553873579;0,446076947
0,94;0,63275;0,049509;0,64486;0,45033;1;1;1;1;0,580293;0,050028347;0,591012947;0,432188211
0,94;0,60156;0,052422;0,62742;0,28952;0,99993;1;1;1;0,552843;0,052989095;0,576372947;0,277822895
0,94;0,60599;0,047996;0,60171;0,3765;0,99657;1;1;1;0,558140368;0,0485316;0,554201053;0,361242
0,94;0,58778;0,043648;0,51688;0,29148;0,99755;1;1;1;0,542652789;0,044150195;0,477369947;0,279633632
0,94;0,48302;0,035329;0,4497;0,17969;1;1;1;1;0,447088263;0,035764942;0,416498368;0,172530474
0,94;0,46145;0,031876;0,48373;0,28806;1;1;1;1;0,428335579;0,032314911;0,449284263;0,276898263
0,94;0,4061;0,028669;0,3996;0,29353;1;1;1;1;0,378174316;0,029118189;0,372376105;0,282706105
0,94;0,39167;0,024234;0,37282;0,21235;0,99755;1;1;1;0,366183;0,024673216;0,348778737;0,204940737
0,94;0,29617;0,01798;0,22646;0,2617;0,99475;1;1;1;0,281993368;0,018366458;0,215265789;0,255294632
0,94;0,22158;0,01168;0,22169;0,16645;0,99475;1;1;1;0,218839105;0,011992279;0,219022105;0,166058053
0,94;0,1752;0,0069389;0,16131;0,047217;0,97869;1;1;1;0,183105947;0,007187373;0,167733947;0,048378458
0,94;0,10867;0,0033405;0,12889;0,013687;0,94146;1;1;1;0,122253632;0,003537294;0,145032316;0,014814332
0,94;0,0085775;0,00092997;0,0068212;0,0030052;0,88932;0,99916;1;1;0,010238368;0,001011701;0,008127704;0,003372883
0,94;0,0010264;0,00025173;0,00037502;0,00091858;0,77182;0,99524;0,99986;1;0,001225233;0,00027423;0,000446876;0,001031061
0,94;0;0;0;0;0,76721;0,99475;0,99734;1;0;0;0;0
0,94;0;0;0;0;0,76721;0,99604;0,99965;1;0;0;0;0
0,94;0;0;0;0;0,78334;0,99977;1;1;0;0;0;0
0,94;0;0;0;0;0,91235;1;1;1;0;0;0;0
0,94;0;0;0;0;0,94511;1;1;1;0;0;0;0
0,94;0;0;0;0;0,98613;1;1;1;0;0;0;0
0,94;0;0;0;0;0,99846;1;1;1;0;0;0;0
0,94;0;0;0;0;1;1;1;1;0;0;0;0
0,94;0;0;0;0;1;1;1;1;0;0;0;0
0,94;0;0;0;0;1;1;1;1;0;0;0;0
0,94;0;0;0;0;1;1;1;1;0;0;0;0
0,94;0;0;0;0;1;1;1;1;0;0;0;0
0,94;0;0;0;0;1;1;1;1;0;0;0;0
0,94;0;0;0;0;1;1;1;1;0;0;0;0
0,94;0;0;0;0;1;1;1;1;0;0;0;0
0,94;0;0;0;0;1;1;1;1;0;0;0;0
0,94;0;0;0;0;1;1;1;1;0;0;0;0
0,94;0;0;0;0;1;1;1;1;0;0;0;0
0,94;0;0;0;0;1;1;1;1;0;0;0;0
0,94;0;0;0;0;1;1;1;1;0;0;0;0
0,94;0;0;0;0;1;1;1;1;0;0;0;0
0,94;0;0;0;0;1;1;1;1;0;0;0;0
0,94;0;0;0;0;1;1;1;1;0;0;0;0
0,94;0;0;0;0;1;1;1;1;0;0;0;0
0,94;0;0;0;0;1;1;1;1;0;0;0;0
0,94;0;0;0;0;1;1;1;1;0;0;0;0
0,94;0;0;0;0;1;1;1;1;0;0;0;0
0,94;0;0;0;0;1;1;1;1;0;0;0;0
0,94;0;0;0;0;1;1;1;1;0;0;0;0
0,94;0;0;0;0;0,9972;1;1;1;0;0;0;0
0,94;0;0;0;0;0,9692;1;1;1;0;0;0;0
0,94;0;0;0;0;0,85937;1;1;1;0;0;0;0
0,94;0;0;0;0;0,69561;1;1;1;0;0;0;0
0,94;0;0;0;0;0,56341;1;0,99993;1;0;0;0;0
0,94;0;0;0;0;0,50269;1;0,99657;1;0;0;0;0
0,94;0;0;0;0;0,39388;0,99993;0,99475;1;0;0;0;0
0,94;0;0;0;0;0,30562;0,99657;0,99475;1;0;0;0;0
0,94;0;0;0;0;0,25902;0,99475;0,99475;1;0;0;0;0
0,94;0;0;0;0;0,25902;0,99475;0,99475;1;0;0;0;0
0,94;0;0;0;0;0,25902;0,99475;0,99475;1;0;0;0;0
0,94;0;0;0;0;0,29188;0,99541;0,99475;1;0;0;0;0
0,94;0;0;0;0;0,38747;0,99935;0,99475;1;0;0;0;0
0,94;0;0;0;0;0,39344;1;0,99475;1;0;0;0;0
0,94;0;0;0;0;0,40459;1;0,99475;1;0;0;0;0
0,94;0;0;0;0;0,52721;1;0,99629;1;0;0;0;0
0,94;0;0;0;0;0,60197;1;0,99986;1;0;0;0;0
0,94;0;0;0;0;0,76496;1;1;1;0;0;0;0
0,94;0;0;0;0;0,90569;1;1;1;0;0;0;0
0,94;0;0;0;0;0,97261;1;1;1;0;0;0;0
0,94;0;0;0;0;0,99475;1;1;1;0;0;0;0
0,94;0;0;0;0;0,99475;1;1;1;0;0;0;0
0,94;0;0;0;0;0,99475;1;1;1;0;0;0;0
0,94;0;0;0;0;0,99475;1;1;1;0;0;0;0
0,94;0;0;0;0;0,9911;1;1;1;0;0;0;0
0,94;0;0;0;0;0,95095;1;1;1;0;0;0;0
0,94;0;0;0;0;0,91235;1;1;1;0;0;0;0
0,94;0;0;0;0;0,78334;1;1;1;0;0;0;0
0,94;0;0;0;0;0,74793;1;1;1;0;0;0;0
0,94;0;0,0013359;0,054407;0,020364;0,5937;1;1;1;0;0,001529206;0,0634095;0,022232574
0,94;0;0,0034406;0,15454;0,034976;0,56066;1;0,99965;1;0;0,003811697;0,179927526;0,038140089
0,94;0;0,0054158;0,22278;0,1482;0,52721;1;0,9958;1;0;0,00597129;0,259339895;0,161579368
0,94;0;0,0072603;0,13631;0,1582;0,40459;1;0,99475;1;0;0,007988721;0,158661;0,172463053
0,94;0,0010549;0,010371;0,25418;0,11491;0,39344;0,99755;0,99475;1;0,001134407;0,011076316;0,279797368;0,122735211
0,94;0,006105;0,017557;0,49037;0,13782;0,38747;0,99475;0,99475;1;0,006502857;0,0183183;0,509722421;0,140871474
0,94;0,0088354;0,022733;0,22664;0,28413;0,33848;0,99475;0,99475;1;0,009390789;0,023476011;0,226082053;0,285499263
0,94;0,0057272;0,02607;0,20373;0,25294;0,39388;0,99604;0,99475;1;0,006081283;0,026763268;0,195781105;0,249284526
0,94;0,0062941;0,028233;0,33548;0,42046;0,50269;0,99977;0,99475;1;0,006627682;0,028888958;0,318150316;0,412433842
0,94;0,01475;0,031945;0,34967;0,24844;0,56341;1;0,99657;1;0,015380668;0,032621195;0,331287789;0,243698211
0,94;0,020708;0,031659;0,50453;0,13597;0,624;1;0,99909;1;0,021454342;0,032273495;0,477283263;0,133378105
0,94;0,020693;0,035041;0,59205;0,21963;0,56118;1;0,99524;1;0,021330095;0,035673442;0,559623632;0,215439158
0,94;0,022634;0,040742;0,43097;0,3077;0,45141;0,99818;0,98137;1;0,023242926;0,041438905;0,406943842;0,301035
0,94;0,020989;0,038627;0,64176;0,21801;0,36058;0,98971;0,94243;0,99872;0,021472642;0,039265058;0,605402526;0,212626737
0,94;0,027177;0,035097;0,53124;0,51395;0,26499;0,94876;0,9185;0,99499;0,027736058;0,035657068;0,500707263;0,499667053
0,94;0,036846;0,03863;0,42777;0,41078;0,25902;0,94;0,78872;0,99475;0,037523668;0,039226532;0,402773368;0,398641421
0,94;0,022235;0,041466;0,84747;0,29128;0,21143;0,9377;0,76721;0,9692;0,022619763;0,042081332;0,798168947;0,282378632
0,94;0,0093516;0,048082;0,30864;0,44739;0,15705;0,82711;0,76721;0,94;0,009507332;0,048764684;0,290912211;0,433883368
0,94;0,019847;0,047585;0,26343;0,64142;0,15705;0,76721;0,76721;0,94;0,020164674;0,048233021;0,248610316;0,622373368
0,94;0,074422;0,041786;0,59874;0,19371;0,15705;0,76721;0,76721;0,94;0,075579963;0,042332716;0,565681895;0,188037316
0,94;0,17409;0,042165;0,58142;0,31345;0,15705;0,85937;0,76721;0,94;0,170584895;0,042713163;0,549375632;0,303654789
0,94;0,48076;0,0438;0,34848;0,63982;0,18197;0,94;0,76721;0,94;0,464617737;0,044380389;0,329024368;0,617673158
0,94;0,5752;0,042572;0,33046;0,37372;0,23409;0,94;0,76721;0,94;0,553700211;0,043147547;0,311793474;0,359874316
0,94;0,26719;0,040534;0,61869;0,26049;0,16385;0,85937;0,76721;0,94;0,256691211;0,041094095;0,583375105;0,249939474
0,94;0,39477;0,036074;0,7074;0,30257;0,15705;0,76721;0,76721;0,94;0,379359;0,036594221;0,666784579;0,290411368
0,94;0,35239;0,032852;0,4722;0,26968;0,15383;0,76721;0,75344;0,92848;0,339166421;0,033356084;0,445046368;0,259773316
0,94;0,19183;0,030393;0,17464;0,34595;0,1023;0,76721;0,60197;0,80177;0,185032263;0,030892326;0,164574789;0,334697368
0,94;0,39226;0,030804;0,43629;0,17972;0,08459;0,76721;0,56066;0,76721;0,379089316;0,0313479;0,411095053;0,174765
0,94;0,16216;0,025955;0,44738;0,10297;0,08459;0,76721;0,56066;0,76721;0,157014;0,026453132;0,422055789;0,100544053
0,94;0,27859;0,022444;0,39063;0,20148;0,08459;0,76721;0,56066;0,76721;0,270098368;0,022917379;0,369467368;0,196956158
0,94;0,28488;0,018412;0,17705;0,34342;0,08459;0,76721;0,56066;0,76721;0,276676737;0,018847074;0,168071053;0,336151737
0,94;0,1904;0,015716;0,14279;0,22934;0,08459;0,76721;0,56066;0,76721;0,185301947;0,016137711;0,136123105;0,224868474
0,94;0,11183;0,012478;0,22673;0,1395;0,08459;0,67082;0,56066;0,76721;0,109645895;0,012873568;0,218858368;0,137654526
0,94;0,13228;0,0087087;0,094896;0,11146;0,08459;0,56066;0,56066;0,76721;0,132097105;0,009053106;0,093875147;0,111456632
0,94;0,12737;0,0048325;0,044301;0,057589;0,08459;0,56066;0,56066;0,76721;0,129689211;0,005097706;0,045388816;0,058790195
0,94;0,031434;0,0023785;0,10343;0,030146;0,08459;0,56066;0,56066;0,67082;0,033244358;0,002603031;0,113267368;0,031765911
0,94;0,0062956;0,00071658;0,002256;0,0041049;0,08459;0,56066;0,56066;0,56066;0,006834954;0,000826072;0,002548612;0,004429659
0,94;0,0014288;0,00019915;0,00025585;0,00056222;0,08459;0,56066;0,55322;0,56066;0,001551358;0,000230474;0,000289063;0,000606751
0,94;0;0;0;0;0,08459;0,56066;0,47519;0,56066;0;0;0;0
0,94;0;0;0;0;0,08459;0,56066;0,55322;0,56066;0;0;0;0
0,94;0;0;0;0;0,12323;0,56616;0,56066;0,56066;0;0;0;0
0,94;0;0;0;0;0,15705;0,70662;0,56066;0,67082;0;0;0;0
0,94;0;0;0;0;0,15705;0,76721;0,56066;0,76721;0;0;0;0
0,94;0;0;0;0;0,15705;0,76721;0,56066;0,76721;0;0;0;0
0,94;0;0;0;0;0,15705;0,67082;0,56066;0,76721;0;0;0;0
0,94;0;0;0;0;0,14256;0,56066;0,56066;0,76721;0;0;0;0
0,94;0;0;0;0;0,089421;0,56066;0,56066;0,76721;0;0;0;0
0,94;0;0;0;0;0,08459;0,56066;0,56066;0,67082;0;0;0;0
0,94;0;0;0;0;0,08459;0,56066;0,56066;0,56066;0;0;0;0
0,94;0;0;0;0;0,08459;0,56066;0,52721;0,56066;0;0;0;0
0,94;0;0;0;0;0,08459;0,52721;0,40459;0,5562;0;0;0;0
0,94;0;0;0;0;0,066026;0,38308;0,35401;0,44189;0;0;0;0
0,94;0;0;0;0;0,033581;0,26884;0,25308;0,31338;0;0;0;0
0,94;0;0;0;0;0,013852;0,18664;0,17304;0,21143;0;0;0;0
0,94;0;0;0;0;0,0054922;0,1139;0,1139;0,15705;0;0;0;0
0,94;0;0;0;0;0,00098361;0,08459;0,08459;0,15705;0;0;0;0
0,94;0;0;0;0;0,00098361;0,08459;0,08459;0,12323;0;0;0;0
0,94;0;0;0;0;0,00098361;0,08459;0,08459;0,08459;0;0;0;0
0,94;0;0;0;0;0,00098361;0,08459;0,08459;0,08459;0;0;0;0
0,94;0;0;0;0;0,00098361;0,08459;0,08459;0,08459;0;0;0;0
0,94;0;0;0;0;0,00098361;0,08459;0,08459;0,08459;0;0;0;0
0,94;0;0;0;0;0,00098361;0,08459;0,08459;0,08459;0;0;0;0
0,94;0;0;0;0;0,0032131;0,08459;0,08459;0,099082;0;0;0;0
0,94;0;0;0;0;0,011388;0,08459;0,08459;0,15222;0;0;0;0
0,94;0;0;0;0;0,012131;0,08459;0,12323;0,15705;0;0;0;0
0,94;0;0;0;0;0,012131;0,08459;0,15705;0,15705;0;0;0;0
0,94;0;0;0;0;0,012131;0,08459;0,15705;0,15705;0;0;0;0
0,94;0;0;0;0;0,012131;0,08459;0,15705;0,15705;0;0;0;0
0,94;0;0;0;0;0,012131;0,08459;0,15705;0,15705;0;0;0;0
0,94;0;0;0;0;0,012131;0,08459;0,14803;0,15705;0;0;0;0
0,94;0;0;0;0;0,012131;0,08459;0,093607;0,15705;0;0;0;0
0,94;0;0;0;0;0,012131;0,08459;0,08459;0,15705;0;0;0;0
0,94;0;0;0;0;0,012131;0,08459;0,08459;0,12323;0;0;0;0
0,94;0;0;0;0;0,006929;0,08459;0,08459;0,08459;0;0;0;0
0,94;0;0;0;0;0,0042536;0,084912;0,08459;0,10971;0;0;0;0
0,94;0;0;0;0;0,011834;0,12774;0,1139;0,15608;0;0;0;0
0,94;0;0;0;0;0,012249;0,16158;0,15718;0,1924;0;0;0;0
0,94;0;0;0;0;0,027948;0,23409;0,21778;0,25766;0;0;0;0
0,94;0;0;0;0;0,038689;0,25902;0,25902;0,25902;0;0;0;0
0,94;0;0;0;0;0,038689;0,25902;0,25902;0,25902;0;0;0;0
0,94;0;0;0;0;0,038689;0,21143;0,25902;0,25902;0;0;0;0
0,94;0;0;0;0;0,038689;0,15705;0,25902;0,25902;0;0;0;0
0,94;0;0;0;0;0,046033;0,15977;0,25902;0,31338;0;0;0;0
0,94;0;0;0;0;0,098018;0,22911;0,31338;0,45081;0;0;0;0
0,94;0;0;0;0;0,18918;0,31338;0,43372;0,61902;0;0;0;0
0,94;0;0;0;0;0,32113;0,44189;0,57893;0,84234;0;0;0;0
0,94;0;0;0;0;0,4856;0,5562;0,74151;0,94;0;0;0;0
0,94;0;0;0;0;0,43432;0,56066;0,76721;0,94;0;0;0;0
0,94;0;0;0;0;0,39344;0,56066;0,76721;0,94;0;0;0;0
0,94;0;0;0;0;0,39344;0,56066;0,76721;0,94;0;0;0;0
0,94;0;0;0;0;0,39567;0,56066;0,76721;0,94024;0;0;0;0
0,94;0;0;0;0;0,50269;0,61115;0,76721;0,97261;0;0;0;0
0,94;0;0;0;0;0,56341;0,75803;0,85937;0,99499;0;0;0;0
0,94;0;0;0;0;0,69561;0,79486;0,94;0,99872;0;0;0;0
0,94;0;0;0;0;0,75344;0,89623;0,93539;0,99986;0;0;0;0
0,94;0;0;0;0;0,59454;0,78334;0,8179;0,99483;0;0;0;0
0,94;0,0012804;0,068477;0,0082265;0,010585;0,42536;0,67082;0,68367;0,95376;0,001576208;0,081202879;0,008395558;0,010769068
0,94;0,0027121;0,10913;0,018452;0,036255;0,27638;0,52721;0,53482;0,81793;0,00315858;0,129265421;0,018781579;0,036846568
0,94;0,0016055;0,13215;0,030439;0,047005;0,17336;0,40459;0,40905;0,61115;0,001850034;0,156513158;0,030971305;0,047761074
0,94;0,0059589;0,23786;0,041346;0,077162;0,15705;0,39344;0,39344;0,56066;0,006839192;0,281685158;0,042061105;0,078396237
0,94;0,011978;0,36833;0,056082;0,10707;0,12323;0,39344;0,39344;0,55843;0,013224158;0,412982842;0,056782974;0,108201158
0,94;0,0052965;0,29014;0,070124;0,096756;0,08459;0,39344;0,37671;0,45141;0,005635533;0,303587368;0,070643779;0,097211526
0,94;0,015093;0,24299;0,080959;0,12485;0,08459;0,39567;0,31518;0,40905;0,015763042;0,241068789;0,081342537;0,124960105
0,94;0,012826;0,40597;0,085428;0,099158;0,12323;0,50269;0,38986;0,5339;0,013286763;0,389308421;0,085678674;0,099012632
0,94;0,02036;0,42165;0,10412;0,13597;0,15705;0,58636;0,39419;0,57993;0,020983358;0,397813105;0,104232947;0,135487421
0,94;0,025054;0,55293;0,14665;0,1095;0,21143;0,74151;0,49303;0,73416;0,025749063;0,519922263;0,146563737;0,108894632
0,94;0,030309;0,61273;0,12697;0,14421;0,25902;0,76721;0,56066;0,76721;0,031078216;0,574417737;0,126703421;0,143211947
0,94;0,0088442;0,65403;0,09071;0,28486;0,22911;0,76721;0,56066;0,76721;0,009047424;0,611576368;0,090410668;0,282542368
0,94;0,020252;0,60301;0,098963;0,3274;0,15977;0,76721;0,48262;0,67082;0,020664553;0,562407158;0,098637;0,323967789
0,94;0,041401;0,68926;0,099317;0,23927;0,15512;0,67082;0,39344;0,56066;0,042151642;0,641097158;0,099108947;0,236272263
0,94;0,041651;0,71955;0,089584;0,18985;0,10584;0,56066;0,39344;0,55322;0,0423279;0,667641789;0,089512042;0,186997105
0,94;0,027515;0,68491;0,07093;0,21503;0,08459;0,56066;0,34684;0,43432;0,027922911;0,634056474;0,070990516;0,211451684
0,94;0,0122;0,70283;0,085879;0,095333;0,071126;0,52721;0,26081;0,39285;0,012374653;0,649370684;0,085965695;0,093753789
0,94;0,0086664;0,73466;0,10936;0,21736;0,039913;0,40459;0,22367;0,31338;0,008798158;0,677639368;0,109356947;0,214158158
0,94;0,013328;0,74657;0,10313;0,33172;0,038689;0,39344;0,15841;0,25902;0,013543926;0,687559895;0,103029;0,327377368
0,94;0,07883;0,68669;0,13103;0,22957;0,038689;0,39344;0,15705;0,25902;0,080182895;0,631436684;0,130796842;0,227016316
0,94;0,15741;0,72698;0,090473;0,16985;0,038689;0,39344;0,15705;0,25902;0,152670158;0,668210053;0,090285458;0,167916947
0,94;0,50441;0,66442;0,096905;0,21136;0,038689;0,39344;0,15705;0,25902;0,480683211;0,611075526;0,096710684;0,208398474
0,94;0,62341;0,64451;0,11331;0,31742;0,03798;0,39344;0,15705;0,25902;0,592188;0,593122263;0,113094;0,312140211
0,94;0,68342;0,67119;0,11757;0,32588;0,019921;0,33907;0,15512;0,21143;0,648080053;0,618068053;0,117341526;0,319874368
0,94;0,74018;0,62005;0,11453;0,072593;0,012131;0,25961;0,10584;0,15705;0,701593105;0,571711263;0,114278684;0,071192779
0,94;0,30078;0,62307;0,15018;0,13713;0,011834;0,2563;0,08459;0,12323;0,285133263;0,575650579;0,149780684;0,134524263
0,94;0,26533;0,60176;0,11383;0,35886;0,0042536;0,18696;0,08255;0,08459;0,251576842;0,557119421;0,113479263;0,352159421
0,94;0,26904;0,45096;0,078505;0,51867;0,00098361;0,15705;0,049909;0,08255;0,255130895;0,418472842;0,078228647;0,509125263
0,94;0,38167;0,48871;0,061887;0,27306;0,00098361;0,12323;0,038689;0,049909;0,362301474;0,454649053;0,061698932;0,268306895
0,94;0,37158;0,3713;0,078399;0,1372;0,00098361;0,08459;0,033377;0,038689;0,353247789;0,346370842;0,0782691;0,135188842
0,94;0,31005;0,39969;0,07349;0,039821;0,00098361;0,08459;0,013902;0,038689;0,295352368;0,374090526;0,073499542;0,039384489
0,94;0,11308;0,37556;0,055791;0,066186;0,00098361;0,08459;0,012131;0,038689;0,107950737;0,352756579;0,055937321;0,065894447
0,94;0,070916;0,27293;0,032762;0,097408;0,00098361;0,08459;0,026295;0,038689;0,068607663;0,261169895;0,0329217;0,097712368
0,94;0,14662;0,26342;0,029546;0,086043;0,00098361;0,08459;0,038689;0,038689;0,145350158;0,260457158;0,029756763;0,087103184
0,94;0,14408;0,11833;0,020586;0,038846;0,00098361;0,084386;0,03621;0,038689;0,147700263;0,122831526;0,020805174;0,039833321
0,94;0,15446;0,029396;0,0099468;0,015792;0,00093989;0,057253;0,01638;0,03621;0,166356632;0,032959263;0,0101199;0,016494079
0,94;0,0059345;0,0069772;0,0019806;0,0056942;0,00024044;0,038689;0,011636;0,01638;0,006653206;0,008257731;0,002030048;0,006020026
0,94;0,0018657;0,0017019;0,00028535;0,0023963;0;0,027948;0,0037086;0,0099016;0,002091786;0,002014445;0,00029254;0,002533683
0,94;0;4,58E-05;0;4,80E-05;0;0,012249;0,00098361;0,0017268;0;5,42E-05;0;5,08E-05
0,94;0;0;0;0;0;0,012131;0,00098361;0,00098361;0;0;0;0
0,94;0;0;0;0;0;0,012131;0,00098361;0,006929;0;0;0;0
0,94;0;0;0;0;0;0,012131;0,0023709;0,012131;0;0;0;0
0,94;0;0;0;0;0,00024044;0,017443;0,010744;0,012131;0;0;0;0
0,94;0;0;0;0;0,00093989;0,036918;0,012131;0,019921;0;0;0;0
0,94;0;0;0;0;0,00098361;0,038689;0,01638;0,03798;0;0;0;0
0,94;0;0;0;0;0,0048481;0,038689;0,03621;0,039913;0;0;0;0
0,94;0;0;0;0;0,011983;0,039913;0,038689;0,071126;0;0;0;0
0,94;0;0;0;0;0,012131;0,071126;0,063169;0,08459;0;0;0;0
0,94;0;0;0;0;0,01461;0,08459;0,08459;0,12323;0;0;0;0
0,94;0;0;0;0;0,034439;0,10584;0,099082;0,15705;0;0;0;0
0,94;0;0;0;0;0,03857;0,14352;0,13773;0,15705;0;0;0;0
0,94;0;0;0;0;0,022872;0,090129;0,088197;0,13579;0;0;0;0
0,94;0;0;0;0;0,012131;0,052153;0,052153;0,082238;0;0;0;0
0,94;0;0;0;0;0,0076226;0,033377;0,029482;0,045915;0;0;0;0
0,94;0;0;0;0;0,0010332;0,013902;0,012485;0,029364;0;0;0;0
0,94;0;0;0;0;0,00098361;0,012131;0,012131;0,037508;0;0;0;0
0,94;0;0;0;0;0,0023709;0,015436;0,026295;0,038689;0;0;0;0
0,94;0;0;0;0;0,010744;0,035384;0,038689;0,041749;0;0;0;0
0,94;0;0;0;0;0,011834;0,03621;0,038689;0,059497;0;0;0;0
0,94;0;0;0;0;0,0042536;0,01638;0,027948;0,039301;0;0;0;0
0,94;0;0;0;0;0,00098361;0,0099016;0,0122;0,026295;0;0;0;0
0,94;0;0;0;0;0,00069508;0,0017268;0,0054922;0,010348;0;0;0;0
0,94;0;0;0;0;2,62E-05;0,00098361;0,00098361;0,002024;0;0;0;0
0,94;0;0;0;0;0;0,00098361;0,00098361;0,00098361;0;0;0;0
0,94;0;0;0;0;0;0,00098361;0,00098361;0,006929;0;0;0;0
0,94;0;0;0;0;0,00052459;0,002024;0,0023709;0,012131;0;0;0;0
0,94;0;0;0;0;0,00098361;0,0089603;0,0093566;0,012131;0;0;0;0
0,94;0;0;0;0;0,00052459;0,0023709;0,0023709;0,012131;0;0;0;0
0,94;0;0;0;0;0;0,00098361;0,00098361;0,006929;0;0;0;0
0,94;0;0;0;0;0;0,00098361;0,00098361;0,00098361;0;0;0;0
0,94;0;0;0;0;0;0,00098361;0,00098361;0,00098361;0;0;0;0
0,94;0;0;0;0;0;0,00098361;0,00098361;0,00098361;0;0;0;0
0,94;0;0;0;0;0;0,00098361;0,00098361;0,006929;0;0;0;0
0,94;0;0;0;0;0,00052459;0,0023709;0,00098361;0,012131;0;0;0;0
