HA4;Prozessgas;T24;Elektromobilitaet_PKW
0,006506;0,131116;0,027184;65068,49315
0,008804;0,117556;0,02896;65068,49315
0,00897;0,099198;0,030613;65068,49315
0,006583;0,088935;0,030245;65068,49315
0,005091;0,07865;0,025715;65068,49315
0,005425;0,072595;0,018613;65068,49315
0,002487;0,070157;0,010194;65068,49315
0,003246;0,068896;0,010612;65068,49315
0,004121;0,067579;0,010236;65068,49315
0,004329;0,074498;0,00986;65068,49315
0,005682;0,099327;0,015709;65068,49315
0,020622;0,122115;0,021391;65068,49315
0,017927;0,144432;0,018466;65068,49315
0,013145;0,156978;0,02348;65068,49315
0,005619;0,159776;0,020848;65068,49315
0,005594;0,160052;0,021182;65068,49315
0,007345;0,160327;0,020054;65068,49315
0,006436;0,159776;0,019427;65068,49315
0,004769;0,159776;0,019511;65068,49315
0,002918;0,159776;0,017881;65068,49315
0,002905;0,159776;0,018299;65068,49315
0,003242;0,157022;0,016628;65068,49315
0,001796;0,150702;0,016419;65068,49315
0,001976;0,141503;0,017505;65068,49315
0,002399;0,131116;0,018424;65068,49315
0,005826;0,117556;0,019009;65068,49315
0,006079;0,099198;0,020722;65068,49315
0,003516;0,088935;0,020137;65068,49315
0,003425;0,07865;0,018299;65068,49315
0,003285;0,072595;0,013495;65068,49315
0,028052;0,034027;0,025608;65068,49315
0,020521;0,033345;0,025491;65068,49315
0,024983;0,03256;0,023978;65068,49315
0,020914;0,03588;0,026073;65068,49315
0,022584;0,040893;0,042835;65068,49315
0,025262;0,047979;0,063205;65068,49315
0,027043;0,052341;0,069839;65068,49315
0,031318;0,052341;0,067046;65068,49315
0,033864;0,052341;0,060527;65068,49315
0,032443;0,052341;0,059363;65068,49315
0,033663;0,051514;0,055406;65068,49315
0,022152;0,050963;0,052729;65068,49315
0,023472;0,043649;0,052379;65068,49315
0,021028;0,035812;0,047724;65068,49315
0,023512;0,030963;0,047142;65068,49315
0,019553;0,025166;0,04493;65068,49315
0,02016;0,020093;0,045512;65068,49315
0,015016;0,018905;0,047724;65068,49315
0,012737;0,017521;0,051681;65068,49315
0,015568;0,015425;0,055057;65068,49315
0,015655;0,013764;0,058199;65068,49315
0,015149;0,012455;0,057501;65068,49315
0,014826;0,012484;0,048888;65068,49315
0,012645;0,012263;0,035385;65068,49315
0,017583;0,017601;0,026956;65068,49315
0,01929;0,018007;0,02634;65068,49315
0,022949;0,018457;0,025479;65068,49315
0,027687;0,019283;0,028556;65068,49315
0,043392;0,020661;0,042095;65068,49315
0,052995;0,020661;0,06462;65068,49315
0,030614;0,020372;0,074344;65068,49315
0,043829;0,02011;0,068066;65068,49315
0,032583;0,02011;0,064374;65068,49315
0,023535;0,02011;0,060189;65068,49315
0,023157;0,02025;0,057112;65068,49315
0,019544;0,020661;0,054158;65068,49315
0,020132;0,020661;0,052927;65068,49315
0,016371;0,017451;0,051327;65068,49315
0,017549;0,01708;0,04948;65068,49315
0,015099;0,01708;0,049727;65068,49315
0,019143;0,01801;0,050957;65068,49315
0,018488;0,022038;0,053665;65068,49315
0,020561;0,022314;0,057727;65068,49315
0,019361;0,022517;0,062158;65068,49315
0,018435;0,023415;0,063758;65068,49315
0,020518;0,025344;0,061051;65068,49315
0,017179;0,02617;0,050465;65068,49315
0,017427;0,028951;0,035572;65068,49315
0,016885;0,070157;0,030437;65068,49315
0,018426;0,068896;0,029743;65068,49315
0,022745;0,067579;0,02877;65068,49315
0,023908;0,074498;0,032244;65068,49315
0,025039;0,099327;0,047532;65068,49315
0,037754;0,122115;0,072966;65068,49315
0,050268;0,144432;0,083946;65068,49315
0,055157;0,156978;0,076858;65068,49315
0,045994;0,159776;0,072688;65068,49315
0,040437;0,160052;0,067963;65068,49315
0,033061;0,160327;0,064488;65068,49315
0,030072;0,159776;0,061153;65068,49315
0,02704;0,159776;0,059763;65068,49315
0,025298;0,159776;0,057956;65068,49315
0,021933;0,159776;0,055871;65068,49315
0,021338;0,157022;0,056149;65068,49315
0,021035;0,150702;0,057539;65068,49315
0,020392;0,141503;0,060597;65068,49315
0,023338;0,131116;0,065183;65068,49315
0,025998;0,117556;0,070187;65068,49315
0,022681;0,099198;0,071994;65068,49315
0,021678;0,088935;0,068936;65068,49315
0,017599;0,07865;0,056983;65068,49315
0,015394;0,072595;0,040166;65068,49315
0,027104;0,070157;0,040803;65068,49315
0,029578;0,068896;0,039872;65068,49315
0,036511;0,067579;0,038568;65068,49315
0,038378;0,074498;0,043225;65068,49315
0,040194;0,099327;0,06372;65068,49315
0,060604;0,122115;0,097816;65068,49315
0,080692;0,144432;0,112535;65068,49315
0,088539;0,156978;0,103033;65068,49315
0,073831;0,159776;0,097444;65068,49315
0,064911;0,160052;0,091109;65068,49315
0,053071;0,160327;0,086451;65068,49315
0,048273;0,159776;0,081979;65068,49315
0,043405;0,159776;0,080116;65068,49315
0,04061;0,159776;0,077694;65068,49315
0,035207;0,159776;0,074899;65068,49315
0,034252;0,157022;0,075272;65068,49315
0,033766;0,150702;0,077135;65068,49315
0,032734;0,141503;0,081234;65068,49315
0,037463;0,131116;0,087383;65068,49315
0,041732;0,117556;0,09409;65068,49315
0,036408;0,099198;0,096512;65068,49315
0,034798;0,088935;0,092413;65068,49315
0,028251;0,07865;0,07639;65068,49315
0,02471;0,072595;0,053846;65068,49315
0,022772;0,070157;0,036541;65068,49315
0,024851;0,068896;0,035707;65068,49315
0,030676;0,067579;0,034539;65068,49315
0,032244;0,074498;0,03871;65068,49315
0,03377;0,099327;0,057064;65068,49315
0,050918;0,122115;0,087598;65068,49315
0,067795;0,144432;0,10078;65068,49315
0,074388;0,156978;0,09227;65068,49315
0,062031;0,159776;0,087265;65068,49315
0,054537;0,160052;0,081592;65068,49315
0,044589;0,160327;0,07742;65068,49315
0,040558;0,159776;0,073416;65068,49315
0,036468;0,159776;0,071747;65068,49315
0,034119;0,159776;0,069578;65068,49315
0,02958;0,159776;0,067075;65068,49315
0,028778;0,157022;0,067409;65068,49315
0,02837;0,150702;0,069078;65068,49315
0,027503;0,141503;0,072748;65068,49315
0,031475;0,131116;0,078254;65068,49315
0,035062;0,117556;0,084261;65068,49315
0,030589;0,099198;0,08643;65068,49315
0,029237;0,088935;0,08276;65068,49315
0,023736;0,07865;0,06841;65068,49315
0,020761;0,072595;0,048221;65068,49315
0,015357;0,070157;0,028661;65068,49315
0,016759;0,068896;0,028007;65068,49315
0,020687;0,067579;0,02709;65068,49315
0,021744;0,074498;0,030362;65068,49315
0,022773;0,099327;0,044758;65068,49315
0,034337;0,122115;0,068708;65068,49315
0,045719;0,144432;0,079046;65068,49315
0,050165;0,156978;0,072372;65068,49315
0,041832;0,159776;0,068446;65068,49315
0,036778;0,160052;0,063996;65068,49315
0,030069;0,160327;0,060724;65068,49315
0,027351;0,159776;0,057583;65068,49315
0,024593;0,159776;0,056275;65068,49315
0,023009;0,159776;0,054573;65068,49315
0,019948;0,159776;0,05261;65068,49315
0,019407;0,157022;0,052872;65068,49315
0,019132;0,150702;0,054181;65068,49315
0,018547;0,141503;0,05706;65068,49315
0,021226;0,131116;0,061379;65068,49315
0,023645;0,117556;0,06609;65068,49315
0,020628;0,099198;0,067791;65068,49315
0,019716;0,088935;0,064912;65068,49315
0,016007;0,07865;0,053657;65068,49315
0,014001;0,072595;0,037822;65068,49315
0,008398;0,070157;0,019465;65068,49315
0,009064;0,068896;0,019376;65068,49315
0,009348;0,067579;0,018226;65068,49315
0,011522;0,074498;0,019819;65068,49315
0,01481;0,099327;0,032559;65068,49315
0,027047;0,122115;0,048042;65068,49315
0,032299;0,144432;0,053085;65068,49315
0,033632;0,156978;0,050962;65068,49315
0,021919;0,159776;0,046007;65068,49315
0,017157;0,160052;0,045123;65068,49315
0,016115;0,160327;0,042114;65068,49315
0,012009;0,159776;0,04008;65068,49315
0,012429;0,159776;0,039814;65068,49315
0,010463;0,159776;0,036275;65068,49315
0,008381;0,159776;0,035833;65068,49315
0,00891;0,157022;0,034152;65068,49315
0,006713;0,150702;0,034594;65068,49315
0,007423;0,141503;0,036275;65068,49315
0,010785;0,131116;0,039283;65068,49315
0,014596;0,117556;0,041849;65068,49315
0,014871;0,099198;0,044238;65068,49315
0,010913;0,088935;0,043707;65068,49315
0,008441;0,07865;0,03716;65068,49315
0,008994;0,072595;0,026897;65068,49315
0,009658;0,034027;0,012166;65068,49315
0,007923;0,033345;0,012665;65068,49315
0,004593;0,03256;0,012216;65068,49315
0,007654;0,03588;0,011767;65068,49315
0,0085;0,040893;0,018748;65068,49315
0,00981;0,047979;0,025529;65068,49315
0,012859;0,052341;0,022039;65068,49315
0,009919;0,052341;0,028022;65068,49315
0,008481;0,052341;0,024881;65068,49315
0,004473;0,052341;0,02528;65068,49315
0,011966;0,051514;0,023933;65068,49315
0,003148;0,050963;0,023185;65068,49315
0,003545;0,043649;0,023285;65068,49315
0,006477;0,035812;0,021341;65068,49315
0,011131;0,030963;0,021839;65068,49315
0,010229;0,025166;0,019845;65068,49315
0,008417;0,020093;0,019595;65068,49315
0,004927;0,018905;0,020892;65068,49315
0,001349;0,017521;0,021989;65068,49315
0,004163;0,015425;0,022687;65068,49315
0,003523;0,013764;0,024731;65068,49315
0,004255;0,012455;0,024033;65068,49315
0,003366;0,012484;0,021839;65068,49315
0,001981;0,012263;0,016105;65068,49315
0,004786;0,017601;0,011008;65068,49315
0,005161;0,018007;0,01146;65068,49315
0,008413;0,018457;0,011054;65068,49315
0,008464;0,019283;0,010648;65068,49315
0,011162;0,020661;0,016964;65068,49315
0,014078;0,020661;0,0231;65068,49315
0,012039;0,020372;0,019942;65068,49315
0,013174;0,02011;0,025356;65068,49315
0,006978;0,02011;0,022513;65068,49315
0,004422;0,02011;0,022874;65068,49315
0,004499;0,02025;0,021656;65068,49315
0,003204;0,020661;0,020979;65068,49315
0,003206;0,020661;0,021069;65068,49315
0,003342;0,017451;0,01931;65068,49315
0,002544;0,01708;0,019761;65068,49315
0,002473;0,01708;0,017956;65068,49315
0,00212;0,01801;0,017731;65068,49315
0,003338;0,022038;0,018904;65068,49315
0,00509;0,022314;0,019896;65068,49315
0,004194;0,022517;0,020528;65068,49315
0,006508;0,023415;0,022378;65068,49315
0,007623;0,025344;0,021746;65068,49315
0,004969;0,02617;0,019761;65068,49315
0,004418;0,028951;0,014573;65068,49315
0,008216;0,070157;0,01929;65068,49315
0,008867;0,068896;0,019203;65068,49315
0,009145;0,067579;0,018063;65068,49315
0,011271;0,074498;0,019641;65068,49315
0,014488;0,099327;0,032267;65068,49315
0,02646;0,122115;0,047612;65068,49315
0,031597;0,144432;0,05261;65068,49315
0,032902;0,156978;0,050505;65068,49315
0,021443;0,159776;0,045595;65068,49315
0,016785;0,160052;0,044718;65068,49315
0,015765;0,160327;0,041737;65068,49315
0,011748;0,159776;0,03972;65068,49315
0,012159;0,159776;0,039457;65068,49315
0,010235;0,159776;0,03595;65068,49315
0,008199;0,159776;0,035512;65068,49315
0,008717;0,157022;0,033846;65068,49315
0,006568;0,150702;0,034284;65068,49315
0,007262;0,141503;0,03595;65068,49315
0,010551;0,131116;0,038931;65068,49315
0,014279;0,117556;0,041474;65068,49315
0,014548;0,099198;0,043841;65068,49315
0,010676;0,088935;0,043315;65068,49315
0,008257;0,07865;0,036827;65068,49315
0,008798;0,072595;0,026656;65068,49315
0,009742;0,070157;0,021661;65068,49315
0,010514;0,068896;0,021563;65068,49315
0,010844;0,067579;0,020283;65068,49315
0,013365;0,074498;0,022055;65068,49315
0,01718;0,099327;0,036234;65068,49315
0,031376;0,122115;0,053464;65068,49315
0,037467;0,144432;0,059076;65068,49315
0,039014;0,156978;0,056713;65068,49315
0,025426;0,159776;0,0512;65068,49315
0,019903;0,160052;0,050215;65068,49315
0,018694;0,160327;0,046867;65068,49315
0,01393;0,159776;0,044603;65068,49315
0,014418;0,159776;0,044307;65068,49315
0,012137;0,159776;0,040369;65068,49315
0,009722;0,159776;0,039877;65068,49315
0,010336;0,157022;0,038006;65068,49315
0,007788;0,150702;0,038498;65068,49315
0,008611;0,141503;0,040369;65068,49315
0,012511;0,131116;0,043717;65068,49315
0,016931;0,117556;0,046572;65068,49315
0,017251;0,099198;0,04923;65068,49315
0,01266;0,088935;0,04864;65068,49315
0,009791;0,07865;0,041353;65068,49315
0,010433;0,072595;0,029932;65068,49315
0,012903;0,070157;0,025541;65068,49315
0,014081;0,068896;0,024958;65068,49315
0,017382;0,067579;0,024142;65068,49315
0,01827;0,074498;0,027057;65068,49315
0,019135;0,099327;0,039886;65068,49315
0,028851;0,122115;0,061229;65068,49315
0,038414;0,144432;0,070442;65068,49315
0,04215;0,156978;0,064494;65068,49315
0,035148;0,159776;0,060995;65068,49315
0,030902;0,160052;0,05703;65068,49315
0,025265;0,160327;0,054114;65068,49315
0,022981;0,159776;0,051315;65068,49315
0,020663;0,159776;0,050149;65068,49315
0,019333;0,159776;0,048633;65068,49315
0,016761;0,159776;0,046884;65068,49315
0,016306;0,157022;0,047117;65068,49315
0,016075;0,150702;0,048283;65068,49315
0,015584;0,141503;0,050849;65068,49315
0,017835;0,131116;0,054697;65068,49315
0,019867;0,117556;0,058896;65068,49315
0,017332;0,099198;0,060412;65068,49315
0,016566;0,088935;0,057846;65068,49315
0,013449;0,07865;0,047817;65068,49315
0,011764;0,072595;0,033705;65068,49315
0,020916;0,070157;0,0348;65068,49315
0,022825;0,068896;0,034005;65068,49315
0,028175;0,067579;0,032893;65068,49315
0,029615;0,074498;0,036866;65068,49315
0,031017;0,099327;0,054345;65068,49315
0,046766;0,122115;0,083424;65068,49315
0,062268;0,144432;0,095978;65068,49315
0,068324;0,156978;0,087874;65068,49315
0,056973;0,159776;0,083107;65068,49315
0,050091;0,160052;0,077704;65068,49315
0,040954;0,160327;0,073731;65068,49315
0,037251;0,159776;0,069918;65068,49315
0,033495;0,159776;0,068329;65068,49315
0,031338;0,159776;0,066263;65068,49315
0,027169;0,159776;0,063879;65068,49315
0,026432;0,157022;0,064197;65068,49315
0,026057;0,150702;0,065786;65068,49315
0,02526;0,141503;0,069282;65068,49315
0,028909;0,131116;0,074526;65068,49315
0,032204;0,117556;0,080246;65068,49315
0,028095;0,099198;0,082312;65068,49315
0,026853;0,088935;0,078816;65068,49315
0,021801;0,07865;0,06515;65068,49315
0,019068;0,072595;0,045923;65068,49315
0,010678;0,070157;0,022874;65068,49315
0,011525;0,068896;0,02277;65068,49315
0,011886;0,067579;0,021419;65068,49315
0,01465;0,074498;0,02329;65068,49315
0,018831;0,099327;0,038263;65068,49315
0,034392;0,122115;0,056458;65068,49315
0,041069;0,144432;0,062385;65068,49315
0,042765;0,156978;0,059889;65068,49315
0,027871;0,159776;0,054067;65068,49315
0,021816;0,160052;0,053027;65068,49315
0,020491;0,160327;0,049492;65068,49315
0,01527;0,159776;0,0471;65068,49315
0,015804;0,159776;0,046788;65068,49315
0,013303;0,159776;0,042629;65068,49315
0,010657;0,159776;0,04211;65068,49315
0,01133;0,157022;0,040134;65068,49315
0,008536;0,150702;0,040654;65068,49315
0,009439;0,141503;0,042629;65068,49315
0,013714;0,131116;0,046165;65068,49315
0,018559;0,117556;0,04918;65068,49315
0,018909;0,099198;0,051987;65068,49315
0,013877;0,088935;0,051363;65068,49315
0,010733;0,07865;0,043669;65068,49315
0,011436;0,072595;0,031608;65068,49315
0,009461;0,034027;0,01194;65068,49315
0,007761;0,033345;0,012429;65068,49315
0,004499;0,03256;0,011989;65068,49315
0,007497;0,03588;0,011548;65068,49315
0,008326;0,040893;0,018399;65068,49315
0,009609;0,047979;0,025054;65068,49315
0,012596;0,052341;0,021629;65068,49315
0,009716;0,052341;0,027501;65068,49315
0,008307;0,052341;0,024418;65068,49315
0,004382;0,052341;0,024809;65068,49315
0,011721;0,051514;0,023488;65068,49315
0,003084;0,050963;0,022754;65068,49315
0,003472;0,043649;0,022852;65068,49315
0,006344;0,035812;0,020944;65068,49315
0,010903;0,030963;0,021433;65068,49315
0,010019;0,025166;0,019476;65068,49315
0,008244;0,020093;0,019231;65068,49315
0,004826;0,018905;0,020503;65068,49315
0,001322;0,017521;0,02158;65068,49315
0,004077;0,015425;0,022265;65068,49315
0,003451;0,013764;0,024271;65068,49315
0,004168;0,012455;0,023586;65068,49315
0,003297;0,012484;0,021433;65068,49315
0,001941;0,012263;0,015806;65068,49315
0,005617;0,017601;0,012792;65068,49315
0,006057;0,018007;0,013316;65068,49315
0,009874;0,018457;0,012844;65068,49315
0,009934;0,019283;0,012372;65068,49315
0,0131;0,020661;0,019712;65068,49315
0,016524;0,020661;0,026841;65068,49315
0,01413;0,020372;0,023172;65068,49315
0,015462;0,02011;0,029463;65068,49315
0,008189;0,02011;0,02616;65068,49315
0,00519;0,02011;0,026579;65068,49315
0,00528;0,02025;0,025164;65068,49315
0,003761;0,020661;0,024377;65068,49315
0,003763;0,020661;0,024482;65068,49315
0,003922;0,017451;0,022438;65068,49315
0,002986;0,01708;0,022962;65068,49315
0,002902;0,01708;0,020865;65068,49315
0,002489;0,01801;0,020603;65068,49315
0,003917;0,022038;0,021966;65068,49315
0,005974;0,022314;0,023119;65068,49315
0,004922;0,022517;0,023853;65068,49315
0,007639;0,023415;0,026003;65068,49315
0,008947;0,025344;0,025269;65068,49315
0,005832;0,02617;0,022962;65068,49315
0,005185;0,028951;0,016933;65068,49315
0,007887;0,070157;0,018752;65068,49315
0,008512;0,068896;0,018666;65068,49315
0,008779;0,067579;0,017558;65068,49315
0,010821;0,074498;0,019093;65068,49315
0,013909;0,099327;0,031366;65068,49315
0,025403;0,122115;0,046282;65068,49315
0,030334;0,144432;0,051141;65068,49315
0,031587;0,156978;0,049095;65068,49315
0,020586;0,159776;0,044322;65068,49315
0,016114;0,160052;0,04347;65068,49315
0,015135;0,160327;0,040572;65068,49315
0,011278;0,159776;0,038611;65068,49315
0,011673;0,159776;0,038356;65068,49315
0,009826;0,159776;0,034946;65068,49315
0,007871;0,159776;0,03452;65068,49315
0,008368;0,157022;0,032901;65068,49315
0,006305;0,150702;0,033327;65068,49315
0,006972;0,141503;0,034946;65068,49315
0,010129;0,131116;0,037844;65068,49315
0,013708;0,117556;0,040316;65068,49315
0,013967;0,099198;0,042617;65068,49315
0,01025;0,088935;0,042106;65068,49315
0,007927;0,07865;0,035799;65068,49315
0,008447;0,072595;0,025911;65068,49315
0,007578;0,070157;0,018234;65068,49315
0,008179;0,068896;0,018151;65068,49315
0,008435;0,067579;0,017073;65068,49315
0,010397;0,074498;0,018565;65068,49315
0,013364;0,099327;0,0305;65068,49315
0,024407;0,122115;0,045004;65068,49315
0,029146;0,144432;0,049729;65068,49315
0,030349;0,156978;0,047739;65068,49315
0,019779;0,159776;0,043098;65068,49315
0,015482;0,160052;0,042269;65068,49315
0,014542;0,160327;0,039451;65068,49315
0,010836;0,159776;0,037545;65068,49315
0,011216;0,159776;0,037296;65068,49315
0,009441;0,159776;0,033981;65068,49315
0,007563;0,159776;0,033567;65068,49315
0,00804;0,157022;0,031992;65068,49315
0,006058;0,150702;0,032406;65068,49315
0,006698;0,141503;0,033981;65068,49315
0,009732;0,131116;0,036799;65068,49315
0,013171;0,117556;0,039203;65068,49315
0,013419;0,099198;0,04144;65068,49315
0,009848;0,088935;0,040943;65068,49315
0,007617;0,07865;0,03481;65068,49315
0,008116;0,072595;0,025196;65068,49315
0,016328;0,070157;0,029693;65068,49315
0,017819;0,068896;0,029015;65068,49315
0,021996;0,067579;0,028066;65068,49315
0,02312;0,074498;0,031455;65068,49315
0,024214;0,099327;0,04637;65068,49315
0,03651;0,122115;0,071181;65068,49315
0,048612;0,144432;0,081892;65068,49315
0,053339;0,156978;0,074978;65068,49315
0,044478;0,159776;0,07091;65068,49315
0,039105;0,160052;0,0663;65068,49315
0,031972;0,160327;0,062911;65068,49315
0,029081;0,159776;0,059657;65068,49315
0,026149;0,159776;0,058301;65068,49315
0,024465;0,159776;0,056538;65068,49315
0,02121;0,159776;0,054505;65068,49315
0,020635;0,157022;0,054776;65068,49315
0,020342;0,150702;0,056132;65068,49315
0,01972;0,141503;0,059114;65068,49315
0,022569;0,131116;0,063589;65068,49315
0,025141;0,117556;0,06847;65068,49315
0,021934;0,099198;0,070232;65068,49315
0,020964;0,088935;0,067249;65068,49315
0,017019;0,07865;0,055589;65068,49315
0,014886;0,072595;0,039184;65068,49315
0,019945;0,108994;0,033787;65068,49315
0,021765;0,105472;0,033016;65068,49315
0,026867;0,107333;0,031936;65068,49315
0,028241;0,111657;0,035793;65068,49315
0,029577;0,132961;0,052763;65068,49315
0,044595;0,15819;0,080996;65068,49315
0,059378;0,188254;0,093184;65068,49315
0,065152;0,196219;0,085316;65068,49315
0,054329;0,19929;0,080688;65068,49315
0,047765;0,200333;0,075442;65068,49315
0,039052;0,198921;0,071585;65068,49315
0,035522;0,196131;0,067882;65068,49315
