;Electricity_2045;CO2_2045;Oil_2045;Gas_2045;Biomass_2045;Hydrogen_2045;Synthetic_fuel_2045;Hard_coal_2045;Brown_coal_2045
358;109,2981;0,1516;26,256;12,4371;35,6;100;190;10000000;10000000
359;93,9714;0,1516;26,256;12,4371;35,6;100;190;10000000;10000000
360;90,2156;0,1516;26,256;12,4371;35,6;100;190;10000000;10000000
361;89,117;0,1516;26,256;12,4371;35,6;100;190;10000000;10000000
362;90,2156;0,1516;26,256;12,4371;35,6;100;190;10000000;10000000
363;89,117;0,1516;26,256;12,4371;35,6;100;190;10000000;10000000
364;88,9479;0,1516;26,256;12,4372;35,6;100;190;10000000;10000000
365;101,8234;0,1516;26,2559;12,4372;35,6;100;190;10000000;10000000
366;129,1899;0,1516;26,2559;12,4372;35,6;100;190;10000000;10000000
367;129,1899;0,1516;26,2559;12,4372;35,6;100;190;10000000;10000000
368;95,0524;0,1516;26,2559;12,4372;35,6;100;190;10000000;10000000
369;90,1799;0,1516;26,2559;12,4372;35,6;100;190;10000000;10000000
370;88,8183;0,1516;26,2559;12,4372;35,6;100;190;10000000;10000000
371;86,0167;0,1516;26,2558;12,4372;35,6;100;190;10000000;10000000
372;85,8837;0,1516;26,2558;12,4372;35,6;100;190;10000000;10000000
373;85,6807;0,1516;26,2558;12,4372;35,6;100;190;10000000;10000000
374;86,8079;0,1516;26,2558;12,4372;35,6;100;190;10000000;10000000
375;103,0428;0,1516;26,2558;12,4372;35,6;100;190;10000000;10000000
376;129,1899;0,1516;26,2558;12,4372;35,6;100;190;10000000;10000000
377;130,5744;0,1516;26,2557;12,4372;35,6;100;190;10000000;10000000
378;127,7043;0,1516;26,2557;12,4372;35,6;100;190;10000000;10000000
379;114,525;0,1516;26,2557;12,4372;35,6;100;190;10000000;10000000
380;96,2322;0,1516;26,2557;12,4372;35,6;100;190;10000000;10000000
381;88,2389;0,1516;26,2557;12,4372;35,6;100;190;10000000;10000000
382;86,9487;0,1516;26,2557;12,4372;35,6;100;190;10000000;10000000
383;84,4641;0,1516;26,2556;12,4372;35,6;100;190;10000000;10000000
384;85,4699;0,1516;26,2556;12,4372;35,6;100;190;10000000;10000000
385;85,4699;0,1516;26,2556;12,4373;35,6;100;190;10000000;10000000
386;85,4699;0,1516;26,2556;12,4373;35,6;100;190;10000000;10000000
387;85,4699;0,1516;26,2556;12,4373;35,6;100;190;10000000;10000000
388;85,4699;0,1516;26,2556;12,4373;35,6;100;190;10000000;10000000
389;86,8128;0,1516;26,2555;12,4373;35,6;100;190;10000000;10000000
390;88,951;0,1516;26,2555;12,4373;35,6;100;190;10000000;10000000
391;87,1836;0,1516;26,2555;12,4373;35,6;100;190;10000000;10000000
392;85,0805;0,1516;26,2555;12,4373;35,6;100;190;10000000;10000000
393;83,927;0,1516;26,2555;12,4373;35,6;100;190;10000000;10000000
394;80,521;0,1516;26,2555;12,4373;35,6;100;190;10000000;10000000
395;81,1427;0,1516;26,2554;12,4373;35,6;100;190;10000000;10000000
396;81,2066;0,1516;26,2554;12,4373;35,6;100;190;10000000;10000000
397;81,8493;0,1516;26,2554;12,4373;35,6;100;190;10000000;10000000
398;79,7449;0,1516;26,2554;12,4373;35,6;100;190;10000000;10000000
399;83,7408;0,1516;26,2554;12,4373;35,6;100;190;10000000;10000000
400;84,4427;0,1516;26,2554;12,4373;35,6;100;190;10000000;10000000
401;84,1565;0,1516;26,2553;12,4373;35,6;100;190;10000000;10000000
402;84,467;0,1516;26,2553;12,4373;35,6;100;190;10000000;10000000
403;82,9382;0,1516;26,2553;12,4373;35,6;100;190;10000000;10000000
404;82,3077;0,1516;26,2553;12,4373;35,6;100;190;10000000;10000000
405;79,7838;0,1516;26,2553;12,4373;35,6;100;190;10000000;10000000
406;78,3474;0,1516;26,2553;12,4373;35,6;100;190;10000000;10000000
407;62,5613;0,1516;26,2552;12,4374;35,6;100;190;10000000;10000000
408;61,052;0,1516;26,2552;12,4374;35,6;100;190;10000000;10000000
409;61,052;0,1516;26,2552;12,4374;35,6;100;190;10000000;10000000
410;61,052;0,1516;26,2552;12,4374;35,6;100;190;10000000;10000000
411;61,052;0,1516;26,2552;12,4374;35,6;100;190;10000000;10000000
412;61,052;0,1516;26,2552;12,4374;35,6;100;190;10000000;10000000
413;61,052;0,1516;26,2551;12,4374;35,6;100;190;10000000;10000000
414;61,052;0,1516;26,2551;12,4374;35,6;100;190;10000000;10000000
415;65,7553;0,1516;26,2551;12,4374;35,6;100;190;10000000;10000000
416;64,7162;0,1516;26,2551;12,4374;35,6;100;190;10000000;10000000
417;72,7176;0,1516;26,2551;12,4374;35,6;100;190;10000000;10000000
418;63,7256;0,1516;26,2551;12,4374;35,6;100;190;10000000;10000000
419;61,052;0,1516;26,255;12,4374;35,6;100;190;10000000;10000000
420;61,1137;0,1516;26,255;12,4374;35,6;100;190;10000000;10000000
421;61,052;0,1516;26,255;12,4374;35,6;100;190;10000000;10000000
422;61,052;0,1516;26,255;12,4374;35,6;100;190;10000000;10000000
423;75,5546;0,1516;26,255;12,4374;35,6;100;190;10000000;10000000
424;78,3501;0,1516;26,255;12,4374;35,6;100;190;10000000;10000000
425;78,3501;0,1516;26,2549;12,4374;35,6;100;190;10000000;10000000
426;78,3501;0,1516;26,2549;12,4374;35,6;100;190;10000000;10000000
427;78,3078;0,1516;26,2549;12,4374;35,6;100;190;10000000;10000000
428;77,8312;0,1516;26,2549;12,4375;35,6;100;190;10000000;10000000
429;74,6217;0,1516;26,2549;12,4375;35,6;100;190;10000000;10000000
430;64,7162;0,1516;26,2549;12,4375;35,6;100;190;10000000;10000000
431;61,052;0,1516;26,2548;12,4375;35,6;100;190;10000000;10000000
432;61,0541;0,1516;26,2548;12,4375;35,6;100;190;10000000;10000000
433;61,0541;0,1516;26,2548;12,4375;35,6;100;190;10000000;10000000
434;61,0541;0,1516;26,2548;12,4375;35,6;100;190;10000000;10000000
435;61,0541;0,1516;26,2548;12,4375;35,6;100;190;10000000;10000000
436;61,0541;0,1516;26,2548;12,4375;35,6;100;190;10000000;10000000
437;61,0541;0,1516;26,2547;12,4375;35,6;100;190;10000000;10000000
438;61,0541;0,1516;26,2547;12,4375;35,6;100;190;10000000;10000000
439;61,0541;0,1516;26,2547;12,4375;35,6;100;190;10000000;10000000
440;61,0541;0,1516;26,2547;12,4375;35,6;100;190;10000000;10000000
441;61,0541;0,1516;26,2547;12,4375;35,6;100;190;10000000;10000000
442;61,0541;0,1516;26,2547;12,4375;35,6;100;190;10000000;10000000
443;61,0541;0,1516;26,2546;12,4375;35,6;100;190;10000000;10000000
444;61,0541;0,1516;26,2546;12,4375;35,6;100;190;10000000;10000000
445;61,3589;0,1516;26,2546;12,4375;35,6;100;190;10000000;10000000
446;65,4831;0,1516;26,2546;12,4375;35,6;100;190;10000000;10000000
447;67,7943;0,1516;26,2546;12,4375;35,6;100;190;10000000;10000000
448;78,3528;0,1516;26,2546;12,4375;35,6;100;190;10000000;10000000
449;78,3528;0,1516;26,2545;12,4376;35,6;100;190;10000000;10000000
450;78,308;0,1516;26,2545;12,4376;35,6;100;190;10000000;10000000
451;78,308;0,1516;26,2545;12,4376;35,6;100;190;10000000;10000000
452;70,5231;0,1516;26,2545;12,4376;35,6;100;190;10000000;10000000
453;70,5231;0,1516;26,2545;12,4376;35,6;100;190;10000000;10000000
454;61,0541;0,1516;26,2545;12,4376;35,6;100;190;10000000;10000000
455;61,0541;0,1516;26,2544;12,4376;35,6;100;190;10000000;10000000
456;61,0562;0,1516;26,2544;12,4376;35,6;100;190;10000000;10000000
457;61,0562;0,1516;26,2544;12,4376;35,6;100;190;10000000;10000000
458;76,1066;0,1516;26,2544;12,4376;35,6;100;190;10000000;10000000
459;78,3083;0,1516;26,2544;12,4376;35,6;100;190;10000000;10000000
460;78,3555;0,1516;26,2544;12,4376;35,6;100;190;10000000;10000000
461;79,792;0,1516;26,2543;12,4376;35,6;100;190;10000000;10000000
462;82,2583;0,1516;26,2543;12,4376;35,6;100;190;10000000;10000000
463;82,5041;0,1516;26,2543;12,4376;35,6;100;190;10000000;10000000
464;83,5344;0,1516;26,2543;12,4376;35,6;100;190;10000000;10000000
465;82,5703;0,1516;26,2543;12,4376;35,6;100;190;10000000;10000000
466;81,8577;0,1516;26,2543;12,4376;35,6;100;190;10000000;10000000
467;81,3371;0,1516;26,2542;12,4376;35,6;100;190;10000000;10000000
468;82,791;0,1516;26,2542;12,4376;35,6;100;190;10000000;10000000
469;82,5041;0,1516;26,2542;12,4376;35,6;100;190;10000000;10000000
470;84,1652;0,1516;26,2542;12,4376;35,6;100;190;10000000;10000000
471;86,4556;0,1516;26,2542;12,4377;35,6;100;190;10000000;10000000
472;98,5309;0,1516;26,2542;12,4377;35,6;100;190;10000000;10000000
473;96,1284;0,1516;26,2541;12,4377;35,6;100;190;10000000;10000000
474;98,5309;0,1516;26,2541;12,4377;35,6;100;190;10000000;10000000
475;98,5309;0,1516;26,2541;12,4377;35,6;100;190;10000000;10000000
476;96,1284;0,1516;26,2541;12,4377;35,6;100;190;10000000;10000000
477;90,4447;0,1516;26,2541;12,4377;35,6;100;190;10000000;10000000
478;87,0047;0,1516;26,2541;12,4377;35,6;100;190;10000000;10000000
479;86,7148;0,1516;26,254;12,4377;35,6;100;190;10000000;10000000
480;85,8016;0,1516;26,254;12,4377;35,6;100;190;10000000;10000000
481;85,6955;0,1516;26,254;12,4377;35,6;100;190;10000000;10000000
482;85,4816;0,1516;26,254;12,4377;35,6;100;190;10000000;10000000
483;85,4816;0,1516;26,254;12,4377;35,6;100;190;10000000;10000000
484;85,4816;0,1516;26,254;12,4377;35,6;100;190;10000000;10000000
485;85,4816;0,1516;26,2539;12,4377;35,6;100;190;10000000;10000000
486;85,6955;0,1516;26,2539;12,4377;35,6;100;190;10000000;10000000
487;90,2312;0,1516;26,2539;12,4377;35,6;100;190;10000000;10000000
488;87,1956;0,1516;26,2539;12,4377;35,6;100;190;10000000;10000000
489;85,4816;0,1516;26,2539;12,4377;35,6;100;190;10000000;10000000
490;85,4816;0,1516;26,2539;12,4377;35,6;100;190;10000000;10000000
491;85,4816;0,1516;26,2538;12,4377;35,6;100;190;10000000;10000000
492;85,4816;0,1516;26,2538;12,4378;35,6;100;190;10000000;10000000
493;85,4816;0,1516;26,2538;12,4378;35,6;100;190;10000000;10000000
494;86,4586;0,1516;26,2538;12,4378;35,6;100;190;10000000;10000000
495;109,3207;0,1516;26,2538;12,4378;35,6;100;190;10000000;10000000
496;130,597;0,1516;26,2538;12,4378;35,6;100;190;10000000;10000000
497;108,2314;0,1516;26,2537;12,4378;35,6;100;190;10000000;10000000
498;101,8592;0,1516;26,2537;12,4378;35,6;100;190;10000000;10000000
499;90,2312;0,1516;26,2537;12,4378;35,6;100;190;10000000;10000000
500;85,6955;0,1516;26,2537;12,4378;35,6;100;190;10000000;10000000
501;85,4816;0,1516;26,2537;12,4378;35,6;100;190;10000000;10000000
502;85,4816;0,1516;26,2537;12,4378;35,6;100;190;10000000;10000000
503;85,4816;0,1516;26,2536;12,4378;35,6;100;190;10000000;10000000
504;85,4846;0,1516;26,2536;12,4378;35,6;100;190;10000000;10000000
505;85,4846;0,1516;26,2536;12,4378;35,6;100;190;10000000;10000000
506;81,1567;0,1516;26,2536;12,4378;35,6;100;190;10000000;10000000
507;78,7546;0,1516;26,2536;12,4378;35,6;100;190;10000000;10000000
508;78,3609;0,1516;26,2536;12,4378;35,6;100;190;10000000;10000000
509;61,0604;0,1516;26,2535;12,4378;35,6;100;190;10000000;10000000
510;61,0604;0,1516;26,2535;12,4378;35,6;100;190;10000000;10000000
511;43,8647;0,1516;26,2535;12,4378;35,6;100;190;10000000;10000000
512;7,5758;0,1516;26,2535;12,4378;35,6;100;190;10000000;10000000
513;0;0,1516;26,2535;12,4378;35,6;100;190;10000000;10000000
514;0;0,1516;26,2535;12,4379;35,6;100;190;10000000;10000000
515;0;0,1516;26,2534;12,4379;35,6;100;190;10000000;10000000
516;7,5758;0,1516;26,2534;12,4379;35,6;100;190;10000000;10000000
517;7,5758;0,1516;26,2534;12,4379;35,6;100;190;10000000;10000000
518;0;0,1516;26,2534;12,4379;35,6;100;190;10000000;10000000
519;14,5441;0,1516;26,2534;12,4379;35,6;100;190;10000000;10000000
520;38,3436;0,1516;26,2534;12,4379;35,6;100;190;10000000;10000000
521;61,0604;0,1516;26,2533;12,4379;35,6;100;190;10000000;10000000
522;61,0604;0,1516;26,2533;12,4379;35,6;100;190;10000000;10000000
523;61,0604;0,1516;26,2533;12,4379;35,6;100;190;10000000;10000000
524;61,0604;0,1516;26,2533;12,4379;35,6;100;190;10000000;10000000
525;61,0604;0,1516;26,2533;12,4379;35,6;100;190;10000000;10000000
526;61,0604;0,1516;26,2533;12,4379;35,6;100;190;10000000;10000000
527;57,8868;0,1516;26,2532;12,4379;35,6;100;190;10000000;10000000
528;13,0159;0,1516;26,2532;12,4379;35,6;100;190;10000000;10000000
529;7,5758;0,1516;26,2532;12,4379;35,6;100;190;10000000;10000000
530;7,5758;0,1516;26,2532;12,4379;35,6;100;190;10000000;10000000
531;7,5758;0,1516;26,2532;12,4379;35,6;100;190;10000000;10000000
532;7,5758;0,1516;26,2532;12,4379;35,6;100;190;10000000;10000000
533;28,3561;0,1516;26,2532;12,4379;35,6;100;190;10000000;10000000
534;61,0625;0,1516;26,2531;12,4379;35,6;100;190;10000000;10000000
535;61,0625;0,1516;26,2531;12,438;35,6;100;190;10000000;10000000
536;61,0603;0,1516;26,2531;12,438;35,6;100;190;10000000;10000000
537;61,0625;0,1516;26,2531;12,438;35,6;100;190;10000000;10000000
538;61,0625;0,1516;26,2531;12,438;35,6;100;190;10000000;10000000
539;61,0625;0,1516;26,2531;12,438;35,6;100;190;10000000;10000000
540;61,0625;0,1516;26,253;12,438;35,6;100;190;10000000;10000000
541;61,0625;0,1516;26,253;12,438;35,6;100;190;10000000;10000000
542;61,0625;0,1516;26,253;12,438;35,6;100;190;10000000;10000000
543;61,0625;0,1516;26,253;12,438;35,6;100;190;10000000;10000000
544;61,0625;0,1516;26,253;12,438;35,6;100;190;10000000;10000000
545;61,0625;0,1516;26,253;12,438;35,6;100;190;10000000;10000000
546;75,3365;0,1516;26,2529;12,438;35,6;100;190;10000000;10000000
547;77,0789;0,1516;26,2529;12,438;35,6;100;190;10000000;10000000
548;77,8446;0,1516;26,2529;12,438;35,6;100;190;10000000;10000000
549;78,3089;0,1516;26,2529;12,438;35,6;100;190;10000000;10000000
550;78,3089;0,1516;26,2529;12,438;35,6;100;190;10000000;10000000
551;78,3089;0,1516;26,2529;12,438;35,6;100;190;10000000;10000000
552;78,3091;0,1516;26,2528;12,438;35,6;100;190;10000000;10000000
553;78,3663;0,1516;26,2528;12,438;35,6;100;190;10000000;10000000
554;78,3663;0,1516;26,2528;12,438;35,6;100;190;10000000;10000000
555;78,3663;0,1516;26,2528;12,438;35,6;100;190;10000000;10000000
556;78,7601;0,1516;26,2528;12,438;35,6;100;190;10000000;10000000
557;80,5404;0,1516;26,2528;12,4381;35,6;100;190;10000000;10000000
558;82,386;0,1516;26,2527;12,4381;35,6;100;190;10000000;10000000
559;82,5154;0,1516;26,2527;12,4381;35,6;100;190;10000000;10000000
560;82,4908;0,1516;26,2527;12,4381;35,6;100;190;10000000;10000000
561;82,4964;0,1516;26,2527;12,4381;35,6;100;190;10000000;10000000
562;83,0357;0,1516;26,2527;12,4381;35,6;100;190;10000000;10000000
563;82,5154;0,1516;26,2527;12,4381;35,6;100;190;10000000;10000000
564;82,3464;0,1516;26,2526;12,4381;35,6;100;190;10000000;10000000
565;82,386;0,1516;26,2526;12,4381;35,6;100;190;10000000;10000000
566;84,1768;0,1516;26,2526;12,4381;35,6;100;190;10000000;10000000
567;85,4905;0,1516;26,2526;12,4381;35,6;100;190;10000000;10000000
568;87,2046;0,1516;26,2526;12,4381;35,6;100;190;10000000;10000000
569;96,4829;0,1516;26,2526;12,4381;35,6;100;190;10000000;10000000
570;87,2046;0,1516;26,2525;12,4381;35,6;100;190;10000000;10000000
571;85,4905;0,1516;26,2525;12,4381;35,6;100;190;10000000;10000000
572;85,4905;0,1516;26,2525;12,4381;35,6;100;190;10000000;10000000
573;85,4905;0,1516;26,2525;12,4381;35,6;100;190;10000000;10000000
574;85,4905;0,1516;26,2525;12,4381;35,6;100;190;10000000;10000000
575;85,4905;0,1516;26,2525;12,4381;35,6;100;190;10000000;10000000
576;85,4934;0,1516;26,2524;12,4381;35,6;100;190;10000000;10000000
577;85,4339;0,1516;26,2524;12,4381;35,6;100;190;10000000;10000000
578;85,4934;0,1516;26,2524;12,4382;35,6;100;190;10000000;10000000
579;85,4934;0,1516;26,2524;12,4382;35,6;100;190;10000000;10000000
580;85,4934;0,1516;26,2524;12,4382;35,6;100;190;10000000;10000000
581;86,7297;0,1516;26,2524;12,4382;35,6;100;190;10000000;10000000
582;106,3927;0,1516;26,2523;12,4382;35,6;100;190;10000000;10000000
583;97,4363;0,1516;26,2523;12,4382;35,6;100;190;10000000;10000000
584;88,8458;0,1516;26,2523;12,4382;35,6;100;190;10000000;10000000
585;99,1972;0,1516;26,2523;12,4382;35,6;100;190;10000000;10000000
586;88,8458;0,1516;26,2523;12,4382;35,6;100;190;10000000;10000000
587;90,3928;0,1516;26,2523;12,4382;35,6;100;190;10000000;10000000
588;86,8367;0,1516;26,2522;12,4382;35,6;100;190;10000000;10000000
589;86,8367;0,1516;26,2522;12,4382;35,6;100;190;10000000;10000000
590;88,9755;0,1516;26,2522;12,4382;35,6;100;190;10000000;10000000
591;100,9222;0,1516;26,2522;12,4382;35,6;100;190;10000000;10000000
592;109,4386;0,1516;26,2522;12,4382;35,6;100;190;10000000;10000000
593;116,022;0,1516;26,2522;12,4382;35,6;100;190;10000000;10000000
594;113,3646;0,1516;26,2521;12,4382;35,6;100;190;10000000;10000000
595;111,5235;0,1516;26,2521;12,4382;35,6;100;190;10000000;10000000
596;108,0017;0,1517;26,2521;12,4382;35,6;100;190;10000000;10000000
597;105,0696;0,1517;26,2521;12,4382;35,6;100;190;10000000;10000000
598;105,0696;0,1517;26,2521;12,4382;35,6;100;190;10000000;10000000
599;100,9581;0,1517;26,2521;12,4383;35,6;100;190;10000000;10000000
600;103,1914;0,1517;26,252;12,4383;35,6;100;190;10000000;10000000
601;103,1914;0,1517;26,252;12,4383;35,6;100;190;10000000;10000000
602;95,0447;0,1517;26,252;12,4383;35,6;100;190;10000000;10000000
603;108,2556;0,1517;26,252;12,4383;35,6;100;190;10000000;10000000
604;130,6194;0,1517;26,252;12,4383;35,6;100;190;10000000;10000000
605;130,6194;0,1517;26,252;12,4383;35,6;100;190;10000000;10000000
606;142,494;0,1517;26,2519;12,4383;35,6;100;190;10000000;10000000
607;142,494;0,1517;26,2519;12,4383;35,6;100;190;10000000;10000000
608;142,494;0,1517;26,2519;12,4383;35,6;100;190;10000000;10000000
609;142,494;0,1517;26,2519;12,4383;35,6;100;190;10000000;10000000
610;142,494;0,1517;26,2519;12,4383;35,6;100;190;10000000;10000000
611;142,494;0,1517;26,2519;12,4383;35,6;100;190;10000000;10000000
612;139,6413;0,1517;26,2518;12,4383;35,6;100;190;10000000;10000000
613;142,494;0,1517;26,2518;12,4383;35,6;100;190;10000000;10000000
614;142,494;0,1517;26,2518;12,4383;35,6;100;190;10000000;10000000
615;142,494;0,1517;26,2518;12,4383;35,6;100;190;10000000;10000000
616;143,3985;0,1517;26,2518;12,4383;35,6;100;190;10000000;10000000
617;145,277;0,1517;26,2518;12,4383;35,6;100;190;10000000;10000000
618;142,494;0,1517;26,2517;12,4383;35,6;100;190;10000000;10000000
619;146,1983;0,1517;26,2517;12,4383;35,6;100;190;10000000;10000000
620;146,1983;0,1517;26,2517;12,4383;35,6;100;190;10000000;10000000
621;142,494;0,1517;26,2517;12,4384;35,6;100;190;10000000;10000000
622;142,494;0,1517;26,2517;12,4384;35,6;100;190;10000000;10000000
623;142,494;0,1517;26,2517;12,4384;35,6;100;190;10000000;10000000
624;142,4989;0,1517;26,2516;12,4384;35,6;100;190;10000000;10000000
625;136,3033;0,1517;26,2516;12,4384;35,6;100;190;10000000;10000000
626;142,4989;0,1517;26,2516;12,4384;35,6;100;190;10000000;10000000
627;142,4989;0,1517;26,2516;12,4384;35,6;100;190;10000000;10000000
628;142,4989;0,1517;26,2516;12,4384;35,6;100;190;10000000;10000000
629;142,4989;0,1517;26,2516;12,4384;35,6;100;190;10000000;10000000
630;152,9744;0,1517;26,2515;12,4384;35,6;100;190;10000000;10000000
631;150,0924;0,1517;26,2515;12,4384;35,6;100;190;10000000;10000000
632;146,2033;0,1517;26,2515;12,4384;35,6;100;190;10000000;10000000
633;145,7628;0,1517;26,2515;12,4384;35,6;100;190;10000000;10000000
634;143,5981;0,1517;26,2515;12,4384;35,6;100;190;10000000;10000000
635;142,4989;0,1517;26,2515;12,4384;35,6;100;190;10000000;10000000
636;142,4989;0,1517;26,2514;12,4384;35,6;100;190;10000000;10000000
637;142,9364;0,1517;26,2514;12,4384;35,6;100;190;10000000;10000000
638;142,4989;0,1517;26,2514;12,4384;35,6;100;190;10000000;10000000
639;146,7542;0,1517;26,2514;12,4384;35,6;100;190;10000000;10000000
640;153,6334;0,1517;26,2514;12,4384;35,6;100;190;10000000;10000000
641;154,012;0,1517;26,2514;12,4384;35,6;100;190;10000000;10000000
642;152,9744;0,1517;26,2513;12,4385;35,6;100;190;10000000;10000000
643;142,4989;0,1517;26,2513;12,4385;35,6;100;190;10000000;10000000
644;142,4989;0,1517;26,2513;12,4385;35,6;100;190;10000000;10000000
645;142,4989;0,1517;26,2513;12,4385;35,6;100;190;10000000;10000000
646;134,2806;0,1517;26,2513;12,4385;35,6;100;190;10000000;10000000
647;142,4989;0,1517;26,2513;12,4385;35,6;100;190;10000000;10000000
648;137,7329;0,1517;26,2512;12,4385;35,6;100;190;10000000;10000000
649;133,0219;0,1517;26,2512;12,4385;35,6;100;190;10000000;10000000
650;131,3885;0,1517;26,2512;12,4385;35,6;100;190;10000000;10000000
651;136,0777;0,1517;26,2512;12,4385;35,6;100;190;10000000;10000000
652;134,2852;0,1517;26,2512;12,4385;35,6;100;190;10000000;10000000
653;130,6285;0,1517;26,2512;12,4385;35,6;100;190;10000000;10000000
654;131,3885;0,1517;26,2511;12,4385;35,6;100;190;10000000;10000000
655;130,6285;0,1517;26,2511;12,4385;35,6;100;190;10000000;10000000
656;130,6285;0,1517;26,2511;12,4385;35,6;100;190;10000000;10000000
657;130,0795;0,1517;26,2511;12,4385;35,6;100;190;10000000;10000000
658;116,034;0,1517;26,2511;12,4385;35,6;100;190;10000000;10000000
659;125,5012;0,1517;26,2511;12,4385;35,6;100;190;10000000;10000000
660;127,0613;0,1517;26,251;12,4385;35,6;100;190;10000000;10000000
661;122,2055;0,1517;26,251;12,4385;35,6;100;190;10000000;10000000
662;114,9217;0,1517;26,251;12,4385;35,6;100;190;10000000;10000000
663;130,0795;0,1517;26,251;12,4385;35,6;100;190;10000000;10000000
664;130,6285;0,1517;26,251;12,4386;35,6;100;190;10000000;10000000
665;134,6994;0,1517;26,251;12,4386;35,6;100;190;10000000;10000000
666;134,3451;0,1517;26,2509;12,4386;35,6;100;190;10000000;10000000
667;130,6285;0,1517;26,2509;12,4386;35,6;100;190;10000000;10000000
668;129,6386;0,1517;26,2509;12,4386;35,6;100;190;10000000;10000000
669;119,7775;0,1517;26,2509;12,4386;35,6;100;190;10000000;10000000
670;106,1828;0,1517;26,2509;12,4386;35,6;100;190;10000000;10000000
671;106,1828;0,1517;26,2509;12,4386;35,6;100;190;10000000;10000000
672;98,7407;0,1517;26,2508;12,4386;35,6;100;190;10000000;10000000
673;98,7407;0,1517;26,2508;12,4386;35,6;100;190;10000000;10000000
674;98,7407;0,1517;26,2508;12,4386;35,6;100;190;10000000;10000000
675;98,7407;0,1517;26,2508;12,4386;35,6;100;190;10000000;10000000
676;96,1648;0,1517;26,2508;12,4386;35,6;100;190;10000000;10000000
677;91,5854;0,1517;26,2508;12,4386;35,6;100;190;10000000;10000000
678;88,8581;0,1517;26,2507;12,4386;35,6;100;190;10000000;10000000
679;86,4043;0,1517;26,2507;12,4386;35,6;100;190;10000000;10000000
680;85,5052;0,1517;26,2507;12,4386;35,6;100;190;10000000;10000000
