;Electricity_2020;CO2_2020;Oil_2020;Gas_2020;Electricity_2025;CO2_2025;Oil_2025;Gas_2025;Electricity_2030;CO2_2030;Oil_2030;Gas_2030;Electricity_2035;CO2_2035;Oil_2035;Gas_2035;Electricity_2040;CO2_2040;Oil_2040;Gas_2040;Electricity_2045;CO2_2045;Oil_2045;Gas_2045;Electricity_2050;CO2_2050;Oil_2050;Gas_2050;Biomass_2020;Biomass_2025;Biomass_2030;Biomass_2035;Biomass_2040;Biomass_2045;Biomass_2050;Hydrogen_2020;Hydrogen_2025;Hydrogen_2030;Hydrogen_2035;Hydrogen_2040;Hydrogen_2045;Hydrogen_2050;Synthetic_fuel_2020;Synthetic_fuel_2025;Synthetic_fuel_2030;Synthetic_fuel_2035;Synthetic_fuel_2040;Synthetic_fuel_2045;Synthetic_fuel_2050;Hard_coal_2020;Hard_coal_2025;Hard_coal_2030;Hard_coal_2035;Hard_coal_2040;Hard_coal_2045;Hard_coal_2050;Brown_coal_2020;Brown_coal_2025;Brown_coal_2030;Brown_coal_2035;Brown_coal_2040;Brown_coal_2045;Brown_coal_2050
859;131,004;0,058498;34,76264095;38,536;126,15;0,0766;35,15170586;35,04;104,6891;0,0868;28,9062;23,6153;123,166;0,1268;33,1588;25,5922;105,9407;0,141;31,6277;25,6462;111,7749;0,1513;30,3238;26,7824;125,2255;0,1614;29,0745;27,9182;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;8,787597981;10000000;10000000;10000000;10000000
860;124,44;0,058498;34,76264095;38,536;120,68;0,0766;35,15170586;35,04;104,6891;0,0868;28,9063;23,6162;121,7094;0,1268;33,1589;25,5922;107,2487;0,141;31,6276;25,6462;111,8738;0,1513;30,3238;26,7824;123,3832;0,1614;29,0744;27,9183;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;8,787597981;10000000;10000000;10000000;10000000
861;121,44;0,058498;34,76264095;38,536;118,37;0,0766;35,15170586;35,04;99,1334;0,0868;28,9063;23,6171;117,1789;0,1268;33,159;25,5922;108,3274;0,141;31,6276;25,6463;112,055;0,1513;30,3237;26,7825;120,3542;0,1614;29,0744;27,9183;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;8,787597981;10000000;10000000;10000000;10000000
862;120,502;0,058498;34,76264095;38,536;118,37;0,0766;35,15170586;35,04;96,4486;0,0868;28,9064;23,6181;121,4221;0,1268;33,1591;25,5922;108,7027;0,141;31,6275;25,6463;112,2331;0,1513;30,3237;26,7825;123,2544;0,1614;29,0744;27,9183;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;8,787597981;10000000;10000000;10000000;10000000
863;120,96;0,058498;34,76264095;38,536;117,99;0,0766;35,15170586;35,04;96,4486;0,0868;28,9065;23,619;118,5504;0,1268;33,1592;25,5922;108,3274;0,141;31,6275;25,6463;113,6187;0,1513;30,3237;26,7825;126,0713;0,1614;29,0743;27,9183;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;8,787597981;10000000;10000000;10000000;10000000
864;121,238;0,058498;34,76264095;38,536;118,2;0,0766;35,15170586;35,04;99,9587;0,0868;28,9065;23,6199;130,6663;0,1268;33,1593;25,5921;112,7536;0,141;31,6274;25,6463;119,45;0,1513;30,3236;26,7825;115,7753;0,1614;29,0743;27,9184;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;8,787597981;10000000;10000000;10000000;10000000
865;121,088;0,058498;34,76264095;38,536;118,2;0,0766;35,15170586;35,04;99,9587;0,0868;28,9066;23,6208;129,3275;0,1268;33,1594;25,5921;112,7536;0,141;31,6274;25,6464;119,45;0,1513;30,3236;26,7826;115,8917;0,1614;29,0743;27,9184;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;8,787597981;10000000;10000000;10000000;10000000
866;121,26;0,058498;34,76264095;38,536;118,2;0,0766;35,15170586;35,04;95,7074;0,0868;28,9067;23,6217;126,2091;0,1268;33,1596;25,5921;112,7536;0,141;31,6273;25,6464;132,5421;0,1513;30,3236;26,7826;115,9407;0,1614;29,0743;27,9184;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;8,787597981;10000000;10000000;10000000;10000000
867;121,084;0,058498;34,76264095;38,536;118,2;0,0766;35,15170586;35,04;102,1133;0,0868;28,9068;23,6226;127,3907;0,1268;33,1597;25,5921;112,7536;0,141;31,6273;25,6464;121,5161;0,1513;30,3236;26,7826;115,9407;0,1614;29,0742;27,9185;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;8,787597981;10000000;10000000;10000000;10000000
868;121,604;0,058498;34,76264095;38,536;118,33;0,0766;35,15170586;35,04;102,1133;0,0868;28,9068;23,6236;126,3556;0,1268;33,1598;25,5921;112,7536;0,141;31,6272;25,6464;119,45;0,1513;30,3235;26,7826;116,5611;0,1614;29,0742;27,9185;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;8,787597981;10000000;10000000;10000000;10000000
869;124,376;0,058498;34,76264095;38,536;120,94;0,0766;35,15170586;35,04;102,1133;0,0868;28,9069;23,6245;131,4709;0,1268;33,1599;25,592;112,7536;0,141;31,6272;25,6465;119,45;0,1513;30,3235;26,7827;116,8824;0,1614;29,0742;27,9185;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;8,787597981;10000000;10000000;10000000;10000000
870;154,5;0,058498;34,76264095;38,536;145,9;0,0766;35,15170586;35,04;116,9977;0,0868;28,907;23,6254;131,4709;0,1268;33,16;25,592;113,1227;0,141;31,6271;25,6465;119,45;0,1513;30,3235;26,7827;118,2734;0,1614;29,0741;27,9185;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;8,787597981;10000000;10000000;10000000;10000000
871;155,406;0,058498;34,76264095;38,536;146,93;0,0766;35,15170586;35,04;111,0365;0,0868;28,907;23,6263;129,4582;0,1268;33,1601;25,592;114,2876;0,141;31,6271;25,6465;119,8409;0,1513;30,3234;26,7827;117,749;0,1614;29,0741;27,9186;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;8,787597981;10000000;10000000;10000000;10000000
872;155,514;0,058498;34,76264095;38,536;147,13;0,0766;35,15170586;35,04;100,0381;0,0868;28,9071;23,6272;131,4709;0,1268;33,1602;25,592;120,1737;0,141;31,627;25,6465;119,45;0,1513;30,3234;26,7828;117,9777;0,1614;29,0741;27,9186;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;8,787597981;10000000;10000000;10000000;10000000
873;146,962;0,058498;34,76264095;38,536;140,71;0,0766;35,15170586;35,04;105,0001;0,0868;28,9072;23,6281;133,311;0,1268;33,1603;25,592;114,5429;0,141;31,627;25,6466;119,45;0,1513;30,3234;26,7828;119,4409;0,1614;29,074;27,9186;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;8,787597981;10000000;10000000;10000000;10000000
874;144,868;0,058498;34,76264095;38,536;139,01;0,0766;35,15170586;35,04;102,1133;0,0868;28,9072;23,6291;131,4709;0,1268;33,1604;25,5919;112,9057;0,141;31,627;25,6466;119,8409;0,1513;30,3233;26,7828;123,2572;0,1614;29,074;27,9186;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;8,787597981;10000000;10000000;10000000;10000000
875;133,208;0,058498;34,76264095;38,536;128,95;0,0766;35,15170586;35,04;102,1133;0,0868;28,9073;23,63;131,4709;0,1268;33,1605;25,5919;114,8664;0,141;31,6269;25,6466;120,807;0,1513;30,3233;26,7828;118,5389;0,1614;29,074;27,9187;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;8,787597981;10000000;10000000;10000000;10000000
876;133,396;0,058498;34,76264095;38,536;128,95;0,0766;35,15170586;35,04;102,1133;0,0868;28,9074;23,6309;132,4346;0,1268;33,1606;25,5919;119,8702;0,141;31,6269;25,6467;119,8409;0,1513;30,3233;26,7829;119,9239;0,1614;29,074;27,9187;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;8,787597981;10000000;10000000;10000000;10000000
877;142,272;0,058498;34,76264095;38,536;139,01;0,0766;35,15170586;35,04;104,703;0,0868;28,9074;23,6318;132,4346;0,1268;33,1607;25,5919;119,8702;0,141;31,6268;25,6467;119,45;0,1513;30,3233;26,7829;119,4409;0,1614;29,0739;27,9187;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;8,787597981;10000000;10000000;10000000;10000000
878;158,67;0,058498;34,76264095;38,536;153,43;0,0766;35,15170586;35,04;113,6776;0,0868;28,9075;23,6327;142,7399;0,1268;33,1608;25,5919;123,5553;0,141;31,6268;25,6467;120,807;0,1513;30,3232;26,7829;120,3576;0,1614;29,0739;27,9188;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;8,787597981;10000000;10000000;10000000;10000000
879;174,978;0,058498;34,76264095;38,536;167,02;0,0766;35,15170586;35,04;116,9977;0,0868;28,9076;23,6336;142,7399;0,1268;33,161;25,5918;128,5762;0,141;31,6267;25,6467;137,9359;0,1513;30,3232;26,7829;118,2734;0,1614;29,0739;27,9188;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;8,787597981;10000000;10000000;10000000;10000000
880;177,78;0,058498;34,76264095;38,536;170,3;0,0766;35,15170586;35,04;116,9977;0,0868;28,9077;23,6346;142,7399;0,1268;33,1611;25,5918;137,4452;0,141;31,6267;25,6468;119,8409;0,1513;30,3232;26,783;123,2572;0,1614;29,0738;27,9188;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;8,787597981;10000000;10000000;10000000;10000000
881;182,52;0,058498;34,76264095;38,536;174,25;0,0766;35,15170586;35,04;113,6776;0,0868;28,9077;23,6355;142,7399;0,1268;33,1612;25,5918;134,2726;0,141;31,6266;25,6468;137,9359;0,1513;30,3231;26,783;122,5777;0,1614;29,0738;27,9188;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;8,787597981;10000000;10000000;10000000;10000000
882;174,036;0,058498;34,76264095;38,536;167,18;0,0766;35,15170586;35,04;116,9977;0,0868;28,9078;23,6364;142,7399;0,1268;33,1613;25,5918;137,3971;0,141;31,6266;25,6468;132,5421;0,1513;30,3231;26,783;117,9777;0,1614;29,0738;27,9189;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;8,787597981;10000000;10000000;10000000;10000000
883;157,312;0,058498;34,76264095;38,536;154,56;0,0766;35,15170586;35,04;116,9977;0,0868;28,9079;23,6373;149,327;0,1268;33,1614;25,5918;137,3971;0,141;31,6265;25,6468;149,3095;0,1513;30,3231;26,7831;119,0908;0,1614;29,0737;27,9189;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;8,787597981;10000000;10000000;10000000;10000000
884;136,662;0,058498;34,76264095;38,536;137,1;0,0766;35,15170586;35,04;113,6776;0,0868;28,9079;23,6382;146,467;0,1268;33,1615;25,5917;137,3971;0,141;31,6265;25,6469;137,9359;0,1513;30,323;26,7831;123,2572;0,1614;29,0737;27,9189;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;8,787597981;10000000;10000000;10000000;10000000
885;132,602;0,058498;34,76264095;38,536;134,22;0,0766;35,15170586;35,04;113,6776;0,0868;28,908;23,6392;146,467;0,1268;33,1616;25,5917;134,2726;0,141;31,6264;25,6469;137,9359;0,1513;30,323;26,7831;122,5777;0,1614;29,0737;27,9189;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;8,787597981;10000000;10000000;10000000;10000000
886;126,3;0,058498;34,76264095;38,536;127,4;0,0766;35,15170586;35,04;113,6776;0,0868;28,9081;23,6401;142,7399;0,1268;33,1617;25,5917;134,2726;0,141;31,6264;25,6469;149,3095;0,1513;30,323;26,7831;118,5389;0,1614;29,0737;27,919;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;8,787597981;10000000;10000000;10000000;10000000
887;130,13;0,058498;34,76264095;38,536;132,16;0,0766;35,15170586;35,04;100,8937;0,0868;28,9081;23,641;142,7493;0,1268;33,1618;25,5917;140,9393;0,141;31,6263;25,647;132,5421;0,1513;30,323;26,7832;118,2734;0,1614;29,0736;27,919;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;8,787597981;10000000;10000000;10000000;10000000
888;130,016;0,058498;34,76264095;38,536;131,97;0,0766;35,15170586;35,04;113,6927;0,0868;28,9082;23,6419;159,1291;0,1268;33,1619;25,5917;141,8026;0,141;31,6263;25,647;163,3294;0,1513;30,3229;26,7832;172,6721;0,1614;29,0736;27,919;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;8,787597981;10000000;10000000;10000000;10000000
889;129,024;0,058498;34,76264095;38,536;131,97;0,0766;35,15170586;35,04;113,6927;0,0868;28,9083;23,6428;159,1291;0,1268;33,162;25,5916;141,8026;0,141;31,6262;25,647;153,4561;0,1513;30,3229;26,7832;163,1822;0,1614;29,0736;27,9191;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;8,787597981;10000000;10000000;10000000;10000000
890;124,188;0,058498;34,76264095;38,536;127,63;0,0766;35,15170586;35,04;113,6927;0,0868;28,9083;23,6437;160,2438;0,1268;33,1621;25,5916;141,8026;0,141;31,6262;25,647;162,8881;0,1513;30,3229;26,7832;158,5457;0,1614;29,0735;27,9191;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;8,787597981;10000000;10000000;10000000;10000000
891;123,908;0,058498;34,76264095;38,536;127,63;0,0766;35,15170586;35,04;113,6927;0,0868;28,9084;23,6447;160,2438;0,1268;33,1623;25,5916;143,1571;0,141;31,6262;25,6471;153,6204;0,1513;30,3228;26,7833;172,6721;0,1614;29,0735;27,9191;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;8,787597981;10000000;10000000;10000000;10000000
892;122,844;0,058498;34,76264095;38,536;127,63;0,0766;35,15170586;35,04;113,6927;0,0868;28,9085;23,6456;156,5712;0,1268;33,1624;25,5916;143,1571;0,141;31,6261;25,6471;164,8396;0,1513;30,3228;26,7833;169,0726;0,1614;29,0735;27,9191;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;8,787597981;10000000;10000000;10000000;10000000
893;129,742;0,058498;34,76264095;38,536;134,08;0,0766;35,15170586;35,04;116,9966;0,0868;28,9086;23,6465;159,1291;0,1268;33,1625;25,5916;153,9571;0,141;31,6261;25,6471;163,3294;0,1513;30,3228;26,7833;172,6721;0,1614;29,0734;27,9192;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;8,787597981;10000000;10000000;10000000;10000000
894;172,568;0,058498;34,76264095;38,536;170,53;0,0766;35,15170586;35,04;133,6001;0,0868;28,9086;23,6474;169,7746;0,1268;33,1626;25,5915;165,5476;0,141;31,626;25,6471;174,4784;0,1513;30,3227;26,7834;183,8609;0,1614;29,0734;27,9192;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;8,787597981;10000000;10000000;10000000;10000000
895;191,48;0,058498;34,76264095;38,536;186,29;0,0766;35,15170586;35,04;134,668;0,0868;28,9087;23,6483;169,7746;0,1268;33,1627;25,5915;176,8569;0,141;31,626;25,6472;174,4784;0,1513;30,3227;26,7834;183,8609;0,1614;29,0734;27,9192;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;8,787597981;10000000;10000000;10000000;10000000
896;185,27;0,058498;34,76264095;38,536;180,76;0,0766;35,15170586;35,04;133,6001;0,0868;28,9088;23,6492;167,2915;0,1268;33,1628;25,5915;164,4351;0,141;31,6259;25,6472;164,8396;0,1513;30,3227;26,7834;183,8609;0,1614;29,0734;27,9192;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;8,787597981;10000000;10000000;10000000;10000000
897;193,702;0,058498;34,76264095;38,536;187,38;0,0766;35,15170586;35,04;127,4601;0,0868;28,9088;23,6502;160,9058;0,1268;33,1629;25,5915;153,9571;0,141;31,6259;25,6472;162,8881;0,1513;30,3227;26,7834;172,6721;0,1614;29,0733;27,9193;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;8,787597981;10000000;10000000;10000000;10000000
898;160,762;0,058498;34,76264095;38,536;159,93;0,0766;35,15170586;35,04;120,0186;0,0868;28,9089;23,6511;142,7559;0,1268;33,163;25,5915;143,1571;0,141;31,6258;25,6472;153,6204;0,1513;30,3226;26,7835;168,0325;0,1614;29,0733;27,9193;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;8,787597981;10000000;10000000;10000000;10000000
899;144,718;0,058498;34,76264095;38,536;146,56;0,0766;35,15170586;35,04;113,6927;0,0868;28,909;23,652;142,7559;0,1268;33,1631;25,5914;141,8026;0,141;31,6258;25,6473;153,4561;0,1513;30,3226;26,7835;169,0726;0,1614;29,0733;27,9193;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;8,787597981;10000000;10000000;10000000;10000000
900;143,914;0,058498;34,76264095;38,536;145,69;0,0766;35,15170586;35,04;118,3663;0,0868;28,909;23,6529;142,7559;0,1268;33,1632;25,5914;143,1571;0,141;31,6257;25,6473;153,4561;0,1513;30,3226;26,7835;172,6721;0,1614;29,0732;27,9194;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;8,787597981;10000000;10000000;10000000;10000000
901;161,722;0,058498;34,76264095;38,536;160,73;0,0766;35,15170586;35,04;113,6927;0,0868;28,9091;23,6538;156,04;0,1268;33,1633;25,5914;146,7551;0,141;31,6257;25,6473;153,4561;0,1513;30,3225;26,7835;169,0726;0,1614;29,0732;27,9194;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;8,787597981;10000000;10000000;10000000;10000000
902;152,698;0,058498;34,76264095;38,536;153,21;0,0766;35,15170586;35,04;131,6187;0,0868;28,9092;23,6548;156,04;0,1268;33,1634;25,5914;153,9571;0,141;31,6256;25,6474;153,4561;0,1513;30,3225;26,7836;171,9219;0,1614;29,0732;27,9194;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;8,787597981;10000000;10000000;10000000;10000000
903;178,454;0,058498;34,76264095;38,536;174,7;0,0766;35,15170586;35,04;131,6187;0,0868;28,9092;23,6557;156,5712;0,1269;33,1635;25,5914;153,9571;0,141;31,6256;25,6474;153,4561;0,1513;30,3225;26,7836;172,6721;0,1614;29,0731;27,9194;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;8,787597981;10000000;10000000;10000000;10000000
904;192,394;0,058498;34,76264095;38,536;186,29;0,0766;35,15170586;35,04;133,6001;0,0868;28,9093;23,6566;159,1291;0,1269;33,1637;25,5913;153,9571;0,141;31,6255;25,6474;153,4561;0,1513;30,3224;26,7836;172,6721;0,1614;29,0731;27,9195;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;8,787597981;10000000;10000000;10000000;10000000
905;178,486;0,058498;34,76264095;38,536;174,7;0,0766;35,15170586;35,04;128,7532;0,0868;28,9094;23,6575;156,5712;0,1269;33,1638;25,5913;153,9571;0,141;31,6255;25,6474;153,4561;0,1513;30,3224;26,7837;172,6721;0,1614;29,0731;27,9195;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;8,787597981;10000000;10000000;10000000;10000000
906;177,6;0,058498;34,76264095;38,536;174;0,0766;35,15170586;35,04;131,6187;0,0868;28,9095;23,6584;159,1291;0,1269;33,1639;25,5913;153,7575;0,141;31,6254;25,6475;153,4561;0,1513;30,3224;26,7837;172,6721;0,1614;29,0731;27,9195;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;8,787597981;10000000;10000000;10000000;10000000
907;135,386;0,058498;34,76264095;38,536;138,81;0,0766;35,15170586;35,04;116,9966;0,0868;28,9095;23,6593;146,4888;0,1269;33,164;25,5913;145,3479;0,141;31,6254;25,6475;153,4561;0,1513;30,3224;26,7837;161,5295;0,1614;29,073;27,9195;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;8,787597981;10000000;10000000;10000000;10000000
908;127,51;0,058498;34,76264095;38,536;132,22;0,0766;35,15170586;35,04;104,1618;0,0868;28,9096;23,6603;142,7559;0,1269;33,1641;25,5913;143,1571;0,141;31,6253;25,6475;148,2961;0,1513;30,3223;26,7837;161,2611;0,1614;29,073;27,9196;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;8,787597981;10000000;10000000;10000000;10000000
