;PV_rooftop_middle;PV_rooftop_north;PV_rooftop_swest;PV_rooftop_east;PV_openfield_middle;PV_openfield_north;PV_openfield_swest;PV_openfield_east;Solarthermal;Wind_east;Wind_swest;Wind_north;Wind_middle;Hydro_power
949;0,326864487;0,589250368;0,088845778;0,477011171;0,3370475;0,6200325;0,08828675;0,50027;8,72E-06;0,6519175;0,89058;0,8389825;0,61856;0,94
950;0,524242026;0,539103553;0,070194707;0,384670816;0,55065;0,5739575;0,069721;0,406575;0;0,471475;0,76721;0,5882;0,3329525;0,94
951;0,137739525;0,110682494;0,033436026;0,250009303;0,14293275;0,1132125;0,03302425;0,24589;0;0,443605;0,8046475;0,5882;0,2993475;0,94
952;0,055270575;0,078323518;0,010389367;0,096240663;0,051417;0,0702825;0,010076175;0,08110525;0;0,535425;0,87602;0,72544;0,3921075;0,94
953;0,000328268;0,000344425;9,98E-05;0,000130404;0,000304725;0,000289025;9,02E-05;0,000100855;0;0,1773475;0,29553;0,24439;0,08767525;0,94
954;0;0;0;0;0;0;0;0;0;0,08459;0,15705;0,112365;0,015672;0,94
955;0;0;0;0;0;0;0;0;0;0,05981425;0,08736475;0,06928975;0,0100874;0,94
956;0;0;0;0;0;0;0;0;0;0,008366203;0,02009825;0,01788525;0,000426223;0,94
957;0;0;0;0;0;0;0;0;0;0,00098361;0,0091585;0,008786825;0;0,94
958;0;0;0;0;0;0;0;0;0;0,00040765;0,00098361;0,000495078;0;0,94
959;0;0;0;0;0;0;0;0;0;0,000953008;0,00284153;0,002466678;8,52E-05;0,94
960;0;0;0;0;0;0;0;0;0;0,00990165;0,027623;0,012131;0,00098033;0,94
961;0;0;0;0;0;0;0;0;0;0,008786825;0,02223725;0,01168525;0,00098361;0,94
962;0;0;0;0;0;0;0;0;0;0,0007541;0,001801108;0,001243708;0,000131148;0,94
963;0;0;0;0;0;0;0;0;0;0,002110758;0,003584805;0,003584805;0,000327868;0,94
964;0;0;0;0;0;0;0;0;0;0,0293815;0,054716;0,03293475;0,010273275;0,94
965;0;0;0;0;0;0;0;0;0;0,038689;0,08459;0,038689;0,012131;0,94
966;0;0;0;0;0;0;0;0;0;0,038689;0,08459;0,038689;0,012131;0,94
967;0;0;0;0;0;0;0;0;0;0,038689;0,08459;0,05551925;0,012131;0,94
968;0,092761737;0,100972417;0,022718294;0,050519389;0,08096125;0,084728;0,022187775;0,048578975;0;0,02540975;0,05628425;0,038689;0,012131;0,94
969;0,197408842;0,220922175;0,050140555;0,09930495;0,1782625;0,19112275;0,04938575;0,09690975;0;0,038689;0,08459;0,0608745;0,015672;0,94
970;0,31389075;0,326091553;0,079320869;0,0868152;0,3150475;0,3127275;0,0786345;0,085566;0;0,038689;0,08459;0,08459;0,038689;0,94
971;0,405186079;0,409149474;0,118579184;0,023703557;0,424605;0,4294225;0,11812775;0,02340525;0;0,03600375;0,07005475;0,05016425;0,015672;0,94
972;0,399489;0,433681105;0,119641066;0,09696231;0,4198325;0,4574575;0,1195375;0,096692;7,65E-06;0,004914855;0,015540975;0,012885225;0,002355203;0,94
973;0,387177434;0,39808279;0,100783397;0,451155198;0,4070875;0,4202575;0,10059725;0,470205;0,000383553;0,00098361;0,00098361;0,00098361;8,52E-05;0,94
974;0,298513934;0,337579618;0,090377439;0,567726197;0,3117625;0,3554825;0,0900665;0,6031225;0,000323005;0,00414208;0,013027275;0,0138854;0,003395625;0,94
975;0,182855526;0,201904863;0,033139133;0,368234526;0,1813325;0,20619375;0,03288775;0,36019;3,51E-05;0,04553575;0,07168675;0,05781425;0,02098375;0,94
976;0,08297509;0,083721658;0,016321602;0,125972384;0,07556075;0,073812525;0,01589565;0,10585825;0;0,011956275;0,0250675;0,01965575;0,005256805;0,94
977;0,000239345;0,000229906;0,000216111;0,000690801;0,000211475;0,000203393;0,000208125;0,0005647;0;0,01443275;0,038789;0,028951;0,009344225;0,94
978;0;0;0;0;0;0;0;0;0;0,03860025;0,082652;0,038689;0,012131;0,94
979;0;0;0;0;0;0;0;0;0;0,015672;0,041494;0,02983625;0,012131;0,94
980;0;0;0;0;0;0;0;0;0;0,01655725;0,044809;0,038689;0,012131;0,94
981;0;0;0;0;0;0;0;0;0;0,06103525;0,1218475;0,0936365;0,047067;0,94
982;0;0;0;0;0;0;0;0;0;0,310075;0,542185;0,4251875;0,4221025;0,94
983;0;0;0;0;0;0;0;0;0;0,3687975;0,535575;0,5079025;0,48387;0,94
984;0;0;0;0;0;0;0;0;0;0,129583;0,228875;0,18523;0,094816;0,94
985;0;0;0;0;0;0;0;0;0;0,13395;0,23884;0,1815125;0,07816375;0,94
986;0;0;0;0;0;0;0;0;0;0,025847;0,047712;0,0380805;0,0111729;0,94
987;0;0;0;0;0;0;0;0;0;0,0355905;0,07311475;0,05854975;0,01205675;0,94
988;0;0;0;0;0;0;0;0;0;0,05245925;0,1051205;0,08459;0,02009825;0,94
989;0;0;0;0;0;0;0;0;0;0,09425;0,1791425;0,13048;0,0601095;0,94
990;0;0;0;0;0;0;0;0;0;0,15705;0,25902;0,15705;0,08459;0,94
991;0;0;0;0;0;0;0;0;0;0,1341025;0,2352225;0,15705;0,08459;0,94
992;0,004846562;0,011641497;0,128955525;0,121303958;0,00435325;0,0111388;0,108863;0,10636375;0;0,202935;0,3374325;0,2471225;0,13772825;0,94
993;0,036487551;0,074499541;0,31122521;0,302094474;0,03578525;0,0736445;0,28706;0,28373;0;0,2688775;0,3973425;0,3015875;0,214025;0,94
994;0,056194725;0,22694745;0,105409927;0,425236619;0,05574275;0,2297415;0,1033965;0,4340975;0;0,392545;0,6434725;0,5216425;0,456045;0,94
995;0,085708291;0,272780763;0,184760171;0,510584447;0,08539;0,2798075;0,185885;0,5431275;0;0,443605;0,8161675;0,5882;0,56066;0,94
996;0,104238485;0,262684461;0,146060487;0,515727711;0,1042805;0,2696375;0,14716;0,55061;0;0,56066;0,94;0,76721;0,5985275;0,94
997;0,102283034;0,314983934;0,319505961;0,444177118;0,10247025;0,3237075;0,3264725;0,47382;0;0,56066;0,94;0,76721;0,56066;0,94
998;0,097589807;0,311075921;0,30909904;0,394201263;0,09774;0,3224825;0,3199925;0,4178175;0;0,6054125;0,9518625;0,76721;0,56066;0,94
999;0,049049297;0,310668987;0,016637613;0,250289823;0,0489635;0,30294825;0,017215625;0,2531795;0;0,73623;0,9865375;0,879525;0,604855;0,94
1000;0,012597528;0,10215662;0,004622412;0,08072443;0,012404625;0,089418;0,00419285;0,072569;0;0,490985;0,8296075;0,6352475;0,360885;0,94
1001;0,000108095;0,002111209;0,000104662;0,000185863;0,00010074;0,00182666;8,96E-05;0,000162735;0;0,7236625;0,9714625;0,854555;0,620005;0,94
1002;0;0;0;0;0;0;0;0;0;0,939425;0,999995;0,990735;0,940105;0,94
1003;0;0;0;0;0;0;0;0;0;0,9500375;1;0,9965;0,9518625;0,94
1004;0;0;0;0;0;0;0;0;0;0,9985125;1;1;0,9993875;0,94
1005;0;0;0;0;0;0;0;0;0;1;1;1;1;0,94
1006;0;0;0;0;0;0;0;0;0;1;1;1;1;0,94
1007;0;0;0;0;0;0;0;0;0;1;1;1;1;0,94
1008;0;0;0;0;0;0;0;0;0;0,9999825;1;1;0,9986;0,94
1009;0;0;0;0;0;0;0;0;0;0,9633725;0,999545;0,99716;0,8103875;0,94
1010;0;0;0;0;0;0;0;0;0;0,511305;0,73851;0,657175;0,200787;0,94
1011;0;0;0;0;0;0;0;0;0;0,2074625;0,3168825;0,288145;0,03956825;0,94
1012;0;0;0;0;0;0;0;0;0;0,25834;0,38672;0,3575925;0,05092925;0,94
1013;0;0;0;0;0;0;0;0;0;0,26126;0,39344;0,2823175;0,040525;0,94
1014;0;0;0;0;0;0;0;0;0;0,38672;0,55905;0,43211;0,1052565;0,94
1015;0;0;0;0;0;0;0;0;0;0,5514775;0,82412;0,6157375;0,211355;0,94
1016;0,005176564;0,027983999;0,081606346;0,08962449;0,004679375;0,0274455;0,0719368;0,081562;0;0,838645;0,99055;0,937665;0,503335;0,94
1017;0,032954448;0,069134752;0,144199184;0,209380895;0,03224075;0,068471;0,1364875;0,203725;1,73E-05;0,9500375;1;0,99475;0,7568825;0,94
1018;0,078341819;0,109405105;0,340835092;0,334389158;0,07791175;0,10924125;0,351895;0,34253;0,000201802;0,896805;0,9985125;0,990735;0,6054125;0,94
1019;0,09545882;0,159778263;0,285973619;0,334172447;0,09540975;0,1605575;0,296675;0,34532;0,000327176;0,764915;0,9701125;0,9202075;0,42967;0,94
1020;0,106585461;0,199094368;0,086961118;0,359977855;0,1067425;0,2018575;0,08864025;0,372575;0,000323571;0,5746575;0,9083225;0,76721;0,2769425;0,94
1021;0,095180226;0,292082447;0,048490666;0,352898645;0,09525825;0,2993325;0,047983;0,36532;0,000307451;0,7520625;0,956425;0,876645;0,380545;0,94
1022;0,064526522;0,209682604;0,045493078;0,251049513;0,0643505;0,2147245;0,04484375;0,258705;0,000195549;0,876645;0,9972;0,9774125;0,5522975;0,94
1023;0,036290826;0,151456579;0,06096019;0,167924653;0,0360025;0,1493425;0,060239;0,17060625;0,000101819;0,94;1;0,9546;0,56066;0,94
1024;0,010423488;0,147654995;0,030595939;0,050302607;0,0101902;0,1361865;0,03021685;0,04867425;0;0,9473;0,9999825;0,9938375;0,5876425;0,94
1025;0,000187689;0,004892289;0,000489921;0,000204312;0,00017048;0,00433005;0,000479875;0,000191253;0;0,7041875;0,9650925;0,8534625;0,334;0,94
1026;0;0;0;0;0;0;0;0;0;0,5601025;0,829945;0,7155725;0,224225;0,94
1027;0;0;0;0;0;0;0;0;0;0,351585;0,422985;0,3653025;0,06271175;0,94
1028;0;0;0;0;0;0;0;0;0;0,177845;0,2391675;0,21455;0,024613;0,94
1029;0;0;0;0;0;0;0;0;0;0,61457;0,8355675;0,7600775;0,3112225;0,94
1030;0;0;0;0;0;0;0;0;0;0,5013125;0,8190475;0,66241;0,2094525;0,94
1031;0;0;0;0;0;0;0;0;0;0,39344;0,705245;0,56066;0,15705;0,94
1032;0;0;0;0;0;0;0;0;0;0,39344;0,4776075;0,42967;0,09425;0,94
1033;0;0;0;0;0;0;0;0;0;0,39344;0,5601025;0,518855;0,148595;0,94
1034;0;0;0;0;0;0;0;0;0;0,39344;0,56066;0,479835;0,1401425;0,94
1035;0;0;0;0;0;0;0;0;0;0,443605;0,663935;0,56066;0,204635;0,94
1036;0;0;0;0;0;0;0;0;0;0,622625;0,8219275;0,7018;0,3015875;0,94
1037;0;0;0;0;0;0;0;0;0;0,844965;0,977945;0,9156225;0,525085;0,94
1038;0;0;0;0;0;0;0;0;0;0,9658725;0,999995;0,99659;0,812735;0,94
1039;0;0;0;0;0;0;0;0;0;0,9999425;1;1;0,99876;0,94
1040;0,023123759;0,079005193;0,015571277;0,101265698;0,0226293;0,0694415;0,015045;0,0936615;0;1;1;1;0,99947;0,94
1041;0,067280191;0,21229204;0,062194717;0,244370013;0,066739;0,1992125;0,061367;0,24902;0,000182591;0,99659;1;1;0,871235;0,94
1042;0,073926703;0,338761895;0,097775937;0,338123803;0,07366125;0,34289;0,09732625;0,35308;0,000340263;0,99475;1;1;0,76239;0,94
1043;0,118722695;0,357680724;0,1011258;0,424841724;0,118789;0,374685;0,1008695;0,44551;0,000207101;0,9591625;1;0,9957725;0,5792475;0,94
1044;0,392520553;0,372720434;0,088840721;0,383091237;0,4070825;0,389975;0,08846325;0,40322;6,97E-05;0,99755;1;0,9999425;0,9095025;0,94
1045;0,406269632;0,342963671;0,059400355;0,339734684;0,4268875;0,3589225;0,0589365;0,35485;1,15E-05;0,9998375;1;1;0,9774125;0,94
1046;0,595908197;0,330118997;0,04710709;0,285244026;0,6344425;0,3457195;0,04652125;0,2948;0;0,994915;1;1;0,75758;0,94
1047;0,409785158;0,208012248;0,034577609;0,198713921;0,4354625;0,2138;0,03403425;0,20308;0;0,99475;1;0,99904;0,5882;0,94
1048;0,133651402;0,080154723;0,014801907;0,075383672;0,13438375;0,07736625;0,01444815;0,07500115;0;0,996675;1;1;0,8449675;0,94
1049;0,002788487;0,00042038;0,000355437;0,000353737;0,002365025;0,0003873;0,00033905;0,000327185;0;0,9609875;0,9998775;0,997725;0,5490175;0,94
1050;0;0;0;0;0;0;0;0;0;0,8248075;0,971235;0,9500375;0,3015875;0,94
1051;0;0;0;0;0;0;0;0;0;0,7293425;0,9083225;0,783825;0,224225;0,94
1052;0;0;0;0;0;0;0;0;0;0,411695;0,5042425;0,4559475;0,063007;0,94
1053;0;0;0;0;0;0;0;0;0;0,19324;0,2202075;0,2137725;0,0187705;0,94
1054;0;0;0;0;0;0;0;0;0;0,0809255;0,09425;0,0706175;0,002469958;0,94
1055;0;0;0;0;0;0;0;0;0;0,08408;0,09438875;0,083825;0,005814303;0,94
1056;0;0;0;0;0;0;0;0;0;0,0286575;0,022847;0,029918;0,00034426;0,94
1057;0;0;0;0;0;0;0;0;0;0,012131;0,001949733;0,012131;0;0,94
1058;0;0;0;0;0;0;0;0;0;0,01832775;0,0209465;0,02054075;0,000311475;0,94
1059;0;0;0;0;0;0;0;0;0;0,0677595;0,07693975;0,06852475;0,008601025;0,94
1060;0;0;0;0;0;0;0;0;0;0,08459;0,0639345;0,08459;0,012131;0,94
1061;0;0;0;0;0;0;0;0;0;0,143765;0,11719775;0,16219;0,03160675;0,94
1062;0;0;0;0;0;0;0;0;0;0,21313;0,15705;0,25902;0,0639345;0,94
1063;0;0;0;0;0;0;0;0;0;0,25902;0,18594;0,25902;0,08459;0,94
1064;0,006384798;0,047789969;0,176288475;0,05436015;0,005883375;0,0452785;0,146098;0,051776;0;0,25902;0,2926225;0,25902;0,08459;0,94
1065;0,052481992;0,11041305;0,429296329;0,132150079;0,05179825;0,1087315;0,4199275;0,13140425;0;0,25902;0,39344;0,25902;0,08459;0,94
1066;0,087405857;0,181921263;0,591908685;0,199450737;0,08708675;0,1832225;0,6308875;0,20277;0;0,175745;0,3262275;0,21313;0,04710425;0,94
1067;0,200493355;0,191779184;0,698063132;0,263204325;0,2028275;0,194335;0,7512925;0,268364;0;0,15705;0,2769425;0,15705;0,038689;0,94
1068;0,20977579;0,232547732;0,724983395;0,308605421;0,2132625;0,23599375;0,7847125;0,3156025;1,76E-05;0,151735;0,3892575;0,15705;0,038689;0,94
1069;0,139665119;0,184904645;0,687646579;0,280437869;0,141355;0,1875575;0,7443225;0,2872075;2,97E-05;0,085073;0,26544;0,106812;0,01649825;0,94
1070;0,071463908;0,212921463;0,577519106;0,213888474;0,07165175;0,21582175;0,62174;0,21873;0;0,134783;0,4257375;0,18765;0,04398275;0,94
1071;0,014473976;0,129224246;0,422602381;0,129267107;0,014330725;0,1307595;0,4506075;0,130968;0;0,285145;0,761085;0,34639;0,13048;0,94
1072;0,002361514;0,052795019;0,197871158;0,045585156;0,002202035;0,0520375;0,1945925;0,0455758;0;0,4326875;0,9594825;0,55672;0,29523;0,94
1073;0;0,000533517;0,001089515;0,000279942;0;0,000498875;0,000909773;0,00026875;0;0,8183225;0,9999425;0,9472175;0,8142525;0,94
1074;0;0;0;0;0;0;0;0;0;0,5942625;0,972615;0,75758;0,478395;0,94
1075;0;0;0;0;0;0;0;0;0;0,81511;0,99666;0,9379875;0,734;0,94
1076;0;0;0;0;0;0;0;0;0;0,98994;1;0,9999425;0,9954275;0,94
1077;0;0;0;0;0;0;0;0;0;1;1;1;1;0,94
1078;0;0;0;0;0;0;0;0;0;1;1;1;1;0,94
1079;0;0;0;0;0;0;0;0;0;1;1;1;1;0,94
1080;0;0;0;0;0;0;0;0;0;1;1;1;1;0,94
1081;0;0;0;0;0;0;0;0;0;1;1;1;1;0,94
1082;0;0;0;0;0;0;0;0;0;1;1;1;1;0,94
1083;0;0;0;0;0;0;0;0;0;1;1;1;1;0,94
1084;0;0;0;0;0;0;0;0;0;1;1;1;1;0,94
1085;0;0;0;0;0;0;0;0;0;1;1;1;1;0,94
1086;0;0;0;0;0;0;0;0;0;1;1;1;1;0,94
1087;0;0;0;0;0;0;0;0;0;1;1;1;1;0,94
1088;0,045399314;0,04181839;0,123324182;0;0,0445045;0,0397805;0,10808025;0;0;1;1;1;1;0,94
1089;0,110232217;0,117532713;0,287208868;0,005216487;0,1104815;0,1165245;0,2799625;0,0048658;0;1;0,99889;1;1;0,94
1090;0,151379527;0,212736778;0,413002106;0,014303617;0,152985;0,2151995;0,43279;0,01368575;0;1;0,10111;0,616667;1;0,94
1091;0,217704987;0,266072368;0,473553434;0,020681649;0,22109;0,27073;0,4991275;0,020114;0;1;0,68333425;1;1;0,94
1092;0,260129684;0,225220027;0,486466974;0,023268932;0,2654675;0,22959;0,51413;0,022756;0;1;1;1;1;0,94
1093;0,247627895;0,216585316;0,441802934;0,348188803;0,252755;0,220235;0,467005;0,360775;0,000136772;1;1;1;1;0,94
1094;0,178017584;0,1888011;0,398458421;0,309074961;0,181254;0,191687;0,41988;0,32053;8,08E-05;1;1;1;1;0,94
1095;0,11091004;0,110829375;0,284463868;0,200477704;0,1122695;0,112019;0,2973925;0,206543;0,000204937;1;0,52777675;1;1;0,94
1096;0,045948892;0,049220017;0,124875347;0,082925246;0,0458405;0,0487895;0,124925;0,081826;2,85E-05;1;0,98889;1;1;0,94
1097;0,000600623;0,000589547;0,00111618;0,000415769;0,00058102;0,000557338;0,00098515;0,00038315;0;1;1;1;1;0,94
1098;0;0;0;0;0;0;0;0;0;1;1;1;1;0,94
1099;0;0;0;0;0;0;0;0;0;1;1;1;1;0,94
1100;0;0;0;0;0;0;0;0;0;1;1;1;1;0,94
1101;0;0;0;0;0;0;0;0;0;1;1;1;1;0,94
1102;0;0;0;0;0;0;0;0;0;1;1;1;0,997725;0,94
1103;0;0;0;0;0;0;0;0;0;1;1;1;0,99475;0,94
1104;0;0;0;0;0;0;0;0;0;1;1;1;0,9838;0,94
1105;0;0;0;0;0;0;0;0;0;1;1;1;0,94;0,94
1106;0;0;0;0;0;0;0;0;0;1;1;1;0,9083225;0,94
1107;0;0;0;0;0;0;0;0;0;1;1;1;0,5490175;0,94
1108;0;0;0;0;0;0;0;0;0;0,9953125;0,9998775;0,9978125;0,2513725;0,94
1109;0;0;0;0;0;0;0;0;0;0,94219;0,9876625;0,9500375;0,1128475;0,94
1110;0;0;0;0;0;0;0;0;0;0,96555;0,9972;0,9774125;0,200755;0,94
1111;0;0;0;0;0;0;0;0;0;0,99475;1;0,99475;0,25902;0,94
1112;0,016236603;0;0,116930258;0,019008692;0,015759675;0;0,1029295;0,01855835;0;0,9774125;0,9985125;0,990735;0,2301275;0,94
1113;0,063330762;0,012392664;0,224741337;0,063058911;0,06273875;0,0120039;0,22068575;0,062511;0;0,8420875;0,9701125;0,9202075;0,1244425;0,94
1114;0,170320026;0,026581473;0,297940855;0,097243311;0,1722475;0,0259375;0,305975;0,097167;0;0,67082;0,7472525;0,732785;0,07311475;0,94
1115;0,2515335;0,03359278;0,310606382;0,113301079;0,2563125;0,032977;0,3189625;0,1135375;0;0,42623;0,5090975;0,4718175;0,0320495;0,94
1116;0,31198129;0,03455353;0,36783;0,099906924;0,3193125;0,033979;0,377715;0,100104;3,82E-05;0,182995;0,197035;0,189945;0,004897678;0,94
1117;0,293062461;0,03451693;0,337557947;0,080833026;0,3020925;0,03394975;0,347515;0,0807805;4,96E-06;0,447245;0,463215;0,4349475;0,04951225;0,94
1118;0,488898947;0,030217394;0,301292645;0,059929851;0,514135;0,02968425;0,31021;0,05967825;0;0,56066;0,598525;0,562035;0,0899025;0,94
1119;0,442515671;0,017709103;0,237588419;0,028197651;0,47029;0,0172815;0,24491675;0,02790425;0;0,7259;0,8893;0,7837425;0,200755;0,94
1120;0,206363803;0,00675807;0,076830383;0,009057392;0,2056425;0,006428775;0,0772735;0,0087707;0;0,9238575;0,99666;0,9711475;0,3745;0,94
1121;0,00878164;0,000215967;0,001021646;0,000180087;0,00741845;0,000186138;0,000949;0,000160665;0;0,994385;1;0,99979;0,649975;0,94
1122;0;0;0;0;0;0;0;0;0;0,99475;1;1;0,7259;0,94
1123;0;0;0;0;0;0;0;0;0;0,99475;1;1;0,56066;0,94
1124;0;0;0;0;0;0;0;0;0;0,99475;1;0,99545;0,56066;0,94
1125;0;0;0;0;0;0;0;0;0;0,99554;1;0,9993875;0,610005;0,94
1126;0;0;0;0;0;0;0;0;0;1;1;1;0,962005;0,94
1127;0;0;0;0;0;0;0;0;0;1;1;1;0,978325;0,94
1128;0;0;0;0;0;0;0;0;0;1;1;1;0,8392075;0,94
1129;0;0;0;0;0;0;0;0;0;0,99825;1;1;0,76721;0,94
1130;0;0;0;0;0;0;0;0;0;1;1;1;0,9067325;0,94
1131;0;0;0;0;0;0;0;0;0;1;1;1;0,999405;0,94
1132;0;0;0;0;0;0;0;0;0;0,9972875;1;1;0,740545;0,94
1133;0;0;0;0;0;0;0;0;0;0,99475;1;1;0,527215;0,94
1134;0;0;0;0;0;0;0;0;0;0,9838;1;1;0,39344;0,94
1135;0;0;0;0;0;0;0;0;0;0,94;1;1;0,350875;0,94
1136;0,18364339;0,004675217;0,002462973;0,186441123;0,15510975;0,00422065;0,002009273;0,1571255;9,36E-07;0,9518625;0,9998375;0,9989775;0,3687975;0,94
1137;0,39331275;0,022300958;0,011019634;0,411412895;0,388585;0,02156775;0,010366025;0,4046975;0,000199137;0,77304;0,94219;0,8389825;0,1777075;0,94
1138;0,570175027;0,041902425;0,021120849;0,581732921;0,6120325;0,041237;0,0204695;0,6247425;0,000366768;0,9427775;0,978465;0,92294;0,4414275;0,94
1139;0,660810592;0,051434077;0,024948679;0,676941079;0,7169775;0,05083075;0,024333;0,7351525;0,000480232;0,99979;1;0,999545;0,9481925;0,94
1140;0,667466013;0,058166069;0,027329846;0,689288763;0,7290575;0,0575825;0,026723275;0,75359;0,000512288;1;1;1;1;0,94
1141;0,64563604;0,055226511;0,371280513;0,650822645;0,7056375;0,054688;0,38497;0,712;0,000482452;1;1;1;1;0,94
1142;0,558482289;0,048924809;0,337721685;0,549739224;0,60702;0,04839375;0,3519575;0,5977175;0,000388361;1;1;1;0,9985125;0,94
1143;0,404945289;0,030467815;0,234268895;0,396734368;0,43556;0,030027;0,2434075;0,4264625;0,000248246;1;1;1;0,9993875;0,94
1144;0,201548013;0,010270851;0,121136369;0,186763539;0,200405;0,00998485;0,1222635;0,1845875;2,22E-05;1;1;1;0,9774125;0,94
1145;0,0028659;0,000321483;0,001100986;0,002143645;0,002400975;0,000295425;0,000980945;0,001799055;0;0,9992125;1;0,9962975;0,79889;0,94
1146;0;0;0;0;0;0;0;0;0;1;1;0,9999425;0,9067325;0,94
1147;0;0;0;0;0;0;0;0;0;1;1;1;0,999615;0,94
1148;0;0;0;0;0;0;0;0;0;1;1;1;1;0,94
1149;0;0;0;0;0;0;0;0;0;1;1;1;1;0,94
1150;0;0;0;0;0;0;0;0;0;1;1;1;1;0,94
1151;0;0;0;0;0;0;0;0;0;1;1;1;1;0,94
1152;0;0;0;0;0;0;0;0;0;1;1;1;0,9993;0,94
1153;0;0;0;0;0;0;0;0;0;0,9999825;1;1;0,7718975;0,94
1154;0;0;0;0;0;0;0;0;0;0,995205;1;0,9978125;0,3653025;0,94
1155;0;0;0;0;0;0;0;0;0;0,99475;1;0,996065;0,2993475;0,94
1156;0;0;0;0;0;0;0;0;0;0,9964125;1;1;0,4818025;0,94
1157;0;0;0;0;0;0;0;0;0;1;1;1;0,9095025;0,94
1158;0;0;0;0;0;0;0;0;0;1;1;1;0,9938375;0,94
1159;0;0;0;0;0;0;0;0;0;1;1;1;0,8486425;0,94
1160;0;0,004825229;0,098603771;0,16533448;0;0,00436315;0,090435;0,14200925;0;0,99755;1;1;0,52154;0,94
1161;0,005777334;0,019908474;0,199597619;0,302845737;0,005430625;0,01918275;0,19745;0,29373;0;0,99475;1;0,9957725;0,3783175;0,94
1162;0,016198197;0,032364273;0,251237329;0,42158625;0,015611275;0,0317195;0,256125;0,4454325;0;0,9964125;1;0,9999425;0,56282;0,94
1163;0,027493824;0,038896891;0,352992553;0,47895675;0,0269115;0,038274;0,36261;0,507935;0;0,907755;0,997115;0,9691625;0,334;0,94
1164;0,031967933;0,045352938;0,381668171;0,475843342;0,0314639;0,04472975;0,39345;0,50457;0;0,76721;0,9473;0,8248075;0,170645;0,94
1165;0,361398513;0,042833799;0,382785434;0,443392145;0,37431;0,04226775;0,39687;0,4697625;0;0,76721;0,94;0,899685;0,18424;0,94
1166;0,32066175;0,033047633;0,264911763;0,421875197;0,3328125;0,03253075;0,27448;0,4476325;0;0,67082;0,859365;0,76721;0,1244425;0,94
1167;0,222272763;0,021088824;0,214630106;0,273929329;0,2290075;0,02063175;0,2193025;0,2894625;0;0,56066;0,76721;0,76721;0,08459;0,94
1168;0,101169142;0,007406853;0,084916816;0,117847425;0,1007285;0,007099425;0,08467375;0,11733925;0;0,56066;0,7431125;0,5882;0,08459;0,94
1169;0,002096578;0,000264137;0,001259103;0,000709419;0,0019311;0,000228933;0,00116678;0,000627963;0;0,5355725;0,56066;0,56066;0,08459;0,94
1170;0;0;0;0;0;0;0;0;0;0,56066;0,691475;0,7018;0,148595;0,94
1171;0;0;0;0;0;0;0;0;0;0,56066;0,7431125;0,5882;0,11840525;0,94
1172;0;0;0;0;0;0;0;0;0;0,4616175;0,5298525;0,5079025;0,079949;0,94
1173;0;0;0;0;0;0;0;0;0;0,1561525;0,2097275;0,1634925;0,013477203;0,94
1174;0;0;0;0;0;0;0;0;0;0,08459;0,09425;0,08459;0,00098361;0,94
1175;0;0;0;0;0;0;0;0;0;0,08459;0,1051205;0,08459;0,00414208;0,94
1176;0;0;0;0;0;0;0;0;0;0,148595;0,15705;0,08459;0,012131;0,94
1177;0;0;0;0;0;0;0;0;0;0,12081925;0,15705;0,08459;0,012131;0,94
1178;0;0;0;0;0;0;0;0;0;0,0919175;0,1184025;0,095458;0,0087869;0,94
1179;0;0;0;0;0;0;0;0;0;0,22325;0,242025;0,2284275;0,02939375;0,94
1180;0;0;0;0;0;0;0;0;0;0,27261;0,3205575;0,18934;0,05535725;0,94
1181;0;0;0;0;0;0;0;0;0;0,6303425;0,83534;0,4680325;0,3575575;0,94
1182;0;0;0;0;0;0;0;0;0;0,76721;0,9482125;0,5732825;0,42131;0,94
1183;0;0;0;0;0;0;0;0;0;0,888165;0,9971;0,808115;0,65175;0,94
1184;0,003356004;0,162166654;0,043443237;0,025052387;0,002889225;0,13690425;0,04275175;0,024615875;0;0,505245;0,735875;0,499015;0,2580375;0,94
1185;0,011977374;0,336736855;0,107346355;0,073611991;0,011298375;0,3268575;0,1069585;0,07314825;0;0,3687975;0,4881975;0,42131;0,10391;0,94
1186;0,021714515;0,525932368;0,167534092;0,116977693;0,0211418;0,560335;0,168635;0,1171125;0;0,502135;0,7121275;0,7155725;0,2141525;0,94
1187;0,033266752;0,626300645;0,23967221;0,089562126;0,03270475;0,6741825;0,2428875;0,0896985;0;0,404085;0,554755;0,6398375;0,12633;0,94
1188;0,028724908;0,661501658;0,215576408;0,107287121;0,0282561;0,7176875;0,21849575;0,10734975;0;0,199985;0,3060675;0,42967;0,04710425;0,94
1189;0,468405356;0,622618974;0,2520825;0,104357917;0,4921625;0,676775;0,2561275;0,1045645;0,000160503;0,1565675;0,2471225;0,3798475;0,03381975;0,94
1190;0,373358526;0,530738526;0,266750432;0,11394182;0,3938325;0,57396;0,27181325;0,11426125;0,000142768;0,08072225;0,111855;0,21498;0,007300553;0,94
1191;0,279713092;0,38196675;0,127193668;0,067351224;0,294095;0,408815;0,12906675;0,06739175;6,03E-05;0,02452475;0,041494;0,09425;0,00098361;0,94
1192;0,132003679;0,169354461;0,060285738;0,023400884;0,129019;0,171019;0,05952225;0,0232102;0;0,0293935;0,03806925;0,07770475;0,00097268;0,94
