index;car_2025;car_2030;car_2035;car_2040;car_2045;bus_2025;bus_2030;bus_2035;bus_2040;bus_2045;train_2025;train_2030;train_2035;train_2040;train_2045
4337;0,2534380934926291;0,15189012267131272;0,16290417413966835;0,2506485111927522;0,2866339511933598;0,0;0,0;0,0;0,0;0,0;0,16965132519648496;0,12666554173748684;0,1542303752874831;0,16584182122003274;0,17297797178587346
4338;0,2600884820867435;0,20810733311507357;0,27249992678679713;0,2868058852631207;0,29757454312388265;0,0;0,0;0,0;0,0;0,0;0,17666126631931237;0,12180596574150407;0,15123324392874218;0,1655278046727425;0,17126080388571768
4339;0,20932817065307976;0,16736148374773588;0,204848029833013;0,164731848837503;0,16653667037762424;0,0;0,0;0,0;0,0;0,0;0,1810573477905973;0,11009688496792568;0,14643000002935275;0,16724889862643846;0,1693965575841285
4340;0,1392237015167665;0,12354124970498612;0,16097271059107168;0,10334378884030142;0,10634401729535277;0,0;0,0;0,0;0,0;0,0;0,17645015216133925;0,07342669923747108;0,1366780977492498;0,16262093399505967;0,16559673665426466
4341;0,12264549933608083;0,10629746311730698;0,12873043385520552;0,09017396304898362;0,07229732813294538;0,19313473974552606;0,096918505595648;0,13503339063624495;0,1763499049667107;0,16963158601132383;0,16242930549514553;0,016443213889916864;0,11834113539876753;0,14276702942805858;0,14882227019662048
4342;0,1114529667464964;0,13258153519412125;0,14378522934169183;0,1026777768263373;0,11450739523819846;0,37935904280498745;0,193837011191296;0,26984112986795006;0,3448958172474081;0,340907171932075;0,07324894333191334;0,00535223475050336;0,05428715918664288;0,0690113453833806;0,06989786937612417
4343;0,10116072934827894;0,1168928841884362;0,10732717323633977;0,08071419474095763;0,07643252337775394;0,37935904280498745;0,193837011191296;0,26984112986795006;0,3448958172474081;0,340907171932075;0,00970782079861943;0,003961682918112275;0,011382805422156578;0,009289519565293704;0,008788841854967885
4344;0,05949849115747482;0,04384627556718571;0,029989370038169715;0,029919312378641275;0,028724977166064522;0,35856291841411264;0,3619846027342103;0,35981847515186743;0,3448958172474081;0,3550792071799666;0,0005615641044216965;0,0008941401492908168;0,0009064428515455637;0,0018376171582319854;0,0016838343502639218
4345;0,06697050641036818;0,05599532838639533;0,044940205408257244;0,03794928353124603;0,04242085006954829;0,35856291841411264;0,3619846027342103;0,35981847515186743;0,3448958172474081;0,3550792071799666;0,0022887959242164128;0,000933334231507456;0,001495664870945307;0,0034096078326540445;0,003628694444006584
4346;0,05884890452819733;0,05922896630086966;0,0600262385436549;0,03697981071368515;0,043806173729068865;0,35856291841411264;0,3619846027342103;0,35981847515186743;0,3448958172474081;0,3550792071799666;0,0025227411395141843;0,0015751084833652681;0,002962051562779333;0,003807521794599786;0,005595893024793534
4347;0,07142008119731429;0,06362072567756075;0,04553599503494434;0,042856105669717884;0,040735196287927496;0,35856291841411264;0,3619846027342103;0,35981847515186743;0,3448958172474081;0,3550792071799666;0,0017107489427406642;0,0013102061999166494;0,002465608108877108;0,004034797369383835;0,004289875904441112
4348;0,05073357130672775;0,04286793546219468;0,04199137373704219;0,03202380135477898;0,037653923662209016;0,35839980526238285;0,36155669184986167;0,35981847515186743;0,3448958172474081;0,3550792071799666;0,0010418829335551395;0,0022452166313402977;0,0022787852177568488;0,003545918831635488;0,003750107487097679
4349;0,0552019393944982;0,08317041135239847;0,05180350955062153;0,03892501261419346;0,03008519914517724;0,341931380830382;0,34434631807587096;0,35981847515186743;0,34072952365252485;0,35188031184206253;0,03968800935725366;0,042231331174441646;0,005603631946711896;0,010330903335995185;0,009971620349800097
4350;0,06831951990109353;0,04621234058725863;0,01663672253316312;0,017625235629481446;0,013820903738611593;0,005313823441745766;0,00537543995863492;0,005996974585864458;0,00549592970431487;0,005741002208390532;0,1299774358555309;0,1227111889290578;0,039453071342960874;0,05947240412906421;0,06085034167468305
4351;0,05153751755305683;0,04214080442992768;0,007397272654980759;0,010532545815871172;0,011818413090135725;0,0;0,0;0,0;0,0;0,0;0,1656774122740252;0,16145498807624786;0,09117611172142327;0,11487229886816167;0,11708042075024738
4352;0,08877204118534367;0,11721736578095156;0,033294067592407196;0,036262372102951;0,04124742640567333;0,0;0,0;0,0;0,0;0,0;0,170946234481928;0,1705390390997215;0,11936430320265132;0,13488635545205233;0,14623437263520195
4353;0,145293417543322;0,17622209941160807;0,09057940594315254;0,105684365317066;0,10434364415199533;0,0;0,0;0,0;0,0;0,0;0,1818146736827563;0,1747834456408182;0,13474583383250177;0,14847663535237712;0,15661323040981928
