;Electricity_raw_2025;Electricity_raw_2030;Electricity_2035;Electricity_raw_2040;Electricity_raw_2045;Electricity_raw_2050;CO2_2025;CO2_2030;CO2_2035;CO2_2040;CO2_2045;CO2_2050;Oil_2025;Oil_2030;Oil_2035;Oil_2040;Oil_2045;Oil_2050;Gas_2025;Gas_2030;Gas_2035;Gas_2040;Gas_2045;Gas_2050;Biomass_2025;Biomass_2030;Biomass_2035;Biomass_2040;Biomass_2045;Biomass_2050;Hydrogen_2025;Hydrogen_2030;Hydrogen_2035;Hydrogen_2040;Hydrogen_2045;Hydrogen_2050;Synthetic_fuel_2025;Synthetic_fuel_2030;Synthetic_fuel_2035;Synthetic_fuel_2040;Synthetic_fuel_2045;Synthetic_fuel_2050;Hard_coal_2025;Hard_coal_2030;Hard_coal_2035;Hard_coal_2040;Hard_coal_2045;Hard_coal_2050;Brown_coal_2025;Brown_coal_2030;Brown_coal_2035;Brown_coal_2040;Brown_coal_2045;Brown_coal_2050
60;120,33;97,75;93,17;97,99;97,77;98,28;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694;35,31227233;38,60388499;38,96207173;38,34450838;37,72694503;37,10938168;35,1;23,08;22,56;22,56;20,2;17,6;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;10000000;10000000;10000000;10000000
61;120,56;99,52;93;99,47;99,24;99;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694;35,31227233;38,60388499;38,96207173;38,34450838;37,72694503;37,10938168;35,1;23,08;22,56;22,56;20,2;17,6;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;10000000;10000000;10000000;10000000
62;125,52;103,61;93,17;99,46;99,23;100,55;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694;35,31227233;38,60388499;38,96207173;38,34450838;37,72694503;37,10938168;35,1;23,08;22,56;22,56;20,2;17,6;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;10000000;10000000;10000000;10000000
63;129,41;105,33;94;100,02;99,74;100,78;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694;35,31227233;38,60388499;38,96207173;38,34450838;37,72694503;37,10938168;35,1;23,08;22,56;22,56;20,2;17,6;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;10000000;10000000;10000000;10000000
64;133,61;106,66;94;100,02;99,79;101,9;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694;35,31227233;38,60388499;38,96207173;38,34450838;37,72694503;37,10938168;35,1;23,08;22,56;22,56;20,2;17,6;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;10000000;10000000;10000000;10000000
65;133,52;108,02;94,33;101,15;101,54;104,57;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694;35,31227233;38,60388499;38,96207173;38,34450838;37,72694503;37,10938168;35,1;23,08;22,56;22,56;20,2;17,6;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;10000000;10000000;10000000;10000000
66;125,33;107,88;93,95;101,8;101,88;103,8;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694;35,31227233;38,60388499;38,96207173;38,34450838;37,72694503;37,10938168;35,1;23,08;22,56;22,56;20,2;17,6;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;10000000;10000000;10000000;10000000
67;121,65;108,02;94,57;102,12;101,77;105,56;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694;35,31227233;38,60388499;38,96207173;38,34450838;37,72694503;37,10938168;35,1;23,08;22,56;22,56;20,2;17,6;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;10000000;10000000;10000000;10000000
68;120,85;107,88;95,15;102,12;104,66;107,68;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694;35,31227233;38,60388499;38,96207173;38,34450838;37,72694503;37,10938168;35,1;23,08;22,56;22,56;20,2;17,6;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;10000000;10000000;10000000;10000000
69;119,11;106,66;95,18;104,91;102,15;135,81;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694;35,31227233;38,60388499;38,96207173;38,34450838;37,72694503;37,10938168;35,1;23,08;22,56;22,56;20,2;17,6;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;10000000;10000000;10000000;10000000
70;117,11;106,86;95,18;104,17;104,8;146,74;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694;35,31227233;38,60388499;38,96207173;38,34450838;37,72694503;37,10938168;35,1;23,08;22,56;22,56;20,2;17,6;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;10000000;10000000;10000000;10000000
71;117,11;105,57;95,48;105,84;106,26;109,47;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694;35,31227233;38,60388499;38,96207173;38,34450838;37,72694503;37,10938168;35,1;23,08;22,56;22,56;20,2;17,6;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;10000000;10000000;10000000;10000000
72;116,05;107,89;96,43;105,07;104,8;105,23;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694;35,31227233;38,60388499;38,96207173;38,34450838;37,72694503;37,10938168;35,1;23,08;22,56;22,56;20,2;17,6;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;10000000;10000000;10000000;10000000
73;116,87;110,33;98,09;105,07;105,59;136,65;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694;35,31227233;38,60388499;38,96207173;38,34450838;37,72694503;37,10938168;35,1;23,08;22,56;22,56;20,2;17,6;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;10000000;10000000;10000000;10000000
74;116,05;105,57;96,51;105,05;108,74;109,74;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694;35,31227233;38,60388499;38,96207173;38,34450838;37,72694503;37,10938168;35,1;23,08;22,56;22,56;20,2;17,6;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;10000000;10000000;10000000;10000000
75;115,48;106,7;97,4;105,84;104,82;109,74;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694;35,31227233;38,60388499;38,96207173;38,34450838;37,72694503;37,10938168;35,1;23,08;22,56;22,56;20,2;17,6;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;10000000;10000000;10000000;10000000
76;116,05;104,13;97,4;104,91;104,7;104,57;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694;35,31227233;38,60388499;38,96207173;38,34450838;37,72694503;37,10938168;35,1;23,08;22,56;22,56;20,2;17,6;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;10000000;10000000;10000000;10000000
77;115,67;110,57;97,4;105,05;105,59;105,74;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694;35,31227233;38,60388499;38,96207173;38,34450838;37,72694503;37,10938168;35,1;23,08;22,56;22,56;20,2;17,6;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;10000000;10000000;10000000;10000000
78;117,03;116,61;98,22;105,05;104,8;130,41;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694;35,31227233;38,60388499;38,96207173;38,34450838;37,72694503;37,10938168;35,1;23,08;22,56;22,56;20,2;17,6;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;10000000;10000000;10000000;10000000
79;117,03;117,85;101,9;106,52;102,9;107,68;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694;35,31227233;38,60388499;38,96207173;38,34450838;37,72694503;37,10938168;35,1;23,08;22,56;22,56;20,2;17,6;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;10000000;10000000;10000000;10000000
80;119,65;117,85;101,97;106,46;104,82;111,23;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694;35,31227233;38,60388499;38,96207173;38,34450838;37,72694503;37,10938168;35,1;23,08;22,56;22,56;20,2;17,6;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;10000000;10000000;10000000;10000000
81;121,01;117,85;106,12;108,14;105,59;105,56;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694;35,31227233;38,60388499;38,96207173;38,34450838;37,72694503;37,10938168;35,1;23,08;22,56;22,56;20,2;17,6;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;10000000;10000000;10000000;10000000
82;121,77;118,57;116,95;109,12;105,59;109,47;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694;35,31227233;38,60388499;38,96207173;38,34450838;37,72694503;37,10938168;35,1;23,08;22,56;22,56;20,2;17,6;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;10000000;10000000;10000000;10000000
83;121,77;120,85;123,54;109,31;106,59;105,56;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694;35,31227233;38,60388499;38,96207173;38,34450838;37,72694503;37,10938168;35,1;23,08;22,56;22,56;20,2;17,6;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;10000000;10000000;10000000;10000000
84;121,77;119,31;129,32;118,41;108,74;106,84;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694;35,31227233;38,60388499;38,96207173;38,34450838;37,72694503;37,10938168;35,1;23,08;22,56;22,56;20,2;17,6;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;10000000;10000000;10000000;10000000
85;121,42;119,31;129,38;127,63;141,6;152,63;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694;35,31227233;38,60388499;38,96207173;38,34450838;37,72694503;37,10938168;35,1;23,08;22,56;22,56;20,2;17,6;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;10000000;10000000;10000000;10000000
86;122,59;119,36;133,82;134,06;153,29;155,8;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694;35,31227233;38,60388499;38,96207173;38,34450838;37,72694503;37,10938168;35,1;23,08;22,56;22,56;20,2;17,6;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;10000000;10000000;10000000;10000000
87;131,3;130,35;132,7;134,06;156,54;155,8;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694;35,31227233;38,60388499;38,96207173;38,34450838;37,72694503;37,10938168;35,1;23,08;22,56;22,56;20,2;17,6;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;10000000;10000000;10000000;10000000
88;141,68;132,84;133,82;140,08;155,66;155,8;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694;35,31227233;38,60388499;38,96207173;38,34450838;37,72694503;37,10938168;35,1;23,08;22,56;22,56;20,2;17,6;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;10000000;10000000;10000000;10000000
89;145,2;132,84;125,12;125,09;124,48;114,68;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694;35,31227233;38,60388499;38,96207173;38,34450838;37,72694503;37,10938168;35,1;23,08;22,56;22,56;20,2;17,6;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;10000000;10000000;10000000;10000000
90;136,39;117,85;102,2;108,4;106,59;155,8;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694;35,31227233;38,60388499;38,96207173;38,34450838;37,72694503;37,10938168;35,1;23,08;22,56;22,56;20,2;17,6;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;10000000;10000000;10000000;10000000
91;121,48;112,82;99,53;108,4;108,74;153,5;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694;35,31227233;38,60388499;38,96207173;38,34450838;37,72694503;37,10938168;35,1;23,08;22,56;22,56;20,2;17,6;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;10000000;10000000;10000000;10000000
92;120,16;108,97;98,22;109,12;127,89;147,41;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694;35,31227233;38,60388499;38,96207173;38,34450838;37,72694503;37,10938168;35,1;23,08;22,56;22,56;20,2;17,6;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;10000000;10000000;10000000;10000000
93;119,03;107,62;99,89;111,12;115,81;155,8;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694;35,31227233;38,60388499;38,96207173;38,34450838;37,72694503;37,10938168;35,1;23,08;22,56;22,56;20,2;17,6;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;10000000;10000000;10000000;10000000
94;116,91;104,13;101,9;113,34;147,68;155,8;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694;35,31227233;38,60388499;38,96207173;38,34450838;37,72694503;37,10938168;35,1;23,08;22,56;22,56;20,2;17,6;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;10000000;10000000;10000000;10000000
95;114,99;106,26;105,96;128,19;151,72;156,11;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694;35,31227233;38,60388499;38,96207173;38,34450838;37,72694503;37,10938168;35,1;23,08;22,56;22,56;20,2;17,6;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;10000000;10000000;10000000;10000000
96;112,14;104,8;108,54;112,05;156,74;158,04;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694;35,31227233;38,60388499;38,96207173;38,34450838;37,72694503;37,10938168;35,1;23,08;22,56;22,56;20,2;17,6;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;10000000;10000000;10000000;10000000
97;111,39;104,14;106,31;113,34;151,36;157,37;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694;35,31227233;38,60388499;38,96207173;38,34450838;37,72694503;37,10938168;35,1;23,08;22,56;22,56;20,2;17,6;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;10000000;10000000;10000000;10000000
98;108,95;104,14;106,12;113,7;147,77;156,11;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694;35,31227233;38,60388499;38,96207173;38,34450838;37,72694503;37,10938168;35,1;23,08;22,56;22,56;20,2;17,6;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;10000000;10000000;10000000;10000000
99;108,97;104,8;109,05;112,43;145,98;160,28;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694;35,31227233;38,60388499;38,96207173;38,34450838;37,72694503;37,10938168;35,1;23,08;22,56;22,56;20,2;17,6;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;10000000;10000000;10000000;10000000
100;109,23;107,9;117,26;111,02;155,04;160,12;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694;35,31227233;38,60388499;38,96207173;38,34450838;37,72694503;37,10938168;35,1;23,08;22,56;22,56;20,2;17,6;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;10000000;10000000;10000000;10000000
101;109,1;103,63;129,33;121,67;154,63;160,12;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694;35,31227233;38,60388499;38,96207173;38,34450838;37,72694503;37,10938168;35,1;23,08;22,56;22,56;20,2;17,6;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;10000000;10000000;10000000;10000000
102;110,74;107,13;128,53;120,37;157,33;164,81;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694;35,31227233;38,60388499;38,96207173;38,34450838;37,72694503;37,10938168;35,1;23,08;22,56;22,56;20,2;17,6;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;10000000;10000000;10000000;10000000
103;111,3;104,14;133,83;131,82;157,33;163,81;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694;35,31227233;38,60388499;38,96207173;38,34450838;37,72694503;37,10938168;35,1;23,08;22,56;22,56;20,2;17,6;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;10000000;10000000;10000000;10000000
104;111,3;106,81;133,83;132,14;157,64;164,81;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694;35,31227233;38,60388499;38,96207173;38,34450838;37,72694503;37,10938168;35,1;23,08;22,56;22,56;20,2;17,6;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;10000000;10000000;10000000;10000000
105;111,48;104,8;136,26;132,01;158,54;163,6;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694;35,31227233;38,60388499;38,96207173;38,34450838;37,72694503;37,10938168;35,1;23,08;22,56;22,56;20,2;17,6;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;10000000;10000000;10000000;10000000
106;114,33;108,67;133,83;143,46;157,48;163,6;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694;35,31227233;38,60388499;38,96207173;38,34450838;37,72694503;37,10938168;35,1;23,08;22,56;22,56;20,2;17,6;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;10000000;10000000;10000000;10000000
107;114,44;107,9;128,29;138,01;157,64;163,6;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694;35,31227233;38,60388499;38,96207173;38,34450838;37,72694503;37,10938168;35,1;23,08;22,56;22,56;20,2;17,6;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;10000000;10000000;10000000;10000000
108;114,33;104,14;134,35;145,74;161,64;166,15;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694;35,31227233;38,60388499;38,96207173;38,34450838;37,72694503;37,10938168;35,1;23,08;22,56;22,56;20,2;17,6;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;10000000;10000000;10000000;10000000
109;116,79;107,9;129,33;137,22;159,59;166,15;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694;35,31227233;38,60388499;38,96207173;38,34450838;37,72694503;37,10938168;35,1;23,08;22,56;22,56;20,2;17,6;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;10000000;10000000;10000000;10000000
110;116,95;108,98;132,71;141,94;157,64;163,6;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694;35,31227233;38,60388499;38,96207173;38,34450838;37,72694503;37,10938168;35,1;23,08;22,56;22,56;20,2;17,6;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;10000000;10000000;10000000;10000000
