;('District heating_m', 'Heat storage_m');('Heat storage_m', 'District heating_m');('Heat storage_m', 'None')
;flow;flow;storage_content
2030-04-29 15:00:00;44,58;0,0;371,79
2030-04-29 16:00:00;47,83;0,0;419,59
2030-04-29 17:00:00;47,25;0,0;466,8
2030-04-29 18:00:00;45,44;0,0;512,2
2030-04-29 19:00:00;43,29;0,0;555,45
2030-04-29 20:00:00;41,96;0,0;597,36
2030-04-29 21:00:00;40,55;0,0;637,86
2030-04-29 22:00:00;39,07;0,0;676,87
2030-04-29 23:00:00;38,25;0,0;715,07
2030-04-30 00:00:00;0,0;58,66;656,35
2030-04-30 01:00:00;0,0;57,94;598,35
2030-04-30 02:00:00;0,0;57,27;541,02
2030-04-30 03:00:00;0,0;57,47;483,5
2030-04-30 04:00:00;0,0;57,63;425,83
2030-04-30 05:00:00;0,0;56,68;369,12
2030-04-30 06:00:00;0,0;55,21;313,88
2030-04-30 07:00:00;0,0;8,63;305,21
2030-04-30 08:00:00;0,0;52,86;252,33
2030-04-30 09:00:00;0,0;52,35;199,96
2030-04-30 10:00:00;0,0;49,83;150,1
2030-04-30 11:00:00;0,0;45,13;104,96
2030-04-30 12:00:00;8,1;0,0;113,05
2030-04-30 13:00:00;0,0;41,43;71,61
2030-04-30 14:00:00;50,57;0,0;122,17
2030-04-30 15:00:00;51,33;0,0;173,5
2030-04-30 16:00:00;53,81;0,0;227,3
2030-04-30 17:00:00;54,18;0,0;281,46
2030-04-30 18:00:00;53,48;0,0;334,91
2030-04-30 19:00:00;52,21;0,0;387,09
2030-04-30 20:00:00;50,73;0,0;437,79
2030-04-30 21:00:00;49,8;0,0;487,55
2030-04-30 22:00:00;48,47;0,0;535,98
2030-04-30 23:00:00;26,11;0,0;562,04
2030-05-01 00:00:00;0,0;47,27;514,72
2030-05-01 01:00:00;0,0;48,73;465,94
2030-05-01 02:00:00;0,0;49,89;416,01
2030-05-01 03:00:00;0,0;50,69;365,28
2030-05-01 04:00:00;0,0;51,1;314,15
2030-05-01 05:00:00;0,0;48,74;265,39
2030-05-01 06:00:00;0,0;43,22;222,14
2030-05-01 07:00:00;0,0;36,7;185,42
2030-05-01 08:00:00;0,0;29,3;156,1
2030-05-01 09:00:00;0,0;21,92;134,17
2030-05-01 10:00:00;0,0;12,13;122,03
2030-05-01 11:00:00;0,0;3,7;118,31
2030-05-01 12:00:00;0,0;0,79;117,51
2030-05-01 13:00:00;0,0;0,0;117,5
2030-05-01 14:00:00;0,0;0,0;117,49
2030-05-01 15:00:00;0,0;0,0;117,48
2030-05-01 16:00:00;0,0;0,0;117,47
2030-05-01 17:00:00;0,0;0,0;117,46
2030-05-01 18:00:00;0,0;0,0;117,45
2030-05-01 19:00:00;93,25;0,0;210,69
2030-05-01 20:00:00;93,25;0,0;303,93
2030-05-01 21:00:00;93,25;0,0;397,15
2030-05-01 22:00:00;24,81;0,0;421,93
2030-05-01 23:00:00;0,0;1,51;420,39
2030-05-02 00:00:00;0,0;3,6;416,75
2030-05-02 01:00:00;0,0;8,15;408,56
2030-05-02 02:00:00;0,0;13,73;394,8
2030-05-02 03:00:00;0,0;18,95;375,82
2030-05-02 04:00:00;0,0;22,26;353,53
2030-05-02 05:00:00;39,93;0,0;393,43
2030-05-02 06:00:00;32,62;0,0;426,01
2030-05-02 07:00:00;39,84;0,0;465,81
2030-05-02 08:00:00;0,0;6,58;459,19
2030-05-02 09:00:00;0,0;2,59;456,56
2030-05-02 10:00:00;0,0;0,36;456,16
2030-05-02 11:00:00;0,0;0,0;456,12
2030-05-02 12:00:00;93,25;0,0;549,33
2030-05-02 13:00:00;79,06;0,0;628,35
2030-05-02 14:00:00;93,25;0,0;721,55
2030-05-02 15:00:00;93,25;0,0;814,74
2030-05-02 16:00:00;93,25;0,0;907,92
2030-05-02 17:00:00;93,25;0,0;1001,09
2030-05-02 18:00:00;93,25;0,0;1094,26
2030-05-02 19:00:00;93,25;0,0;1187,42
2030-05-02 20:00:00;93,25;0,0;1280,57
2030-05-02 21:00:00;93,25;0,0;1373,71
2030-05-02 22:00:00;93,25;0,0;1466,84
2030-05-02 23:00:00;93,25;0,0;1559,97
2030-05-03 00:00:00;0,0;0,0;1559,83
2030-05-03 01:00:00;0,0;0,0;1559,69
2030-05-03 02:00:00;0,0;0,0;1559,56
2030-05-03 03:00:00;0,0;0,0;1559,42
2030-05-03 04:00:00;0,0;0,11;1559,17
2030-05-03 05:00:00;88,98;0,0;1648,01
2030-05-03 06:00:00;93,03;0,0;1740,9
2030-05-03 07:00:00;93,25;0,0;1834,0
2030-05-03 08:00:00;93,25;0,0;1927,09
2030-05-03 09:00:00;93,25;0,0;2020,18
2030-05-03 10:00:00;93,25;0,0;2113,26
2030-05-03 11:00:00;93,25;0,0;2206,33
2030-05-03 12:00:00;93,25;0,0;2299,39
2030-05-03 13:00:00;93,25;0,0;2392,44
2030-05-03 14:00:00;93,25;0,0;2485,48
2030-05-03 15:00:00;93,25;0,0;2578,52
2030-05-03 16:00:00;93,25;0,0;2671,55
2030-05-03 17:00:00;93,25;0,0;2764,57
2030-05-03 18:00:00;93,25;0,0;2857,58
2030-05-03 19:00:00;93,25;0,0;2950,58
2030-05-03 20:00:00;93,25;0,0;3043,58
2030-05-03 21:00:00;93,25;0,0;3136,57
2030-05-03 22:00:00;93,25;0,0;3229,55
2030-05-03 23:00:00;93,25;0,0;3322,52
2030-05-04 00:00:00;0,0;0,8;3321,43
2030-05-04 01:00:00;0,0;2,62;3318,52
2030-05-04 02:00:00;0,0;3,63;3314,6
2030-05-04 03:00:00;0,0;4,63;3309,68
2030-05-04 04:00:00;0,0;5,58;3303,81
2030-05-04 05:00:00;74,07;0,0;3377,59
2030-05-04 06:00:00;85,37;0,0;3462,67
2030-05-04 07:00:00;85,32;0,0;3547,68
2030-05-04 08:00:00;85,65;0,0;3633,02
2030-05-04 09:00:00;87,38;0,0;3720,09
2030-05-04 10:00:00;68,37;0,0;3788,13
2030-05-04 11:00:00;89,94;0,0;3877,73
2030-05-04 12:00:00;91,53;0,0;3968,93
2030-05-04 13:00:00;92,81;0,0;4061,39
2030-05-04 14:00:00;93,25;0,0;4154,29
2030-05-04 15:00:00;93,25;0,0;4247,18
2030-05-04 16:00:00;93,25;0,0;4340,06
2030-05-04 17:00:00;93,25;0,0;4432,94
2030-05-04 18:00:00;93,25;0,0;4525,8
2030-05-04 19:00:00;93,25;0,0;4618,66
2030-05-04 20:00:00;92,88;0,0;4711,14
2030-05-04 21:00:00;91,52;0,0;4802,25
2030-05-04 22:00:00;89,7;0,0;4891,53
2030-05-04 23:00:00;86,35;0,0;4977,46
2030-05-05 00:00:00;0,0;12,95;4964,07
2030-05-05 01:00:00;0,0;21,24;4942,4
2030-05-05 02:00:00;0,0;27,37;4914,6
2030-05-05 03:00:00;0,0;32,08;4882,09
2030-05-05 04:00:00;0,0;35,35;4846,32
2030-05-05 05:00:00;0,0;33,4;4812,5
2030-05-05 06:00:00;65,04;0,0;4877,12
2030-05-05 07:00:00;69,87;0,0;4946,56
2030-05-05 08:00:00;73,62;0,0;5019,74
2030-05-05 09:00:00;78,71;0,0;5098,01
2030-05-05 10:00:00;79,77;0,0;5177,34
2030-05-05 11:00:00;81,79;0,0;5258,67
2030-05-05 12:00:00;81,28;0,0;5339,5
2030-05-05 13:00:00;81,66;0,0;5420,69
2030-05-05 14:00:00;82,03;0,0;5502,25
2030-05-05 15:00:00;84,35;0,0;5586,12
2030-05-05 16:00:00;83,07;0,0;5668,71
2030-05-05 17:00:00;82,16;0,0;5750,37
2030-05-05 18:00:00;79,55;0,0;5829,43
2030-05-05 19:00:00;76,11;0,0;5905,03
2030-05-05 20:00:00;69,49;0,0;5974,01
2030-05-05 21:00:00;62,33;0,0;6035,82
2030-05-05 22:00:00;54,73;0,0;6090,03
2030-05-05 23:00:00;46,78;0,0;6136,28
2030-05-06 00:00:00;0,0;52,54;6083,2
2030-05-06 01:00:00;0,0;58,94;6023,73
2030-05-06 02:00:00;0,0;63,55;5959,65
2030-05-06 03:00:00;0,0;67,23;5891,9
2030-05-06 04:00:00;0,0;69,58;5821,81
2030-05-06 05:00:00;0,0;69,02;5752,28
2030-05-06 06:00:00;0,0;65,05;5686,73
2030-05-06 07:00:00;0,0;61,64;5624,59
2030-05-06 08:00:00;31,21;0,0;5655,31
2030-05-06 09:00:00;0,0;55,89;5598,92
2030-05-06 10:00:00;0,0;45,96;5552,47
2030-05-06 11:00:00;0,0;36,23;5515,76
2030-05-06 12:00:00;0,0;33,69;5481,59
2030-05-06 13:00:00;0,0;35,97;5445,14
2030-05-06 14:00:00;0,0;38,58;5406,08
2030-05-06 15:00:00;0,0;13,96;5391,65
2030-05-06 16:00:00;54,31;0,0;5445,49
2030-05-06 17:00:00;52,61;0,0;5497,63
2030-05-06 18:00:00;0,0;44,59;5452,56
2030-05-06 19:00:00;0,0;48,14;5403,94
2030-05-06 20:00:00;46,02;0,0;5449,49
2030-05-06 21:00:00;47,68;0,0;5496,7
2030-05-06 22:00:00;49,35;0,0;5545,57
2030-05-06 23:00:00;14,98;0,0;5560,07
2030-05-07 00:00:00;0,0;39,47;5520,11
2030-05-07 01:00:00;0,0;37,17;5482,46
2030-05-07 02:00:00;0,0;35,46;5446,52
2030-05-07 03:00:00;0,0;34,46;5411,59
2030-05-07 04:00:00;0,0;33,54;5377,58
2030-05-07 05:00:00;0,0;29,27;5347,85
2030-05-07 06:00:00;0,0;22,78;5324,6
2030-05-07 07:00:00;0,0;14,2;5309,94
2030-05-07 08:00:00;0,0;5,08;5304,39
2030-05-07 09:00:00;0,0;1,4;5302,53
2030-05-07 10:00:00;0,0;0,0;5302,07
2030-05-07 11:00:00;0,0;0,0;5301,6
2030-05-07 12:00:00;0,0;0,0;5301,14
2030-05-07 13:00:00;0,0;0,0;5300,68
2030-05-07 14:00:00;0,0;0,0;5300,22
2030-05-07 15:00:00;0,0;0,0;5299,75
2030-05-07 16:00:00;0,0;0,0;5299,29
2030-05-07 17:00:00;0,0;0,0;5298,83
2030-05-07 18:00:00;0,0;0,0;5298,37
2030-05-07 19:00:00;0,0;0,0;5297,9
2030-05-07 20:00:00;0,0;0,0;5297,44
2030-05-07 21:00:00;0,0;0,0;5296,98
2030-05-07 22:00:00;0,0;0,0;5296,52
2030-05-07 23:00:00;0,0;0,0;5296,06
2030-05-08 00:00:00;0,0;0,0;5295,59
2030-05-08 01:00:00;0,0;0,0;5295,13
2030-05-08 02:00:00;0,0;0,0;5294,67
2030-05-08 03:00:00;0,0;0,0;5294,21
2030-05-08 04:00:00;0,0;0,0;5293,75
2030-05-08 05:00:00;0,0;0,0;5293,28
2030-05-08 06:00:00;0,0;0,0;5292,82
2030-05-08 07:00:00;0,0;0,0;5292,36
2030-05-08 08:00:00;0,0;0,0;5291,9
2030-05-08 09:00:00;0,0;0,0;5291,44
2030-05-08 10:00:00;0,0;0,0;5290,97
2030-05-08 11:00:00;0,0;0,0;5290,51
2030-05-08 12:00:00;0,0;0,0;5290,05
2030-05-08 13:00:00;0,0;0,0;5289,59
2030-05-08 14:00:00;0,0;0,0;5289,13
2030-05-08 15:00:00;0,0;0,0;5288,67
2030-05-08 16:00:00;0,0;0,0;5288,21
2030-05-08 17:00:00;0,0;0,0;5287,74
2030-05-08 18:00:00;0,0;0,0;5287,28
2030-05-08 19:00:00;0,0;0,0;5286,82
2030-05-08 20:00:00;0,0;0,0;5286,36
2030-05-08 21:00:00;0,0;0,0;5285,9
2030-05-08 22:00:00;0,0;0,0;5285,44
2030-05-08 23:00:00;0,0;0,0;5284,98
2030-05-09 00:00:00;0,0;0,0;5284,51
2030-05-09 01:00:00;0,0;0,0;5284,05
2030-05-09 02:00:00;0,0;0,0;5283,59
2030-05-09 03:00:00;0,0;0,0;5283,13
2030-05-09 04:00:00;0,0;0,0;5282,67
2030-05-09 05:00:00;0,0;0,0;5282,21
2030-05-09 06:00:00;76,81;0,0;5358,56
2030-05-09 07:00:00;93,03;0,0;5451,12
2030-05-09 08:00:00;93,05;0,0;5543,69
2030-05-09 09:00:00;93,09;0,0;5636,3
2030-05-09 10:00:00;93,25;0,0;5729,06
2030-05-09 11:00:00;93,25;0,0;5821,81
2030-05-09 12:00:00;80,33;0,0;5901,64
2030-05-09 13:00:00;75,99;0,0;5977,11
2030-05-09 14:00:00;0,0;0,0;5976,59
2030-05-09 15:00:00;0,0;0,0;5976,06
2030-05-09 16:00:00;0,0;0,0;5975,54
2030-05-09 17:00:00;0,0;0,0;5975,02
2030-05-09 18:00:00;0,0;0,0;5974,5
2030-05-09 19:00:00;93,25;0,0;6067,23
2030-05-09 20:00:00;93,25;0,0;6159,96
2030-05-09 21:00:00;93,25;0,0;6252,67
2030-05-09 22:00:00;93,25;0,0;6345,38
2030-05-09 23:00:00;93,25;0,0;6438,08
2030-05-10 00:00:00;0,0;0,12;6437,39
2030-05-10 01:00:00;0,0;0,73;6436,1
2030-05-10 02:00:00;0,0;1,76;6433,78
2030-05-10 03:00:00;0,0;2,78;6430,44
2030-05-10 04:00:00;0,0;3,09;6426,79
2030-05-10 05:00:00;0,0;3,03;6423,2
2030-05-10 06:00:00;0,0;2,63;6420,0
2030-05-10 07:00:00;70,42;0,0;6489,86
2030-05-10 08:00:00;92,06;0,0;6581,35
2030-05-10 09:00:00;92,76;0,0;6673,54
2030-05-10 10:00:00;0,0;0,0;6672,95
2030-05-10 11:00:00;80,37;0,0;6752,74
2030-05-10 12:00:00;81,02;0,0;6833,18
2030-05-10 13:00:00;0,0;0,0;6832,58
2030-05-10 14:00:00;0,0;0,0;6831,99
2030-05-10 15:00:00;88,1;0,0;6919,49
2030-05-10 16:00:00;93,25;0,0;7012,14
2030-05-10 17:00:00;93,25;0,0;7104,78
2030-05-10 18:00:00;93,25;0,0;7197,42
2030-05-10 19:00:00;93,25;0,0;7290,04
2030-05-10 20:00:00;93,25;0,0;7382,66
2030-05-10 21:00:00;93,25;0,0;7475,27
2030-05-10 22:00:00;93,25;0,0;7567,87
2030-05-10 23:00:00;93,25;0,0;7660,46
2030-05-11 00:00:00;0,0;0,0;7659,79
2030-05-11 01:00:00;0,0;0,59;7658,54
2030-05-11 02:00:00;0,0;3,17;7654,7
2030-05-11 03:00:00;0,0;4,93;7649,1
2030-05-11 04:00:00;0,0;6,64;7641,8
2030-05-11 05:00:00;0,0;8,53;7632,61
2030-05-11 06:00:00;52,71;0,0;7684,65
2030-05-11 07:00:00;82,69;0,0;7766,67
2030-05-11 08:00:00;82,59;0,0;7848,59
2030-05-11 09:00:00;48,28;0,0;7896,19
2030-05-11 10:00:00;51,96;0,0;7947,46
2030-05-11 11:00:00;0,0;8,74;7938,03
2030-05-11 12:00:00;0,0;7,59;7929,75
2030-05-11 13:00:00;0,0;6,92;7922,14
2030-05-11 14:00:00;0,0;6,61;7914,84
2030-05-11 15:00:00;0,0;6,26;7907,89
2030-05-11 16:00:00;0,0;6,82;7900,37
2030-05-11 17:00:00;74,23;0,0;7973,91
2030-05-11 18:00:00;73,13;0,0;8046,34
2030-05-11 19:00:00;70,01;0,0;8115,66
2030-05-11 20:00:00;61,37;0,0;8176,32
2030-05-11 21:00:00;50,84;0,0;8226,44
2030-05-11 22:00:00;41,93;0,0;8267,66
2030-05-11 23:00:00;26,26;0,0;8293,19
2030-05-12 00:00:00;0,0;44,41;8248,06
2030-05-12 01:00:00;0,0;50,3;8197,04
2030-05-12 02:00:00;0,0;54,76;8141,57
2030-05-12 03:00:00;0,0;57,95;8082,91
2030-05-12 04:00:00;0,0;60,15;8022,05
2030-05-12 05:00:00;0,0;57,87;7963,48
2030-05-12 06:00:00;0,0;52,97;7909,82
2030-05-12 07:00:00;0,0;46,47;7862,66
2030-05-12 08:00:00;0,0;21,97;7840,0
2030-05-12 09:00:00;0,0;0,72;7838,6
2030-05-12 10:00:00;0,0;22,08;7815,83
2030-05-12 11:00:00;40,67;0,0;7855,81
2030-05-12 12:00:00;0,0;7,38;7847,75
2030-05-12 13:00:00;0,0;3,86;7843,2
2030-05-12 14:00:00;0,0;1,78;7840,74
2030-05-12 15:00:00;80,98;0,0;7921,03
2030-05-12 16:00:00;84,06;0,0;8004,4
2030-05-12 17:00:00;8,12;0,0;8011,82
2030-05-12 18:00:00;91,61;0,0;8102,72
2030-05-12 19:00:00;88,13;0,0;8190,15
2030-05-12 20:00:00;79,69;0,0;8269,12
2030-05-12 21:00:00;68,92;0,0;8337,32
2030-05-12 22:00:00;60,12;0,0;8396,71
2030-05-12 23:00:00;0,0;29,94;8366,04
2030-05-13 00:00:00;0,0;34,68;8330,63
2030-05-13 01:00:00;0,0;39,19;8290,72
2030-05-13 02:00:00;0,0;42,79;8247,21
2030-05-13 03:00:00;0,0;45,43;8201,06
2030-05-13 04:00:00;0,0;47,43;8152,92
2030-05-13 05:00:00;0,0;43,82;8108,39
2030-05-13 06:00:00;0,0;36,91;8070,77
2030-05-13 07:00:00;0,0;29,07;8041,0
2030-05-13 08:00:00;0,0;22,68;8017,61
2030-05-13 09:00:00;0,0;13,62;8003,3
2030-05-13 10:00:00;0,0;4,38;7998,22
2030-05-13 11:00:00;0,0;1,78;7995,74
2030-05-13 12:00:00;0,0;0,92;7994,12
2030-05-13 13:00:00;0,0;0,57;7992,85
2030-05-13 14:00:00;0,0;0,82;7991,33
2030-05-13 15:00:00;0,0;1,08;7989,56
2030-05-13 16:00:00;0,0;1,15;7987,71
2030-05-13 17:00:00;0,0;2,28;7984,73
2030-05-13 18:00:00;0,0;5,16;7978,88
2030-05-13 19:00:00;0,0;10,04;7968,14
2030-05-13 20:00:00;0,0;14,29;7953,16
2030-05-13 21:00:00;0,0;18,54;7933,92
2030-05-13 22:00:00;0,0;22,78;7910,45
2030-05-13 23:00:00;0,0;26,99;7882,77
2030-05-14 00:00:00;0,0;30,1;7851,98
2030-05-14 01:00:00;0,0;33,07;7818,22
2030-05-14 02:00:00;0,0;34,48;7783,05
2030-05-14 03:00:00;0,0;36,7;7745,67
2030-05-14 04:00:00;0,0;37,03;7707,96
2030-05-14 05:00:00;0,0;37,43;7669,85
2030-05-14 06:00:00;0,0;37,64;7631,54
2030-05-14 07:00:00;0,0;37,78;7593,09
2030-05-14 08:00:00;0,0;38,24;7554,19
2030-05-14 09:00:00;0,0;39,54;7513,99
2030-05-14 10:00:00;0,0;39,12;7474,21
2030-05-14 11:00:00;0,0;36,78;7436,78
2030-05-14 12:00:00;0,0;35,38;7400,75
2030-05-14 13:00:00;0,0;36,0;7364,11
2030-05-14 14:00:00;0,0;40,55;7322,91
2030-05-14 15:00:00;0,0;39,55;7282,72
2030-05-14 16:00:00;0,0;36,72;7245,37
2030-05-14 17:00:00;0,0;36,1;7208,64
2030-05-14 18:00:00;0,0;36,63;7171,39
2030-05-14 19:00:00;0,0;37,28;7133,48
2030-05-14 20:00:00;0,0;34,79;7098,07
2030-05-14 21:00:00;0,0;31,99;7065,46
2030-05-14 22:00:00;0,0;28,93;7035,92
2030-05-14 23:00:00;0,0;25,66;7009,65
2030-05-15 00:00:00;0,0;24,39;6984,64
2030-05-15 01:00:00;0,0;21,81;6962,22
2030-05-15 02:00:00;0,0;20,24;6941,37
2030-05-15 03:00:00;0,0;19,11;6921,65
2030-05-15 04:00:00;0,0;18,09;6902,96
2030-05-15 05:00:00;0,0;16,06;6886,3
2030-05-15 06:00:00;0,0;13,61;6872,09
2030-05-15 07:00:00;0,0;11,15;6860,34
2030-05-15 08:00:00;0,0;8,34;6851,4
2030-05-15 09:00:00;0,0;7,03;6843,77
2030-05-15 10:00:00;0,0;4,08;6839,1
2030-05-15 11:00:00;0,0;1,43;6837,07
2030-05-15 12:00:00;0,0;0,61;6835,87
2030-05-15 13:00:00;0,0;0,23;6835,04
2030-05-15 14:00:00;0,0;0,03;6834,41
2030-05-15 15:00:00;0,0;0,0;6833,81
2030-05-15 16:00:00;0,0;0,0;6833,21
2030-05-15 17:00:00;0,0;0,0;6832,62
2030-05-15 18:00:00;0,0;0,0;6832,02
2030-05-15 19:00:00;0,0;0,0;6831,42
2030-05-15 20:00:00;0,0;0,0;6830,83
2030-05-15 21:00:00;0,0;0,1;6830,13
2030-05-15 22:00:00;0,0;0,78;6828,76
2030-05-15 23:00:00;0,0;1,57;6826,59
2030-05-16 00:00:00;0,0;4,02;6821,97
2030-05-16 01:00:00;0,0;7,02;6814,36
2030-05-16 02:00:00;0,0;10,12;6803,64
2030-05-16 03:00:00;0,0;12,28;6790,77
2030-05-16 04:00:00;0,0;14,52;6775,65
2030-05-16 05:00:00;0,0;15,15;6759,91
2030-05-16 06:00:00;0,0;15,78;6743,54
2030-05-16 07:00:00;0,0;21,32;6721,63
2030-05-16 08:00:00;0,0;17,99;6703,06
2030-05-16 09:00:00;0,0;19,44;6683,03
2030-05-16 10:00:00;0,0;19,5;6662,94
2030-05-16 11:00:00;0,0;17,31;6645,05
2030-05-16 12:00:00;0,0;16,02;6628,45
2030-05-16 13:00:00;0,0;16,39;6611,49
2030-05-16 14:00:00;0,0;19,16;6591,75
2030-05-16 15:00:00;0,0;19,78;6571,4
2030-05-16 16:00:00;0,0;17,0;6553,82
2030-05-16 17:00:00;0,0;16,43;6536,82
2030-05-16 18:00:00;0,0;16,65;6519,6
2030-05-16 19:00:00;0,0;16,93;6502,1
2030-05-16 20:00:00;0,0;18,36;6483,18
2030-05-16 21:00:00;0,0;20,32;6462,29
2030-05-16 22:00:00;0,0;22,48;6439,25
2030-05-16 23:00:00;0,0;24,78;6413,9
2030-05-17 00:00:00;0,0;29,74;6383,6
2030-05-17 01:00:00;0,0;35,82;6347,22
2030-05-17 02:00:00;0,0;39,8;6306,86
2030-05-17 03:00:00;0,0;43,09;6263,23
2030-05-17 04:00:00;0,0;44,5;6218,18
2030-05-17 05:00:00;0,0;42,31;6175,33
2030-05-17 06:00:00;0,0;36,24;6138,54
2030-05-17 07:00:00;0,0;31,66;6106,35
2030-05-17 08:00:00;0,0;29,31;6076,51
2030-05-17 09:00:00;0,0;27,42;6048,56
2030-05-17 10:00:00;0,0;25,41;6022,63
2030-05-17 11:00:00;0,0;19,85;6002,25
2030-05-17 12:00:00;0,0;17,8;5983,93
2030-05-17 13:00:00;0,0;16,89;5966,51
2030-05-17 14:00:00;0,0;16,47;5949,52
2030-05-17 15:00:00;0,0;18,01;5930,99
2030-05-17 16:00:00;0,0;19,23;5911,24
2030-05-17 17:00:00;0,0;21,44;5889,28
2030-05-17 18:00:00;0,0;24,33;5864,44
2030-05-17 19:00:00;0,0;27,46;5836,47
2030-05-17 20:00:00;0,0;31,86;5804,11
2030-05-17 21:00:00;0,0;36,55;5767,05
2030-05-17 22:00:00;0,0;41,83;5724,73
2030-05-17 23:00:00;0,0;46,26;5677,97
2030-05-18 00:00:00;0,0;50,02;5627,46
2030-05-18 01:00:00;0,0;53,38;5573,59
2030-05-18 02:00:00;0,0;55,93;5517,17
2030-05-18 03:00:00;0,0;57,98;5458,71
2030-05-18 04:00:00;0,0;59,13;5399,1
2030-05-18 05:00:00;0,0;57,36;5341,26
2030-05-18 06:00:00;0,0;53,59;5287,21
2030-05-18 07:00:00;0,0;50,2;5236,55
2030-05-18 08:00:00;0,0;45,55;5190,54
2030-05-18 09:00:00;0,0;40,09;5150,0
2030-05-18 10:00:00;0,0;35,5;5114,05
2030-05-18 11:00:00;0,0;30,71;5082,9
2030-05-18 12:00:00;0,0;27,86;5054,59
2030-05-18 13:00:00;0,0;27,02;5027,13
2030-05-18 14:00:00;0,0;26,41;5000,27
2030-05-18 15:00:00;0,0;27,12;4972,71
2030-05-18 16:00:00;0,0;29,26;4943,02
2030-05-18 17:00:00;0,0;31,77;4910,81
2030-05-18 18:00:00;0,0;34,6;4875,79
2030-05-18 19:00:00;0,0;37,68;4837,68
2030-05-18 20:00:00;0,0;40,59;4796,67
2030-05-18 21:00:00;0,0;43,63;4752,62
2030-05-18 22:00:00;0,0;47,12;4705,09
2030-05-18 23:00:00;0,0;51,1;4653,58
2030-05-19 00:00:00;0,0;52,69;4600,48
2030-05-19 01:00:00;0,0;55,53;4544,55
2030-05-19 02:00:00;0,0;57,31;4486,84
2030-05-19 03:00:00;0,0;58,62;4427,83
2030-05-19 04:00:00;0,0;59,06;4368,38
2030-05-19 05:00:00;0,0;56,67;4311,33
2030-05-19 06:00:00;0,0;53,93;4257,03
2030-05-19 07:00:00;0,0;52,63;4204,02
2030-05-19 08:00:00;0,0;50,15;4153,51
2030-05-19 09:00:00;0,0;44,7;4108,44
2030-05-19 10:00:00;0,0;34,31;4073,78
2030-05-19 11:00:00;0,0;22,92;4050,5
2030-05-19 12:00:00;0,0;15,99;4034,16
2030-05-19 13:00:00;0,0;15,87;4017,93
2030-05-19 14:00:00;0,0;11,07;4006,52
2030-05-19 15:00:00;0,0;7,21;3998,96
2030-05-19 16:00:00;0,0;6,07;3992,55
2030-05-19 17:00:00;0,0;4,35;3987,85
2030-05-19 18:00:00;0,0;7,59;3979,91
2030-05-19 19:00:00;81,22;0,0;4060,79
2030-05-19 20:00:00;75,23;0,0;4135,66
2030-05-19 21:00:00;67,96;0,0;4203,26
2030-05-19 22:00:00;0,0;32,72;4170,17
2030-05-19 23:00:00;0,0;40,54;4129,27
2030-05-20 00:00:00;0,0;48,31;4080,59
2030-05-20 01:00:00;0,0;57,01;4023,22
2030-05-20 02:00:00;0,0;63,08;3959,8
2030-05-20 03:00:00;0,0;68,27;3891,18
2030-05-20 04:00:00;0,0;71,1;3819,74
2030-05-20 05:00:00;0,0;66,83;3752,58
2030-05-20 06:00:00;0,0;60,48;3691,78
2030-05-20 07:00:00;0,0;53,53;3637,93
2030-05-20 08:00:00;0,0;34,84;3602,77
2030-05-20 09:00:00;0,0;17,41;3585,05
2030-05-20 10:00:00;0,0;32,66;3552,08
2030-05-20 11:00:00;0,0;24,27;3527,5
2030-05-20 12:00:00;0,0;16,38;3510,81
2030-05-20 13:00:00;0,0;11,69;3498,81
2030-05-20 14:00:00;0,0;9,53;3488,97
2030-05-20 15:00:00;0,0;7,59;3481,08
2030-05-20 16:00:00;88,19;0,0;3568,97
2030-05-20 17:00:00;86,48;0,0;3655,14
2030-05-20 18:00:00;81,84;0,0;3736,66
2030-05-20 19:00:00;75,15;0,0;3811,49
2030-05-20 20:00:00;68,06;0,0;3879,21
2030-05-20 21:00:00;60,27;0,0;3939,14
2030-05-20 22:00:00;52,52;0,0;3991,32
2030-05-20 23:00:00;0,0;48,69;3942,29
2030-05-21 00:00:00;0,0;53,57;3888,38
2030-05-21 01:00:00;0,0;58,55;3829,49
2030-05-21 02:00:00;0,0;62,29;3766,87
2030-05-21 03:00:00;0,0;65,39;3701,15
2030-05-21 04:00:00;0,0;66,8;3634,02
2030-05-21 05:00:00;0,0;65,01;3568,69
2030-05-21 06:00:00;0,0;61,88;3506,5
2030-05-21 07:00:00;0,0;56,17;3450,02
2030-05-21 08:00:00;0,0;53,14;3396,59
2030-05-21 09:00:00;0,0;51,75;3344,55
2030-05-21 10:00:00;0,0;48,97;3295,28
2030-05-21 11:00:00;11,22;0,0;3306,22
2030-05-21 12:00:00;20,02;0,0;3325,95
2030-05-21 13:00:00;22,02;0,0;3347,68
2030-05-21 14:00:00;0,0;48,31;3299,07
2030-05-21 15:00:00;0,0;49,37;3249,42
2030-05-21 16:00:00;25,64;0,0;3274,78
2030-05-21 17:00:00;29,73;0,0;3304,22
2030-05-21 18:00:00;21,34;0,0;3325,27
2030-05-21 19:00:00;18,48;0,0;3343,46
2030-05-21 20:00:00;13,06;0,0;3356,23
2030-05-21 21:00:00;6,78;0,0;3362,71
2030-05-21 22:00:00;0,0;63,76;3298,66
2030-05-21 23:00:00;0,0;66,87;3231,5
2030-05-22 00:00:00;0,0;68,98;3162,23
