;('Biogas_feedin_existing_n', 'Gas_n');('Biogas_feedin_new_n', 'Gas_n');('Gas_n', 'Gas_demand_total_n');('Gas_n', 'Gas_storage_n');('Gas_n', 'GuD_n');('Gas_n', 'Material_demand_Gas_n');('Gas_n', 'excess_b_gas_n');('Gas_storage_n', 'Gas_n');('Hydrogen_feedin_n', 'Gas_n');('Import_Gas_n', 'Gas_n');('Methanisation_n', 'Gas_n')
;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow
2030-04-25 16:00:00;231,28;0,0;136,0;0,0;120,95;0,22;0,0;25,9;0,0;0,0;0,0
2030-04-25 17:00:00;231,28;0,0;126,34;0,0;120,95;0,22;0,0;16,23;0,0;0,0;0,0
2030-04-25 18:00:00;231,28;0,0;119,67;0,0;120,95;0,22;0,0;9,56;0,0;0,0;0,0
2030-04-25 19:00:00;231,28;0,0;117,13;0,0;120,95;0,22;0,0;7,02;0,0;0,0;0,0
2030-04-25 20:00:00;231,28;0,0;117,67;0,0;120,95;0,22;0,0;7,56;0,0;0,0;0,0
2030-04-25 21:00:00;231,28;0,0;118,6;0,0;120,95;0,22;0,0;8,49;0,0;0,0;0,0
2030-04-25 22:00:00;231,28;0,0;113,99;0,0;120,95;0,22;0,0;3,88;0,0;0,0;0,0
2030-04-25 23:00:00;231,28;0,0;120,17;0,0;120,95;0,22;0,0;10,07;0,0;0,0;0,0
2030-04-26 00:00:00;231,28;0,0;126,71;104,35;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-26 01:00:00;231,28;0,0;135,44;95,62;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-26 02:00:00;231,28;0,0;144,63;86,43;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-26 03:00:00;231,28;0,0;154,99;76,06;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-26 04:00:00;231,28;0,0;175,97;55,08;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-26 05:00:00;231,28;0,0;199,4;31,66;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-26 06:00:00;231,28;0,0;220,53;10,53;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-26 07:00:00;231,28;0,0;222,74;8,32;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-26 08:00:00;231,28;0,0;217,11;13,95;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-26 09:00:00;231,28;0,0;212,79;18,26;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-26 10:00:00;231,28;0,0;202,11;28,95;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-26 11:00:00;231,28;0,0;187,44;43,62;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-26 12:00:00;231,28;0,0;176,44;54,61;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-26 13:00:00;231,28;0,0;170,55;60,51;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-26 14:00:00;231,28;0,0;169,99;61,07;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-26 15:00:00;231,28;0,0;161,23;69,83;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-26 16:00:00;231,28;0,0;154,27;76,79;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-26 17:00:00;231,28;0,0;148,03;83,03;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-26 18:00:00;231,28;0,0;145,13;85,93;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-26 19:00:00;231,28;0,0;144,83;86,23;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-26 20:00:00;231,28;0,0;147,42;83,64;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-26 21:00:00;231,28;0,0;148,66;82,4;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-26 22:00:00;231,28;0,0;146,39;84,67;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-26 23:00:00;231,28;0,0;154,12;76,94;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-27 00:00:00;231,28;0,0;159,18;71,88;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-27 01:00:00;231,28;0,0;163,23;67,83;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-27 02:00:00;231,28;0,0;170,68;60,38;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-27 03:00:00;231,28;0,0;178,44;52,61;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-27 04:00:00;231,28;0,0;197,38;33,68;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-27 05:00:00;231,28;0,0;219,19;11,87;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-27 06:00:00;231,28;0,0;230,67;0,38;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-27 07:00:00;231,28;0,0;222,12;8,94;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-27 08:00:00;231,28;0,0;201,53;29,53;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-27 09:00:00;231,28;0,0;179,9;51,16;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-27 10:00:00;231,28;0,0;160,63;70,43;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-27 11:00:00;231,28;0,0;152,35;78,71;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-27 12:00:00;231,28;0,0;148,01;83,05;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-27 13:00:00;231,28;0,0;145,95;85,11;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-27 14:00:00;231,28;0,0;143,61;87,45;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-27 15:00:00;231,28;0,0;135,49;95,57;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-27 16:00:00;231,28;0,0;131,86;99,2;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-27 17:00:00;231,28;0,0;122,8;108,26;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-27 18:00:00;231,28;0,0;114,77;116,29;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-27 19:00:00;231,28;0,0;108,66;122,4;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-27 20:00:00;231,28;0,0;103,28;127,78;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-27 21:00:00;231,28;0,0;96,71;134,34;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-27 22:00:00;231,28;0,0;86,11;144,95;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-27 23:00:00;231,28;0,0;85,25;145,81;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-28 00:00:00;231,28;0,0;83,41;147,65;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-28 01:00:00;231,28;0,0;83,67;133,2;14,19;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-28 02:00:00;231,28;0,0;88,28;142,77;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-28 03:00:00;231,28;0,0;95,23;135,83;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-28 04:00:00;231,28;0,0;114,75;106,07;10,24;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-28 05:00:00;231,28;0,0;141,14;75,97;13,95;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-28 06:00:00;231,28;0,0;165,96;0,0;65,09;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-28 07:00:00;231,28;0,0;170,05;0,0;61,01;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-28 08:00:00;231,28;0,0;164,8;0,0;66,26;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-28 09:00:00;231,28;0,0;160,55;0,0;70,51;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-28 10:00:00;231,28;0,0;154,58;0,0;76,48;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-28 11:00:00;231,28;0,0;150,06;0,0;81,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-28 12:00:00;231,28;0,0;146,59;84,47;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-28 13:00:00;231,28;0,0;143,76;87,3;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-28 14:00:00;231,28;0,0;141,64;89,42;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-28 15:00:00;231,28;0,0;133,57;97,49;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-28 16:00:00;231,28;0,0;129,97;101,09;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-28 17:00:00;231,28;0,0;120,97;110,09;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-28 18:00:00;231,28;0,0;112,67;118,39;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-28 19:00:00;231,28;0,0;106,53;124,53;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-28 20:00:00;231,28;0,0;102,52;128,53;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-28 21:00:00;231,28;0,0;97,36;133,7;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-28 22:00:00;231,28;0,0;88,67;142,39;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-28 23:00:00;231,28;0,0;91,41;90,69;48,96;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-29 00:00:00;231,28;0,0;94,82;136,24;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-29 01:00:00;231,28;0,0;98,93;132,13;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-29 02:00:00;231,28;0,0;107,23;123,82;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-29 03:00:00;231,28;0,0;115,41;115,65;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-29 04:00:00;231,28;0,0;133,77;97,29;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-29 05:00:00;231,28;0,0;154,28;76,78;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-29 06:00:00;231,28;0,0;173,88;0,0;120,95;0,22;0,0;63,78;0,0;0,0;0,0
2030-04-29 07:00:00;231,28;0,0;174,77;0,0;120,95;0,22;0,0;64,66;0,0;0,0;0,0
2030-04-29 08:00:00;231,28;0,0;167,88;0,0;120,95;0,22;0,0;57,77;0,0;0,0;0,0
2030-04-29 09:00:00;231,28;0,0;161,78;0,0;120,95;0,22;0,0;51,67;0,0;0,0;0,0
2030-04-29 10:00:00;231,28;0,0;151,78;0,0;120,95;0,22;0,0;41,68;0,0;0,0;0,0
2030-04-29 11:00:00;231,28;0,0;146,26;0,0;120,95;0,22;0,0;36,15;0,0;0,0;0,0
2030-04-29 12:00:00;231,28;0,0;143,98;0,0;120,95;0,22;0,0;33,87;0,0;0,0;0,0
2030-04-29 13:00:00;231,28;0,0;142,19;0,0;120,95;0,22;0,0;32,08;0,0;0,0;0,0
2030-04-29 14:00:00;231,28;0,0;140,34;0,0;120,95;0,22;0,0;30,23;0,0;0,0;0,0
2030-04-29 15:00:00;231,28;0,0;132,31;0,0;120,95;0,22;0,0;22,2;0,0;0,0;0,0
2030-04-29 16:00:00;231,28;0,0;128,73;0,0;120,95;0,22;0,0;18,62;0,0;0,0;0,0
2030-04-29 17:00:00;231,28;0,0;119,77;0,0;120,95;0,22;0,0;9,66;0,0;0,0;0,0
2030-04-29 18:00:00;231,28;0,0;111,29;0,0;120,95;0,22;0,0;1,18;0,0;0,0;0,0
2030-04-29 19:00:00;231,28;0,0;104,79;5,32;120,95;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-29 20:00:00;231,28;0,0;99,9;10,2;120,95;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-29 21:00:00;231,28;0,0;93,48;16,62;120,95;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-29 22:00:00;231,28;0,0;83,49;26,61;120,95;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-29 23:00:00;231,28;0,0;82,95;53,77;94,33;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-30 00:00:00;231,28;0,0;44,84;186,21;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-30 01:00:00;231,28;0,0;45,87;185,19;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-30 02:00:00;231,28;0,0;47,05;184,01;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-30 03:00:00;231,28;0,0;51,47;179,59;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-30 04:00:00;231,28;0,0;56,94;174,12;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-30 05:00:00;231,28;0,0;60,1;170,96;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-30 06:00:00;231,28;0,0;63,16;167,9;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-30 07:00:00;231,28;0,0;61,42;169,64;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-30 08:00:00;231,28;0,0;59,13;171,93;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-30 09:00:00;231,28;0,0;58,29;172,77;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-30 10:00:00;231,28;0,0;58,97;172,09;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-30 11:00:00;231,28;0,0;56,28;174,77;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-30 12:00:00;231,28;0,0;52,06;179,0;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-30 13:00:00;231,28;0,0;46,3;184,76;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-30 14:00:00;231,28;0,0;41,89;189,17;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-30 15:00:00;231,28;0,0;38,5;192,56;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-30 16:00:00;231,28;0,0;36,45;194,61;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-30 17:00:00;231,28;0,0;34,0;197,06;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-30 18:00:00;231,28;0,0;30,81;200,25;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-30 19:00:00;231,28;0,0;30,54;200,52;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-30 20:00:00;231,28;0,0;28,89;202,17;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-30 21:00:00;231,28;0,0;28,33;202,73;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-30 22:00:00;231,28;0,0;26,85;204,2;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-04-30 23:00:00;231,28;0,0;32,35;198,71;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-05-01 00:00:00;231,28;0,0;34,48;196,58;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-05-01 01:00:00;231,28;0,0;37,75;193,31;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-05-01 02:00:00;231,28;0,0;44,62;186,43;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-05-01 03:00:00;231,28;0,0;55,42;175,64;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-05-01 04:00:00;231,28;0,0;72,03;159,03;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-05-01 05:00:00;231,28;0,0;81,71;149,35;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-05-01 06:00:00;231,28;0,0;87,24;143,82;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-05-01 07:00:00;231,28;0,0;93,18;137,88;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-05-01 08:00:00;231,28;0,0;93,49;137,57;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-05-01 09:00:00;231,28;0,0;97,61;133,45;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-05-01 10:00:00;231,28;0,0;98,43;132,63;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-05-01 11:00:00;231,28;0,0;95,3;135,76;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-05-01 12:00:00;231,28;0,0;90,4;140,66;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-05-01 13:00:00;231,28;0,0;92,48;138,58;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-05-01 14:00:00;231,28;0,0;95,2;135,86;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-05-01 15:00:00;231,28;0,0;97,69;133,36;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-05-01 16:00:00;231,28;0,0;100,33;130,72;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-05-01 17:00:00;231,28;0,0;104,16;126,9;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-05-01 18:00:00;231,28;0,0;109,22;121,84;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-05-01 19:00:00;231,28;0,0;112,53;0,0;120,95;0,22;0,0;2,43;0,0;0,0;0,0
2030-05-01 20:00:00;231,28;0,0;119,98;0,0;120,95;0,22;0,0;9,87;0,0;0,0;0,0
2030-05-01 21:00:00;231,28;0,0;126,69;0,0;120,95;0,22;0,0;16,58;0,0;0,0;0,0
2030-05-01 22:00:00;231,28;0,0;133,6;66,73;30,74;0,22;0,0;0,0;0,0;0,0;0,0
2030-05-01 23:00:00;231,28;0,0;138,08;92,98;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-05-02 00:00:00;231,28;0,0;165,15;65,91;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-05-02 01:00:00;231,28;0,0;163,33;67,73;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-05-02 02:00:00;231,28;0,0;164,9;66,15;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-05-02 03:00:00;231,28;0,0;169,87;61,19;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-05-02 04:00:00;231,28;0,0;185,78;45,28;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-05-02 05:00:00;231,28;0,0;202,15;0,0;28,91;0,22;0,0;0,0;0,0;0,0;0,0
2030-05-02 06:00:00;231,28;0,0;220,81;0,0;120,95;0,22;0,0;110,7;0,0;0,0;0,0
2030-05-02 07:00:00;231,28;0,0;215,18;15,88;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-05-02 08:00:00;231,28;0,0;208,93;22,13;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-05-02 09:00:00;231,28;0,0;198,04;33,02;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-05-02 10:00:00;231,28;0,0;198,34;32,72;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-05-02 11:00:00;231,28;0,0;184,79;46,26;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-05-02 12:00:00;231,28;0,0;170,65;0,0;120,95;0,22;0,0;60,54;0,0;0,0;0,0
2030-05-02 13:00:00;231,28;0,0;162,81;0,0;68,24;0,22;0,0;0,0;0,0;0,0;0,0
2030-05-02 14:00:00;231,28;0,0;153,58;0,0;120,95;0,22;0,0;43,47;0,0;0,0;0,0
2030-05-02 15:00:00;231,28;0,0;141,2;0,0;120,95;0,22;0,0;31,09;0,0;0,0;0,0
2030-05-02 16:00:00;231,28;0,0;130,59;0,0;120,95;0,22;0,0;20,48;0,0;0,0;0,0
2030-05-02 17:00:00;231,28;0,0;123,29;0,0;120,95;0,22;0,0;13,18;0,0;0,0;0,0
2030-05-02 18:00:00;231,28;0,0;119,22;0,0;120,95;0,22;0,0;9,12;0,0;0,0;0,0
2030-05-02 19:00:00;231,28;0,0;119,03;0,0;120,95;0,22;0,0;8,92;0,0;0,0;0,0
2030-05-02 20:00:00;231,28;0,0;120,29;0,0;120,95;0,22;0,0;10,18;0,0;0,0;0,0
2030-05-02 21:00:00;231,28;0,0;117,42;0,0;120,95;0,22;0,0;7,31;0,0;0,0;0,0
2030-05-02 22:00:00;231,28;0,0;113,66;0,0;120,95;0,22;0,0;3,56;0,0;0,0;0,0
2030-05-02 23:00:00;231,28;0,0;119,41;0,0;120,95;0,22;0,0;9,3;0,0;0,0;0,0
2030-05-03 00:00:00;231,28;0,0;124,09;106,97;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-05-03 01:00:00;231,28;0,0;127,87;103,19;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-05-03 02:00:00;231,28;0,0;132,72;98,34;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-05-03 03:00:00;231,28;0,0;139,72;91,34;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-05-03 04:00:00;231,28;0,0;157,57;73,49;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-05-03 05:00:00;231,28;0,0;179,55;0,0;51,51;0,22;0,0;0,0;0,0;0,0;0,0
2030-05-03 06:00:00;231,28;0,0;202,87;0,0;120,95;0,22;0,0;92,76;0,0;0,0;0,0
2030-05-03 07:00:00;231,28;0,0;209,09;0,0;120,95;0,22;0,0;98,99;0,0;0,0;0,0
2030-05-03 08:00:00;231,28;0,0;205,39;0,0;120,95;0,22;0,0;95,28;0,0;0,0;0,0
2030-05-03 09:00:00;231,28;0,0;203,87;0,0;120,95;0,22;0,0;93,76;0,0;0,0;0,0
2030-05-03 10:00:00;231,28;0,0;189,76;0,0;120,95;0,22;0,0;79,66;0,0;0,0;0,0
2030-05-03 11:00:00;231,28;0,0;180,73;0,0;120,95;0,22;0,0;70,63;0,0;0,0;0,0
2030-05-03 12:00:00;231,28;0,0;168,28;0,0;120,95;0,22;0,0;58,17;0,0;0,0;0,0
2030-05-03 13:00:00;231,28;0,0;150,71;0,0;120,95;0,22;0,0;40,6;0,0;0,0;0,0
2030-05-03 14:00:00;231,28;0,0;140,92;0,0;120,95;0,22;0,0;30,82;0,0;0,0;0,0
2030-05-03 15:00:00;231,28;0,0;130,76;0,0;120,95;0,22;0,0;20,65;0,0;0,0;0,0
2030-05-03 16:00:00;231,28;0,0;126,18;0,0;120,95;0,22;0,0;16,07;0,0;0,0;0,0
2030-05-03 17:00:00;231,28;0,0;117,61;0,0;120,95;0,22;0,0;7,5;0,0;0,0;0,0
2030-05-03 18:00:00;231,28;0,0;109,58;0,53;120,95;0,22;0,0;0,0;0,0;0,0;0,0
2030-05-03 19:00:00;231,28;0,0;104,15;5,96;120,95;0,22;0,0;0,0;0,0;0,0;0,0
2030-05-03 20:00:00;231,28;0,0;101,4;8,71;120,95;0,22;0,0;0,0;0,0;0,0;0,0
2030-05-03 21:00:00;231,28;0,0;95,83;14,28;120,95;0,22;0,0;0,0;0,0;0,0;0,0
2030-05-03 22:00:00;231,28;0,0;90,72;19,39;120,95;0,22;0,0;0,0;0,0;0,0;0,0
2030-05-03 23:00:00;231,28;0,0;100,46;9,65;120,95;0,22;0,0;0,0;0,0;0,0;0,0
2030-05-04 00:00:00;231,28;0,0;110,74;120,32;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-05-04 01:00:00;231,28;0,0;122,23;108,83;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-05-04 02:00:00;231,28;0,0;132,94;98,12;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-05-04 03:00:00;231,28;0,0;144,51;86,55;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-05-04 04:00:00;231,28;0,0;164,74;66,32;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-05-04 05:00:00;231,28;0,0;185,29;0,0;45,77;0,22;0,0;0,0;0,0;0,0;0,0
2030-05-04 06:00:00;231,28;0,0;200,17;0,0;120,95;0,22;0,0;90,07;0,0;0,0;0,0
2030-05-04 07:00:00;231,28;0,0;193,38;0,0;120,95;0,22;0,0;83,28;0,0;0,0;0,0
2030-05-04 08:00:00;231,28;0,0;175,0;0,0;120,95;0,22;0,0;64,89;0,0;0,0;0,0
2030-05-04 09:00:00;231,28;0,0;158,46;72,59;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-05-04 10:00:00;231,28;0,0;150,37;80,69;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-05-04 11:00:00;231,28;0,0;143,96;0,0;120,95;0,22;0,0;33,85;0,0;0,0;0,0
2030-05-04 12:00:00;231,28;0,0;142,77;0,0;120,95;0,22;0,0;32,67;0,0;0,0;0,0
2030-05-04 13:00:00;231,28;0,0;140,59;45,73;44,73;0,22;0,0;0,0;0,0;0,0;0,0
2030-05-04 14:00:00;231,28;0,0;138,67;0,0;120,95;0,22;0,0;28,56;0,0;0,0;0,0
2030-05-04 15:00:00;231,28;0,0;130,99;0,0;120,95;0,22;0,0;20,89;0,0;0,0;0,0
2030-05-04 16:00:00;231,28;0,0;126,61;0,0;120,95;0,22;0,0;16,51;0,0;0,0;0,0
2030-05-04 17:00:00;231,28;0,0;118,09;0,0;120,95;0,22;0,0;7,98;0,0;0,0;0,0
2030-05-04 18:00:00;231,28;0,0;110,27;120,79;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-05-04 19:00:00;231,28;0,0;104,69;5,42;120,95;0,22;0,0;0,0;0,0;0,0;0,0
2030-05-04 20:00:00;231,28;0,0;100,67;9,44;120,95;0,22;0,0;0,0;0,0;0,0;0,0
2030-05-04 21:00:00;231,28;0,0;92,9;17,21;120,95;0,22;0,0;0,0;0,0;0,0;0,0
2030-05-04 22:00:00;231,28;0,0;82,85;27,25;120,95;0,22;0,0;0,0;0,0;0,0;0,0
2030-05-04 23:00:00;231,28;0,0;83,68;26,43;120,95;0,22;0,0;0,0;0,0;0,0;0,0
2030-05-05 00:00:00;231,28;0,0;85,19;145,87;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-05-05 01:00:00;231,28;0,0;90,54;140,52;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-05-05 02:00:00;231,28;0,0;105,84;125,22;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-05-05 03:00:00;231,28;0,0;122,7;108,36;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-05-05 04:00:00;231,28;0,0;148,87;82,19;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-05-05 05:00:00;231,28;0,0;173,56;57,5;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-05-05 06:00:00;231,28;0,0;194,82;0,0;120,95;0,22;0,0;84,71;0,0;0,0;0,0
2030-05-05 07:00:00;231,28;0,0;195,23;0,0;120,95;0,22;0,0;85,13;0,0;0,0;0,0
2030-05-05 08:00:00;231,28;0,0;185,3;0,0;120,95;0,22;0,0;75,19;0,0;0,0;0,0
2030-05-05 09:00:00;231,28;0,0;174,2;0,0;120,95;0,22;0,0;64,1;0,0;0,0;0,0
2030-05-05 10:00:00;231,28;0,0;159,43;0,0;120,95;0,22;0,0;49,32;0,0;0,0;0,0
2030-05-05 11:00:00;231,28;0,0;149,16;0,0;120,95;0,22;0,0;39,06;0,0;0,0;0,0
2030-05-05 12:00:00;231,28;0,0;144,94;0,0;120,95;0,22;0,0;34,84;0,0;0,0;0,0
2030-05-05 13:00:00;231,28;0,0;140,77;0,0;120,95;0,22;0,0;30,67;0,0;0,0;0,0
2030-05-05 14:00:00;231,28;0,0;138,81;0,0;120,95;0,22;0,0;28,71;0,0;0,0;0,0
2030-05-05 15:00:00;231,28;0,0;131,14;0,0;120,95;0,22;0,0;21,04;0,0;0,0;0,0
2030-05-05 16:00:00;231,28;0,0;126,73;0,0;120,95;0,22;0,0;16,62;0,0;0,0;0,0
