;('Battery_n', 'Electricity_n');('Biogas_n', 'Electricity_n');('Biomasse_elec_n', 'Electricity_n');('Electricity_n', 'Battery_n');('Electricity_n', 'Electric boiler_n');('Electricity_n', 'Electricity_demand_total_n');('Electricity_n', 'Electrolysis_n');('Electricity_n', 'Export_Electricity_n');('Electricity_n', 'HS<->North');('Electricity_n', 'Heatpump_air_n');('Electricity_n', 'Heatpump_water_n');('Electricity_n', 'North<->Middel');('Electricity_n', 'Pumped_hydro_storage_n');('Electricity_n', 'excess_b_el_n');('Fuelcell_n', 'Electricity_n');('GuD_n', 'Electricity_n');('HS<->North', 'Electricity_n');('Hydro power plant_n', 'Electricity_n');('North<->Middel', 'Electricity_n');('PV_open_n', 'Electricity_n');('PV_rooftop_n', 'Electricity_n');('Pumped_hydro_storage_n', 'Electricity_n');('Wind_n', 'Electricity_n')
;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow
2030-01-26 09:00:00;0,0;0,0;0,0;0,0;0,0;410,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;1,83;24,8;0,0;5,45;0,0;288,0;35,79
2030-01-26 10:00:00;0,0;0,0;0,0;0,0;0,0;424,12;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;257,3;24,8;0,0;9,12;0,0;0,0;78,47
2030-01-26 11:00:00;0,0;0,0;0,0;0,0;0,0;419,08;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;21,25;0,0;210,03;108,57
2030-01-26 12:00:00;0,0;0,0;0,0;0,0;0,0;393,63;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;22,6;0,0;7,85;283,95
2030-01-26 13:00:00;0,0;0,0;0,0;0,0;0,0;369,87;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;44,52;24,8;0,0;38,25;0,0;0,0;207,87
2030-01-26 14:00:00;0,0;0,0;0,0;0,0;0,0;370,5;0,0;0,0;0,0;0,0;0,0;0,0;50,91;0,0;0,0;54,43;0,0;24,8;0,0;25,46;0,0;0,0;316,73
2030-01-26 15:00:00;0,0;0,0;0,0;0,0;0,0;386,34;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;11,33;24,8;0,0;18,5;0,0;7,56;269,72
2030-01-26 16:00:00;0,0;0,0;0,0;0,0;0,0;381,07;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;0,63;0,0;33,16;268,04
2030-01-26 17:00:00;0,0;0,0;0,0;0,0;0,0;355,25;0,0;410,81;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;686,83
2030-01-26 18:00:00;0,0;0,0;0,0;0,0;0,0;346,45;85,22;640,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;992,44
2030-01-26 19:00:00;0,0;0,0;0,0;0,0;0,0;337,26;0,0;513,32;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;771,35
2030-01-26 20:00:00;0,0;0,0;0,0;0,0;0,0;310,65;192,86;275,18;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;699,47
2030-01-26 21:00:00;0,0;0,0;0,0;0,0;0,0;276,74;192,86;0,0;127,87;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;518,24
2030-01-26 22:00:00;0,0;0,0;0,0;0,0;0,0;255,57;95,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;271,33
2030-01-26 23:00:00;0,0;0,0;0,0;0,0;0,0;242,37;192,86;0,0;37,59;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;393,6
2030-01-27 00:00:00;0,0;0,0;0,0;0,0;0,0;216,93;192,86;0,0;0,0;0,0;0,0;0,0;135,45;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;466,02
2030-01-27 01:00:00;0,0;0,0;0,0;0,0;0,0;198,62;192,86;158,42;0,0;0,0;0,0;0,0;288,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;758,68
2030-01-27 02:00:00;0,0;0,0;0,0;0,0;0,0;197,96;192,86;219,15;0,0;0,0;0,0;0,0;288,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;818,75
2030-01-27 03:00:00;0,0;0,0;0,0;0,0;0,0;199,96;192,86;572,33;0,0;0,0;0,0;0,0;288,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;1173,92
2030-01-27 04:00:00;0,0;0,0;0,0;0,0;0,0;215,71;192,86;592,24;0,0;0,0;0,0;0,0;288,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;1209,58
2030-01-27 05:00:00;0,0;0,0;0,0;0,0;0,0;244,31;192,86;640,0;0,0;0,0;0,0;0,0;212,05;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;1210,0
2030-01-27 06:00:00;0,0;0,0;0,0;0,0;0,0;278,07;192,86;640,0;0,0;0,0;0,0;0,0;178,29;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;1210,0
2030-01-27 07:00:00;0,0;0,0;0,0;0,0;0,0;310,81;192,86;640,0;0,0;0,0;0,0;145,56;0,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;1210,0
2030-01-27 08:00:00;0,0;0,0;0,0;0,0;0,0;368,75;192,86;640,0;87,61;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;1210,0
2030-01-27 09:00:00;0,0;0,0;0,0;0,0;0,0;408,98;192,86;640,0;222,33;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;16,85;0,0;158,1;1210,0
2030-01-27 10:00:00;0,0;0,0;0,0;0,0;0,0;419,9;192,86;640,0;65,85;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;29,38;0,0;0,0;1210,0
2030-01-27 11:00:00;0,0;0,0;0,0;0,0;0,0;414,05;192,86;640,0;79,37;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;37,05;0,0;0,0;1210,0
2030-01-27 12:00:00;0,0;0,0;0,0;0,0;0,0;388,72;192,86;640,0;0,0;0,0;0,0;110,78;0,0;0,0;0,0;54,43;0,0;24,8;0,0;43,14;0,0;0,0;1210,0
2030-01-27 13:00:00;0,0;0,0;0,0;0,0;0,0;366,93;192,86;640,0;0,0;0,0;0,0;130,65;0,0;0,0;0,0;54,43;0,0;24,8;0,0;41,22;0,0;0,0;1210,0
2030-01-27 14:00:00;0,0;0,0;0,0;0,0;0,0;374,23;192,86;640,0;0,0;0,0;0,0;109,16;0,0;0,0;0,0;54,43;0,0;24,8;0,0;27,02;0,0;0,0;1210,0
2030-01-27 15:00:00;0,0;0,0;0,0;0,0;0,0;386,95;192,86;640,0;0,0;0,0;0,0;85,13;0,0;0,0;0,0;54,43;0,0;24,8;0,0;15,71;0,0;0,0;1210,0
2030-01-27 16:00:00;0,0;0,0;0,0;0,0;0,0;387,05;192,86;640,0;70,01;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;0,69;0,0;0,0;1210,0
2030-01-27 17:00:00;0,0;0,0;0,0;0,0;0,0;358,49;192,86;640,0;365,71;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;288,0;1189,83
2030-01-27 18:00:00;0,0;0,0;0,0;0,0;0,0;348,13;0,0;261,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;288,0;242,0
2030-01-27 19:00:00;0,0;0,0;0,0;0,0;0,0;339,68;192,86;640,0;0,0;0,0;0,0;116,68;0,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;1210,0
2030-01-27 20:00:00;0,0;0,0;0,0;0,0;0,0;317,64;192,86;640,0;0,0;0,0;0,0;138,72;0,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;1210,0
2030-01-27 21:00:00;0,0;0,0;0,0;0,0;0,0;284,66;192,86;640,0;0,0;0,0;0,0;0,0;171,71;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;1210,0
2030-01-27 22:00:00;0,0;0,0;0,0;0,0;0,0;264,69;192,86;640,0;191,67;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;1210,0
2030-01-27 23:00:00;0,0;0,0;0,0;0,0;0,0;256,55;192,86;640,0;0,0;0,0;0,0;0,0;199,82;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;1210,0
2030-01-28 00:00:00;0,0;0,0;0,0;0,0;0,0;211,37;192,86;640,0;245,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;1210,0
2030-01-28 01:00:00;0,0;0,0;0,0;0,0;0,0;211,36;192,86;597,01;0,0;0,0;0,0;0,0;288,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;1210,0
2030-01-28 02:00:00;0,0;0,0;0,0;0,0;0,0;211,46;192,86;596,9;0,0;0,0;0,0;0,0;288,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;1210,0
2030-01-28 03:00:00;0,0;0,0;0,0;0,0;0,0;212,45;192,86;595,92;0,0;0,0;0,0;0,0;288,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;1210,0
2030-01-28 04:00:00;0,0;0,0;0,0;0,0;0,0;228,35;192,86;580,01;0,0;0,0;0,0;0,0;288,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;1210,0
2030-01-28 05:00:00;0,0;0,0;0,0;0,0;0,0;259,73;192,86;0,0;167,14;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;177,5;363,0
2030-01-28 06:00:00;0,0;0,0;0,0;0,0;0,0;307,66;192,86;640,0;148,7;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;1210,0
2030-01-28 07:00:00;0,0;0,0;0,0;0,0;0,0;376,18;192,86;640,0;235,6;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;155,41;1210,0
2030-01-28 08:00:00;0,0;0,0;0,0;0,0;0,0;420,31;192,86;640,0;300,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;263,95;1210,0
2030-01-28 09:00:00;0,0;0,0;0,0;0,0;0,0;414,09;192,86;640,0;42,27;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;1210,0
2030-01-28 10:00:00;0,0;0,0;0,0;0,0;0,0;405,25;192,86;640,0;0,0;0,0;0,0;51,68;0,0;0,0;0,0;54,43;0,0;24,8;0,0;1,51;0,0;0,0;1209,05
2030-01-28 11:00:00;0,0;0,0;0,0;0,0;0,0;405,0;192,86;640,0;0,0;0,0;0,0;0,0;15,63;0,0;0,0;54,43;0,0;24,8;0,0;1,48;0,0;0,0;1172,78
2030-01-28 12:00:00;0,0;0,0;0,0;0,0;0,0;392,45;192,86;640,0;0,0;0,0;0,0;0,0;50,71;0,0;0,0;54,43;0,0;24,8;0,0;1,17;0,0;0,0;1195,62
2030-01-28 13:00:00;0,0;0,0;0,0;0,0;0,0;372,73;192,86;628,34;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;37,28;0,0;0,0;1077,42
2030-01-28 14:00:00;0,0;0,0;0,0;0,0;0,0;370,0;192,86;640,0;0,0;0,0;0,0;0,0;90,91;0,0;0,0;54,43;0,0;24,8;0,0;31,96;0,0;0,0;1182,58
2030-01-28 15:00:00;0,0;0,0;0,0;0,0;0,0;379,9;192,86;640,0;0,0;0,0;0,0;0,0;40,26;0,0;0,0;54,43;0,0;24,8;0,0;19,31;0,0;0,0;1154,48
2030-01-28 16:00:00;0,0;0,0;0,0;0,0;0,0;385,43;176,89;640,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;2,05;0,0;288,0;833,04
2030-01-28 17:00:00;0,0;0,0;0,0;0,0;0,0;368,16;0,0;499,97;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;288,0;500,91
2030-01-28 18:00:00;0,0;0,0;0,0;0,0;0,0;358,94;131,2;640,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;288,0;762,9
2030-01-28 19:00:00;0,0;0,0;0,0;0,0;0,0;358,82;192,86;640,0;52,47;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;1164,93
2030-01-28 20:00:00;0,0;0,0;0,0;0,0;0,0;347,75;192,86;640,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;31,6;1069,79
2030-01-28 21:00:00;0,0;0,0;0,0;0,0;0,0;318,98;192,86;94,03;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;526,65
2030-01-28 22:00:00;0,0;0,0;0,0;0,0;0,0;295,81;192,86;122,86;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;532,31
2030-01-28 23:00:00;0,0;0,0;0,0;0,0;0,0;280,2;192,86;9,84;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;403,68
2030-01-29 00:00:00;0,0;0,0;0,0;0,0;0,0;197,34;192,86;0,0;0,0;0,0;0,0;0,0;253,33;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;564,31
2030-01-29 01:00:00;0,0;0,0;0,0;0,0;0,0;201,57;192,86;306,38;0,0;0,0;0,0;0,0;288,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;909,58
2030-01-29 02:00:00;0,0;0,0;0,0;0,0;0,0;199,21;192,86;303,42;0,0;0,0;0,0;0,0;288,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;904,27
2030-01-29 03:00:00;0,0;0,0;0,0;0,0;0,0;197,42;192,86;538,93;0,0;0,0;0,0;0,0;288,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;1137,99
2030-01-29 04:00:00;0,0;0,0;0,0;0,0;0,0;199,19;192,86;367,42;0,0;0,0;0,0;0,0;288,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;968,25
2030-01-29 05:00:00;0,0;0,0;0,0;0,0;0,0;214,32;192,86;0,0;0,0;0,0;0,0;0,0;283,02;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;610,97
2030-01-29 06:00:00;0,0;0,0;0,0;0,0;0,0;243,82;192,86;127,41;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;484,87
2030-01-29 07:00:00;0,0;0,0;0,0;0,0;0,0;304,86;192,86;370,51;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;789,0
2030-01-29 08:00:00;0,0;0,0;0,0;0,0;0,0;338,9;51,03;640,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;950,7
2030-01-29 09:00:00;0,0;0,0;0,0;0,0;0,0;333,63;109,86;640,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;9,85;0,0;175,03;819,38
2030-01-29 10:00:00;0,0;0,0;0,0;0,0;0,0;325,13;7,95;640,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;13,61;0,0;288,0;592,24
2030-01-29 11:00:00;0,0;0,0;0,0;0,0;0,0;326,7;0,0;640,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;184,07;24,8;0,0;19,99;0,0;288,0;395,41
2030-01-29 12:00:00;0,0;0,0;0,0;0,0;0,0;316,25;0,0;640,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;394,14;24,8;0,0;40,2;0,0;288,0;154,69
2030-01-29 13:00:00;0,0;0,0;0,0;0,0;0,0;292,9;25,36;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;39,5;0,0;0,0;199,54
2030-01-29 14:00:00;0,0;0,0;0,0;0,0;0,0;270,71;36,44;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;27,65;0,0;0,0;200,28
2030-01-29 15:00:00;0,0;0,0;0,0;0,0;0,0;258,34;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;20,13;0,0;33,77;125,21
2030-01-29 16:00:00;0,0;0,0;0,0;0,0;0,0;257,13;192,86;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;3,24;0,0;216,7;150,83
2030-01-29 17:00:00;0,0;0,0;0,0;0,0;0,0;248,57;192,86;85,55;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;447,75
2030-01-29 18:00:00;0,0;0,0;0,0;0,0;0,0;254,0;191,82;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;366,6
2030-01-29 19:00:00;0,0;0,0;0,0;0,0;0,0;289,19;0,0;341,12;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;288,0;263,08
2030-01-29 20:00:00;0,0;0,0;0,0;0,0;0,0;293,24;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;29,45;184,56
2030-01-29 21:00:00;0,0;0,0;0,0;0,0;0,0;267,87;66,19;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;254,83
2030-01-29 22:00:00;0,0;0,0;0,0;0,0;0,0;251,96;192,86;358,17;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;723,76
2030-01-29 23:00:00;0,0;0,0;0,0;0,0;0,0;236,63;192,86;536,43;0,0;0,0;0,0;0,0;288,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;1174,7
2030-01-30 00:00:00;0,0;0,0;0,0;0,0;0,0;187,1;192,86;621,27;0,0;0,0;0,0;0,0;288,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;1210,0
2030-01-30 01:00:00;0,0;0,0;0,0;0,0;0,0;188,37;192,86;619,79;0,0;0,0;0,0;0,0;288,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;1209,79
2030-01-30 02:00:00;0,0;0,0;0,0;0,0;0,0;186,98;192,86;603,7;0,0;0,0;0,0;0,0;288,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;1192,31
2030-01-30 03:00:00;0,0;0,0;0,0;0,0;0,0;187,52;192,86;608,19;0,0;0,0;0,0;0,0;288,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;1197,34
2030-01-30 04:00:00;0,0;0,0;0,0;0,0;0,0;189,2;192,86;340,48;0,0;0,0;0,0;0,0;288,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;931,32
2030-01-30 05:00:00;0,0;0,0;0,0;0,0;0,0;205,09;192,86;0,0;0,0;0,0;0,0;0,0;34,81;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;353,54
2030-01-30 06:00:00;0,0;0,0;0,0;0,0;0,0;217,39;192,86;0,0;0,0;0,0;0,0;0,0;43,82;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;374,84
2030-01-30 07:00:00;0,0;0,0;0,0;0,0;0,0;263,56;74,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;259,13
2030-01-30 08:00:00;0,0;0,0;0,0;0,0;0,0;266,13;187,35;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;374,24
2030-01-30 09:00:00;0,0;0,0;0,0;0,0;0,0;246,73;107,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;9,81;0,0;0,0;265,29
2030-01-30 10:00:00;0,0;0,0;0,0;0,0;0,0;236,31;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;18,53;0,0;8,59;129,96
2030-01-30 11:00:00;0,0;0,0;0,0;0,0;0,0;235,45;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;25,32;0,0;96,03;34,87
2030-01-30 12:00:00;0,0;0,0;0,0;0,0;0,0;233,95;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;27,14;0,0;110,82;16,76
2030-01-30 13:00:00;0,0;0,0;0,0;0,0;0,0;224,28;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;25,62;0,0;66,23;53,2
2030-01-30 14:00:00;0,0;0,0;0,0;0,0;0,0;224,41;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;13,74;0,0;85,59;45,85
2030-01-30 15:00:00;0,0;0,0;0,0;0,0;0,0;226,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;5,77;0,0;121,04;20,56
2030-01-30 16:00:00;0,0;0,0;0,0;0,0;0,0;232,88;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;0,22;0,0;123,75;29,67
2030-01-30 17:00:00;0,0;0,0;0,0;0,0;0,0;229,21;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;89,88;60,1
2030-01-30 18:00:00;0,0;0,0;0,0;0,0;0,0;246,42;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;37,15;130,04
2030-01-30 19:00:00;0,0;0,0;0,0;0,0;0,0;286,14;192,86;1,32;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;401,1
2030-01-30 20:00:00;0,0;0,0;0,0;0,0;0,0;295,63;192,86;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;212,55;196,71
2030-01-30 21:00:00;0,0;0,0;0,0;0,0;0,0;267,95;192,86;13,82;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;395,4
2030-01-30 22:00:00;0,0;0,0;0,0;0,0;0,0;252,69;192,86;0,0;0,0;0,0;0,0;0,0;165,98;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;532,31
2030-01-30 23:00:00;0,0;0,0;0,0;0,0;0,0;240,26;192,86;0,0;0,0;0,0;0,0;0,0;91,67;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;445,56
2030-01-31 00:00:00;0,0;0,0;0,0;0,0;0,0;211,41;192,86;261,97;0,0;0,0;0,0;0,0;288,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;875,02
2030-01-31 01:00:00;0,0;0,0;0,0;0,0;0,0;210,65;192,86;269,04;0,0;0,0;0,0;0,0;288,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;881,32
2030-01-31 02:00:00;0,0;0,0;0,0;0,0;0,0;209,3;192,86;339,23;0,0;0,0;0,0;0,0;288,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;950,17
2030-01-31 03:00:00;0,0;0,0;0,0;0,0;0,0;210,08;192,86;0,0;0,0;0,0;0,0;0,0;129,73;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;453,44
2030-01-31 04:00:00;0,0;0,0;0,0;0,0;0,0;223,99;192,86;0,0;0,0;0,0;0,0;0,0;140,24;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;477,87
2030-01-31 05:00:00;0,0;0,0;0,0;0,0;0,0;254,44;108,13;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;283,35
2030-01-31 06:00:00;0,0;0,0;0,0;0,0;0,0;297,83;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;34,04;24,8;0,0;0,0;0,0;0,0;184,56
2030-01-31 07:00:00;0,0;0,0;0,0;0,0;0,0;364,83;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;6,33;24,8;0,0;0,0;0,0;50,16;229,11
2030-01-31 08:00:00;0,0;0,0;0,0;0,0;0,0;405,15;0,0;0,0;0,0;0,0;0,0;0,0;62,7;0,0;0,0;54,43;0,0;24,8;0,0;3,0;0,0;0,0;385,63
2030-01-31 09:00:00;0,0;0,0;0,0;0,0;0,0;401,17;0,0;48,25;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;16,71;0,0;0,0;353,48
2030-01-31 10:00:00;0,0;0,0;0,0;0,0;0,0;390,74;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;21,52;24,8;0,0;26,92;0,0;0,0;263,08
2030-01-31 11:00:00;0,0;0,0;0,0;0,0;0,0;391,06;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;44,58;0,0;105,33;161,93
2030-01-31 12:00:00;0,0;0,0;0,0;0,0;0,0;379,57;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;44,59;0,0;200,74;55,02
2030-01-31 13:00:00;0,0;0,0;0,0;0,0;0,0;362,85;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;37,83;0,0;235,97;9,82
2030-01-31 14:00:00;0,0;0,0;0,0;0,0;0,0;360,91;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;18,64;0,0;252,17;10,87
2030-01-31 15:00:00;0,0;0,0;0,0;0,0;0,0;372,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;7,76;0,0;275,03;10,18
2030-01-31 16:00:00;0,0;0,0;0,0;0,0;0,0;375,49;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;0,35;0,0;265,47;30,44
