;('Battery_e', 'Electricity_e');('Biogas_e', 'Electricity_e');('Biomasse_elec_e', 'Electricity_e');('East<->Middel', 'Electricity_e');('Electricity_e', 'Battery_e');('Electricity_e', 'East<->Middel');('Electricity_e', 'Electric boiler_e');('Electricity_e', 'Electricity_demand_total_e');('Electricity_e', 'Electrolysis_e');('Electricity_e', 'Export_Electricity_e');('Electricity_e', 'HS<->East');('Electricity_e', 'Heatpump_air_e');('Electricity_e', 'Heatpump_water_e');('Electricity_e', 'Pumped_hydro_storage_e');('Electricity_e', 'excess_b_el_e');('Fuelcell_e', 'Electricity_e');('GuD_e', 'Electricity_e');('HS<->East', 'Electricity_e');('Hydro power plant_e', 'Electricity_e');('PV_open_e', 'Electricity_e');('PV_rooftop_e', 'Electricity_e');('Pumped_hydro_storage_e', 'Electricity_e');('Wind_e', 'Electricity_e')
;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow
2030-04-16 23:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;368,86;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;172,26;0,0;0,0;0,0;0,0;97,65
2030-04-17 00:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;294,37;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;125,56;0,0;0,0;0,0;0,0;69,86
2030-04-17 01:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;300,26;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;152,67;0,0;0,0;0,0;0,0;48,64
2030-04-17 02:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;302,49;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;68,47;99,09;0,0;0,0;0,0;0,0;134,93
2030-04-17 03:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;297,68;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;65,27;145,57;0,0;0,0;0,0;0,0;86,84
2030-04-17 04:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;301,03;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;55,4;173,18;0,0;0,0;0,0;0,0;72,45
2030-04-17 05:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;321,56;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;50,55;222,97;0,0;0,0;0,0;0,0;48,04
2030-04-17 06:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;351,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;61,9;273,96;0,0;4,26;0,0;0,0;11,28
2030-04-17 07:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;436,75;214,22;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;637,25;0,0;11,33;0,0;0,0;2,39
2030-04-17 08:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;421,23;214,22;0,0;0,0;0,0;0,0;288,0;0,0;0,0;0,0;901,66;0,0;20,73;0,0;0,0;1,06
2030-04-17 09:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;389,4;214,22;0,0;0,0;0,0;0,0;288,0;0,0;0,0;0,0;859,85;0,0;31,74;0,0;0,0;0,03
2030-04-17 10:00:00;0,0;0,0;0,0;0,0;159,31;0,0;0,0;387,92;214,22;0,0;0,0;0,0;0,0;288,0;0,0;0,0;0,0;1015,42;0,0;33,96;0,0;0,0;0,06
2030-04-17 11:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;392,86;214,22;0,0;0,0;0,0;0,0;288,0;0,0;0,0;0,0;855,98;0,0;39,09;0,0;0,0;0,0
2030-04-17 12:00:00;0,0;0,0;0,0;0,0;159,31;0,0;0,0;391,05;214,22;0,0;0,0;0,0;0,0;288,0;0,0;0,0;0,0;1020,97;0,0;31,58;0,0;0,0;0,01
2030-04-17 13:00:00;0,0;0,0;0,0;0,0;159,31;0,0;0,0;376,71;214,22;0,0;0,0;0,0;0,0;288,0;0,0;0,0;0,0;1006,77;0,0;30,87;0,0;0,0;0,6
2030-04-17 14:00:00;0,0;0,0;0,0;0,0;159,31;0,0;0,0;382,25;214,22;0,0;0,0;0,0;0,0;288,0;0,0;0,0;0,0;1019,02;0,0;24,54;0,0;0,0;0,23
2030-04-17 15:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;386,98;214,22;0,0;0,0;0,0;0,0;288,0;0,0;0,0;0,0;880,01;0,0;9,06;0,0;0,0;0,13
2030-04-17 16:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;389,87;214,22;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;595,89;0,0;7,98;0,0;0,0;0,22
2030-04-17 17:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;390,54;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;288,12;0,0;2,69;0,0;0,0;0,78
2030-04-17 18:00:00;95,59;0,0;0,0;0,0;0,0;0,0;0,0;413,68;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;218,26;0,0;0,19;0,0;0,0;0,69
2030-04-17 19:00:00;159,31;0,0;0,0;0,0;0,0;0,0;0,0;472,08;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;210,51;0,0;0,0;0,0;0,0;3,31
2030-04-17 20:00:00;159,31;0,0;0,0;0,0;0,0;0,0;0,0;517,88;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;248,67;0,0;0,0;0,0;0,0;10,95
2030-04-17 21:00:00;159,31;0,0;0,0;0,0;0,0;0,0;0,0;471,24;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;193,09;0,0;0,0;0,0;0,0;19,89
2030-04-17 22:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;434,25;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;334,55;0,0;0,0;0,0;0,0;0,75
2030-04-17 23:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;406,85;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;307,9;0,0;0,0;0,0;0,0;0,0
2030-04-18 00:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;376,99;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;277,95;0,0;0,0;0,0;0,0;0,09
2030-04-18 01:00:00;0,0;0,0;0,0;0,0;159,31;0,0;0,0;372,12;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;431,63;0,0;0,0;0,0;0,0;0,85
2030-04-18 02:00:00;0,0;0,0;0,0;0,0;159,31;0,0;0,0;377,05;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;437,37;0,0;0,0;0,0;0,0;0,03
2030-04-18 03:00:00;0,0;0,0;0,0;0,0;159,31;0,0;0,0;378,61;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;10,02;527,34;0,0;0,0;0,0;0,0;0,56
2030-04-18 04:00:00;0,0;0,0;0,0;0,0;159,31;0,0;0,0;404,09;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;461,14;0,0;0,0;0,0;0,0;3,31
2030-04-18 05:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;451,81;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;349,57;0,0;0,0;0,0;0,0;3,29
2030-04-18 06:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;534,77;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;431,19;0,0;4,29;0,0;0,0;0,34
2030-04-18 07:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;654,74;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;542,1;0,0;13,57;0,0;0,0;0,13
2030-04-18 08:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;707,57;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;578,17;0,0;24,55;0,0;0,0;5,9
2030-04-18 09:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;708,34;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;560,63;0,0;34,54;0,0;0,0;14,22
2030-04-18 10:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;699,39;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;532,91;0,0;40,7;0,0;0,0;26,83
2030-04-18 11:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;700,62;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;479,85;0,0;42,99;0,0;0,0;78,82
2030-04-18 12:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;682,28;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;388,88;0,0;42,96;0,0;0,0;151,49
2030-04-18 13:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;647,62;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;391,22;0,0;40,96;0,0;0,0;116,49
2030-04-18 14:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;642,67;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;475,48;0,0;35,85;0,0;0,0;32,39
2030-04-18 15:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;651,54;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;508,0;0,0;28,45;0,0;0,0;16,14
2030-04-18 16:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;648,98;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;236,08;0,0;18,77;0,0;288,0;7,18
2030-04-18 17:00:00;159,31;0,0;0,0;0,0;0,0;0,0;0,0;621,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;54,43;0,0;8,42;0,0;288,0;12,09
2030-04-18 18:00:00;159,31;0,0;0,0;0,0;0,0;0,0;0,0;602,82;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;41,59;0,0;1,64;0,0;288,0;13,33
2030-04-18 19:00:00;159,31;0,0;0,0;0,0;0,0;0,0;0,0;608,26;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;61,3;0,0;0,0;0,0;288,0;0,7
2030-04-18 20:00:00;95,59;0,0;0,0;0,0;0,0;0,0;0,0;604,67;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;120,68;0,0;0,0;0,0;288,0;1,45
2030-04-18 21:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;552,36;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;449,63;0,0;0,0;0,0;0,0;3,78
2030-04-18 22:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;510,17;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;409,84;0,0;0,0;0,0;0,0;1,37
2030-04-18 23:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;477,86;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;378,11;0,0;0,0;0,0;0,0;0,8
2030-04-19 00:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;435,07;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;335,89;0,0;0,0;0,0;0,0;0,23
2030-04-19 01:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;400,31;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;301,24;0,0;0,0;0,0;0,0;0,13
2030-04-19 02:00:00;0,0;0,0;0,0;0,0;159,31;0,0;0,0;407,12;0,0;0,0;0,0;0,0;0,0;288,0;0,0;0,0;0,0;854,18;0,0;0,0;0,0;0,0;0,25
2030-04-19 03:00:00;0,0;0,0;0,0;0,0;159,31;0,0;0,0;411,3;0,0;0,0;0,0;0,0;0,0;288,0;0,0;0,0;0,0;857,47;0,0;0,0;0,0;0,0;1,14
2030-04-19 04:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;441,21;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;339,45;0,0;0,0;0,0;0,0;2,81
2030-04-19 05:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;483,27;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;362,97;0,0;0,0;0,0;0,0;21,35
2030-04-19 06:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;540,37;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;427,24;0,0;2,03;0,0;0,0;12,16
2030-04-19 07:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;604,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;471,6;0,0;6,96;0,0;0,0;27,18
2030-04-19 08:00:00;159,31;0,0;0,0;0,0;0,0;0,0;0,0;681,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;271,9;0,0;8,66;0,0;0,0;142,27
2030-04-19 09:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;752,92;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;479,64;0,0;15,16;0,0;0,0;159,17
2030-04-19 10:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;769,72;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;543,26;0,0;16,78;0,0;0,0;110,72
2030-04-19 11:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;769,85;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;487,54;0,0;15,2;0,0;0,0;168,16
2030-04-19 12:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;721,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;280,35;0,0;24,19;0,0;0,0;317,51
2030-04-19 13:00:00;0,0;0,0;0,0;135,66;159,31;0,0;0,0;689,53;0,0;0,0;0,0;0,0;0,0;288,0;0,0;0,0;0,0;0,0;0,0;24,82;0,0;0,0;976,36
2030-04-19 14:00:00;0,0;0,0;0,0;0,0;159,31;0,0;0,0;706,16;71,03;0,0;0,0;0,0;0,0;288,0;0,0;0,0;0,0;0,0;0,0;26,06;0,0;0,0;1198,44
2030-04-19 15:00:00;0,0;0,0;0,0;0,0;99,34;0,0;0,0;723,68;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;18,37;0,0;0,0;705,7
2030-04-19 16:00:00;0,0;0,0;0,0;0,0;4,21;0,0;0,0;702,47;0,0;0,0;0,0;0,0;0,0;288,0;0,0;0,0;98,95;0,0;0,0;15,02;0,0;0,0;880,71
2030-04-19 17:00:00;0,0;0,0;0,0;0,0;73,46;0,0;0,0;643,44;0,0;0,0;0,0;0,0;0,0;169,14;0,0;0,0;77,71;0,0;0,0;7,22;0,0;0,0;801,11
2030-04-19 18:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;619,61;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;92,28;0,0;0,0;2,07;0,0;0,0;525,26
2030-04-19 19:00:00;159,31;0,0;0,0;0,0;0,0;0,0;0,0;618,63;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;0,01;0,0;250,51;109,85
2030-04-19 20:00:00;159,31;0,0;0,0;0,0;0,0;0,0;0,0;609,43;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;34,7;0,0;0,0;0,0;288,0;28,46
2030-04-19 21:00:00;159,31;0,0;0,0;0,0;0,0;0,0;0,0;543,98;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;270,29;0,0;0,0;0,0;0,0;15,43
2030-04-19 22:00:00;95,59;0,0;0,0;0,0;0,0;0,0;0,0;502,86;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;303,48;0,0;0,0;0,0;0,0;4,85
2030-04-19 23:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;493,14;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;378,98;0,0;0,0;0,0;0,0;15,21
2030-04-20 00:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;444,16;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;334,44;0,0;0,0;0,0;0,0;10,77
2030-04-20 01:00:00;0,0;0,0;0,0;0,0;159,31;0,0;0,0;402,73;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;77,51;483,17;0,0;0,0;0,0;0,0;1,36
2030-04-20 02:00:00;0,0;0,0;0,0;0,0;159,31;0,0;0,0;407,13;0,0;0,0;0,0;0,0;0,0;288,0;0,0;0,0;0,0;850,09;0,0;0,0;0,0;0,0;4,35
2030-04-20 03:00:00;0,0;0,0;0,0;0,0;159,31;0,0;0,0;408,06;0,0;0,0;0,0;0,0;0,0;288,0;0,0;0,0;0,0;854,94;0,0;0,0;0,0;0,0;0,43
2030-04-20 04:00:00;0,0;0,0;0,0;0,0;159,31;0,0;0,0;434,64;0,0;0,0;0,0;0,0;0,0;288,0;0,0;0,0;0,0;881,32;0,0;0,0;0,0;0,0;0,63
2030-04-20 05:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;475,91;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;375,44;0,0;0,0;0,0;0,0;1,52
2030-04-20 06:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;535,37;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;433,9;0,0;1,24;0,0;0,0;1,28
2030-04-20 07:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;592,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;486,41;0,0;3,19;0,0;0,0;3,65
2030-04-20 08:00:00;159,31;0,0;0,0;0,0;0,0;0,0;0,0;658,48;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;87,47;0,0;5,51;0,0;288,0;19,24
2030-04-20 09:00:00;159,31;0,0;0,0;0,0;0,0;0,0;0,0;728,49;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;149,55;0,0;7,51;0,0;288,0;25,17
2030-04-20 10:00:00;159,31;0,0;0,0;0,0;0,0;0,0;0,0;762,18;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;134,96;0,0;9,37;0,0;288,0;71,59
2030-04-20 11:00:00;95,59;0,0;0,0;7,09;0,0;0,0;0,0;758,33;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;10,08;0,0;186,32;360,32
2030-04-20 12:00:00;0,0;0,0;0,0;0,0;159,31;0,0;0,0;708,4;0,0;0,0;0,0;0,0;0,0;66,3;0,0;0,0;98,95;0,0;0,0;10,47;0,0;0,0;824,58
2030-04-20 13:00:00;0,0;0,0;0,0;0,0;159,31;0,0;0,0;676,48;0,0;0,0;0,0;0,0;0,0;10,32;0,0;0,0;98,95;0,0;0,0;10,34;0,0;0,0;736,82
2030-04-20 14:00:00;0,0;0,0;0,0;0,0;159,31;0,0;0,0;693,91;0,0;0,0;0,0;0,0;0,0;85,07;0,0;0,0;98,95;0,0;0,0;9,86;0,0;0,0;829,48
2030-04-20 15:00:00;0,0;0,0;0,0;0,0;159,31;0,0;0,0;715,37;0,0;0,0;0,0;0,0;0,0;119,42;0,0;0,0;98,95;0,0;0,0;8,25;0,0;0,0;886,9
2030-04-20 16:00:00;117,02;0,0;0,0;0,0;0,0;0,0;0,0;698,94;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;5,93;0,0;288,0;189,04
2030-04-20 17:00:00;159,31;0,0;0,0;38,9;0,0;0,0;0,0;641,52;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;3,76;0,0;288,0;52,6
2030-04-20 18:00:00;123,33;0,0;0,0;0,0;0,0;0,0;0,0;612,99;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;1,09;0,0;247,96;141,64
2030-04-20 19:00:00;159,31;0,0;0,0;0,0;0,0;0,0;0,0;616,36;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;0,0;0,0;193,8;164,3
2030-04-20 20:00:00;14,54;0,0;0,0;0,0;0,0;0,0;0,0;593,91;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;29,57;0,0;0,0;0,0;0,0;450,84
2030-04-20 21:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;534,9;196,52;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;731,43
2030-04-20 22:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;495,88;214,22;588,63;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1298,72
2030-04-20 23:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;481,4;214,22;735,75;0,0;0,0;0,0;288,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1719,36
2030-04-21 00:00:00;0,0;0,0;0,0;0,0;126,45;0,0;0,0;431,28;214,22;725,54;0,0;0,0;0,0;288,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1785,48
2030-04-21 01:00:00;0,0;0,0;0,0;0,0;159,31;0,0;0,0;393,6;214,22;127,95;305,94;0,0;0,0;288,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1489,02
2030-04-21 02:00:00;0,0;0,0;0,0;0,0;159,31;0,0;0,0;396,81;214,22;599,48;0,0;0,0;0,0;288,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1657,81
2030-04-21 03:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;399,59;214,22;0,0;291,93;0,0;0,0;288,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1193,74
2030-04-21 04:00:00;0,0;0,0;0,0;0,0;32,86;135,4;0,0;427,75;214,22;0,0;67,19;0,0;0,0;288,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1165,41
2030-04-21 05:00:00;0,0;0,0;0,0;0,0;159,31;139,88;0,0;468,86;214,22;47,21;300,0;0,0;0,0;288,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1617,48
2030-04-21 06:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;528,53;214,22;695,57;0,0;0,0;0,0;288,0;0,0;0,0;0,0;0,0;0,0;2,73;0,0;0,0;1723,59
2030-04-21 07:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;593,41;214,22;582,2;48,12;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,94;0,0;0,0;1433,0
2030-04-21 08:00:00;27,39;0,0;0,0;0,0;0,0;0,0;0,0;670,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8,91;0,0;0,0;634,4
2030-04-21 09:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;742,97;123,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;13,42;0,0;0,0;852,55
2030-04-21 10:00:00;0,0;0,0;0,0;0,0;30,44;0,0;0,0;764,96;214,22;319,73;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;20,07;0,0;0,0;1309,28
2030-04-21 11:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;762,94;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;23,51;0,0;73,98;566,5
2030-04-21 12:00:00;159,31;0,0;0,0;0,0;0,0;0,0;0,0;720,65;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;25,26;0,0;188,07;249,06
2030-04-21 13:00:00;159,31;0,0;0,0;0,0;0,0;0,0;0,0;687,74;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;30,59;0,0;23,16;0,0;288,0;87,73
2030-04-21 14:00:00;152,83;0,0;0,0;0,0;0,0;0,0;0,0;713,01;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;22,05;0,0;193,98;245,2
2030-04-21 15:00:00;102,07;0,0;0,0;0,0;0,0;0,0;0,0;719,65;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;16,96;0,0;0,0;501,68
2030-04-21 16:00:00;0,0;0,0;0,0;0,0;52,11;0,0;0,0;696,44;214,22;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;14,4;0,0;0,0;948,37
2030-04-21 17:00:00;0,0;0,0;0,0;0,0;50,75;0,0;0,0;645,29;214,22;583,14;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8,21;0,0;0,0;1485,19
2030-04-21 18:00:00;0,0;0,0;0,0;0,0;159,31;0,0;0,0;615,43;214,22;384,33;0,0;0,0;0,0;288,0;0,0;0,0;0,0;0,0;0,0;2,37;0,0;0,0;1658,91
2030-04-21 19:00:00;0,0;0,0;0,0;0,0;159,31;0,0;0,0;607,96;214,22;341,39;0,0;0,0;0,0;288,0;0,0;0,0;0,0;0,0;0,0;0,02;0,0;0,0;1610,85
2030-04-21 20:00:00;0,0;0,0;0,0;0,0;58,96;0,0;0,0;591,61;214,22;0,0;0,0;0,0;0,0;288,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1152,79
2030-04-21 21:00:00;0,0;0,0;0,0;0,0;146,85;0,0;0,0;540,74;214,22;0,0;0,0;0,0;0,0;29,12;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;930,92
2030-04-21 22:00:00;0,0;0,0;0,0;0,0;9,95;0,0;0,0;498,17;214,22;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;722,33
2030-04-21 23:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;483,14;120,65;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;603,79
2030-04-22 00:00:00;143,38;0,0;0,0;0,0;0,0;0,0;0,0;437,98;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;26,65;0,0;0,0;0,0;0,0;169,0
2030-04-22 01:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;397,26;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;315,01;0,0;0,0;0,0;0,0;82,26
2030-04-22 02:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;402,01;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;52,96;0,0;0,0;0,0;0,0;349,05
2030-04-22 03:00:00;0,0;0,0;0,0;0,0;159,31;0,0;0,0;403,85;120,83;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;683,98
2030-04-22 04:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;432,33;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;32,57;0,0;0,0;0,0;0,0;0,0;399,76
2030-04-22 05:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;471,27;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;98,79;0,0;0,15;0,0;0,0;273,38
2030-04-22 06:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;524,02;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;236,44;0,0;5,37;0,0;0,0;183,26
