;('Biogas_e', 'District heating_e');('Biomasse_heat_e', 'District heating_e');('District heating_e', 'Heat storage_e');('District heating_e', 'Heat_demand_total_e');('District heating_e', 'excess_b_distheat_e');('Electric boiler_e', 'District heating_e');('GuD_e', 'District heating_e');('Heat storage_e', 'District heating_e');('Heatpump_air_e', 'District heating_e');('Heatpump_water_e', 'District heating_e');('ST_e', 'District heating_e')
;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow
2030-01-10 05:00:00;0,0;0,0;0,0;182,83;0,0;0,0;94,55;88,27;0,0;0,0;0,0
2030-01-10 06:00:00;0,0;0,0;0,0;185,83;0,0;0,0;94,55;91,27;0,0;0,0;0,0
2030-01-10 07:00:00;0,0;0,0;0,0;189,73;0,0;0,0;94,55;95,17;0,0;0,0;0,0
2030-01-10 08:00:00;0,0;0,0;0,0;191,8;0,0;0,0;94,55;97,25;0,0;0,0;0,0
2030-01-10 09:00:00;0,0;0,0;0,0;184,88;0,0;0,0;94,55;90,32;0,0;0,0;0,0
2030-01-10 10:00:00;0,0;0,0;0,0;175,59;0,0;0,0;94,55;81,03;0,0;0,0;0,0
2030-01-10 11:00:00;0,0;0,0;0,0;164,91;0,0;0,0;94,55;70,36;0,0;0,0;0,0
2030-01-10 12:00:00;0,0;0,0;0,0;156,44;0,0;0,0;94,55;61,89;0,0;0,0;0,0
2030-01-10 13:00:00;0,0;0,0;0,0;153,45;0,0;0,0;94,55;58,89;0,0;0,0;0,0
2030-01-10 14:00:00;0,0;0,0;0,0;154,53;0,0;0,0;94,55;59,98;0,0;0,0;0,0
2030-01-10 15:00:00;0,0;0,0;0,0;157,91;0,0;0,0;94,55;63,36;0,0;0,0;0,0
2030-01-10 16:00:00;0,0;0,0;0,0;160,52;0,0;0,0;94,55;65,96;0,0;0,0;0,0
2030-01-10 17:00:00;0,0;0,0;0,0;161,76;0,0;0,0;94,55;67,2;0,0;0,0;0,0
2030-01-10 18:00:00;0,0;0,0;0,0;163,21;0,0;0,0;94,55;68,66;0,0;0,0;0,0
2030-01-10 19:00:00;0,0;0,0;0,0;165,05;0,0;0,0;94,55;70,5;0,0;0,0;0,0
2030-01-10 20:00:00;0,0;0,0;0,0;166,52;0,0;0,0;94,55;71,97;0,0;0,0;0,0
2030-01-10 21:00:00;0,0;0,0;0,0;168,38;0,0;0,0;94,55;73,82;0,0;0,0;0,0
2030-01-10 22:00:00;0,0;0,0;0,0;169,85;0,0;0,0;94,55;75,3;0,0;0,0;0,0
2030-01-10 23:00:00;0,0;0,0;0,0;171,72;0,0;0,0;94,55;77,16;0,0;0,0;0,0
2030-01-11 00:00:00;0,0;0,0;0,0;172,79;0,0;0,0;94,55;78,23;0,0;0,0;0,0
2030-01-11 01:00:00;0,0;0,0;0,0;173,37;0,0;0,0;94,55;78,82;0,0;0,0;0,0
2030-01-11 02:00:00;0,0;0,0;0,0;173,84;0,0;0,0;94,55;79,29;0,0;0,0;0,0
2030-01-11 03:00:00;0,0;0,0;0,0;174,22;0,0;0,0;94,55;79,67;0,0;0,0;0,0
2030-01-11 04:00:00;0,0;0,0;0,0;174,52;0,0;0,0;94,55;79,97;0,0;0,0;0,0
2030-01-11 05:00:00;0,0;0,0;0,0;174,36;0,0;0,0;94,55;79,81;0,0;0,0;0,0
2030-01-11 06:00:00;0,0;0,0;0,0;174,51;0,0;0,0;94,55;79,95;0,0;0,0;0,0
2030-01-11 07:00:00;0,0;0,0;0,0;175,3;0,0;0,0;94,55;80,75;0,0;0,0;0,0
2030-01-11 08:00:00;0,0;0,0;0,0;175,18;0,0;0,0;94,55;80,62;0,0;0,0;0,0
2030-01-11 09:00:00;0,0;0,0;0,0;172,12;0,0;0,0;94,55;77,56;0,0;0,0;0,0
2030-01-11 10:00:00;0,0;0,0;0,0;163,6;0,0;0,0;94,55;69,05;0,0;0,0;0,0
2030-01-11 11:00:00;0,0;0,0;0,0;153,67;0,0;0,0;94,55;59,12;0,0;0,0;0,0
2030-01-11 12:00:00;0,0;0,0;0,0;146,94;0,0;0,0;94,55;52,39;0,0;0,0;0,0
2030-01-11 13:00:00;0,0;0,0;0,0;140,8;0,0;0,0;94,55;46,25;0,0;0,0;0,0
2030-01-11 14:00:00;0,0;0,0;0,0;138,17;0,0;0,0;94,55;43,62;0,0;0,0;0,0
2030-01-11 15:00:00;0,0;0,0;0,0;137,37;0,0;0,0;94,55;42,82;0,0;0,0;0,0
2030-01-11 16:00:00;0,0;0,0;0,0;138,39;0,0;0,0;94,55;43,83;0,0;0,0;0,0
2030-01-11 17:00:00;0,0;0,0;0,0;139,52;0,0;0,0;94,55;44,97;0,0;0,0;0,0
2030-01-11 18:00:00;0,0;0,0;0,0;141,56;0,0;0,0;94,55;47,01;0,0;0,0;0,0
2030-01-11 19:00:00;0,0;0,0;0,0;143,86;0,0;0,0;94,55;49,31;0,0;0,0;0,0
2030-01-11 20:00:00;0,0;0,0;0,0;146,37;0,0;0,0;94,55;51,81;0,0;0,0;0,0
2030-01-11 21:00:00;0,0;0,0;0,0;149,04;0,0;0,0;94,55;54,49;0,0;0,0;0,0
2030-01-11 22:00:00;0,0;0,0;0,0;152,26;0,0;0,0;94,55;57,7;0,0;0,0;0,0
2030-01-11 23:00:00;0,0;0,0;0,0;155,22;0,0;0,0;94,55;60,67;0,0;0,0;0,0
2030-01-12 00:00:00;0,0;0,0;0,0;159,09;0,0;0,0;94,55;64,54;0,0;0,0;0,0
2030-01-12 01:00:00;0,0;0,0;0,0;164,36;0,0;0,0;94,55;69,8;0,0;0,0;0,0
2030-01-12 02:00:00;0,0;0,0;0,0;169,49;0,0;0,0;94,55;74,94;0,0;0,0;0,0
2030-01-12 03:00:00;0,0;0,0;0,0;173,16;0,0;0,0;94,55;78,61;0,0;0,0;0,0
2030-01-12 04:00:00;0,0;0,0;0,0;177,19;0,0;0,0;94,55;82,63;0,0;0,0;0,0
2030-01-12 05:00:00;0,0;0,0;0,0;181,21;0,0;0,0;94,55;86,66;0,0;0,0;0,0
2030-01-12 06:00:00;0,0;0,0;0,0;184,42;0,0;0,0;94,55;89,86;0,0;0,0;0,0
2030-01-12 07:00:00;0,0;0,0;0,0;187,52;0,0;0,0;94,55;92,97;0,0;0,0;0,0
2030-01-12 08:00:00;0,0;0,0;0,0;189,31;0,0;0,0;94,55;94,76;0,0;0,0;0,0
2030-01-12 09:00:00;0,0;0,0;0,0;189,24;0,0;0,0;94,55;94,69;0,0;0,0;0,0
2030-01-12 10:00:00;0,0;0,0;0,0;188,78;0,0;0,0;94,55;94,23;0,0;0,0;0,0
2030-01-12 11:00:00;0,0;0,0;0,0;189,27;0,0;0,0;94,55;94,71;0,0;0,0;0,0
2030-01-12 12:00:00;0,0;0,0;0,0;189,66;0,0;0,0;94,55;95,11;0,0;0,0;0,0
2030-01-12 13:00:00;0,0;0,0;0,0;190,39;0,0;0,0;94,55;95,83;0,0;0,0;0,0
2030-01-12 14:00:00;0,0;0,0;0,0;191,52;0,0;0,0;94,55;96,96;0,0;0,0;0,0
2030-01-12 15:00:00;0,0;0,0;0,0;193,51;0,0;0,0;94,55;98,96;0,0;0,0;0,0
2030-01-12 16:00:00;0,0;0,0;0,0;195,64;0,0;0,0;94,55;101,09;0,0;0,0;0,0
2030-01-12 17:00:00;0,0;0,0;0,0;194,58;0,0;0,0;94,55;100,03;0,0;0,0;0,0
2030-01-12 18:00:00;0,0;0,0;0,0;193,21;0,0;0,0;94,55;98,66;0,0;0,0;0,0
2030-01-12 19:00:00;0,0;0,0;0,0;192,41;0,0;0,0;94,55;97,86;0,0;0,0;0,0
2030-01-12 20:00:00;0,0;0,0;0,0;190,26;0,0;0,0;94,55;95,71;0,0;0,0;0,0
2030-01-12 21:00:00;0,0;0,0;0,0;188,29;0,0;0,0;94,55;93,74;0,0;0,0;0,0
2030-01-12 22:00:00;0,0;0,0;0,0;186,19;0,0;0,0;94,55;91,63;0,0;0,0;0,0
2030-01-12 23:00:00;0,0;0,0;0,0;183,96;0,0;0,0;94,55;89,41;0,0;0,0;0,0
2030-01-13 00:00:00;0,0;0,0;0,0;182,06;0,0;0,0;94,55;87,51;0,0;0,0;0,0
2030-01-13 01:00:00;0,0;0,0;0,0;180,96;0,0;0,0;94,55;86,41;0,0;0,0;0,0
2030-01-13 02:00:00;0,0;0,0;0,0;176,24;0,0;0,0;94,55;81,68;0,0;0,0;0,0
2030-01-13 03:00:00;0,0;0,0;0,0;173,6;0,0;0,0;94,55;79,04;0,0;0,0;0,0
2030-01-13 04:00:00;0,0;0,0;0,0;171,36;0,0;0,0;94,55;76,8;0,0;0,0;0,0
2030-01-13 05:00:00;0,0;0,0;0,0;169,16;0,0;0,0;94,55;74,6;0,0;0,0;0,0
2030-01-13 06:00:00;0,0;0,0;0,0;167,41;0,0;0,0;94,55;72,85;0,0;0,0;0,0
2030-01-13 07:00:00;0,0;0,0;0,0;165,73;0,0;0,0;94,55;71,18;0,0;0,0;0,0
2030-01-13 08:00:00;0,0;0,0;0,0;163,71;0,0;0,0;94,55;69,16;0,0;0,0;0,0
2030-01-13 09:00:00;0,0;0,0;0,0;160,45;0,0;0,0;94,55;65,9;0,0;0,0;0,0
2030-01-13 10:00:00;0,0;0,0;0,0;157,05;0,0;0,0;94,55;62,49;0,0;0,0;0,0
2030-01-13 11:00:00;0,0;0,0;0,0;153,93;0,0;0,0;94,55;59,37;0,0;0,0;0,0
2030-01-13 12:00:00;0,0;0,0;0,0;151,58;0,0;0,0;94,55;57,03;0,0;0,0;0,0
2030-01-13 13:00:00;0,0;0,0;0,0;149,71;0,0;0,0;94,55;55,16;0,0;0,0;0,0
2030-01-13 14:00:00;0,0;0,0;0,0;149,18;0,0;0,0;94,55;54,63;0,0;0,0;0,0
2030-01-13 15:00:00;0,0;0,0;0,0;149,29;0,0;0,0;94,55;54,74;0,0;0,0;0,0
2030-01-13 16:00:00;0,0;0,0;0,0;150,06;0,0;0,0;94,55;55,5;0,0;0,0;0,0
2030-01-13 17:00:00;0,0;0,0;0,0;147,36;0,0;0,0;94,55;52,8;0,0;0,0;0,0
2030-01-13 18:00:00;0,0;0,0;0,0;144,4;0,0;0,0;94,55;49,84;0,0;0,0;0,0
2030-01-13 19:00:00;0,0;0,0;0,0;141,23;0,0;0,0;94,55;46,67;0,0;0,0;0,0
2030-01-13 20:00:00;0,0;0,0;0,0;138,3;0,0;0,0;94,55;43,75;0,0;0,0;0,0
2030-01-13 21:00:00;0,0;0,0;0,0;135,7;0,0;0,0;94,55;41,15;0,0;0,0;0,0
2030-01-13 22:00:00;0,0;0,0;0,0;131,02;0,0;0,0;94,55;36,47;0,0;0,0;0,0
2030-01-13 23:00:00;0,0;0,0;0,0;127,32;0,0;0,0;94,55;32,76;0,0;0,0;0,0
2030-01-14 00:00:00;0,0;0,0;0,0;126,43;0,0;0,0;94,55;31,87;0,0;0,0;0,0
2030-01-14 01:00:00;0,0;0,0;0,0;125,84;0,0;0,0;94,55;31,28;0,0;0,0;0,0
2030-01-14 02:00:00;0,0;0,0;0,0;125,08;0,0;0,0;94,55;30,53;0,0;0,0;0,0
2030-01-14 03:00:00;0,0;0,0;0,0;124,88;0,0;0,0;94,55;30,33;0,0;0,0;0,0
2030-01-14 04:00:00;0,0;0,0;0,0;124,44;0,0;0,0;94,55;29,89;0,0;0,0;0,0
2030-01-14 05:00:00;0,0;0,0;0,0;124,5;0,0;0,0;94,55;29,95;0,0;0,0;0,0
2030-01-14 06:00:00;0,0;0,0;0,0;124,67;0,0;0,0;94,55;30,12;0,0;0,0;0,0
2030-01-14 07:00:00;0,0;0,0;0,0;125,21;0,0;0,0;94,55;30,66;0,0;0,0;0,0
2030-01-14 08:00:00;0,0;0,0;0,0;125,69;0,0;0,0;94,55;31,14;0,0;0,0;0,0
2030-01-14 09:00:00;0,0;0,0;0,0;129,23;0,0;0,0;94,55;34,67;0,0;0,0;0,0
2030-01-14 10:00:00;0,0;0,0;0,0;127,57;0,0;0,0;94,55;33,01;0,0;0,0;0,0
2030-01-14 11:00:00;0,0;0,0;0,0;124,11;0,0;0,0;94,55;29,56;0,0;0,0;0,0
2030-01-14 12:00:00;0,0;0,0;0,0;122,01;0,0;0,0;94,55;27,46;0,0;0,0;0,0
2030-01-14 13:00:00;0,0;0,0;0,0;122,49;0,0;0,0;94,55;27,94;0,0;0,0;0,0
2030-01-14 14:00:00;0,0;0,0;0,0;124,91;0,0;0,0;94,55;30,36;0,0;0,0;0,0
2030-01-14 15:00:00;0,0;0,0;0,0;125,38;0,0;0,0;94,55;30,83;0,0;0,0;0,0
2030-01-14 16:00:00;0,0;0,0;0,0;122,26;0,0;0,0;94,55;27,7;0,0;0,0;0,0
2030-01-14 17:00:00;0,0;0,0;0,0;122,57;0,0;0,0;94,55;28,02;0,0;0,0;0,0
2030-01-14 18:00:00;0,0;0,0;0,0;122,04;0,0;0,0;94,55;27,48;0,0;0,0;0,0
2030-01-14 19:00:00;0,0;0,0;0,0;122,71;0,0;0,0;94,55;28,16;0,0;0,0;0,0
2030-01-14 20:00:00;0,0;0,0;0,0;123,1;0,0;0,0;94,55;28,55;0,0;0,0;0,0
2030-01-14 21:00:00;0,0;0,0;0,0;123,55;0,0;0,0;94,55;29,0;0,0;0,0;0,0
2030-01-14 22:00:00;0,0;0,0;0,0;124,04;0,0;0,0;94,55;29,49;0,0;0,0;0,0
2030-01-14 23:00:00;0,0;0,0;0,0;124,56;0,0;0,0;94,55;30,01;0,0;0,0;0,0
2030-01-15 00:00:00;0,0;0,0;0,0;128,0;0,0;0,0;94,55;33,45;0,0;0,0;0,0
2030-01-15 01:00:00;0,0;0,0;0,0;130,17;0,0;0,0;94,55;35,61;0,0;0,0;0,0
2030-01-15 02:00:00;0,0;0,0;0,0;133,67;0,0;0,0;94,55;39,12;0,0;0,0;0,0
2030-01-15 03:00:00;0,0;0,0;0,0;136,17;0,0;0,0;94,55;41,62;0,0;0,0;0,0
2030-01-15 04:00:00;0,0;0,0;0,0;138,71;0,0;0,0;94,55;44,16;0,0;0,0;0,0
2030-01-15 05:00:00;0,0;0,0;0,0;141,28;0,0;0,0;94,55;46,73;0,0;0,0;0,0
2030-01-15 06:00:00;0,0;0,0;0,0;143,87;0,0;0,0;94,55;49,32;0,0;0,0;0,0
2030-01-15 07:00:00;0,0;0,0;0,0;146,75;0,0;0,0;94,55;52,19;0,0;0,0;0,0
2030-01-15 08:00:00;0,0;0,0;0,0;149,51;0,0;0,0;94,55;54,96;0,0;0,0;0,0
2030-01-15 09:00:00;0,0;0,0;0,0;152,8;0,0;0,0;94,55;58,25;0,0;0,0;0,0
2030-01-15 10:00:00;0,0;0,0;0,0;153,85;0,0;0,0;94,55;59,3;0,0;0,0;0,0
2030-01-15 11:00:00;0,0;0,0;0,0;151,99;0,0;0,0;94,55;57,44;0,0;0,0;0,0
2030-01-15 12:00:00;0,0;0,0;0,0;151,04;0,0;0,0;94,55;56,49;0,0;0,0;0,0
2030-01-15 13:00:00;0,0;0,0;0,0;153,39;0,0;0,0;94,55;58,84;0,0;0,0;0,0
2030-01-15 14:00:00;0,0;0,0;0,0;156,89;0,0;0,0;94,55;62,33;0,0;0,0;0,0
2030-01-15 15:00:00;0,0;0,0;0,0;158,77;0,0;0,0;94,55;64,22;0,0;0,0;0,0
2030-01-15 16:00:00;0,0;0,0;0,0;156,63;0,0;0,0;94,55;62,08;0,0;0,0;0,0
2030-01-15 17:00:00;0,0;0,0;0,0;153,75;0,0;0,0;94,55;59,2;0,0;0,0;0,0
2030-01-15 18:00:00;0,0;0,0;0,0;151,12;0,0;0,0;94,55;56,57;0,0;0,0;0,0
2030-01-15 19:00:00;0,0;0,0;0,0;148,22;0,0;0,0;94,55;53,66;0,0;0,0;0,0
2030-01-15 20:00:00;0,0;0,0;0,0;145,5;0,0;0,0;94,55;50,95;0,0;0,0;0,0
2030-01-15 21:00:00;0,0;0,0;0,0;142,25;0,0;0,0;94,55;47,7;0,0;0,0;0,0
2030-01-15 22:00:00;0,0;0,0;0,0;138,85;0,0;0,0;94,55;44,29;0,0;0,0;0,0
2030-01-15 23:00:00;0,0;0,0;0,0;135,73;0,0;0,0;94,55;41,18;0,0;0,0;0,0
2030-01-16 00:00:00;0,0;0,0;0,0;132,57;0,0;0,0;94,55;38,01;0,0;0,0;0,0
2030-01-16 01:00:00;0,0;0,0;0,0;129,36;0,0;0,0;94,55;34,81;0,0;0,0;0,0
2030-01-16 02:00:00;0,0;0,0;0,0;126,54;0,0;0,0;94,55;31,99;0,0;0,0;0,0
2030-01-16 03:00:00;0,0;0,0;0,0;123,33;0,0;0,0;94,55;28,77;0,0;0,0;0,0
2030-01-16 04:00:00;0,0;0,0;0,0;120,91;0,0;0,0;94,55;26,36;0,0;0,0;0,0
2030-01-16 05:00:00;0,0;0,0;0,0;118,57;0,0;0,0;94,55;24,02;0,0;0,0;0,0
2030-01-16 06:00:00;0,0;0,0;0,0;116,7;0,0;0,0;94,55;22,15;0,0;0,0;0,0
2030-01-16 07:00:00;0,0;0,0;0,0;115,2;0,0;0,0;94,55;20,65;0,0;0,0;0,0
2030-01-16 08:00:00;0,0;0,0;0,0;114,89;0,0;0,0;94,55;20,33;0,0;0,0;0,0
2030-01-16 09:00:00;0,0;0,0;0,0;111,19;0,0;0,0;94,55;16,63;0,0;0,0;0,0
2030-01-16 10:00:00;0,0;0,0;0,0;105,31;0,0;0,0;94,55;10,76;0,0;0,0;0,0
2030-01-16 11:00:00;0,0;0,0;0,0;96,72;0,0;0,0;94,55;2,17;0,0;0,0;0,0
2030-01-16 12:00:00;0,0;0,0;3,59;90,96;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-01-16 13:00:00;0,0;0,0;5,49;89,07;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-01-16 14:00:00;0,0;0,0;3,59;90,96;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-01-16 15:00:00;0,0;0,0;2,87;91,68;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-01-16 16:00:00;0,0;0,0;4,99;89,56;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-01-16 17:00:00;0,0;0,0;6,24;88,32;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-01-16 18:00:00;0,0;0,0;7,18;87,38;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-01-16 19:00:00;0,0;0,0;7,66;86,9;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-01-16 20:00:00;0,0;0,0;8,45;86,1;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-01-16 21:00:00;0,0;0,0;8,82;85,74;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-01-16 22:00:00;0,0;0,0;9,52;85,03;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-01-16 23:00:00;0,0;0,0;9,81;84,74;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-01-17 00:00:00;0,0;0,0;8,81;85,74;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-01-17 01:00:00;0,0;0,0;7,61;86,94;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-01-17 02:00:00;0,0;0,0;6,25;88,3;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-01-17 03:00:00;0,0;0,0;5,18;89,38;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-01-17 04:00:00;0,0;0,0;4,05;90,5;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-01-17 05:00:00;0,0;0,0;2,88;91,67;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-01-17 06:00:00;0,0;0,0;2,09;92,46;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-01-17 07:00:00;0,0;0,0;0,65;93,91;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-01-17 08:00:00;0,0;0,0;0,0;95,26;0,0;0,0;94,55;0,7;0,0;0,0;0,0
2030-01-17 09:00:00;0,0;0,0;0,0;94,67;0,0;0,0;94,55;0,12;0,0;0,0;0,0
2030-01-17 10:00:00;0,0;0,0;3,83;90,72;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-01-17 11:00:00;0,0;0,0;11,61;82,94;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-01-17 12:00:00;0,0;0,0;17,09;77,47;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-01-17 13:00:00;0,0;0,0;20,74;73,81;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-01-17 14:00:00;0,0;0,0;18,16;76,39;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-01-17 15:00:00;0,0;0,0;16,35;78,2;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-01-17 16:00:00;0,0;0,0;17,65;76,9;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-01-17 17:00:00;0,0;0,0;17,71;76,84;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-01-17 18:00:00;0,0;0,0;17,43;77,12;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-01-17 19:00:00;0,0;0,0;16,67;77,88;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-01-17 20:00:00;0,0;0,0;15,79;78,76;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-01-17 21:00:00;0,0;0,0;15,24;79,31;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-01-17 22:00:00;0,0;0,0;14,25;80,3;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-01-17 23:00:00;0,0;0,0;13,6;80,95;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-01-18 00:00:00;0,0;0,0;12,95;81,6;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-01-18 01:00:00;0,0;0,0;12,3;82,26;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-01-18 02:00:00;0,0;0,0;11,64;82,92;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-01-18 03:00:00;0,0;0,0;10,98;83,58;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-01-18 04:00:00;0,0;0,0;10,31;84,24;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-01-18 05:00:00;0,0;0,0;10,06;84,49;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-01-18 06:00:00;0,0;0,0;9,85;84,7;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-01-18 07:00:00;0,0;0,0;9,01;85,54;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-01-18 08:00:00;0,0;0,0;8,28;86,27;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-01-18 09:00:00;0,0;0,0;7,02;87,53;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-01-18 10:00:00;0,0;0,0;8,0;86,55;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-01-18 11:00:00;0,0;0,0;11,06;83,49;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-01-18 12:00:00;0,0;0,0;13,94;80,61;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-01-18 13:00:00;0,0;0,0;22,39;72,16;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-01-18 14:00:00;0,0;0,0;24,67;69,88;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-01-18 15:00:00;0,0;0,0;26,0;68,56;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-01-18 16:00:00;0,0;0,0;27,65;66,91;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-01-18 17:00:00;0,0;0,0;28,4;66,15;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-01-18 18:00:00;0,0;0,0;29,23;65,33;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-01-18 19:00:00;0,0;0,0;29,61;64,94;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-01-18 20:00:00;0,0;0,0;29,51;65,04;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-01-18 21:00:00;0,0;0,0;29,71;64,84;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-01-18 22:00:00;0,0;0,0;29,46;65,09;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-01-18 23:00:00;0,0;0,0;29,54;65,01;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-01-19 00:00:00;0,0;0,0;29,2;65,36;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-01-19 01:00:00;0,0;0,0;28,37;66,18;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-01-19 02:00:00;0,0;0,0;27,86;66,69;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-01-19 03:00:00;0,0;0,0;27,32;67,23;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-01-19 04:00:00;0,0;0,0;27,16;67,39;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-01-19 05:00:00;0,0;0,0;26,63;67,93;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-01-19 06:00:00;0,0;0,0;26,06;68,49;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-01-19 07:00:00;0,0;0,0;25,89;68,66;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-01-19 08:00:00;0,0;0,0;26,16;68,39;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-01-19 09:00:00;0,0;0,0;28,16;66,39;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-01-19 10:00:00;0,0;0,0;28,77;65,78;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-01-19 11:00:00;0,0;0,0;30,22;64,33;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-01-19 12:00:00;0,0;0,0;31,37;63,18;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-01-19 13:00:00;0,0;0,0;32,15;62,41;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-01-19 14:00:00;0,0;0,0;32,08;62,48;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-01-19 15:00:00;0,0;0,0;31,89;62,66;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-01-19 16:00:00;0,0;0,0;31,2;63,35;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-01-19 17:00:00;0,0;0,0;31,21;63,35;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-01-19 18:00:00;0,0;0,0;31,21;63,34;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-01-19 19:00:00;0,0;0,0;31,63;62,93;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-01-19 20:00:00;0,0;0,0;31,68;62,87;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-01-19 21:00:00;0,0;0,0;32,13;62,42;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-01-19 22:00:00;0,0;0,0;32,22;62,33;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-01-19 23:00:00;0,0;0,0;32,29;62,27;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-01-20 00:00:00;0,0;0,0;31,52;63,03;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-01-20 01:00:00;0,0;0,0;32,29;62,27;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-01-20 02:00:00;0,0;0,0;33,17;61,39;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-01-20 03:00:00;0,0;0,0;33,72;60,83;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-01-20 04:00:00;0,0;0,0;34,3;60,25;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-01-20 05:00:00;0,0;0,0;34,49;60,06;0,0;0,0;94,55;0,0;0,0;0,0;0,0
