;('Import_Oil_m', 'Oil_fuel_m');('Import_Synthetic_fuel_m', 'Oil_fuel_m');('Oil_fuel_m', 'Material_demand_Oil_m');('Oil_fuel_m', 'Mobility_demand_total_m');('Oil_fuel_m', 'Oil_demand_total_m');('Oil_fuel_m', 'excess_b_oil_fuel_m');('PtL_m', 'Oil_fuel_m')
;flow;flow;flow;flow;flow;flow;flow
2030-10-21 12:00:00;556,18;0,0;25,45;519,15;11,59;0,0;0,0
2030-10-21 13:00:00;554,4;0,0;25,45;519,15;9,8;0,0;0,0
2030-10-21 14:00:00;556,67;0,0;25,45;519,15;12,07;0,0;0,0
2030-10-21 15:00:00;556,33;0,0;25,45;519,15;11,73;0,0;0,0
2030-10-21 16:00:00;556,99;0,0;25,45;519,15;12,4;0,0;0,0
2030-10-21 17:00:00;559,64;0,0;25,45;519,15;15,04;0,0;0,0
2030-10-21 18:00:00;560,93;0,0;25,45;519,15;16,33;0,0;0,0
2030-10-21 19:00:00;562,32;0,0;25,45;519,15;17,72;0,0;0,0
2030-10-21 20:00:00;563,79;0,0;25,45;519,15;19,19;0,0;0,0
2030-10-21 21:00:00;565,31;0,0;25,45;519,15;20,72;0,0;0,0
2030-10-21 22:00:00;566,89;0,0;25,45;519,15;22,29;0,0;0,0
2030-10-21 23:00:00;568,51;0,0;25,45;519,15;23,91;0,0;0,0
2030-10-22 00:00:00;570,98;0,0;25,45;519,15;26,38;0,0;0,0
2030-10-22 01:00:00;573,58;0,0;25,45;519,15;28,98;0,0;0,0
2030-10-22 02:00:00;576,28;0,0;25,45;519,15;31,68;0,0;0,0
2030-10-22 03:00:00;578,24;0,0;25,45;519,15;33,64;0,0;0,0
2030-10-22 04:00:00;579,89;0,0;25,45;519,15;35,29;0,0;0,0
2030-10-22 05:00:00;581,49;0,0;25,45;519,15;36,89;0,0;0,0
2030-10-22 06:00:00;582,48;0,0;25,45;519,15;37,89;0,0;0,0
2030-10-22 07:00:00;581,49;0,0;25,45;519,15;36,89;0,0;0,0
2030-10-22 08:00:00;580,84;0,0;25,45;519,15;36,24;0,0;0,0
2030-10-22 09:00:00;581,13;0,0;25,45;519,15;36,53;0,0;0,0
2030-10-22 10:00:00;579,29;0,0;25,45;519,15;34,7;0,0;0,0
2030-10-22 11:00:00;577,08;0,0;25,45;519,15;32,48;0,0;0,0
2030-10-22 12:00:00;574,17;0,0;25,45;519,15;29,58;0,0;0,0
2030-10-22 13:00:00;573,66;0,0;25,45;519,15;29,06;0,0;0,0
2030-10-22 14:00:00;575,54;0,0;25,45;519,15;30,94;0,0;0,0
2030-10-22 15:00:00;576,24;0,0;25,45;519,15;31,65;0,0;0,0
2030-10-22 16:00:00;574,92;0,0;25,45;519,15;30,33;0,0;0,0
2030-10-22 17:00:00;575,73;0,0;25,45;519,15;31,13;0,0;0,0
2030-10-22 18:00:00;577,12;0,0;25,45;519,15;32,53;0,0;0,0
2030-10-22 19:00:00;578,68;0,0;25,45;519,15;34,08;0,0;0,0
2030-10-22 20:00:00;580,37;0,0;25,45;519,15;35,77;0,0;0,0
2030-10-22 21:00:00;582,16;0,0;25,45;519,15;37,56;0,0;0,0
2030-10-22 22:00:00;584,03;0,0;25,45;519,15;39,44;0,0;0,0
2030-10-22 23:00:00;585,98;0,0;25,45;519,15;41,38;0,0;0,0
2030-10-23 00:00:00;587,71;0,0;25,45;519,15;43,11;0,0;0,0
2030-10-23 01:00:00;589,45;0,0;25,45;519,15;44,85;0,0;0,0
2030-10-23 02:00:00;590,92;0,0;25,45;519,15;46,32;0,0;0,0
2030-10-23 03:00:00;592,09;0,0;25,45;519,15;47,5;0,0;0,0
2030-10-23 04:00:00;592,94;0,0;25,45;519,15;48,34;0,0;0,0
2030-10-23 05:00:00;593,71;0,0;25,45;519,15;49,11;0,0;0,0
2030-10-23 06:00:00;594,14;0,0;25,45;519,15;49,55;0,0;0,0
2030-10-23 07:00:00;593,24;0,0;25,45;519,15;48,64;0,0;0,0
2030-10-23 08:00:00;591,53;0,0;25,45;519,15;46,93;0,0;0,0
2030-10-23 09:00:00;589,49;0,0;25,45;519,15;44,89;0,0;0,0
2030-10-23 10:00:00;585,14;0,0;25,45;519,15;40,55;0,0;0,0
2030-10-23 11:00:00;580,11;0,0;25,45;519,15;35,51;0,0;0,0
2030-10-23 12:00:00;575,84;0,0;25,45;519,15;31,24;0,0;0,0
2030-10-23 13:00:00;574,34;0,0;25,45;519,15;29,74;0,0;0,0
2030-10-23 14:00:00;576,06;0,0;25,45;519,15;31,47;0,0;0,0
2030-10-23 15:00:00;577,23;0,0;25,45;519,15;32,63;0,0;0,0
2030-10-23 16:00:00;576,81;0,0;25,45;519,15;32,21;0,0;0,0
2030-10-23 17:00:00;578,14;0,0;25,45;519,15;33,55;0,0;0,0
2030-10-23 18:00:00;579,32;0,0;25,45;519,15;34,72;0,0;0,0
2030-10-23 19:00:00;580,33;0,0;25,45;519,15;35,74;0,0;0,0
2030-10-23 20:00:00;581,41;0,0;25,45;519,15;36,81;0,0;0,0
2030-10-23 21:00:00;582,81;0,0;25,45;519,15;38,22;0,0;0,0
2030-10-23 22:00:00;584,02;0,0;25,45;519,15;39,42;0,0;0,0
2030-10-23 23:00:00;585,52;0,0;25,45;519,15;40,92;0,0;0,0
2030-10-24 00:00:00;587,08;0,0;25,45;519,15;42,48;0,0;0,0
2030-10-24 01:00:00;588,68;0,0;25,45;519,15;44,08;0,0;0,0
2030-10-24 02:00:00;590,32;0,0;25,45;519,15;45,72;0,0;0,0
2030-10-24 03:00:00;591,43;0,0;25,45;519,15;46,84;0,0;0,0
2030-10-24 04:00:00;592,51;0,0;25,45;519,15;47,91;0,0;0,0
2030-10-24 05:00:00;593,0;0,0;25,45;519,15;48,4;0,0;0,0
2030-10-24 06:00:00;593,4;0,0;25,45;519,15;48,8;0,0;0,0
2030-10-24 07:00:00;593,35;0,0;25,45;519,15;48,75;0,0;0,0
2030-10-24 08:00:00;592,81;0,0;25,45;519,15;48,21;0,0;0,0
2030-10-24 09:00:00;593,03;0,0;25,45;519,15;48,43;0,0;0,0
2030-10-24 10:00:00;589,17;0,0;25,45;519,15;44,57;0,0;0,0
2030-10-24 11:00:00;583,26;0,0;25,45;519,15;38,66;0,0;0,0
2030-10-24 12:00:00;578,51;0,0;25,45;519,15;33,92;0,0;0,0
2030-10-24 13:00:00;574,63;0,0;25,45;519,15;30,03;0,0;0,0
2030-10-24 14:00:00;571,9;0,0;25,45;519,15;27,3;0,0;0,0
2030-10-24 15:00:00;569,53;0,0;25,45;519,15;24,93;0,0;0,0
2030-10-24 16:00:00;567,84;0,0;25,45;519,15;23,24;0,0;0,0
2030-10-24 17:00:00;570,07;0,0;25,45;519,15;25,47;0,0;0,0
2030-10-24 18:00:00;570,61;0,0;25,45;519,15;26,01;0,0;0,0
2030-10-24 19:00:00;571,49;0,0;25,45;519,15;26,9;0,0;0,0
2030-10-24 20:00:00;572,47;0,0;25,45;519,15;27,87;0,0;0,0
2030-10-24 21:00:00;573,24;0,0;25,45;519,15;28,64;0,0;0,0
2030-10-24 22:00:00;574,3;0,0;25,45;519,15;29,7;0,0;0,0
2030-10-24 23:00:00;575,15;0,0;25,45;519,15;30,55;0,0;0,0
2030-10-25 00:00:00;576,0;0,0;25,45;519,15;31,41;0,0;0,0
2030-10-25 01:00:00;577,14;0,0;25,45;519,15;32,54;0,0;0,0
2030-10-25 02:00:00;578,04;0,0;25,45;519,15;33,45;0,0;0,0
2030-10-25 03:00:00;578,67;0,0;25,45;519,15;34,07;0,0;0,0
2030-10-25 04:00:00;579,26;0,0;25,45;519,15;34,66;0,0;0,0
2030-10-25 05:00:00;579,83;0,0;25,45;519,15;35,23;0,0;0,0
2030-10-25 06:00:00;580,37;0,0;25,45;519,15;35,77;0,0;0,0
2030-10-25 07:00:00;580,52;0,0;25,45;519,15;35,92;0,0;0,0
2030-10-25 08:00:00;579,68;0,0;25,45;519,15;35,09;0,0;0,0
2030-10-25 09:00:00;579,57;0,0;25,45;519,15;34,98;0,0;0,0
2030-10-25 10:00:00;577,62;0,0;25,45;519,15;33,03;0,0;0,0
2030-10-25 11:00:00;574,2;0,0;25,45;519,15;29,6;0,0;0,0
2030-10-25 12:00:00;571,91;0,0;25,45;519,15;27,31;0,0;0,0
2030-10-25 13:00:00;571,88;0,0;25,45;519,15;27,28;0,0;0,0
2030-10-25 14:00:00;573,21;0,0;25,45;519,15;28,61;0,0;0,0
2030-10-25 15:00:00;573,3;0,0;25,45;519,15;28,7;0,0;0,0
2030-10-25 16:00:00;571,86;0,0;25,45;519,15;27,26;0,0;0,0
2030-10-25 17:00:00;572,02;0,0;25,45;519,15;27,42;0,0;0,0
2030-10-25 18:00:00;572,99;0,0;25,45;519,15;28,4;0,0;0,0
2030-10-25 19:00:00;574,4;0,0;25,45;519,15;29,8;0,0;0,0
2030-10-25 20:00:00;575,41;0,0;25,45;519,15;30,82;0,0;0,0
2030-10-25 21:00:00;577,04;0,0;25,45;519,15;32,44;0,0;0,0
2030-10-25 22:00:00;577,96;0,0;25,45;519,15;33,37;0,0;0,0
2030-10-25 23:00:00;580,25;0,0;25,45;519,15;35,65;0,0;0,0
2030-10-26 00:00:00;580,51;0,0;25,45;519,15;35,91;0,0;0,0
2030-10-26 01:00:00;582,27;0,0;25,45;519,15;37,67;0,0;0,0
2030-10-26 02:00:00;583,3;0,0;25,45;519,15;38,71;0,0;0,0
2030-10-26 03:00:00;584,04;0,0;25,45;519,15;39,44;0,0;0,0
2030-10-26 04:00:00;584,99;0,0;25,45;519,15;40,39;0,0;0,0
2030-10-26 05:00:00;585,65;0,0;25,45;519,15;41,06;0,0;0,0
2030-10-26 06:00:00;586,28;0,0;25,45;519,15;41,68;0,0;0,0
2030-10-26 07:00:00;586,05;0,0;25,45;519,15;41,45;0,0;0,0
2030-10-26 08:00:00;586,51;0,0;25,45;519,15;41,91;0,0;0,0
2030-10-26 09:00:00;585,05;0,0;25,45;519,15;40,46;0,0;0,0
2030-10-26 10:00:00;584,45;0,0;25,45;519,15;39,86;0,0;0,0
2030-10-26 11:00:00;584,07;0,0;25,45;519,15;39,48;0,0;0,0
2030-10-26 12:00:00;583,68;0,0;25,45;519,15;39,08;0,0;0,0
2030-10-26 13:00:00;578,52;0,0;25,45;519,15;33,93;0,0;0,0
2030-10-26 14:00:00;575,21;0,0;25,45;519,15;30,61;0,0;0,0
2030-10-26 15:00:00;573,62;0,0;25,45;519,15;29,02;0,0;0,0
2030-10-26 16:00:00;574,86;0,0;25,45;519,15;30,27;0,0;0,0
2030-10-26 17:00:00;575,8;0,0;25,45;519,15;31,2;0,0;0,0
2030-10-26 18:00:00;576,63;0,0;25,45;519,15;32,03;0,0;0,0
2030-10-26 19:00:00;577,83;0,0;25,45;519,15;33,23;0,0;0,0
2030-10-26 20:00:00;579,15;0,0;25,45;519,15;34,55;0,0;0,0
2030-10-26 21:00:00;580,55;0,0;25,45;519,15;35,96;0,0;0,0
2030-10-26 22:00:00;581,76;0,0;25,45;519,15;37,16;0,0;0,0
2030-10-26 23:00:00;583,26;0,0;25,45;519,15;38,67;0,0;0,0
2030-10-27 00:00:00;584,83;0,0;25,45;519,15;40,23;0,0;0,0
2030-10-27 01:00:00;586,43;0,0;25,45;519,15;41,83;0,0;0,0
2030-10-27 02:00:00;588,07;0,0;25,45;519,15;43,47;0,0;0,0
2030-10-27 03:00:00;589,19;0,0;25,45;519,15;44,59;0,0;0,0
2030-10-27 04:00:00;590,54;0,0;25,45;519,15;45,94;0,0;0,0
2030-10-27 05:00:00;591,34;0,0;25,45;519,15;46,74;0,0;0,0
2030-10-27 06:00:00;592,07;0,0;25,45;519,15;47,48;0,0;0,0
2030-10-27 07:00:00;592,48;0,0;25,45;519,15;47,88;0,0;0,0
2030-10-27 08:00:00;592,26;0,0;25,45;519,15;47,66;0,0;0,0
2030-10-27 09:00:00;591,63;0,0;25,45;519,15;47,04;0,0;0,0
2030-10-27 10:00:00;591,69;0,0;25,45;519,15;47,09;0,0;0,0
2030-10-27 11:00:00;590,92;0,0;25,45;519,15;46,32;0,0;0,0
2030-10-27 12:00:00;590,03;0,0;25,45;519,15;45,44;0,0;0,0
2030-10-27 13:00:00;585,8;0,0;25,45;519,15;41,2;0,0;0,0
2030-10-27 14:00:00;582,89;0,0;25,45;519,15;38,29;0,0;0,0
2030-10-27 15:00:00;581,76;0,0;25,45;519,15;37,16;0,0;0,0
2030-10-27 16:00:00;583,03;0,0;25,45;519,15;38,44;0,0;0,0
2030-10-27 17:00:00;583,49;0,0;25,45;519,15;38,89;0,0;0,0
2030-10-27 18:00:00;584,3;0,0;25,45;519,15;39,7;0,0;0,0
2030-10-27 19:00:00;585,21;0,0;25,45;519,15;40,61;0,0;0,0
2030-10-27 20:00:00;586,21;0,0;25,45;519,15;41,61;0,0;0,0
2030-10-27 21:00:00;587,27;0,0;25,45;519,15;42,67;0,0;0,0
2030-10-27 22:00:00;588,39;0,0;25,45;519,15;43,79;0,0;0,0
2030-10-27 23:00:00;589,55;0,0;25,45;519,15;44,95;0,0;0,0
2030-10-28 00:00:00;590,47;0,0;25,45;519,15;45,87;0,0;0,0
2030-10-28 01:00:00;591,66;0,0;25,45;519,15;47,06;0,0;0,0
2030-10-28 02:00:00;592,6;0,0;25,45;519,15;48,01;0,0;0,0
2030-10-28 03:00:00;593,27;0,0;25,45;519,15;48,67;0,0;0,0
2030-10-28 04:00:00;593,89;0,0;25,45;519,15;49,29;0,0;0,0
2030-10-28 05:00:00;594,47;0,0;25,45;519,15;49,87;0,0;0,0
2030-10-28 06:00:00;594,76;0,0;25,45;519,15;50,16;0,0;0,0
2030-10-28 07:00:00;593,8;0,0;25,45;519,15;49,2;0,0;0,0
2030-10-28 08:00:00;586,44;0,0;25,45;519,15;41,85;0,0;0,0
2030-10-28 09:00:00;579,66;0,0;25,45;519,15;35,06;0,0;0,0
2030-10-28 10:00:00;572,53;0,0;25,45;519,15;27,93;0,0;0,0
2030-10-28 11:00:00;564,07;0,0;25,45;519,15;19,47;0,0;0,0
2030-10-28 12:00:00;557,25;0,0;25,45;519,15;12,65;0,0;0,0
2030-10-28 13:00:00;554,04;0,0;25,45;519,15;9,44;0,0;0,0
2030-10-28 14:00:00;554,4;0,0;25,45;519,15;9,8;0,0;0,0
2030-10-28 15:00:00;555,95;0,0;25,45;519,15;11,35;0,0;0,0
2030-10-28 16:00:00;558,45;0,0;25,45;519,15;13,85;0,0;0,0
2030-10-28 17:00:00;559,75;0,0;25,45;519,15;15,15;0,0;0,0
2030-10-28 18:00:00;561,55;0,0;25,45;519,15;16,95;0,0;0,0
2030-10-28 19:00:00;563,44;0,0;25,45;519,15;18,84;0,0;0,0
2030-10-28 20:00:00;565,66;0,0;25,45;519,15;21,06;0,0;0,0
2030-10-28 21:00:00;567,7;0,0;25,45;519,15;23,1;0,0;0,0
2030-10-28 22:00:00;569,78;0,0;25,45;519,15;25,18;0,0;0,0
2030-10-28 23:00:00;571,89;0,0;25,45;519,15;27,29;0,0;0,0
2030-10-29 00:00:00;574,02;0,0;25,45;519,15;29,42;0,0;0,0
2030-10-29 01:00:00;576,45;0,0;25,45;519,15;31,85;0,0;0,0
2030-10-29 02:00:00;578,65;0,0;25,45;519,15;34,05;0,0;0,0
2030-10-29 03:00:00;580,31;0,0;25,45;519,15;35,71;0,0;0,0
2030-10-29 04:00:00;581,91;0,0;25,45;519,15;37,31;0,0;0,0
2030-10-29 05:00:00;582,91;0,0;25,45;519,15;38,31;0,0;0,0
2030-10-29 06:00:00;584,08;0,0;25,45;519,15;39,48;0,0;0,0
2030-10-29 07:00:00;584,27;0,0;25,45;519,15;39,68;0,0;0,0
2030-10-29 08:00:00;581,32;0,0;25,45;519,15;36,72;0,0;0,0
2030-10-29 09:00:00;578,73;0,0;25,45;519,15;34,13;0,0;0,0
2030-10-29 10:00:00;574,61;0,0;25,45;519,15;30,01;0,0;0,0
2030-10-29 11:00:00;567,26;0,0;25,45;519,15;22,66;0,0;0,0
