;('Biogas_s', 'District heating_s');('Biomasse_heat_s', 'District heating_s');('District heating_s', 'Heat storage_s');('District heating_s', 'Heat_demand_total_s');('District heating_s', 'excess_b_distheat_s');('Electric boiler_s', 'District heating_s');('GuD_s', 'District heating_s');('Heat storage_s', 'District heating_s');('Heatpump_air_s', 'District heating_s');('Heatpump_water_s', 'District heating_s');('ST_s', 'District heating_s')
;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow
2030-01-10 02:00:00;0,0;0,0;8,15;56,05;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-10 03:00:00;0,0;0,0;8,93;55,27;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-10 04:00:00;0,0;0,0;9,47;54,73;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-10 05:00:00;0,0;0,0;9,98;54,22;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-10 06:00:00;0,0;0,0;10,46;53,74;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-10 07:00:00;0,0;0,0;10,54;53,66;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-10 08:00:00;0,0;0,0;10,16;54,04;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-10 09:00:00;0,0;0,0;10,81;53,39;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-10 10:00:00;0,0;0,0;12,64;51,56;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-10 11:00:00;0,0;0,0;15,98;48,22;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-10 12:00:00;0,0;0,0;18,56;45,64;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-10 13:00:00;0,0;0,0;18,97;45,24;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-10 14:00:00;0,0;0,0;18,17;46,03;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-10 15:00:00;0,0;0,0;17,76;46,44;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-10 16:00:00;0,0;0,0;19,33;44,87;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-10 17:00:00;0,0;0,0;19,75;44,45;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-10 18:00:00;0,0;0,0;19,74;44,46;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-10 19:00:00;0,0;0,0;18,46;45,74;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-10 20:00:00;0,0;0,0;19,13;45,07;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-10 21:00:00;0,0;0,0;19,18;45,02;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-10 22:00:00;0,0;0,0;18,98;45,22;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-10 23:00:00;0,0;0,0;18,51;45,69;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-11 00:00:00;0,0;0,0;17,98;46,22;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-11 01:00:00;0,0;0,0;17,16;47,04;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-11 02:00:00;0,0;0,0;16,28;47,93;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-11 03:00:00;0,0;0,0;15,58;48,62;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-11 04:00:00;0,0;0,0;15,1;49,1;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-11 05:00:00;0,0;0,0;14,41;49,79;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-11 06:00:00;0,0;0,0;13,94;50,26;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-11 07:00:00;0,0;0,0;13,09;51,11;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-11 08:00:00;0,0;0,0;12,05;52,15;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-11 09:00:00;0,0;0,0;11,15;53,05;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-11 10:00:00;0,0;0,0;12,06;52,14;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-11 11:00:00;0,0;0,0;14,27;49,93;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-11 12:00:00;0,0;0,0;15,72;48,48;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-11 13:00:00;0,0;0,0;15,46;48,74;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-11 14:00:00;0,0;0,0;14,3;49,9;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-11 15:00:00;0,0;0,0;13,83;50,37;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-11 16:00:00;0,0;0,0;15,42;48,78;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-11 17:00:00;0,0;0,0;14,98;49,22;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-11 18:00:00;0,0;0,0;14,06;50,15;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-11 19:00:00;0,0;0,0;12,77;51,43;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-11 20:00:00;0,0;0,0;12,79;51,41;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-11 21:00:00;0,0;0,0;11,69;52,51;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-11 22:00:00;0,0;0,0;10,98;53,22;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-11 23:00:00;0,0;0,0;10,02;54,18;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-12 00:00:00;0,0;0,0;8,78;55,42;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-12 01:00:00;0,0;0,0;7,24;56,96;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-12 02:00:00;0,0;0,0;6,34;57,86;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-12 03:00:00;0,0;0,0;5,47;58,73;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-12 04:00:00;0,0;0,0;4,62;59,58;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-12 05:00:00;0,0;0,0;3,78;60,42;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-12 06:00:00;0,0;0,0;2,95;61,25;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-12 07:00:00;0,0;0,0;2,37;61,83;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-12 08:00:00;0,0;0,0;2,31;61,89;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-12 09:00:00;0,0;0,0;4,01;60,19;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-12 10:00:00;0,0;0,0;5,26;58,94;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-12 11:00:00;0,0;0,0;6,88;57,32;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-12 12:00:00;0,0;0,0;7,92;56,28;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-12 13:00:00;0,0;0,0;8,74;55,46;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-12 14:00:00;0,0;0,0;9,32;54,88;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-12 15:00:00;0,0;0,0;9,28;54,92;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-12 16:00:00;0,0;0,0;8,2;56,0;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-12 17:00:00;0,0;0,0;7,72;56,48;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-12 18:00:00;0,0;0,0;7,18;57,02;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-12 19:00:00;0,0;0,0;6,59;57,61;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-12 20:00:00;0,0;0,0;5,97;58,23;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-12 21:00:00;0,0;0,0;5,08;59,12;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-12 22:00:00;0,0;0,0;4,38;59,83;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-12 23:00:00;0,0;0,0;3,66;60,54;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-13 00:00:00;0,0;0,0;3,41;60,79;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-13 01:00:00;0,0;0,0;3,21;61,0;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-13 02:00:00;0,0;0,0;3,04;61,16;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-13 03:00:00;0,0;0,0;3,15;61,05;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-13 04:00:00;0,0;0,0;3,31;60,89;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-13 05:00:00;0,0;0,0;3,28;60,92;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-13 06:00:00;0,0;0,0;3,49;60,71;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-13 07:00:00;0,0;0,0;3,73;60,47;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-13 08:00:00;0,0;0,0;4,72;59,48;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-13 09:00:00;0,0;0,0;11,66;52,54;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-13 10:00:00;0,0;0,0;19,14;45,06;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-13 11:00:00;0,0;0,0;27,06;37,14;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-13 12:00:00;0,0;0,0;32,45;31,75;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-13 13:00:00;0,0;0,0;32,62;31,58;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-13 14:00:00;0,0;0,0;34,17;30,03;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-13 15:00:00;0,0;0,0;35,85;28,35;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-13 16:00:00;0,0;0,0;32,48;31,72;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-13 17:00:00;0,0;0,0;31,23;32,97;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-13 18:00:00;0,0;0,0;29,61;34,59;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-13 19:00:00;0,0;0,0;28,09;36,11;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-13 20:00:00;0,0;0,0;26,49;37,71;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-13 21:00:00;0,0;0,0;24,58;39,62;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-13 22:00:00;0,0;0,0;22,84;41,36;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-13 23:00:00;0,0;0,0;20,82;43,38;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-14 00:00:00;0,0;0,0;18,26;45,94;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-14 01:00:00;0,0;0,0;15,12;49,08;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-14 02:00:00;0,0;0,0;11,84;52,36;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-14 03:00:00;0,0;0,0;9,4;54,8;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-14 04:00:00;0,0;0,0;7,22;56,98;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-14 05:00:00;0,0;0,0;4,85;59,35;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-14 06:00:00;0,0;0,0;2,96;61,24;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-14 07:00:00;0,0;0,0;0,75;63,45;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-14 08:00:00;0,0;0,0;0,0;64,85;0,0;0,0;64,2;0,65;0,0;0,0;0,0
2030-01-14 09:00:00;0,0;0,0;4,16;60,04;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-14 10:00:00;0,0;0,0;10,54;53,66;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-14 11:00:00;0,0;0,0;17,82;46,38;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-14 12:00:00;0,0;0,0;23,53;40,67;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-14 13:00:00;0,0;0,0;26,04;38,16;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-14 14:00:00;0,0;0,0;25,45;38,75;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-14 15:00:00;0,0;0,0;23,48;40,72;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-14 16:00:00;0,0;0,0;20,75;43,45;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-14 17:00:00;0,0;0,0;20,31;43,89;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-14 18:00:00;0,0;0,0;19,6;44,6;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-14 19:00:00;0,0;0,0;18,95;45,25;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-14 20:00:00;0,0;0,0;18,11;46,09;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-14 21:00:00;0,0;0,0;17,52;46,68;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-14 22:00:00;0,0;0,0;16,97;47,23;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-14 23:00:00;0,0;0,0;16,46;47,74;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-15 00:00:00;0,0;0,0;16,92;47,28;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-15 01:00:00;0,0;0,0;17,76;46,44;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-15 02:00:00;0,0;0,0;18,97;45,23;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-15 03:00:00;0,0;0,0;19,84;44,36;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-15 04:00:00;0,0;0,0;20,77;43,43;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-15 05:00:00;0,0;0,0;21,51;42,69;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-15 06:00:00;0,0;0,0;22,25;41,95;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-15 07:00:00;0,0;0,0;22,84;41,36;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-15 08:00:00;0,0;0,0;22,8;41,4;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-15 09:00:00;0,0;0,0;24,03;40,17;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-15 10:00:00;0,0;0,0;27,43;36,77;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-15 11:00:00;0,0;0,0;31,53;32,67;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-15 12:00:00;0,0;0,0;34,64;29,56;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-15 13:00:00;0,0;0,0;32,67;31,53;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-15 14:00:00;0,0;0,0;31,54;32,66;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-15 15:00:00;0,0;0,0;33,88;30,32;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-15 16:00:00;0,0;0,0;35,22;28,98;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-15 17:00:00;0,0;0,0;35,55;28,65;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-15 18:00:00;0,0;0,0;35,87;28,33;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-15 19:00:00;0,0;0,0;35,64;28,56;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-15 20:00:00;0,0;0,0;35,56;28,65;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-15 21:00:00;0,0;0,0;35,41;28,79;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-15 22:00:00;0,0;0,0;35,22;28,98;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-15 23:00:00;0,0;0,0;34,75;29,45;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-16 00:00:00;0,0;0,0;32,07;32,13;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-16 01:00:00;0,0;0,0;28,61;35,59;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-16 02:00:00;0,0;0,0;24,84;39,36;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-16 03:00:00;0,0;0,0;22,27;41,93;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-16 04:00:00;0,0;0,0;19,67;44,53;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-16 05:00:00;0,0;0,0;17,05;47,15;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-16 06:00:00;0,0;0,0;14,89;49,31;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-16 07:00:00;0,0;0,0;12,37;51,83;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-16 08:00:00;0,0;0,0;10,42;53,78;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-16 09:00:00;0,0;0,0;8,22;55,98;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-16 10:00:00;0,0;0,0;7,86;56,34;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-16 11:00:00;0,0;0,0;9,06;55,14;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-16 12:00:00;0,0;0,0;9,54;54,66;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-16 13:00:00;0,0;0,0;11,43;52,77;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-16 14:00:00;0,0;0,0;10,97;53,23;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-16 15:00:00;0,0;0,0;10,45;53,75;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-16 16:00:00;0,0;0,0;11,0;53,2;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-16 17:00:00;0,0;0,0;10,22;53,98;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-16 18:00:00;0,0;0,0;9,02;55,18;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-16 19:00:00;0,0;0,0;7,75;56,45;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-16 20:00:00;0,0;0,0;6,43;57,77;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-16 21:00:00;0,0;0,0;5,06;59,14;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-16 22:00:00;0,0;0,0;3,66;60,54;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-16 23:00:00;0,0;0,0;2,47;61,73;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-17 00:00:00;0,0;0,0;2,24;61,96;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-17 01:00:00;0,0;0,0;2,6;61,6;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-17 02:00:00;0,0;0,0;2,89;61,31;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-17 03:00:00;0,0;0,0;3,26;60,94;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-17 04:00:00;0,0;0,0;3,48;60,72;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-17 05:00:00;0,0;0,0;3,96;60,24;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-17 06:00:00;0,0;0,0;4,27;59,93;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-17 07:00:00;0,0;0,0;4,19;60,01;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-17 08:00:00;0,0;0,0;3,93;60,27;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-17 09:00:00;0,0;0,0;5,24;58,96;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-17 10:00:00;0,0;0,0;8,53;55,67;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-17 11:00:00;0,0;0,0;12,78;51,42;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-17 12:00:00;0,0;0,0;15,85;48,35;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-17 13:00:00;0,0;0,0;16,47;47,73;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-17 14:00:00;0,0;0,0;15,63;48,57;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-17 15:00:00;0,0;0,0;15,33;48,87;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-17 16:00:00;0,0;0,0;16,28;47,92;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-17 17:00:00;0,0;0,0;16,45;47,75;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-17 18:00:00;0,0;0,0;15,92;48,28;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-17 19:00:00;0,0;0,0;15,52;48,68;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-17 20:00:00;0,0;0,0;14,32;49,88;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-17 21:00:00;0,0;0,0;14,18;50,02;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-17 22:00:00;0,0;0,0;13,35;50,85;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-17 23:00:00;0,0;0,0;12,69;51,51;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-18 00:00:00;0,0;0,0;9,62;54,58;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-18 01:00:00;0,0;0,0;5,77;58,43;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-18 02:00:00;0,0;0,0;1,14;63,06;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-01-18 03:00:00;0,0;0,0;0,0;65,37;0,0;0,0;64,2;1,17;0,0;0,0;0,0
2030-01-18 04:00:00;0,0;0,0;0,0;68,08;0,0;0,0;64,2;3,88;0,0;0,0;0,0
2030-01-18 05:00:00;0,0;0,0;0,0;71,03;0,0;0,0;64,2;6,83;0,0;0,0;0,0
2030-01-18 06:00:00;0,0;0,0;0,0;73,53;0,0;0,0;64,2;9,33;0,0;0,0;0,0
2030-01-18 07:00:00;0,0;0,0;0,0;76,15;0,0;0,0;64,2;11,95;0,0;0,0;0,0
2030-01-18 08:00:00;0,0;0,0;0,0;78,43;0,0;0,0;64,2;14,23;0,0;0,0;0,0
2030-01-18 09:00:00;0,0;0,0;0,0;81,45;0,0;0,0;64,2;17,25;0,0;0,0;0,0
2030-01-18 10:00:00;0,0;0,0;0,0;82,93;0,0;0,0;64,2;18,73;0,0;0,0;0,0
2030-01-18 11:00:00;0,0;0,0;0,0;82,7;0,0;0,0;64,2;18,5;0,0;0,0;0,0
2030-01-18 12:00:00;0,0;0,0;0,0;82,98;0,0;0,0;64,2;18,78;0,0;0,0;0,0
2030-01-18 13:00:00;0,0;0,0;0,0;84,69;0,0;0,0;64,2;20,49;0,0;0,0;0,0
2030-01-18 14:00:00;0,0;0,0;0,0;87,25;0,0;0,0;64,2;23,05;0,0;0,0;0,0
2030-01-18 15:00:00;0,0;0,0;0,0;87,88;0,0;0,0;64,2;23,68;0,0;0,0;0,0
2030-01-18 16:00:00;0,0;0,0;0,0;86,27;0,0;0,0;64,2;22,07;0,0;0,0;0,0
2030-01-18 17:00:00;0,0;0,0;0,0;87,02;0,0;0,0;64,2;22,82;0,0;0,0;0,0
2030-01-18 18:00:00;0,0;0,0;0,0;88,44;0,0;0,0;64,2;24,23;0,0;0,0;0,0
2030-01-18 19:00:00;0,0;0,0;0,0;89,72;0,0;0,0;64,2;25,51;0,0;0,0;0,0
2030-01-18 20:00:00;0,0;0,0;0,0;91,05;0,0;0,0;64,2;26,85;0,0;0,0;0,0
2030-01-18 21:00:00;0,0;0,0;0,0;92,42;0,0;0,0;64,2;28,22;0,0;0,0;0,0
2030-01-18 22:00:00;0,0;0,0;0,0;94,06;0,0;0,0;64,2;29,86;0,0;0,0;0,0
2030-01-18 23:00:00;0,0;0,0;0,0;95,53;0,0;0,0;64,2;31,33;0,0;0,0;0,0
2030-01-19 00:00:00;0,0;0,0;0,0;95,57;0,0;0,0;64,2;31,37;0,0;0,0;0,0
2030-01-19 01:00:00;0,0;0,0;0,0;94,98;0,0;0,0;64,2;30,78;0,0;0,0;0,0
2030-01-19 02:00:00;0,0;0,0;0,0;94,44;0,0;0,0;64,2;30,24;0,0;0,0;0,0
2030-01-19 03:00:00;0,0;0,0;0,0;94,03;0,0;0,0;64,2;29,83;0,0;0,0;0,0
2030-01-19 04:00:00;0,0;0,0;0,0;93,54;0,0;0,0;64,2;29,34;0,0;0,0;0,0
2030-01-19 05:00:00;0,0;0,0;0,0;93,0;0,0;0,0;64,2;28,8;0,0;0,0;0,0
2030-01-19 06:00:00;0,0;0,0;0,0;92,41;0,0;0,0;64,2;28,21;0,0;0,0;0,0
2030-01-19 07:00:00;0,0;0,0;0,0;92,03;0,0;0,0;64,2;27,82;0,0;0,0;0,0
2030-01-19 08:00:00;0,0;0,0;0,0;90,68;0,0;0,0;64,2;26,48;0,0;0,0;0,0
2030-01-19 09:00:00;0,0;0,0;0,0;85,8;0,0;0,0;64,2;21,6;0,0;0,0;0,0
2030-01-19 10:00:00;0,0;0,0;0,0;80,15;0,0;0,0;64,2;15,95;0,0;0,0;0,0
2030-01-19 11:00:00;0,0;0,0;0,0;75,57;0,0;0,0;64,2;11,37;0,0;0,0;0,0
2030-01-19 12:00:00;0,0;0,0;0,0;71,8;0,0;0,0;64,2;7,6;0,0;0,0;0,0
2030-01-19 13:00:00;0,0;0,0;0,0;69,21;0,0;0,0;64,2;5,01;0,0;0,0;0,0
2030-01-19 14:00:00;0,0;0,0;0,0;68,26;0,0;0,0;64,2;4,06;0,0;0,0;0,0
2030-01-19 15:00:00;0,0;0,0;0,0;68,76;0,0;0,0;64,2;4,56;0,0;0,0;0,0
2030-01-19 16:00:00;0,0;0,0;0,0;70,8;0,0;0,0;64,2;6,6;0,0;0,0;0,0
2030-01-19 17:00:00;0,0;0,0;0,0;71,12;0,0;0,0;64,2;6,92;0,0;0,0;0,0
2030-01-19 18:00:00;0,0;0,0;0,0;71,29;0,0;0,0;64,2;7,09;0,0;0,0;0,0
2030-01-19 19:00:00;0,0;0,0;0,0;71,5;0,0;0,0;64,2;7,3;0,0;0,0;0,0
2030-01-19 20:00:00;0,0;0,0;0,0;71,98;0,0;0,0;64,2;7,78;0,0;0,0;0,0
2030-01-19 21:00:00;0,0;0,0;0,0;72,28;0,0;0,0;64,2;8,08;0,0;0,0;0,0
2030-01-19 22:00:00;0,0;0,0;0,0;72,6;0,0;0,0;64,2;8,4;0,0;0,0;0,0
2030-01-19 23:00:00;0,0;0,0;0,0;73,17;0,0;0,0;64,2;8,97;0,0;0,0;0,0
2030-01-20 00:00:00;0,0;0,0;0,0;74,25;0,0;0,0;64,2;10,05;0,0;0,0;0,0
2030-01-20 01:00:00;0,0;0,0;0,0;75,67;0,0;0,0;64,2;11,47;0,0;0,0;0,0
2030-01-20 02:00:00;0,0;0,0;0,0;76,94;0,0;0,0;64,2;12,74;0,0;0,0;0,0
