;('Import_Oil_s', 'Oil_fuel_s');('Import_Synthetic_fuel_s', 'Oil_fuel_s');('Oil_fuel_s', 'Material_demand_Oil_s');('Oil_fuel_s', 'Mobility_demand_total_s');('Oil_fuel_s', 'Oil_demand_total_s');('Oil_fuel_s', 'excess_b_oil_fuel_s');('PtL_s', 'Oil_fuel_s')
;flow;flow;flow;flow;flow;flow;flow
2030-09-30 13:00:00;352,86;0,0;19,61;321,87;11,38;0,0;0,0
2030-09-30 14:00:00;354,55;0,0;19,61;321,87;13,06;0,0;0,0
2030-09-30 15:00:00;355,35;0,0;19,61;321,87;13,86;0,0;0,0
2030-09-30 16:00:00;354,53;0,0;19,61;321,87;13,05;0,0;0,0
2030-09-30 17:00:00;355,65;0,0;19,61;321,87;14,16;0,0;0,0
2030-09-30 18:00:00;355,63;0,0;19,61;321,87;14,15;0,0;0,0
2030-09-30 19:00:00;355,74;0,0;19,61;321,87;14,26;0,0;0,0
2030-09-30 20:00:00;355,65;0,0;19,61;321,87;14,16;0,0;0,0
2030-09-30 21:00:00;355,52;0,0;19,61;321,87;14,03;0,0;0,0
2030-09-30 22:00:00;355,35;0,0;19,61;321,87;13,87;0,0;0,0
2030-09-30 23:00:00;355,35;0,0;19,61;321,87;13,86;0,0;0,0
2030-10-01 00:00:00;354,36;0,0;19,61;321,87;12,88;0,0;0,0
2030-10-01 01:00:00;353,7;0,0;19,61;321,87;12,21;0,0;0,0
2030-10-01 02:00:00;352,63;0,0;19,61;321,87;11,14;0,0;0,0
2030-10-01 03:00:00;351,48;0,0;19,61;321,87;10,0;0,0;0,0
2030-10-01 04:00:00;350,64;0,0;19,61;321,87;9,15;0,0;0,0
2030-10-01 05:00:00;349,97;0,0;19,61;321,87;8,48;0,0;0,0
2030-10-01 06:00:00;349,31;0,0;19,61;321,87;7,83;0,0;0,0
2030-10-01 07:00:00;348,61;0,0;19,61;321,87;7,12;0,0;0,0
2030-10-01 08:00:00;347,84;0,0;19,61;321,87;6,35;0,0;0,0
2030-10-01 09:00:00;349,1;0,0;19,61;321,87;7,62;0,0;0,0
2030-10-01 10:00:00;347,23;0,0;19,61;321,87;5,74;0,0;0,0
2030-10-01 11:00:00;344,31;0,0;19,61;321,87;2,83;0,0;0,0
2030-10-01 12:00:00;342,91;0,0;19,61;321,87;1,42;0,0;0,0
2030-10-01 13:00:00;342,5;0,0;19,61;321,87;1,02;0,0;0,0
2030-10-01 14:00:00;342,94;0,0;19,61;321,87;1,46;0,0;0,0
2030-10-01 15:00:00;342,88;0,0;19,61;321,87;1,4;0,0;0,0
2030-10-01 16:00:00;341,92;0,0;19,61;321,87;0,43;0,0;0,0
2030-10-01 17:00:00;341,89;0,0;19,61;321,87;0,41;0,0;0,0
2030-10-01 18:00:00;341,88;0,0;19,61;321,87;0,4;0,0;0,0
2030-10-01 19:00:00;341,94;0,0;19,61;321,87;0,45;0,0;0,0
2030-10-01 20:00:00;342,04;0,0;19,61;321,87;0,55;0,0;0,0
2030-10-01 21:00:00;342,17;0,0;19,61;321,87;0,69;0,0;0,0
2030-10-01 22:00:00;342,39;0,0;19,61;321,87;0,9;0,0;0,0
2030-10-01 23:00:00;342,58;0,0;19,61;321,87;1,09;0,0;0,0
2030-10-02 00:00:00;344,83;0,0;19,61;321,87;3,35;0,0;0,0
2030-10-02 01:00:00;347,57;0,0;19,61;321,87;6,09;0,0;0,0
2030-10-02 02:00:00;350,55;0,0;19,61;321,87;9,07;0,0;0,0
2030-10-02 03:00:00;352,6;0,0;19,61;321,87;11,12;0,0;0,0
2030-10-02 04:00:00;354,65;0,0;19,61;321,87;13,17;0,0;0,0
2030-10-02 05:00:00;356,16;0,0;19,61;321,87;14,68;0,0;0,0
2030-10-02 06:00:00;356,88;0,0;19,61;321,87;15,4;0,0;0,0
2030-10-02 07:00:00;355,77;0,0;19,61;321,87;14,28;0,0;0,0
2030-10-02 08:00:00;353,66;0,0;19,61;321,87;12,18;0,0;0,0
2030-10-02 09:00:00;352,06;0,0;19,61;321,87;10,57;0,0;0,0
2030-10-02 10:00:00;350,37;0,0;19,61;321,87;8,88;0,0;0,0
2030-10-02 11:00:00;346,94;0,0;19,61;321,87;5,46;0,0;0,0
2030-10-02 12:00:00;343,26;0,0;19,61;321,87;1,77;0,0;0,0
2030-10-02 13:00:00;342,23;0,0;19,61;321,87;0,74;0,0;0,0
2030-10-02 14:00:00;342,05;0,0;19,61;321,87;0,56;0,0;0,0
2030-10-02 15:00:00;341,83;0,0;19,61;321,87;0,34;0,0;0,0
2030-10-02 16:00:00;341,63;0,0;19,61;321,87;0,14;0,0;0,0
2030-10-02 17:00:00;341,9;0,0;19,61;321,87;0,42;0,0;0,0
2030-10-02 18:00:00;342,6;0,0;19,61;321,87;1,12;0,0;0,0
2030-10-02 19:00:00;344,54;0,0;19,61;321,87;3,06;0,0;0,0
2030-10-02 20:00:00;346,86;0,0;19,61;321,87;5,37;0,0;0,0
2030-10-02 21:00:00;349,31;0,0;19,61;321,87;7,83;0,0;0,0
2030-10-02 22:00:00;351,68;0,0;19,61;321,87;10,2;0,0;0,0
2030-10-02 23:00:00;354,28;0,0;19,61;321,87;12,8;0,0;0,0
2030-10-03 00:00:00;356,23;0,0;19,61;321,87;14,74;0,0;0,0
2030-10-03 01:00:00;357,95;0,0;19,61;321,87;16,47;0,0;0,0
2030-10-03 02:00:00;359,81;0,0;19,61;321,87;18,33;0,0;0,0
2030-10-03 03:00:00;361,11;0,0;19,61;321,87;19,62;0,0;0,0
2030-10-03 04:00:00;362,14;0,0;19,61;321,87;20,66;0,0;0,0
2030-10-03 05:00:00;363,09;0,0;19,61;321,87;21,61;0,0;0,0
2030-10-03 06:00:00;363,61;0,0;19,61;321,87;22,12;0,0;0,0
2030-10-03 07:00:00;360,55;0,0;19,61;321,87;19,07;0,0;0,0
2030-10-03 08:00:00;354,89;0,0;19,61;321,87;13,41;0,0;0,0
2030-10-03 09:00:00;349,79;0,0;19,61;321,87;8,3;0,0;0,0
2030-10-03 10:00:00;343,53;0,0;19,61;321,87;2,04;0,0;0,0
2030-10-03 11:00:00;341,91;0,0;19,61;321,87;0,42;0,0;0,0
2030-10-03 12:00:00;341,48;0,0;19,61;321,87;0,0;0,0;0,0
2030-10-03 13:00:00;341,48;0,0;19,61;321,87;0,0;0,0;0,0
2030-10-03 14:00:00;341,48;0,0;19,61;321,87;0,0;0,0;0,0
2030-10-03 15:00:00;341,48;0,0;19,61;321,87;0,0;0,0;0,0
2030-10-03 16:00:00;341,48;0,0;19,61;321,87;0,0;0,0;0,0
2030-10-03 17:00:00;341,48;0,0;19,61;321,87;0,0;0,0;0,0
2030-10-03 18:00:00;341,48;0,0;19,61;321,87;0,0;0,0;0,0
2030-10-03 19:00:00;341,48;0,0;19,61;321,87;0,0;0,0;0,0
2030-10-03 20:00:00;341,48;0,0;19,61;321,87;0,0;0,0;0,0
2030-10-03 21:00:00;341,48;0,0;19,61;321,87;0,0;0,0;0,0
2030-10-03 22:00:00;341,73;0,0;19,61;321,87;0,25;0,0;0,0
2030-10-03 23:00:00;342,83;0,0;19,61;321,87;1,34;0,0;0,0
2030-10-04 00:00:00;346,65;0,0;19,61;321,87;5,16;0,0;0,0
2030-10-04 01:00:00;351,56;0,0;19,61;321,87;10,08;0,0;0,0
2030-10-04 02:00:00;356,48;0,0;19,61;321,87;14,99;0,0;0,0
2030-10-04 03:00:00;359,98;0,0;19,61;321,87;18,49;0,0;0,0
2030-10-04 04:00:00;363,2;0,0;19,61;321,87;21,71;0,0;0,0
2030-10-04 05:00:00;365,84;0,0;19,61;321,87;24,35;0,0;0,0
2030-10-04 06:00:00;367,16;0,0;19,61;321,87;25,68;0,0;0,0
2030-10-04 07:00:00;365,88;0,0;19,61;321,87;24,39;0,0;0,0
2030-10-04 08:00:00;363,35;0,0;19,61;321,87;21,86;0,0;0,0
2030-10-04 09:00:00;359,16;0,0;19,61;321,87;17,68;0,0;0,0
2030-10-04 10:00:00;353,32;0,0;19,61;321,87;11,84;0,0;0,0
2030-10-04 11:00:00;346,19;0,0;19,61;321,87;4,7;0,0;0,0
2030-10-04 12:00:00;342,92;0,0;19,61;321,87;1,44;0,0;0,0
2030-10-04 13:00:00;342,01;0,0;19,61;321,87;0,53;0,0;0,0
2030-10-04 14:00:00;341,63;0,0;19,61;321,87;0,15;0,0;0,0
2030-10-04 15:00:00;341,49;0,0;19,61;321,87;0,01;0,0;0,0
2030-10-04 16:00:00;341,49;0,0;19,61;321,87;0,01;0,0;0,0
2030-10-04 17:00:00;342,0;0,0;19,61;321,87;0,51;0,0;0,0
2030-10-04 18:00:00;342,75;0,0;19,61;321,87;1,26;0,0;0,0
2030-10-04 19:00:00;344,4;0,0;19,61;321,87;2,92;0,0;0,0
2030-10-04 20:00:00;347,17;0,0;19,61;321,87;5,68;0,0;0,0
2030-10-04 21:00:00;350,11;0,0;19,61;321,87;8,62;0,0;0,0
2030-10-04 22:00:00;353,06;0,0;19,61;321,87;11,58;0,0;0,0
2030-10-04 23:00:00;356,2;0,0;19,61;321,87;14,71;0,0;0,0
2030-10-05 00:00:00;358,63;0,0;19,61;321,87;17,14;0,0;0,0
2030-10-05 01:00:00;360,98;0,0;19,61;321,87;19,5;0,0;0,0
2030-10-05 02:00:00;363,29;0,0;19,61;321,87;21,8;0,0;0,0
2030-10-05 03:00:00;365,0;0,0;19,61;321,87;23,51;0,0;0,0
2030-10-05 04:00:00;366,6;0,0;19,61;321,87;25,12;0,0;0,0
2030-10-05 05:00:00;367,77;0,0;19,61;321,87;26,28;0,0;0,0
2030-10-05 06:00:00;368,27;0,0;19,61;321,87;26,79;0,0;0,0
2030-10-05 07:00:00;365,61;0,0;19,61;321,87;24,13;0,0;0,0
2030-10-05 08:00:00;360,56;0,0;19,61;321,87;19,08;0,0;0,0
2030-10-05 09:00:00;355,46;0,0;19,61;321,87;13,97;0,0;0,0
2030-10-05 10:00:00;350,88;0,0;19,61;321,87;9,39;0,0;0,0
2030-10-05 11:00:00;345,14;0,0;19,61;321,87;3,65;0,0;0,0
2030-10-05 12:00:00;342,53;0,0;19,61;321,87;1,05;0,0;0,0
2030-10-05 13:00:00;341,53;0,0;19,61;321,87;0,04;0,0;0,0
2030-10-05 14:00:00;341,48;0,0;19,61;321,87;0,0;0,0;0,0
2030-10-05 15:00:00;341,48;0,0;19,61;321,87;0,0;0,0;0,0
2030-10-05 16:00:00;341,48;0,0;19,61;321,87;0,0;0,0;0,0
2030-10-05 17:00:00;341,48;0,0;19,61;321,87;0,0;0,0;0,0
2030-10-05 18:00:00;341,48;0,0;19,61;321,87;0,0;0,0;0,0
2030-10-05 19:00:00;341,71;0,0;19,61;321,87;0,23;0,0;0,0
2030-10-05 20:00:00;342,26;0,0;19,61;321,87;0,77;0,0;0,0
2030-10-05 21:00:00;343,31;0,0;19,61;321,87;1,82;0,0;0,0
2030-10-05 22:00:00;345,73;0,0;19,61;321,87;4,24;0,0;0,0
2030-10-05 23:00:00;349,05;0,0;19,61;321,87;7,57;0,0;0,0
2030-10-06 00:00:00;352,19;0,0;19,61;321,87;10,71;0,0;0,0
2030-10-06 01:00:00;355,24;0,0;19,61;321,87;13,76;0,0;0,0
2030-10-06 02:00:00;358,03;0,0;19,61;321,87;16,55;0,0;0,0
2030-10-06 03:00:00;360,2;0,0;19,61;321,87;18,71;0,0;0,0
2030-10-06 04:00:00;362,23;0,0;19,61;321,87;20,74;0,0;0,0
2030-10-06 05:00:00;363,79;0,0;19,61;321,87;22,3;0,0;0,0
2030-10-06 06:00:00;364,49;0,0;19,61;321,87;23,01;0,0;0,0
2030-10-06 07:00:00;363,56;0,0;19,61;321,87;22,08;0,0;0,0
2030-10-06 08:00:00;361,57;0,0;19,61;321,87;20,08;0,0;0,0
2030-10-06 09:00:00;357,19;0,0;19,61;321,87;15,7;0,0;0,0
2030-10-06 10:00:00;349,87;0,0;19,61;321,87;8,38;0,0;0,0
2030-10-06 11:00:00;346,98;0,0;19,61;321,87;5,49;0,0;0,0
2030-10-06 12:00:00;342,95;0,0;19,61;321,87;1,46;0,0;0,0
2030-10-06 13:00:00;341,61;0,0;19,61;321,87;0,12;0,0;0,0
2030-10-06 14:00:00;341,48;0,0;19,61;321,87;0,0;0,0;0,0
2030-10-06 15:00:00;341,48;0,0;19,61;321,87;0,0;0,0;0,0
2030-10-06 16:00:00;341,48;0,0;19,61;321,87;0,0;0,0;0,0
2030-10-06 17:00:00;341,48;0,0;19,61;321,87;0,0;0,0;0,0
2030-10-06 18:00:00;341,48;0,0;19,61;321,87;0,0;0,0;0,0
2030-10-06 19:00:00;341,48;0,0;19,61;321,87;0,0;0,0;0,0
2030-10-06 20:00:00;341,81;0,0;19,61;321,87;0,33;0,0;0,0
2030-10-06 21:00:00;342,24;0,0;19,61;321,87;0,76;0,0;0,0
2030-10-06 22:00:00;342,95;0,0;19,61;321,87;1,46;0,0;0,0
2030-10-06 23:00:00;344,51;0,0;19,61;321,87;3,03;0,0;0,0
2030-10-07 00:00:00;346,95;0,0;19,61;321,87;5,46;0,0;0,0
2030-10-07 01:00:00;349,36;0,0;19,61;321,87;7,88;0,0;0,0
2030-10-07 02:00:00;351,85;0,0;19,61;321,87;10,37;0,0;0,0
2030-10-07 03:00:00;353,54;0,0;19,61;321,87;12,06;0,0;0,0
2030-10-07 04:00:00;355,08;0,0;19,61;321,87;13,59;0,0;0,0
2030-10-07 05:00:00;356,49;0,0;19,61;321,87;15,0;0,0;0,0
2030-10-07 06:00:00;357,25;0,0;19,61;321,87;15,77;0,0;0,0
2030-10-07 07:00:00;357,63;0,0;19,61;321,87;16,14;0,0;0,0
2030-10-07 08:00:00;357,79;0,0;19,61;321,87;16,3;0,0;0,0
2030-10-07 09:00:00;358,59;0,0;19,61;321,87;17,11;0,0;0,0
2030-10-07 10:00:00;358,0;0,0;19,61;321,87;16,51;0,0;0,0
2030-10-07 11:00:00;356,22;0,0;19,61;321,87;14,73;0,0;0,0
2030-10-07 12:00:00;354,98;0,0;19,61;321,87;13,49;0,0;0,0
2030-10-07 13:00:00;355,19;0,0;19,61;321,87;13,7;0,0;0,0
2030-10-07 14:00:00;356,08;0,0;19,61;321,87;14,59;0,0;0,0
2030-10-07 15:00:00;356,26;0,0;19,61;321,87;14,78;0,0;0,0
2030-10-07 16:00:00;354,86;0,0;19,61;321,87;13,37;0,0;0,0
2030-10-07 17:00:00;355,16;0,0;19,61;321,87;13,67;0,0;0,0
2030-10-07 18:00:00;356,38;0,0;19,61;321,87;14,9;0,0;0,0
2030-10-07 19:00:00;357,4;0,0;19,61;321,87;15,92;0,0;0,0
2030-10-07 20:00:00;358,51;0,0;19,61;321,87;17,02;0,0;0,0
2030-10-07 21:00:00;359,86;0,0;19,61;321,87;18,38;0,0;0,0
2030-10-07 22:00:00;361,66;0,0;19,61;321,87;20,18;0,0;0,0
2030-10-07 23:00:00;362,66;0,0;19,61;321,87;21,17;0,0;0,0
2030-10-08 00:00:00;365,08;0,0;19,61;321,87;23,6;0,0;0,0
2030-10-08 01:00:00;367,84;0,0;19,61;321,87;26,36;0,0;0,0
2030-10-08 02:00:00;370,75;0,0;19,61;321,87;29,27;0,0;0,0
2030-10-08 03:00:00;372,69;0,0;19,61;321,87;31,21;0,0;0,0
2030-10-08 04:00:00;374,59;0,0;19,61;321,87;33,11;0,0;0,0
2030-10-08 05:00:00;376,11;0,0;19,61;321,87;34,63;0,0;0,0
2030-10-08 06:00:00;376,83;0,0;19,61;321,87;35,35;0,0;0,0
2030-10-08 07:00:00;376,27;0,0;19,61;321,87;34,78;0,0;0,0
2030-10-08 08:00:00;373,65;0,0;19,61;321,87;32,16;0,0;0,0
2030-10-08 09:00:00;372,03;0,0;19,61;321,87;30,54;0,0;0,0
2030-10-08 10:00:00;366,34;0,0;19,61;321,87;24,86;0,0;0,0
2030-10-08 11:00:00;360,02;0,0;19,61;321,87;18,54;0,0;0,0
2030-10-08 12:00:00;357,32;0,0;19,61;321,87;15,84;0,0;0,0
2030-10-08 13:00:00;356,43;0,0;19,61;321,87;14,95;0,0;0,0
2030-10-08 14:00:00;355,91;0,0;19,61;321,87;14,42;0,0;0,0
2030-10-08 15:00:00;353,74;0,0;19,61;321,87;12,26;0,0;0,0
2030-10-08 16:00:00;352,04;0,0;19,61;321,87;10,56;0,0;0,0
2030-10-08 17:00:00;354,51;0,0;19,61;321,87;13,03;0,0;0,0
2030-10-08 18:00:00;356,94;0,0;19,61;321,87;15,46;0,0;0,0
2030-10-08 19:00:00;359,46;0,0;19,61;321,87;17,98;0,0;0,0
2030-10-08 20:00:00;362,35;0,0;19,61;321,87;20,87;0,0;0,0
2030-10-08 21:00:00;365,42;0,0;19,61;321,87;23,94;0,0;0,0
2030-10-08 22:00:00;368,64;0,0;19,61;321,87;27,16;0,0;0,0
2030-10-08 23:00:00;371,97;0,0;19,61;321,87;30,49;0,0;0,0
2030-10-09 00:00:00;375,03;0,0;19,61;321,87;33,55;0,0;0,0
2030-10-09 01:00:00;377,95;0,0;19,61;321,87;36,46;0,0;0,0
2030-10-09 02:00:00;381,05;0,0;19,61;321,87;39,56;0,0;0,0
2030-10-09 03:00:00;383,26;0,0;19,61;321,87;41,78;0,0;0,0
2030-10-09 04:00:00;385,39;0,0;19,61;321,87;43,91;0,0;0,0
2030-10-09 05:00:00;387,09;0,0;19,61;321,87;45,61;0,0;0,0
2030-10-09 06:00:00;387,96;0,0;19,61;321,87;46,48;0,0;0,0
2030-10-09 07:00:00;383,37;0,0;19,61;321,87;41,89;0,0;0,0
2030-10-09 08:00:00;377,63;0,0;19,61;321,87;36,15;0,0;0,0
2030-10-09 09:00:00;371,95;0,0;19,61;321,87;30,46;0,0;0,0
2030-10-09 10:00:00;365,28;0,0;19,61;321,87;23,79;0,0;0,0
2030-10-09 11:00:00;358,19;0,0;19,61;321,87;16,7;0,0;0,0
2030-10-09 12:00:00;352,38;0,0;19,61;321,87;10,89;0,0;0,0
2030-10-09 13:00:00;349,07;0,0;19,61;321,87;7,59;0,0;0,0
2030-10-09 14:00:00;348,11;0,0;19,61;321,87;6,63;0,0;0,0
2030-10-09 15:00:00;348,48;0,0;19,61;321,87;6,99;0,0;0,0
2030-10-09 16:00:00;349,32;0,0;19,61;321,87;7,83;0,0;0,0
2030-10-09 17:00:00;353,73;0,0;19,61;321,87;12,25;0,0;0,0
2030-10-09 18:00:00;356,4;0,0;19,61;321,87;14,91;0,0;0,0
2030-10-09 19:00:00;359,18;0,0;19,61;321,87;17,69;0,0;0,0
2030-10-09 20:00:00;362,04;0,0;19,61;321,87;20,56;0,0;0,0
2030-10-09 21:00:00;365,16;0,0;19,61;321,87;23,68;0,0;0,0
2030-10-09 22:00:00;368,18;0,0;19,61;321,87;26,69;0,0;0,0
2030-10-09 23:00:00;371,23;0,0;19,61;321,87;29,75;0,0;0,0
2030-10-10 00:00:00;373,78;0,0;19,61;321,87;32,3;0,0;0,0
2030-10-10 01:00:00;376,29;0,0;19,61;321,87;34,8;0,0;0,0
2030-10-10 02:00:00;378,77;0,0;19,61;321,87;37,28;0,0;0,0
2030-10-10 03:00:00;380,49;0,0;19,61;321,87;39,01;0,0;0,0
2030-10-10 04:00:00;382,12;0,0;19,61;321,87;40,63;0,0;0,0
2030-10-10 05:00:00;383,47;0,0;19,61;321,87;41,99;0,0;0,0
2030-10-10 06:00:00;384,19;0,0;19,61;321,87;42,71;0,0;0,0
2030-10-10 07:00:00;382,2;0,0;19,61;321,87;40,71;0,0;0,0
2030-10-10 08:00:00;377,93;0,0;19,61;321,87;36,45;0,0;0,0
2030-10-10 09:00:00;373,92;0,0;19,61;321,87;32,44;0,0;0,0
2030-10-10 10:00:00;368,26;0,0;19,61;321,87;26,77;0,0;0,0
2030-10-10 11:00:00;361,28;0,0;19,61;321,87;19,8;0,0;0,0
2030-10-10 12:00:00;356,39;0,0;19,61;321,87;14,91;0,0;0,0
2030-10-10 13:00:00;353,81;0,0;19,61;321,87;12,33;0,0;0,0
2030-10-10 14:00:00;352,83;0,0;19,61;321,87;11,34;0,0;0,0
2030-10-10 15:00:00;352,76;0,0;19,61;321,87;11,28;0,0;0,0
2030-10-10 16:00:00;352,97;0,0;19,61;321,87;11,49;0,0;0,0
2030-10-10 17:00:00;356,1;0,0;19,61;321,87;14,61;0,0;0,0
2030-10-10 18:00:00;357,7;0,0;19,61;321,87;16,21;0,0;0,0
2030-10-10 19:00:00;359,21;0,0;19,61;321,87;17,73;0,0;0,0
2030-10-10 20:00:00;360,77;0,0;19,61;321,87;19,28;0,0;0,0
2030-10-10 21:00:00;362,55;0,0;19,61;321,87;21,06;0,0;0,0
2030-10-10 22:00:00;364,2;0,0;19,61;321,87;22,72;0,0;0,0
2030-10-10 23:00:00;365,87;0,0;19,61;321,87;24,39;0,0;0,0
2030-10-11 00:00:00;367,2;0,0;19,61;321,87;25,72;0,0;0,0
2030-10-11 01:00:00;368,5;0,0;19,61;321,87;27,01;0,0;0,0
2030-10-11 02:00:00;369,77;0,0;19,61;321,87;28,29;0,0;0,0
2030-10-11 03:00:00;370,67;0,0;19,61;321,87;29,18;0,0;0,0
2030-10-11 04:00:00;371,32;0,0;19,61;321,87;29,83;0,0;0,0
2030-10-11 05:00:00;372,08;0,0;19,61;321,87;30,6;0,0;0,0
2030-10-11 06:00:00;372,27;0,0;19,61;321,87;30,79;0,0;0,0
2030-10-11 07:00:00;371,03;0,0;19,61;321,87;29,55;0,0;0,0
2030-10-11 08:00:00;369,67;0,0;19,61;321,87;28,19;0,0;0,0
2030-10-11 09:00:00;368,17;0,0;19,61;321,87;26,68;0,0;0,0
2030-10-11 10:00:00;365,49;0,0;19,61;321,87;24,01;0,0;0,0
2030-10-11 11:00:00;361,96;0,0;19,61;321,87;20,48;0,0;0,0
2030-10-11 12:00:00;359,13;0,0;19,61;321,87;17,65;0,0;0,0
2030-10-11 13:00:00;358,14;0,0;19,61;321,87;16,66;0,0;0,0
2030-10-11 14:00:00;358,45;0,0;19,61;321,87;16,97;0,0;0,0
2030-10-11 15:00:00;358,54;0,0;19,61;321,87;17,06;0,0;0,0
2030-10-11 16:00:00;357,72;0,0;19,61;321,87;16,24;0,0;0,0
2030-10-11 17:00:00;358,77;0,0;19,61;321,87;17,29;0,0;0,0
2030-10-11 18:00:00;360,16;0,0;19,61;321,87;18,67;0,0;0,0
2030-10-11 19:00:00;361,55;0,0;19,61;321,87;20,06;0,0;0,0
2030-10-11 20:00:00;363,25;0,0;19,61;321,87;21,76;0,0;0,0
2030-10-11 21:00:00;365,07;0,0;19,61;321,87;23,59;0,0;0,0
2030-10-11 22:00:00;367,0;0,0;19,61;321,87;25,51;0,0;0,0
2030-10-11 23:00:00;368,82;0,0;19,61;321,87;27,34;0,0;0,0
2030-10-12 00:00:00;371,06;0,0;19,61;321,87;29,57;0,0;0,0
2030-10-12 01:00:00;373,37;0,0;19,61;321,87;31,88;0,0;0,0
2030-10-12 02:00:00;375,74;0,0;19,61;321,87;34,26;0,0;0,0
2030-10-12 03:00:00;377,44;0,0;19,61;321,87;35,96;0,0;0,0
2030-10-12 04:00:00;378,92;0,0;19,61;321,87;37,43;0,0;0,0
2030-10-12 05:00:00;380,34;0,0;19,61;321,87;38,85;0,0;0,0
2030-10-12 06:00:00;380,98;0,0;19,61;321,87;39,5;0,0;0,0
2030-10-12 07:00:00;379,85;0,0;19,61;321,87;38,36;0,0;0,0
2030-10-12 08:00:00;378,06;0,0;19,61;321,87;36,58;0,0;0,0
2030-10-12 09:00:00;375,62;0,0;19,61;321,87;34,13;0,0;0,0
2030-10-12 10:00:00;373,46;0,0;19,61;321,87;31,97;0,0;0,0
2030-10-12 11:00:00;371,51;0,0;19,61;321,87;30,03;0,0;0,0
2030-10-12 12:00:00;369,87;0,0;19,61;321,87;28,38;0,0;0,0
2030-10-12 13:00:00;368,93;0,0;19,61;321,87;27,45;0,0;0,0
2030-10-12 14:00:00;368,6;0,0;19,61;321,87;27,12;0,0;0,0
2030-10-12 15:00:00;369,14;0,0;19,61;321,87;27,65;0,0;0,0
2030-10-12 16:00:00;370,21;0,0;19,61;321,87;28,73;0,0;0,0
2030-10-12 17:00:00;371,84;0,0;19,61;321,87;30,35;0,0;0,0
2030-10-12 18:00:00;372,75;0,0;19,61;321,87;31,27;0,0;0,0
2030-10-12 19:00:00;373,71;0,0;19,61;321,87;32,23;0,0;0,0
2030-10-12 20:00:00;374,9;0,0;19,61;321,87;33,42;0,0;0,0
2030-10-12 21:00:00;375,96;0,0;19,61;321,87;34,48;0,0;0,0
2030-10-12 22:00:00;377,22;0,0;19,61;321,87;35,74;0,0;0,0
2030-10-12 23:00:00;378,34;0,0;19,61;321,87;36,86;0,0;0,0
2030-10-13 00:00:00;378,93;0,0;19,61;321,87;37,45;0,0;0,0
2030-10-13 01:00:00;379,46;0,0;19,61;321,87;37,98;0,0;0,0
2030-10-13 02:00:00;379,95;0,0;19,61;321,87;38,46;0,0;0,0
2030-10-13 03:00:00;380,4;0,0;19,61;321,87;38,91;0,0;0,0
2030-10-13 04:00:00;381,0;0,0;19,61;321,87;39,51;0,0;0,0
2030-10-13 05:00:00;381,05;0,0;19,61;321,87;39,57;0,0;0,0
2030-10-13 06:00:00;381,04;0,0;19,61;321,87;39,55;0,0;0,0
2030-10-13 07:00:00;380,24;0,0;19,61;321,87;38,76;0,0;0,0
2030-10-13 08:00:00;379,14;0,0;19,61;321,87;37,66;0,0;0,0
2030-10-13 09:00:00;377,73;0,0;19,61;321,87;36,24;0,0;0,0
2030-10-13 10:00:00;376,37;0,0;19,61;321,87;34,89;0,0;0,0
2030-10-13 11:00:00;375,3;0,0;19,61;321,87;33,82;0,0;0,0
2030-10-13 12:00:00;374,21;0,0;19,61;321,87;32,73;0,0;0,0
2030-10-13 13:00:00;373,29;0,0;19,61;321,87;31,8;0,0;0,0
2030-10-13 14:00:00;372,73;0,0;19,61;321,87;31,25;0,0;0,0
2030-10-13 15:00:00;372,41;0,0;19,61;321,87;30,93;0,0;0,0
2030-10-13 16:00:00;372,87;0,0;19,61;321,87;31,39;0,0;0,0
2030-10-13 17:00:00;373,48;0,0;19,61;321,87;31,99;0,0;0,0
2030-10-13 18:00:00;374,37;0,0;19,61;321,87;32,88;0,0;0,0
2030-10-13 19:00:00;375,37;0,0;19,61;321,87;33,89;0,0;0,0
2030-10-13 20:00:00;376,28;0,0;19,61;321,87;34,8;0,0;0,0
2030-10-13 21:00:00;377,25;0,0;19,61;321,87;35,76;0,0;0,0
2030-10-13 22:00:00;378,43;0,0;19,61;321,87;36,95;0,0;0,0
2030-10-13 23:00:00;379,49;0,0;19,61;321,87;38,01;0,0;0,0
2030-10-14 00:00:00;380,93;0,0;19,61;321,87;39,45;0,0;0,0
2030-10-14 01:00:00;382,26;0,0;19,61;321,87;40,77;0,0;0,0
2030-10-14 02:00:00;383,61;0,0;19,61;321,87;42,12;0,0;0,0
2030-10-14 03:00:00;384,62;0,0;19,61;321,87;43,13;0,0;0,0
2030-10-14 04:00:00;385,42;0,0;19,61;321,87;43,94;0,0;0,0
2030-10-14 05:00:00;386,19;0,0;19,61;321,87;44,7;0,0;0,0
2030-10-14 06:00:00;386,55;0,0;19,61;321,87;45,07;0,0;0,0
2030-10-14 07:00:00;382,84;0,0;19,61;321,87;41,36;0,0;0,0
2030-10-14 08:00:00;377,98;0,0;19,61;321,87;36,5;0,0;0,0
2030-10-14 09:00:00;373,77;0,0;19,61;321,87;32,29;0,0;0,0
2030-10-14 10:00:00;368,87;0,0;19,61;321,87;27,38;0,0;0,0
2030-10-14 11:00:00;363,71;0,0;19,61;321,87;22,23;0,0;0,0
2030-10-14 12:00:00;359,08;0,0;19,61;321,87;17,59;0,0;0,0
