;('Biogas_feedin_existing_m', 'Gas_m');('Biogas_feedin_new_m', 'Gas_m');('Gas_m', 'Gas_demand_total_m');('Gas_m', 'Gas_storage_m');('Gas_m', 'GuD_m');('Gas_m', 'Material_demand_Gas_m');('Gas_m', 'excess_b_gas_m');('Gas_storage_m', 'Gas_m');('Hydrogen_feedin_m', 'Gas_m');('Import_Gas_m', 'Gas_m');('Methanisation_m', 'Gas_m')
;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow
2030-02-28 04:00:00;388,17;0,0;713,51;0,0;0,0;0,36;0,0;325,7;0,0;0,0;0,0
2030-02-28 05:00:00;388,17;0,0;759,57;0,0;0,0;0,36;0,0;371,75;0,0;0,0;0,0
2030-02-28 06:00:00;388,17;0,0;839,11;0,0;216,87;0,36;0,0;102,87;0,0;565,3;0,0
2030-02-28 07:00:00;388,17;0,0;879,76;0,0;216,87;0,36;0,0;708,82;0,0;0,0;0,0
2030-02-28 08:00:00;388,17;0,0;875,27;0,0;216,87;0,36;0,0;704,32;0,0;0,0;0,0
2030-02-28 09:00:00;388,17;0,0;861,07;0,0;216,87;0,36;0,0;690,12;0,0;0,0;0,0
2030-02-28 10:00:00;388,17;0,0;850,24;0,0;216,87;0,36;0,0;679,29;0,0;0,0;0,0
2030-02-28 11:00:00;388,17;0,0;832,06;0,0;216,87;0,36;0,0;661,11;0,0;0,0;0,0
2030-02-28 12:00:00;388,17;0,0;813,28;0,0;216,87;0,36;0,0;642,33;0,0;0,0;0,0
2030-02-28 13:00:00;388,17;0,0;793,57;0,0;216,87;0,36;0,0;622,62;0,0;0,0;0,0
2030-02-28 14:00:00;388,17;0,0;805,3;0,0;216,87;0,36;0,0;634,35;0,0;0,0;0,0
2030-02-28 15:00:00;388,17;0,0;802,67;0,0;216,87;0,36;0,0;631,72;0,0;0,0;0,0
2030-02-28 16:00:00;388,17;0,0;787,0;0,0;216,87;0,36;0,0;616,05;0,0;0,0;0,0
2030-02-28 17:00:00;388,17;0,0;784,49;0,0;216,87;0,36;0,0;613,54;0,0;0,0;0,0
2030-02-28 18:00:00;388,17;0,0;752,36;0,0;216,87;0,36;0,0;581,42;0,0;0,0;0,0
2030-02-28 19:00:00;388,17;0,0;704,75;0,0;216,87;0,36;0,0;533,81;0,0;0,0;0,0
2030-02-28 20:00:00;388,17;0,0;654,95;0,0;216,87;0,36;0,0;484,01;0,0;0,0;0,0
2030-02-28 21:00:00;388,17;0,0;624,87;0,0;216,87;0,36;0,0;453,93;0,0;0,0;0,0
2030-02-28 22:00:00;388,17;0,0;574,66;0,0;216,87;0,36;0,0;403,71;0,0;0,0;0,0
2030-02-28 23:00:00;388,17;0,0;542,18;0,0;216,87;0,36;0,0;371,24;0,0;0,0;0,0
2030-03-01 00:00:00;388,17;0,0;492,76;0,0;216,87;0,36;0,0;321,82;0,0;0,0;0,0
2030-03-01 01:00:00;388,17;0,0;475,71;0,0;216,87;0,36;0,0;304,77;0,0;0,0;0,0
2030-03-01 02:00:00;388,17;0,0;466,05;0,0;216,87;0,36;0,0;295,1;0,0;0,0;0,0
2030-03-01 03:00:00;388,17;0,0;460,32;0,0;216,87;0,36;0,0;289,38;0,0;0,0;0,0
2030-03-01 04:00:00;388,17;0,0;479,1;0,0;216,87;0,36;0,0;308,15;0,0;0,0;0,0
2030-03-01 05:00:00;388,17;0,0;505,53;0,0;216,87;0,36;0,0;334,59;0,0;0,0;0,0
2030-03-01 06:00:00;388,17;0,0;565,26;0,0;216,87;0,36;0,0;394,31;0,0;0,0;0,0
2030-03-01 07:00:00;388,17;0,0;599,34;0,0;216,87;0,36;0,0;428,39;0,0;0,0;0,0
2030-03-01 08:00:00;388,17;0,0;593,44;0,0;216,87;0,36;0,0;422,5;0,0;0,0;0,0
2030-03-01 09:00:00;388,17;0,0;576,17;0,0;216,87;0,36;0,0;405,23;0,0;0,0;0,0
2030-03-01 10:00:00;388,17;0,0;545,85;0,0;216,87;0,36;0,0;374,91;0,0;0,0;0,0
2030-03-01 11:00:00;388,17;0,0;508,65;0,0;216,87;0,36;0,0;337,71;0,0;0,0;0,0
2030-03-01 12:00:00;388,17;0,0;471,89;0,0;216,87;0,36;0,0;300,95;0,0;0,0;0,0
2030-03-01 13:00:00;388,17;0,0;454,37;0,0;216,87;0,36;0,0;283,43;0,0;0,0;0,0
2030-03-01 14:00:00;388,17;0,0;456,34;0,0;216,87;0,36;0,0;285,39;0,0;0,0;0,0
2030-03-01 15:00:00;388,17;0,0;445,91;0,0;216,87;0,36;0,0;274,97;0,0;0,0;0,0
2030-03-01 16:00:00;388,17;0,0;429,36;0,0;216,87;0,36;0,0;258,41;0,0;0,0;0,0
2030-03-01 17:00:00;388,17;0,0;417,81;0,0;216,87;0,36;0,0;246,86;0,0;0,0;0,0
2030-03-01 18:00:00;388,17;0,0;399,54;0,0;216,87;0,36;0,0;228,6;0,0;0,0;0,0
2030-03-01 19:00:00;388,17;0,0;371,11;0,0;216,87;0,36;0,0;200,17;0,0;0,0;0,0
2030-03-01 20:00:00;388,17;0,0;347,43;0,0;216,87;0,36;0,0;176,49;0,0;0,0;0,0
2030-03-01 21:00:00;388,17;0,0;333,4;0,0;216,87;0,36;0,0;162,45;0,0;0,0;0,0
2030-03-01 22:00:00;388,17;0,0;320,88;0,0;216,87;0,36;0,0;149,93;0,0;0,0;0,0
2030-03-01 23:00:00;388,17;0,0;324,73;0,0;216,87;0,36;0,0;153,78;0,0;0,0;0,0
2030-03-02 00:00:00;388,17;0,0;309,54;0,0;216,87;0,36;0,0;138,6;0,0;0,0;0,0
2030-03-02 01:00:00;388,17;0,0;315,63;0,0;216,87;0,36;0,0;144,69;0,0;0,0;0,0
2030-03-02 02:00:00;388,17;0,0;329,19;0,0;216,87;0,36;0,0;158,25;0,0;0,0;0,0
2030-03-02 03:00:00;388,17;0,0;339,76;0,0;216,87;0,36;0,0;168,82;0,0;0,0;0,0
2030-03-02 04:00:00;388,17;0,0;371,83;0,0;216,87;0,36;0,0;200,89;0,0;0,0;0,0
2030-03-02 05:00:00;388,17;0,0;410,42;0,0;216,87;0,36;0,0;239,47;0,0;0,0;0,0
2030-03-02 06:00:00;388,17;0,0;475,4;0,0;216,87;0,36;0,0;304,45;0,0;0,0;0,0
2030-03-02 07:00:00;388,17;0,0;510,1;0,0;216,87;0,36;0,0;339,15;0,0;0,0;0,0
2030-03-02 08:00:00;388,17;0,0;513,94;0,0;216,87;0,36;0,0;343,0;0,0;0,0;0,0
2030-03-02 09:00:00;388,17;0,0;502,83;0,0;216,87;0,36;0,0;331,89;0,0;0,0;0,0
2030-03-02 10:00:00;388,17;0,0;491,4;0,0;216,87;0,36;0,0;320,46;0,0;0,0;0,0
2030-03-02 11:00:00;388,17;0,0;481,18;0,0;216,87;0,36;0,0;310,24;0,0;0,0;0,0
2030-03-02 12:00:00;388,17;0,0;468,37;0,0;216,87;0,36;0,0;297,43;0,0;0,0;0,0
2030-03-02 13:00:00;388,17;0,0;458,22;0,0;216,87;0,36;0,0;287,28;0,0;0,0;0,0
2030-03-02 14:00:00;388,17;0,0;452,2;0,0;216,87;0,36;0,0;281,26;0,0;0,0;0,0
2030-03-02 15:00:00;388,17;0,0;439,77;0,0;216,87;0,36;0,0;268,82;0,0;0,0;0,0
2030-03-02 16:00:00;388,17;0,0;435,48;0,0;216,87;0,36;0,0;264,54;0,0;0,0;0,0
2030-03-02 17:00:00;388,17;0,0;425,77;0,0;216,87;0,36;0,0;254,83;0,0;0,0;0,0
2030-03-02 18:00:00;388,17;0,0;414,84;0,0;216,87;0,36;0,0;243,9;0,0;0,0;0,0
2030-03-02 19:00:00;388,17;0,0;396,02;0,0;216,87;0,36;0,0;225,08;0,0;0,0;0,0
2030-03-02 20:00:00;388,17;0,0;380,83;0,0;216,87;0,36;0,0;209,89;0,0;0,0;0,0
2030-03-02 21:00:00;388,17;0,0;377,71;0,0;216,87;0,36;0,0;206,76;0,0;0,0;0,0
2030-03-02 22:00:00;388,17;0,0;365,63;0,0;216,87;0,36;0,0;194,69;0,0;0,0;0,0
2030-03-02 23:00:00;388,17;0,0;373,78;0,0;216,87;0,36;0,0;202,83;0,0;0,0;0,0
2030-03-03 00:00:00;388,17;0,0;367,79;0,0;216,87;0,36;0,0;196,85;0,0;0,0;0,0
2030-03-03 01:00:00;388,17;0,0;370,35;0,0;114,72;0,36;0,0;97,26;0,0;0,0;0,0
2030-03-03 02:00:00;388,17;0,0;380,42;0,0;101,15;0,36;0,0;93,77;0,0;0,0;0,0
2030-03-03 03:00:00;388,17;0,0;387,03;0,0;216,87;0,36;0,0;216,08;0,0;0,0;0,0
2030-03-03 04:00:00;388,17;0,0;413,81;0,0;216,87;0,36;0,0;242,86;0,0;0,0;0,0
2030-03-03 05:00:00;388,17;0,0;449,01;0,0;216,87;0,36;0,0;278,07;0,0;0,0;0,0
2030-03-03 06:00:00;388,17;0,0;504,87;0,0;216,87;0,36;0,0;333,93;0,0;0,0;0,0
2030-03-03 07:00:00;388,17;0,0;536,35;0,0;216,87;0,36;0,0;365,4;0,0;0,0;0,0
2030-03-03 08:00:00;388,17;0,0;539,34;0,0;216,87;0,36;0,0;368,4;0,0;0,0;0,0
2030-03-03 09:00:00;388,17;0,0;521,25;0,0;216,87;0,36;0,0;350,31;0,0;0,0;0,0
2030-03-03 10:00:00;388,17;0,0;505,75;0,0;216,87;0,36;0,0;334,81;0,0;0,0;0,0
2030-03-03 11:00:00;388,17;0,0;482,27;0,0;216,87;0,36;0,0;311,32;0,0;0,0;0,0
2030-03-03 12:00:00;388,17;0,0;465,6;0,0;216,87;0,36;0,0;294,66;0,0;0,0;0,0
2030-03-03 13:00:00;388,17;0,0;446,8;0,0;216,87;0,36;0,0;275,85;0,0;0,0;0,0
2030-03-03 14:00:00;388,17;0,0;429,45;0,0;216,87;0,36;0,0;258,5;0,0;0,0;0,0
2030-03-03 15:00:00;388,17;0,0;406,44;0,0;216,87;0,36;0,0;235,49;0,0;0,0;0,0
2030-03-03 16:00:00;388,17;0,0;402,78;0,0;216,87;0,36;0,0;231,84;0,0;0,0;0,0
2030-03-03 17:00:00;388,17;0,0;399,12;0,0;216,87;0,36;0,0;228,17;0,0;0,0;0,0
2030-03-03 18:00:00;388,17;0,0;383,72;0,0;216,87;0,36;0,0;212,77;0,0;0,0;0,0
2030-03-03 19:00:00;388,17;0,0;371,62;0,0;216,87;0,36;0,0;200,68;0,0;0,0;0,0
2030-03-03 20:00:00;388,17;0,0;357,75;0,0;216,87;0,36;0,0;186,81;0,0;0,0;0,0
2030-03-03 21:00:00;388,17;0,0;348,48;0,0;216,87;0,36;0,0;177,54;0,0;0,0;0,0
2030-03-03 22:00:00;388,17;0,0;337,3;0,0;216,87;0,36;0,0;166,35;0,0;0,0;0,0
2030-03-03 23:00:00;388,17;0,0;346,26;0,0;216,87;0,36;0,0;175,31;0,0;0,0;0,0
2030-03-04 00:00:00;388,17;0,0;341,21;46,6;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-03-04 01:00:00;388,17;0,0;345,43;0,0;216,87;0,36;0,0;174,49;0,0;0,0;0,0
2030-03-04 02:00:00;388,17;0,0;359,2;0,0;216,87;0,36;0,0;188,26;0,0;0,0;0,0
2030-03-04 03:00:00;388,17;0,0;367,68;0,0;216,87;0,36;0,0;196,73;0,0;0,0;0,0
2030-03-04 04:00:00;388,17;0,0;395,73;0,0;216,87;0,36;0,0;224,79;0,0;0,0;0,0
2030-03-04 05:00:00;388,17;0,0;432,32;0,0;216,87;0,36;0,0;261,37;0,0;0,0;0,0
2030-03-04 06:00:00;388,17;0,0;486,98;0,0;216,87;0,36;0,0;316,04;0,0;0,0;0,0
2030-03-04 07:00:00;388,17;0,0;513,98;0,0;216,87;0,36;0,0;343,04;0,0;0,0;0,0
2030-03-04 08:00:00;388,17;0,0;501,41;0,0;216,87;0,36;0,0;330,46;0,0;0,0;0,0
2030-03-04 09:00:00;388,17;0,0;474,61;0,0;216,87;0,36;0,0;303,67;0,0;0,0;0,0
2030-03-04 10:00:00;388,17;0,0;442,12;0,0;216,87;0,36;0,0;271,17;0,0;0,0;0,0
2030-03-04 11:00:00;388,17;0,0;406,86;0,0;216,87;0,36;0,0;235,92;0,0;0,0;0,0
2030-03-04 12:00:00;388,17;0,0;379,75;0,0;216,87;0,36;0,0;208,81;0,0;0,0;0,0
2030-03-04 13:00:00;388,17;0,0;373,0;0,0;216,87;0,36;0,0;202,06;0,0;0,0;0,0
2030-03-04 14:00:00;388,17;0,0;380,36;0,0;216,87;0,36;0,0;209,41;0,0;0,0;0,0
2030-03-04 15:00:00;388,17;0,0;376,68;0,0;216,87;0,36;0,0;205,73;0,0;0,0;0,0
2030-03-04 16:00:00;388,17;0,0;370,22;0,0;216,87;0,36;0,0;199,27;0,0;0,0;0,0
2030-03-04 17:00:00;388,17;0,0;369,94;0,0;216,87;0,36;0,0;199,0;0,0;0,0;0,0
2030-03-04 18:00:00;388,17;0,0;356,4;0,0;216,87;0,36;0,0;185,46;0,0;0,0;0,0
2030-03-04 19:00:00;388,17;0,0;345,84;0,0;216,87;0,36;0,0;174,9;0,0;0,0;0,0
2030-03-04 20:00:00;388,17;0,0;335,06;0,0;216,87;0,36;0,0;164,12;0,0;0,0;0,0
2030-03-04 21:00:00;388,17;0,0;327,47;0,0;216,87;0,36;0,0;156,52;0,0;0,0;0,0
2030-03-04 22:00:00;388,17;0,0;316,39;0,0;216,87;0,36;0,0;145,45;0,0;0,0;0,0
2030-03-04 23:00:00;388,17;0,0;324,12;0,0;216,87;0,36;0,0;153,18;0,0;0,0;0,0
2030-03-05 00:00:00;388,17;0,0;282,26;0,0;216,87;0,36;0,0;111,32;0,0;0,0;0,0
2030-03-05 01:00:00;388,17;0,0;293,21;0,0;216,87;0,36;0,0;122,26;0,0;0,0;0,0
2030-03-05 02:00:00;388,17;0,0;295,49;0,0;216,87;0,36;0,0;124,54;0,0;0,0;0,0
2030-03-05 03:00:00;388,17;0,0;306,66;0,0;216,87;0,36;0,0;135,72;0,0;0,0;0,0
2030-03-05 04:00:00;388,17;0,0;307,29;0,0;216,87;0,36;0,0;136,35;0,0;0,0;0,0
2030-03-05 05:00:00;388,17;0,0;313,2;0,0;216,87;0,36;0,0;142,26;0,0;0,0;0,0
2030-03-05 06:00:00;388,17;0,0;335,49;0,0;216,87;0,36;0,0;164,54;0,0;0,0;0,0
2030-03-05 07:00:00;388,17;0,0;358,4;0,0;216,87;0,36;0,0;187,45;0,0;0,0;0,0
2030-03-05 08:00:00;388,17;0,0;369,17;0,0;216,87;0,36;0,0;198,22;0,0;0,0;0,0
2030-03-05 09:00:00;388,17;0,0;372,74;0,0;216,87;0,36;0,0;201,8;0,0;0,0;0,0
2030-03-05 10:00:00;388,17;0,0;357,13;0,0;216,87;0,36;0,0;186,19;0,0;0,0;0,0
2030-03-05 11:00:00;388,17;0,0;337,3;0,0;216,87;0,36;0,0;166,36;0,0;0,0;0,0
2030-03-05 12:00:00;388,17;0,0;321,79;0,0;216,87;0,36;0,0;150,84;0,0;0,0;0,0
2030-03-05 13:00:00;388,17;0,0;304,78;0,0;216,87;0,36;0,0;133,83;0,0;0,0;0,0
2030-03-05 14:00:00;388,17;0,0;300,33;0,0;216,87;0,36;0,0;129,39;0,0;0,0;0,0
2030-03-05 15:00:00;388,17;0,0;295,96;0,0;216,87;0,36;0,0;125,02;0,0;0,0;0,0
2030-03-05 16:00:00;388,17;0,0;280,22;0,0;216,87;0,36;0,0;109,28;0,0;0,0;0,0
2030-03-05 17:00:00;388,17;0,0;273,72;0,0;216,87;0,36;0,0;102,78;0,0;0,0;0,0
2030-03-05 18:00:00;388,17;0,0;270,31;0,0;216,87;0,36;0,0;99,36;0,0;0,0;0,0
2030-03-05 19:00:00;388,17;0,0;267,14;0,0;216,87;0,36;0,0;96,19;0,0;0,0;0,0
2030-03-05 20:00:00;388,17;0,0;269,38;0,0;216,87;0,36;0,0;98,44;0,0;0,0;0,0
2030-03-05 21:00:00;388,17;0,0;272,99;0,0;216,87;0,36;0,0;102,04;0,0;0,0;0,0
2030-03-05 22:00:00;388,17;0,0;270,95;0,0;216,87;0,36;0,0;100,01;0,0;0,0;0,0
2030-03-05 23:00:00;388,17;0,0;276,65;111,17;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-03-06 00:00:00;388,17;0,0;307,65;0,0;138,26;0,36;0,0;58,09;0,0;0,0;0,0
2030-03-06 01:00:00;388,17;0,0;336,82;0,0;216,87;0,36;0,0;165,88;0,0;0,0;0,0
2030-03-06 02:00:00;388,17;0,0;352,03;0,0;216,87;0,36;0,0;181,09;0,0;0,0;0,0
2030-03-06 03:00:00;388,17;0,0;364,59;0,0;216,87;0,36;0,0;193,65;0,0;0,0;0,0
2030-03-06 04:00:00;388,17;0,0;391,68;0,0;216,87;0,36;0,0;220,74;0,0;0,0;0,0
2030-03-06 05:00:00;388,17;0,0;425,71;0,0;216,87;0,36;0,0;254,76;0,0;0,0;0,0
2030-03-06 06:00:00;388,17;0,0;393,04;0,0;216,87;0,36;0,0;222,09;0,0;0,0;0,0
2030-03-06 07:00:00;388,17;0,0;398,37;0,0;216,87;0,36;0,0;227,43;0,0;0,0;0,0
2030-03-06 08:00:00;388,17;0,0;373,02;0,0;216,87;0,36;0,0;202,07;0,0;0,0;0,0
2030-03-06 09:00:00;388,17;0,0;364,74;0,0;216,87;0,36;0,0;193,8;0,0;0,0;0,0
2030-03-06 10:00:00;388,17;0,0;336,7;0,0;51,11;0,36;0,0;0,0;0,0;0,0;0,0
2030-03-06 11:00:00;388,17;0,0;310,59;77,22;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-03-06 12:00:00;388,17;0,0;291,02;96,79;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-03-06 13:00:00;388,17;0,0;269,59;118,22;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-03-06 14:00:00;388,17;0,0;267,09;120,72;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-03-06 15:00:00;388,17;0,0;262,11;0,0;125,7;0,36;0,0;0,0;0,0;0,0;0,0
2030-03-06 16:00:00;388,17;0,0;256,11;0,0;131,71;0,36;0,0;0,0;0,0;0,0;0,0
2030-03-06 17:00:00;388,17;0,0;274,15;0,0;216,87;0,36;0,0;103,2;0,0;0,0;0,0
2030-03-06 18:00:00;388,17;0,0;289,74;0,0;216,87;0,36;0,0;118,8;0,0;0,0;0,0
2030-03-06 19:00:00;388,17;0,0;301,73;0,0;216,87;0,36;0,0;130,79;0,0;0,0;0,0
2030-03-06 20:00:00;388,17;0,0;317,78;0,0;216,87;0,36;0,0;146,83;0,0;0,0;0,0
2030-03-06 21:00:00;388,17;0,0;335,75;0,0;216,87;0,36;0,0;164,8;0,0;0,0;0,0
2030-03-06 22:00:00;388,17;0,0;337,68;0,0;50,13;0,36;0,0;0,0;0,0;0,0;0,0
2030-03-06 23:00:00;388,17;0,0;352,59;0,0;140,12;0,36;0,0;104,9;0,0;0,0;0,0
2030-03-07 00:00:00;388,17;0,0;383,19;0,0;216,87;0,36;0,0;212,24;0,0;0,0;0,0
2030-03-07 01:00:00;388,17;0,0;388,94;0,0;72,82;0,36;0,0;73,95;0,0;0,0;0,0
2030-03-07 02:00:00;388,17;0,0;402,03;0,0;0,0;0,36;0,0;14,21;0,0;0,0;0,0
2030-03-07 03:00:00;388,17;0,0;409,97;0,0;216,87;0,36;0,0;239,03;0,0;0,0;0,0
2030-03-07 04:00:00;388,17;0,0;437,53;0,0;216,87;0,36;0,0;266,59;0,0;0,0;0,0
2030-03-07 05:00:00;388,17;0,0;473,9;0,0;216,87;0,36;0,0;302,95;0,0;0,0;0,0
2030-03-07 06:00:00;388,17;0,0;528,4;0,0;216,87;0,36;0,0;357,45;0,0;0,0;0,0
2030-03-07 07:00:00;388,17;0,0;549,68;0,0;216,87;0,36;0,0;378,73;0,0;0,0;0,0
2030-03-07 08:00:00;388,17;0,0;539,75;0,0;216,87;0,36;0,0;368,81;0,0;0,0;0,0
2030-03-07 09:00:00;388,17;0,0;509,39;0,0;216,87;0,36;0,0;338,45;0,0;0,0;0,0
2030-03-07 10:00:00;388,17;0,0;469,7;0,0;216,87;0,36;0,0;298,75;0,0;0,0;0,0
2030-03-07 11:00:00;388,17;0,0;427,21;0,0;216,87;0,36;0,0;256,26;0,0;0,0;0,0
2030-03-07 12:00:00;388,17;0,0;390,74;0,0;216,87;0,36;0,0;219,8;0,0;0,0;0,0
2030-03-07 13:00:00;388,17;0,0;366,75;0,0;144,98;0,36;0,0;123,91;0,0;0,0;0,0
2030-03-07 14:00:00;388,17;0,0;358,83;0,0;216,87;0,36;0,0;187,88;0,0;0,0;0,0
2030-03-07 15:00:00;388,17;0,0;340,25;0,0;216,87;0,36;0,0;169,31;0,0;0,0;0,0
2030-03-07 16:00:00;388,17;0,0;325,6;0,0;216,87;0,36;0,0;154,66;0,0;0,0;0,0
2030-03-07 17:00:00;388,17;0,0;325,44;0,0;216,87;0,36;0,0;154,5;0,0;0,0;0,0
2030-03-07 18:00:00;388,17;0,0;321,92;0,0;216,87;0,36;0,0;150,98;0,0;0,0;0,0
2030-03-07 19:00:00;388,17;0,0;321,55;0,0;216,87;0,36;0,0;150,6;0,0;0,0;0,0
2030-03-07 20:00:00;388,17;0,0;320,46;0,0;216,87;0,36;0,0;149,51;0,0;0,0;0,0
2030-03-07 21:00:00;388,17;0,0;324,91;0,0;216,87;0,36;0,0;153,97;0,0;0,0;0,0
2030-03-07 22:00:00;388,17;0,0;326,73;0,0;216,87;0,36;0,0;155,78;0,0;0,0;0,0
2030-03-07 23:00:00;388,17;0,0;348,42;0,0;39,4;0,36;0,0;0,0;0,0;0,0;0,0
2030-03-08 00:00:00;388,17;0,0;381,87;5,95;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-03-08 01:00:00;388,17;0,0;403,79;0,0;0,0;0,36;0,0;15,98;0,0;0,0;0,0
2030-03-08 02:00:00;388,17;0,0;432,17;0,0;0,0;0,36;0,0;44,36;0,0;0,0;0,0
2030-03-08 03:00:00;388,17;0,0;454,11;0,0;216,87;0,36;0,0;283,17;0,0;0,0;0,0
2030-03-08 04:00:00;388,17;0,0;496,21;0,0;216,87;0,36;0,0;325,27;0,0;0,0;0,0
2030-03-08 05:00:00;388,17;0,0;544,6;0,0;216,87;0,36;0,0;373,65;0,0;0,0;0,0
2030-03-08 06:00:00;388,17;0,0;613,66;0,0;216,87;0,36;0,0;442,72;0,0;0,0;0,0
2030-03-08 07:00:00;388,17;0,0;645,49;0,0;216,87;0,36;0,0;474,55;0,0;0,0;0,0
2030-03-08 08:00:00;388,17;0,0;642,84;0,0;216,87;0,36;0,0;471,9;0,0;0,0;0,0
2030-03-08 09:00:00;388,17;0,0;628,47;0,0;216,87;0,36;0,0;457,53;0,0;0,0;0,0
2030-03-08 10:00:00;388,17;0,0;601,44;0,0;216,87;0,36;0,0;430,5;0,0;0,0;0,0
2030-03-08 11:00:00;388,17;0,0;565,68;0,0;216,87;0,36;0,0;394,74;0,0;0,0;0,0
2030-03-08 12:00:00;388,17;0,0;534,62;0,0;216,87;0,36;0,0;363,68;0,0;0,0;0,0
2030-03-08 13:00:00;388,17;0,0;516,26;0,0;216,87;0,36;0,0;345,32;0,0;0,0;0,0
2030-03-08 14:00:00;388,17;0,0;514,55;0,0;216,87;0,36;0,0;343,61;0,0;0,0;0,0
2030-03-08 15:00:00;388,17;0,0;501,26;0,0;216,87;0,36;0,0;330,31;0,0;0,0;0,0
2030-03-08 16:00:00;388,17;0,0;487,81;0,0;216,87;0,36;0,0;316,86;0,0;0,0;0,0
2030-03-08 17:00:00;388,17;0,0;483,79;0,0;216,87;0,36;0,0;312,85;0,0;0,0;0,0
2030-03-08 18:00:00;388,17;0,0;481,57;0,0;216,87;0,36;0,0;310,63;0,0;0,0;0,0
2030-03-08 19:00:00;388,17;0,0;469,55;0,0;216,87;0,36;0,0;298,61;0,0;0,0;0,0
2030-03-08 20:00:00;388,17;0,0;462,5;0,0;216,87;0,36;0,0;291,56;0,0;0,0;0,0
2030-03-08 21:00:00;388,17;0,0;462,96;0,0;216,87;0,36;0,0;292,02;0,0;0,0;0,0
2030-03-08 22:00:00;388,17;0,0;464,1;0,0;216,87;0,36;0,0;293,16;0,0;0,0;0,0
2030-03-08 23:00:00;388,17;0,0;481,07;0,0;0,0;0,36;0,0;93,25;0,0;0,0;0,0
2030-03-09 00:00:00;388,17;0,0;500,01;0,0;0,0;0,36;0,0;112,2;0,0;0,0;0,0
2030-03-09 01:00:00;388,17;0,0;508,44;0,0;0,0;0,36;0,0;120,63;0,0;0,0;0,0
2030-03-09 02:00:00;388,17;0,0;523,42;0,0;0,0;0,36;0,0;135,6;0,0;0,0;0,0
2030-03-09 03:00:00;388,17;0,0;535,21;0,0;0,0;0,36;0,0;147,4;0,0;0,0;0,0
2030-03-09 04:00:00;388,17;0,0;568,94;0,0;165,98;0,36;0,0;347,1;0,0;0,0;0,0
2030-03-09 05:00:00;388,17;0,0;609,99;0,0;216,87;0,36;0,0;439,05;0,0;0,0;0,0
2030-03-09 06:00:00;388,17;0,0;680,41;0,0;216,87;0,36;0,0;509,46;0,0;0,0;0,0
2030-03-09 07:00:00;388,17;0,0;711,7;0,0;216,87;0,36;0,0;540,76;0,0;0,0;0,0
2030-03-09 08:00:00;388,17;0,0;702,71;0,0;216,87;0,36;0,0;531,76;0,0;0,0;0,0
2030-03-09 09:00:00;388,17;0,0;673,71;0,0;216,87;0,36;0,0;502,77;0,0;0,0;0,0
2030-03-09 10:00:00;388,17;0,0;649,17;0,0;216,87;0,36;0,0;478,22;0,0;0,0;0,0
2030-03-09 11:00:00;388,17;0,0;619,22;0,0;216,87;0,36;0,0;448,28;0,0;0,0;0,0
2030-03-09 12:00:00;388,17;0,0;593,23;0,0;216,87;0,36;0,0;422,28;0,0;0,0;0,0
2030-03-09 13:00:00;388,17;0,0;559,38;0,0;216,87;0,36;0,0;388,44;0,0;0,0;0,0
2030-03-09 14:00:00;388,17;0,0;547,3;0,0;216,87;0,36;0,0;376,35;0,0;0,0;0,0
2030-03-09 15:00:00;388,17;0,0;530,26;0,0;216,87;0,36;0,0;359,32;0,0;0,0;0,0
2030-03-09 16:00:00;388,17;0,0;532,55;0,0;216,87;0,36;0,0;361,6;0,0;0,0;0,0
2030-03-09 17:00:00;388,17;0,0;528,4;0,0;216,87;0,36;0,0;357,45;0,0;0,0;0,0
2030-03-09 18:00:00;388,17;0,0;522,31;0,0;216,87;0,36;0,0;351,36;0,0;0,0;0,0
2030-03-09 19:00:00;388,17;0,0;501,82;0,0;216,87;0,36;0,0;330,87;0,0;0,0;0,0
2030-03-09 20:00:00;388,17;0,0;486,03;0,0;216,87;0,36;0,0;315,09;0,0;0,0;0,0
2030-03-09 21:00:00;388,17;0,0;479,45;0,0;216,87;0,36;0,0;308,5;0,0;0,0;0,0
2030-03-09 22:00:00;388,17;0,0;474,18;0,0;216,87;0,36;0,0;303,23;0,0;0,0;0,0
2030-03-09 23:00:00;388,17;0,0;484,05;0,0;216,87;0,36;0,0;313,11;0,0;0,0;0,0
2030-03-10 00:00:00;388,17;0,0;487,7;0,0;216,87;0,36;0,0;316,76;0,0;0,0;0,0
2030-03-10 01:00:00;388,17;0,0;495,29;0,0;216,87;0,36;0,0;324,35;0,0;0,0;0,0
2030-03-10 02:00:00;388,17;0,0;508,84;0,0;216,87;0,36;0,0;337,89;0,0;0,0;0,0
2030-03-10 03:00:00;388,17;0,0;519,5;0,0;216,87;0,36;0,0;348,55;0,0;0,0;0,0
2030-03-10 04:00:00;388,17;0,0;552,25;0,0;216,87;0,36;0,0;381,3;0,0;0,0;0,0
