;('Electricity_HS', 'HS<->East');('Electricity_HS', 'HS<->Middle');('Electricity_HS', 'HS<->North');('Electricity_HS', 'HS<->Swest');('Electricity_HS', 'HöS<->HS');('HS<->East', 'Electricity_HS');('HS<->Middle', 'Electricity_HS');('HS<->North', 'Electricity_HS');('HS<->Swest', 'Electricity_HS');('HöS<->HS', 'Electricity_HS')
;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow
2030-07-10 10:00:00;268,11;1350,0;640,0;300,0;0,0;0,0;0,0;0,0;0,0;2558,11
2030-07-10 11:00:00;572,43;1350,0;640,0;300,0;0,0;0,0;0,0;0,0;0,0;2862,43
2030-07-10 12:00:00;0,0;219,88;461,31;300,0;0,0;0,0;0,0;0,0;0,0;981,19
2030-07-10 13:00:00;0,0;0,0;112,39;300,0;0,0;31,77;0,0;0,0;0,0;380,62
2030-07-10 14:00:00;0,0;170,99;628,37;300,0;0,0;0,0;0,0;0,0;0,0;1099,36
2030-07-10 15:00:00;190,8;1350,0;640,0;300,0;0,0;0,0;0,0;0,0;0,0;2480,8
2030-07-10 16:00:00;0,0;400,23;640,0;300,0;0,0;0,0;0,0;0,0;0,0;1340,23
2030-07-10 17:00:00;0,0;356,51;640,0;300,0;0,0;0,0;0,0;0,0;0,0;1296,51
2030-07-10 18:00:00;0,0;555,52;640,0;300,0;0,0;0,0;0,0;0,0;0,0;1495,52
2030-07-10 19:00:00;0,0;404,36;640,0;300,0;0,0;0,0;0,0;0,0;0,0;1344,36
2030-07-10 20:00:00;0,0;335,46;640,0;270,5;0,0;0,0;0,0;0,0;0,0;1245,97
2030-07-10 21:00:00;45,22;233,97;640,0;287,03;0,0;0,0;0,0;0,0;0,0;1206,21
2030-07-10 22:00:00;0,0;212,32;453,62;188,01;0,0;0,0;0,0;0,0;0,0;853,95
2030-07-10 23:00:00;0,0;124,31;189,82;0,0;0,0;0,0;0,0;0,0;0,0;314,13
2030-07-11 00:00:00;0,0;179,75;86,6;0,0;0,0;0,0;0,0;0,0;0,0;266,35
2030-07-11 01:00:00;11,65;392,77;72,56;300,0;0,0;0,0;0,0;0,0;0,0;776,98
2030-07-11 02:00:00;0,0;316,99;0,0;300,0;0,0;0,0;0,0;0,0;0,0;616,99
2030-07-11 03:00:00;0,0;243,46;0,0;279,47;0,0;0,0;0,0;0,0;0,0;522,94
2030-07-11 04:00:00;222,43;324,34;127,99;300,0;0,0;0,0;0,0;0,0;0,0;974,76
2030-07-11 05:00:00;123,25;234,49;110,17;300,0;0,0;0,0;0,0;0,0;0,0;767,91
2030-07-11 06:00:00;210,87;302,02;147,3;168,18;0,0;0,0;0,0;0,0;0,0;828,36
2030-07-11 07:00:00;155,52;317,3;144,97;85,78;0,0;0,0;0,0;0,0;0,0;703,57
2030-07-11 08:00:00;287,87;363,97;122,83;0,0;0,0;0,0;0,0;0,0;0,0;774,66
2030-07-11 09:00:00;407,87;446,63;173,65;0,0;0,0;0,0;0,0;0,0;0,0;1028,15
2030-07-11 10:00:00;0,0;157,06;187,88;0,0;0,0;0,0;0,0;0,0;0,0;344,94
2030-07-11 11:00:00;28,06;7,31;235,22;0,0;0,0;0,0;0,0;0,0;0,0;270,6
2030-07-11 12:00:00;282,35;39,24;582,48;0,0;0,0;0,0;0,0;0,0;0,0;904,07
2030-07-11 13:00:00;341,73;328,33;592,91;300,0;0,0;0,0;0,0;0,0;0,0;1562,96
2030-07-11 14:00:00;0,0;0,0;333,5;0,0;0,0;0,0;0,0;0,0;0,0;333,5
2030-07-11 15:00:00;314,71;564,18;640,0;300,0;0,0;0,0;0,0;0,0;0,0;1818,89
2030-07-11 16:00:00;587,83;943,1;640,0;300,0;0,0;0,0;0,0;0,0;0,0;2470,92
2030-07-11 17:00:00;259,05;457,28;634,08;300,0;0,0;0,0;0,0;0,0;0,0;1650,41
2030-07-11 18:00:00;342,88;516,08;605,58;300,0;0,0;0,0;0,0;0,0;0,0;1764,54
2030-07-11 19:00:00;288,7;327,5;515,49;280,46;0,0;0,0;0,0;0,0;0,0;1412,15
2030-07-11 20:00:00;265,86;237,7;374,08;300,0;0,0;0,0;0,0;0,0;0,0;1177,64
2030-07-11 21:00:00;478,72;445,67;462,75;102,48;0,0;0,0;0,0;0,0;0,0;1489,63
2030-07-11 22:00:00;415,46;376,9;311,11;212,43;0,0;0,0;0,0;0,0;0,0;1315,9
2030-07-11 23:00:00;288,88;324,21;157,91;300,0;0,0;0,0;0,0;0,0;0,0;1070,99
2030-07-12 00:00:00;220,95;242,83;112,57;300,0;0,0;0,0;0,0;0,0;0,0;876,35
2030-07-12 01:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-12 02:00:00;0,0;0,0;0,0;22,11;0,0;22,11;0,0;0,0;0,0;0,0
2030-07-12 03:00:00;0,0;0,0;0,0;300,0;0,0;0,0;0,0;0,0;0,0;300,0
2030-07-12 04:00:00;238,09;260,37;125,51;300,0;0,0;0,0;0,0;0,0;0,0;923,97
2030-07-12 05:00:00;340,45;300,13;162,8;300,0;0,0;0,0;0,0;0,0;0,0;1103,37
2030-07-12 06:00:00;416,23;344,31;200,3;300,0;0,0;0,0;0,0;0,0;0,0;1260,84
2030-07-12 07:00:00;492,3;392,65;243,62;300,0;0,0;0,0;0,0;0,0;0,0;1428,57
2030-07-12 08:00:00;497,54;361,85;253,94;300,0;0,0;0,0;0,0;0,0;0,0;1413,33
2030-07-12 09:00:00;343,15;258,88;200,88;300,0;0,0;0,0;0,0;0,0;0,0;1102,91
2030-07-12 10:00:00;128,24;141,12;121,27;300,0;0,0;0,0;0,0;0,0;0,0;690,63
2030-07-12 11:00:00;0,0;0,0;0,0;300,0;0,0;0,0;0,0;0,0;0,0;300,0
2030-07-12 12:00:00;160,02;129,56;126,92;300,0;0,0;0,0;0,0;0,0;0,0;716,5
2030-07-12 13:00:00;450,68;731,99;214,0;300,0;0,0;0,0;0,0;0,0;0,0;1696,67
2030-07-12 14:00:00;334,64;649,5;137,45;300,0;0,0;0,0;0,0;0,0;0,0;1421,58
2030-07-12 15:00:00;554,68;380,76;213,91;300,0;0,0;0,0;0,0;0,0;0,0;1449,35
2030-07-12 16:00:00;412,27;513,43;192,45;0,0;0,0;0,0;0,0;0,0;0,0;1118,15
2030-07-12 17:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-12 18:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-12 19:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-12 20:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-12 21:00:00;0,0;50,61;0,0;0,0;0,0;0,0;0,0;39,39;0,0;11,21
2030-07-12 22:00:00;146,51;356,38;168,53;0,0;0,0;0,0;0,0;0,0;0,0;671,42
2030-07-12 23:00:00;276,38;331,68;165,83;300,0;0,0;0,0;0,0;0,0;0,0;1073,88
2030-07-13 00:00:00;286,65;286,2;146,55;300,0;0,0;0,0;0,0;0,0;0,0;1019,41
2030-07-13 01:00:00;227,58;224,67;115,0;300,0;0,0;0,0;0,0;0,0;0,0;867,25
2030-07-13 02:00:00;249,15;240,92;120,78;300,0;0,0;0,0;0,0;0,0;0,0;910,85
2030-07-13 03:00:00;263,37;248,86;126,69;300,0;0,0;0,0;0,0;0,0;0,0;938,92
2030-07-13 04:00:00;290,54;269,26;144,17;300,0;0,0;0,0;0,0;0,0;0,0;1003,97
2030-07-13 05:00:00;288,81;240,32;145,8;300,0;0,0;0,0;0,0;0,0;0,0;974,94
2030-07-13 06:00:00;100,44;0,0;50,94;12,91;0,0;0,0;0,0;0,0;0,0;164,29
2030-07-13 07:00:00;0,0;0,0;44,31;0,0;0,0;0,0;44,31;0,0;0,0;0,0
2030-07-13 08:00:00;0,0;0,0;0,0;300,0;0,0;0,0;300,0;0,0;0,0;0,0
2030-07-13 09:00:00;0,0;0,0;0,0;300,0;0,0;0,0;300,0;0,0;0,0;0,0
2030-07-13 10:00:00;0,0;0,0;0,0;300,0;0,0;0,0;300,0;0,0;0,0;0,0
2030-07-13 11:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-13 12:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-13 13:00:00;157,3;271,96;93,83;300,0;0,0;0,0;0,0;0,0;0,0;823,09
2030-07-13 14:00:00;251,47;393,31;149,49;300,0;0,0;0,0;0,0;0,0;0,0;1094,27
2030-07-13 15:00:00;211,51;484,83;138,6;124,69;0,0;0,0;0,0;0,0;0,0;959,63
2030-07-13 16:00:00;0,0;562,6;154,98;0,0;0,0;0,0;0,0;0,0;0,0;717,59
2030-07-13 17:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-13 18:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-13 19:00:00;0,0;0,59;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,59
2030-07-13 20:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-13 21:00:00;0,0;248,31;0,0;0,0;0,0;0,0;0,0;0,0;0,0;248,31
2030-07-13 22:00:00;0,0;262,34;9,15;0,0;0,0;0,0;0,0;0,0;0,0;271,48
2030-07-13 23:00:00;0,0;279,09;138,87;252,85;0,0;0,0;0,0;0,0;0,0;670,82
2030-07-14 00:00:00;193,33;293,03;146,27;300,0;0,0;0,0;0,0;0,0;0,0;932,63
2030-07-14 01:00:00;240,58;243,99;117,39;300,0;0,0;0,0;0,0;0,0;0,0;901,96
2030-07-14 02:00:00;162,71;222,7;96,49;300,0;0,0;0,0;0,0;0,0;0,0;781,9
2030-07-14 03:00:00;194,96;235,96;109,01;300,0;0,0;0,0;0,0;0,0;0,0;839,92
2030-07-14 04:00:00;235,08;260,59;108,46;300,0;0,0;0,0;0,0;0,0;0,0;904,12
2030-07-14 05:00:00;235,46;266,66;96,04;297,93;0,0;0,0;0,0;0,0;0,0;896,09
2030-07-14 06:00:00;81,12;59,4;0,0;0,0;0,0;0,0;0,0;0,0;140,53;0,0
2030-07-14 07:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-14 08:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-14 09:00:00;0,0;0,0;0,0;233,52;0,0;0,0;0,0;233,52;0,0;0,0
2030-07-14 10:00:00;0,0;0,0;0,0;179,1;0,0;0,0;0,0;179,1;0,0;0,0
2030-07-14 11:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-14 12:00:00;0,0;0,0;299,71;0,0;0,0;299,71;0,0;0,0;0,0;0,0
2030-07-14 13:00:00;0,0;0,0;412,19;0,0;0,0;404,79;0,0;0,0;7,4;0,0
2030-07-14 14:00:00;0,0;271,44;305,06;0,0;0,0;210,16;0,0;0,0;366,34;0,0
2030-07-14 15:00:00;0,0;0,0;246,15;0,0;0,0;0,0;0,0;0,0;246,15;0,0
2030-07-14 16:00:00;0,0;311,64;224,68;0,0;0,0;346,86;0,0;0,0;189,46;0,0
2030-07-14 17:00:00;0,0;0,0;16,76;0,0;0,0;0,0;0,0;0,0;16,76;0,0
2030-07-14 18:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-14 19:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-14 20:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-14 21:00:00;37,8;256,08;116,42;0,0;0,0;0,0;0,0;0,0;0,0;410,3
2030-07-14 22:00:00;122,71;318,73;117,53;0,0;0,0;0,0;0,0;0,0;0,0;558,97
2030-07-14 23:00:00;319,41;332,97;158,77;300,0;0,0;0,0;0,0;0,0;0,0;1111,15
2030-07-15 00:00:00;274,13;258,02;129,76;300,0;0,0;0,0;0,0;0,0;0,0;961,92
2030-07-15 01:00:00;432,17;439,95;125,36;300,0;0,0;0,0;0,0;0,0;0,0;1297,48
2030-07-15 02:00:00;429,99;436,55;124,42;300,0;0,0;0,0;0,0;0,0;0,0;1290,97
2030-07-15 03:00:00;436,51;441,32;128,82;300,0;0,0;0,0;0,0;0,0;0,0;1306,65
2030-07-15 04:00:00;468,31;468,24;146,96;300,0;0,0;0,0;0,0;0,0;0,0;1383,51
2030-07-15 05:00:00;347,19;301,62;166,69;300,0;0,0;0,0;0,0;0,0;0,0;1115,49
2030-07-15 06:00:00;422,14;354,18;202,74;300,0;0,0;0,0;0,0;0,0;0,0;1279,06
2030-07-15 07:00:00;512,46;436,31;244,58;0,0;0,0;0,0;0,0;0,0;0,0;1193,36
2030-07-15 08:00:00;449,26;457,98;0,0;0,0;0,0;0,0;0,0;0,0;0,0;907,24
2030-07-15 09:00:00;256,91;445,54;0,0;0,0;0,0;0,0;0,0;0,0;0,0;702,45
2030-07-15 10:00:00;78,72;437,45;0,0;0,0;0,0;0,0;0,0;0,0;0,0;516,16
2030-07-15 11:00:00;555,71;416,23;195,68;0,0;0,0;0,0;0,0;0,0;0,0;1167,61
2030-07-15 12:00:00;551,86;394,11;241,51;0,0;0,0;0,0;0,0;0,0;0,0;1187,49
2030-07-15 13:00:00;520,78;367,45;234,93;0,0;0,0;0,0;0,0;0,0;0,0;1123,16
2030-07-15 14:00:00;495,29;373,86;221,84;0,0;0,0;0,0;0,0;0,0;0,0;1090,99
2030-07-15 15:00:00;512,39;396,12;239,6;0,0;0,0;0,0;0,0;0,0;0,0;1148,1
2030-07-15 16:00:00;437,31;438,64;134,44;0,0;0,0;0,0;0,0;0,0;0,0;1010,39
2030-07-15 17:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-15 18:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-15 19:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-15 20:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-15 21:00:00;344,68;421,87;161,97;0,0;0,0;0,0;0,0;0,0;0,0;928,52
2030-07-15 22:00:00;394,46;375,05;190,25;0,0;0,0;0,0;0,0;0,0;0,0;959,76
2030-07-15 23:00:00;340,06;329,54;160,95;300,0;0,0;0,0;0,0;0,0;0,0;1130,56
2030-07-16 00:00:00;193,95;193,02;84,09;300,0;0,0;0,0;0,0;0,0;0,0;771,06
2030-07-16 01:00:00;227,29;228,25;104,7;300,0;0,0;0,0;0,0;0,0;0,0;860,25
2030-07-16 02:00:00;157,13;173,8;65,44;300,0;0,0;0,0;0,0;0,0;0,0;696,38
2030-07-16 03:00:00;225,26;228,07;105,26;300,0;0,0;0,0;0,0;0,0;0,0;858,59
2030-07-16 04:00:00;225,68;228,5;104,77;300,0;0,0;0,0;0,0;0,0;0,0;858,94
2030-07-16 05:00:00;129,91;142,83;43,9;300,0;0,0;0,0;0,0;0,0;0,0;616,64
2030-07-16 06:00:00;0,0;0,0;0,0;298,35;0,0;0,0;0,0;0,0;0,0;298,35
2030-07-16 07:00:00;109,96;54,29;0,0;212,62;0,0;0,0;0,0;0,0;0,0;376,87
2030-07-16 08:00:00;15,24;0,0;42,28;0,0;0,0;0,0;0,0;0,0;57,52;0,0
2030-07-16 09:00:00;0,0;0,0;124,8;0,0;0,0;0,0;0,0;0,0;124,8;0,0
2030-07-16 10:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-16 11:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-16 12:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-16 13:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-16 14:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-16 15:00:00;0,0;0,0;97,24;0,0;0,0;0,0;0,0;0,0;97,24;0,0
2030-07-16 16:00:00;0,0;0,0;15,55;0,0;0,0;0,0;0,0;0,0;15,55;0,0
2030-07-16 17:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-16 18:00:00;0,0;0,0;96,07;0,0;0,0;0,0;0,0;0,0;96,07;0,0
2030-07-16 19:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-16 20:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-16 21:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-16 22:00:00;0,0;0,0;0,0;300,0;0,0;0,0;0,0;0,0;0,0;300,0
2030-07-16 23:00:00;0,0;0,0;0,0;300,0;0,0;0,0;0,0;0,0;0,0;300,0
2030-07-17 00:00:00;0,0;0,0;0,0;300,0;0,0;0,0;0,0;0,0;0,0;300,0
2030-07-17 01:00:00;180,4;203,39;80,49;300,0;0,0;0,0;0,0;0,0;0,0;764,28
2030-07-17 02:00:00;203,31;212,76;93,4;300,0;0,0;0,0;0,0;0,0;0,0;809,48
2030-07-17 03:00:00;210,02;213,86;93,02;300,0;0,0;0,0;0,0;0,0;0,0;816,9
2030-07-17 04:00:00;214,24;218,39;93,61;300,0;0,0;0,0;0,0;0,0;0,0;826,24
2030-07-17 05:00:00;223,95;220,55;96,32;300,0;0,0;0,0;0,0;0,0;0,0;840,81
2030-07-17 06:00:00;276,48;242,25;117,89;300,0;0,0;0,0;0,0;0,0;0,0;936,62
2030-07-17 07:00:00;548,34;271,11;329,71;300,0;0,0;0,0;0,0;0,0;0,0;1449,17
2030-07-17 08:00:00;511,81;190,68;300,06;300,0;0,0;0,0;0,0;0,0;0,0;1302,56
2030-07-17 09:00:00;479,8;269,11;276,79;300,0;0,0;0,0;0,0;0,0;0,0;1325,7
2030-07-17 10:00:00;636,36;583,61;268,31;300,0;0,0;0,0;0,0;0,0;0,0;1788,28
2030-07-17 11:00:00;485,83;98,54;269,77;300,0;0,0;0,0;0,0;0,0;0,0;1154,14
2030-07-17 12:00:00;875,95;560,56;548,48;300,0;0,0;0,0;0,0;0,0;0,0;2284,99
2030-07-17 13:00:00;796,49;545,16;532,94;300,0;0,0;0,0;0,0;0,0;0,0;2174,6
2030-07-17 14:00:00;433,32;445,37;423,3;300,0;0,0;0,0;0,0;0,0;0,0;1601,99
2030-07-17 15:00:00;122,96;55,93;216,87;300,0;0,0;0,0;0,0;0,0;0,0;695,76
2030-07-17 16:00:00;327,76;163,59;278,13;300,0;0,0;0,0;0,0;0,0;0,0;1069,47
2030-07-17 17:00:00;166,81;213,97;97,16;300,0;0,0;0,0;0,0;0,0;0,0;777,94
2030-07-17 18:00:00;307,48;282,4;0,0;300,0;0,0;0,0;0,0;0,0;0,0;889,88
2030-07-17 19:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-17 20:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-17 21:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-17 22:00:00;0,0;0,0;0,0;300,0;0,0;0,0;0,0;0,0;0,0;300,0
2030-07-17 23:00:00;195,56;18,07;0,0;300,0;0,0;0,0;0,0;0,0;0,0;513,63
2030-07-18 00:00:00;279,84;285,84;0,0;300,0;0,0;0,0;0,0;0,0;0,0;865,68
2030-07-18 01:00:00;267,66;278,43;128,22;300,0;0,0;0,0;0,0;0,0;0,0;974,31
2030-07-18 02:00:00;197,48;218,85;88,83;300,0;0,0;0,0;0,0;0,0;0,0;805,17
2030-07-18 03:00:00;102,85;124,99;0,0;300,0;0,0;0,0;0,0;0,0;0,0;527,84
2030-07-18 04:00:00;0,0;0,0;0,0;300,0;0,0;0,0;0,0;0,0;0,0;300,0
2030-07-18 05:00:00;0,0;0,0;0,0;300,0;0,0;0,0;0,0;2,6;0,0;297,4
2030-07-18 06:00:00;0,0;0,0;0,0;300,0;0,0;0,0;0,0;0,0;0,0;300,0
2030-07-18 07:00:00;0,0;0,0;0,0;300,0;0,0;0,0;0,0;0,0;0,0;300,0
2030-07-18 08:00:00;0,0;0,0;0,0;300,0;0,0;0,0;0,0;0,0;0,0;300,0
2030-07-18 09:00:00;0,0;0,0;0,0;295,91;0,0;0,0;0,0;0,0;0,0;295,91
2030-07-18 10:00:00;0,0;0,0;0,0;109,61;0,0;0,0;109,61;0,0;0,0;0,0
2030-07-18 11:00:00;0,0;0,0;17,37;0,0;0,0;17,37;0,0;0,0;0,0;0,0
2030-07-18 12:00:00;0,0;0,0;0,0;300,0;0,0;0,0;300,0;0,0;0,0;0,0
2030-07-18 13:00:00;0,0;0,0;0,0;249,35;0,0;0,0;249,35;0,0;0,0;0,0
2030-07-18 14:00:00;0,0;0,0;0,0;222,55;0,0;0,0;222,55;0,0;0,0;0,0
2030-07-18 15:00:00;0,0;0,0;0,0;212,17;0,0;0,0;212,17;0,0;0,0;0,0
2030-07-18 16:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-18 17:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-18 18:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-18 19:00:00;0,0;48,39;0,0;0,0;0,0;48,39;0,0;0,0;0,0;0,0
2030-07-18 20:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-18 21:00:00;0,0;7,28;0,0;0,0;0,0;7,28;0,0;0,0;0,0;0,0
2030-07-18 22:00:00;0,0;82,35;20,59;0,0;0,0;0,0;0,0;0,0;0,0;102,94
2030-07-18 23:00:00;216,16;348,79;127,37;300,0;0,0;0,0;0,0;0,0;0,0;992,33
2030-07-19 00:00:00;196,33;282,68;116,85;300,0;0,0;0,0;0,0;0,0;0,0;895,85
2030-07-19 01:00:00;239,52;470,88;125,92;300,0;0,0;0,0;0,0;0,0;0,0;1136,33
2030-07-19 02:00:00;209,77;465,58;120,21;300,0;0,0;0,0;0,0;0,0;0,0;1095,56
2030-07-19 03:00:00;251,07;475,4;128,94;300,0;0,0;0,0;0,0;0,0;0,0;1155,41
2030-07-19 04:00:00;298,65;376,29;147,14;300,0;0,0;0,0;0,0;0,0;0,0;1122,08
2030-07-19 05:00:00;350,51;337,86;165,46;300,0;0,0;0,0;0,0;0,0;0,0;1153,82
2030-07-19 06:00:00;431,64;392,19;201,48;300,0;0,0;0,0;0,0;0,0;0,0;1325,32
2030-07-19 07:00:00;515,47;453,61;234,33;300,0;0,0;0,0;0,0;0,0;0,0;1503,41
2030-07-19 08:00:00;528,03;460,28;235,27;0,0;0,0;0,0;0,0;0,0;0,0;1223,58
2030-07-19 09:00:00;452,79;379,25;197,11;0,0;0,0;0,0;0,0;0,0;0,0;1029,15
2030-07-19 10:00:00;301,36;177,08;115,57;0,0;0,0;0,0;0,0;0,0;0,0;594,01
2030-07-19 11:00:00;309,17;154,13;114,59;0,0;0,0;0,0;0,0;0,0;0,0;577,9
2030-07-19 12:00:00;0,0;271,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;271,0
2030-07-19 13:00:00;493,36;345,95;209,78;300,0;0,0;0,0;0,0;0,0;0,0;1349,1
2030-07-19 14:00:00;488,04;363,92;212,89;0,0;0,0;0,0;0,0;0,0;0,0;1064,86
2030-07-19 15:00:00;521,0;419,11;238,36;0,0;0,0;0,0;0,0;0,0;0,0;1178,47
2030-07-19 16:00:00;0,0;429,65;0,0;0,0;0,0;0,0;0,0;0,0;0,0;429,65
2030-07-19 17:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-19 18:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-19 19:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-19 20:00:00;0,0;62,09;0,0;0,0;0,0;0,0;0,0;0,0;0,0;62,09
2030-07-19 21:00:00;0,0;4,65;0,0;0,0;0,0;4,65;0,0;0,0;0,0;0,0
2030-07-19 22:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-19 23:00:00;0,0;121,86;0,0;83,49;0,0;0,0;0,0;0,0;0,0;205,36
2030-07-20 00:00:00;0,0;118,14;0,0;161,25;0,0;0,0;0,0;0,0;0,0;279,4
2030-07-20 01:00:00;0,0;204,84;2,82;201,9;0,0;0,0;0,0;0,0;0,0;409,56
2030-07-20 02:00:00;51,09;392,63;61,28;300,0;0,0;0,0;0,0;0,0;0,0;805,0
2030-07-20 03:00:00;0,0;409,08;0,0;300,0;0,0;0,0;0,0;0,0;0,0;709,08
2030-07-20 04:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-20 05:00:00;0,0;92,78;0,0;4,37;0,0;0,0;0,0;0,0;0,0;97,14
2030-07-20 06:00:00;0,0;207,84;63,19;136,73;0,0;0,0;0,0;0,0;0,0;407,77
2030-07-20 07:00:00;0,0;218,06;65,34;90,35;0,0;0,0;0,0;0,0;0,0;373,76
2030-07-20 08:00:00;0,0;95,75;0,0;0,0;0,0;0,0;0,0;0,0;0,0;95,75
2030-07-20 09:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-20 10:00:00;0,0;335,8;94,08;0,0;0,0;0,0;0,0;0,0;0,0;429,89
2030-07-20 11:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-20 12:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-20 13:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-20 14:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-20 15:00:00;0,0;314,08;31,34;0,0;0,0;0,0;0,0;0,0;0,0;345,42
2030-07-20 16:00:00;76,36;354,3;156,59;0,0;0,0;0,0;0,0;0,0;0,0;587,25
2030-07-20 17:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-20 18:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-20 19:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-20 20:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-20 21:00:00;0,0;368,03;92,44;0,0;0,0;0,0;0,0;0,0;0,0;460,46
2030-07-20 22:00:00;0,0;301,76;107,84;0,0;0,0;0,0;0,0;0,0;0,0;409,6
2030-07-20 23:00:00;199,61;315,81;139,52;300,0;0,0;0,0;0,0;0,0;0,0;954,94
2030-07-21 00:00:00;188,97;269,21;109,5;237,0;0,0;0,0;0,0;0,0;0,0;804,69
2030-07-21 01:00:00;330,67;418,65;87,29;219,8;0,0;0,0;0,0;0,0;0,0;1056,41
2030-07-21 02:00:00;347,28;435,8;105,16;300,0;0,0;0,0;0,0;0,0;0,0;1188,24
2030-07-21 03:00:00;445,96;732,53;278,25;300,0;0,0;0,0;0,0;0,0;0,0;1756,74
