;('Biogas_feedin_existing_e', 'Gas_e');('Biogas_feedin_new_e', 'Gas_e');('Gas_e', 'Gas_demand_total_e');('Gas_e', 'Gas_storage_e');('Gas_e', 'GuD_e');('Gas_e', 'Material_demand_Gas_e');('Gas_e', 'excess_b_gas_e');('Gas_storage_e', 'Gas_e');('Hydrogen_feedin_e', 'Gas_e');('Import_Gas_e', 'Gas_e');('Methanisation_e', 'Gas_e')
;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow
2030-01-10 12:00:00;419,76;0,0;940,93;0,0;219,89;0,37;0,0;0,0;0,0;741,44;0,0
2030-01-10 13:00:00;419,76;0,0;904,67;0,0;219,89;0,37;0,0;0,0;0,0;705,17;0,0
2030-01-10 14:00:00;419,76;0,0;903,51;0,0;219,89;0,37;0,0;0,0;0,0;704,02;0,0
2030-01-10 15:00:00;419,76;0,0;895,38;0,0;219,89;0,37;0,0;0,0;0,0;695,88;0,0
2030-01-10 16:00:00;419,76;0,0;879,62;0,0;219,89;0,37;0,0;680,12;0,0;0,0;0,0
2030-01-10 17:00:00;419,76;0,0;867,51;0,0;219,89;0,37;0,0;0,0;0,0;668,01;0,0
2030-01-10 18:00:00;419,76;0,0;853,75;0,0;219,89;0,37;0,0;0,0;0,0;654,25;0,0
2030-01-10 19:00:00;419,76;0,0;828,38;0,0;219,89;0,37;0,0;0,0;0,0;628,88;0,0
2030-01-10 20:00:00;419,76;0,0;801,89;0,0;219,89;0,37;0,0;0,0;0,0;602,39;0,0
2030-01-10 21:00:00;419,76;0,0;800,46;0,0;219,89;0,37;0,0;0,0;0,0;600,97;0,0
2030-01-10 22:00:00;419,76;0,0;777,09;0,0;219,89;0,37;0,0;0,0;0,0;577,59;0,0
2030-01-10 23:00:00;419,76;0,0;778,11;0,0;219,89;0,37;0,0;0,0;0,0;578,61;0,0
2030-01-11 00:00:00;419,76;0,0;778,21;0,0;219,89;0,37;0,0;0,0;0,0;578,72;0,0
2030-01-11 01:00:00;419,76;0,0;777,11;0,0;219,89;0,37;0,0;0,0;0,0;577,62;0,0
2030-01-11 02:00:00;419,76;0,0;786,63;0,0;219,89;0,37;0,0;0,0;0,0;587,14;0,0
2030-01-11 03:00:00;419,76;0,0;796,97;0,0;219,89;0,37;0,0;0,0;0,0;597,48;0,0
2030-01-11 04:00:00;419,76;0,0;826,72;0,0;219,89;0,37;0,0;0,0;0,0;627,22;0,0
2030-01-11 05:00:00;419,76;0,0;873,96;0,0;219,89;0,37;0,0;0,0;0,0;674,47;0,0
2030-01-11 06:00:00;419,76;0,0;958,19;0,0;219,89;0,37;0,0;0,0;0,0;758,69;0,0
2030-01-11 07:00:00;419,76;0,0;1004,71;0,0;219,89;0,37;0,0;0,0;0,0;805,21;0,0
2030-01-11 08:00:00;419,76;0,0;1022,56;0,0;219,89;0,37;0,0;0,0;0,0;823,06;0,0
2030-01-11 09:00:00;419,76;0,0;1014,66;0,0;219,89;0,37;0,0;0,0;0,0;815,17;0,0
2030-01-11 10:00:00;419,76;0,0;986,34;0,0;219,89;0,37;0,0;0,0;0,0;786,85;0,0
2030-01-11 11:00:00;419,76;0,0;947,51;0,0;219,89;0,37;0,0;0,0;0,0;748,02;0,0
2030-01-11 12:00:00;419,76;0,0;910,61;0,0;219,89;0,37;0,0;0,0;0,0;711,11;0,0
2030-01-11 13:00:00;419,76;0,0;865,06;0,0;219,89;0,37;0,0;665,56;0,0;0,0;0,0
2030-01-11 14:00:00;419,76;0,0;852,7;0,0;219,89;0,37;0,0;0,0;0,0;653,21;0,0
2030-01-11 15:00:00;419,76;0,0;831,99;0,0;219,89;0,37;0,0;0,0;0,0;632,49;0,0
2030-01-11 16:00:00;419,76;0,0;811,56;0,0;219,89;0,37;0,0;0,0;0,0;612,07;0,0
2030-01-11 17:00:00;419,76;0,0;799,14;0,0;219,89;0,37;0,0;0,0;0,0;599,64;0,0
2030-01-11 18:00:00;419,76;0,0;787,17;0,0;219,89;0,37;0,0;0,0;0,0;587,67;0,0
2030-01-11 19:00:00;419,76;0,0;763,3;0,0;219,89;0,37;0,0;0,0;0,0;563,81;0,0
2030-01-11 20:00:00;419,76;0,0;740,12;0,0;219,89;0,37;0,0;0,0;0,0;540,62;0,0
2030-01-11 21:00:00;419,76;0,0;741,12;0,0;219,89;0,37;0,0;0,0;0,0;541,63;0,0
2030-01-11 22:00:00;419,76;0,0;723,09;0,0;219,89;0,37;0,0;0,0;0,0;523,59;0,0
2030-01-11 23:00:00;419,76;0,0;727,47;0,0;219,89;0,37;0,0;0,0;0,0;527,97;0,0
2030-01-12 00:00:00;419,76;0,0;742,93;0,0;219,89;0,37;0,0;0,0;0,0;543,44;0,0
2030-01-12 01:00:00;419,76;0,0;756,05;0,0;219,89;0,37;0,0;0,0;0,0;556,55;0,0
2030-01-12 02:00:00;419,76;0,0;779,94;0,0;219,89;0,37;0,0;0,0;0,0;580,45;0,0
2030-01-12 03:00:00;419,76;0,0;800,4;0,0;219,89;0,37;0,0;0,0;0,0;600,91;0,0
2030-01-12 04:00:00;419,76;0,0;841,44;0,0;219,89;0,37;0,0;0,0;0,0;641,95;0,0
2030-01-12 05:00:00;419,76;0,0;902,13;0,0;219,89;0,37;0,0;0,0;0,0;702,63;0,0
2030-01-12 06:00:00;419,76;0,0;997,9;0,0;219,89;0,37;0,0;0,0;0,0;798,41;0,0
2030-01-12 07:00:00;419,76;0,0;1053,14;0,0;219,89;0,37;0,0;0,0;0,0;853,64;0,0
2030-01-12 08:00:00;419,76;0,0;1077,51;0,0;219,89;0,37;0,0;0,0;0,0;878,02;0,0
2030-01-12 09:00:00;419,76;0,0;1078,63;0,0;219,89;0,37;0,0;0,0;0,0;879,13;0,0
2030-01-12 10:00:00;419,76;0,0;1074,57;0,0;219,89;0,37;0,0;0,0;0,0;875,07;0,0
2030-01-12 11:00:00;419,76;0,0;1066,89;0,0;219,89;0,37;0,0;0,0;0,0;867,4;0,0
2030-01-12 12:00:00;419,76;0,0;1050,74;0,0;219,89;0,37;0,0;851,25;0,0;0,0;0,0
2030-01-12 13:00:00;419,76;0,0;1024,64;0,0;219,89;0,37;0,0;0,0;0,0;825,15;0,0
2030-01-12 14:00:00;419,76;0,0;1023,51;0,0;219,89;0,37;0,0;0,0;0,0;824,02;0,0
2030-01-12 15:00:00;419,76;0,0;1011,02;0,0;219,89;0,37;0,0;0,0;0,0;811,52;0,0
2030-01-12 16:00:00;419,76;0,0;993,08;0,0;219,89;0,37;0,0;0,0;0,0;793,58;0,0
2030-01-12 17:00:00;419,76;0,0;974,04;0,0;219,89;0,37;0,0;0,0;0,0;774,54;0,0
2030-01-12 18:00:00;419,76;0,0;951,68;0,0;219,89;0,37;0,0;0,0;0,0;752,19;0,0
2030-01-12 19:00:00;419,76;0,0;917,53;0,0;219,89;0,37;0,0;0,0;0,0;718,04;0,0
2030-01-12 20:00:00;419,76;0,0;879,12;0,0;219,89;0,37;0,0;0,0;0,0;679,63;0,0
2030-01-12 21:00:00;419,76;0,0;866,34;0,0;219,89;0,37;0,0;0,0;0,0;666,84;0,0
2030-01-12 22:00:00;419,76;0,0;831,64;0,0;219,89;0,37;0,0;0,0;0,0;632,15;0,0
2030-01-12 23:00:00;419,76;0,0;820,14;0,0;219,89;0,37;0,0;0,0;0,0;620,65;0,0
2030-01-13 00:00:00;419,76;0,0;809,34;0,0;219,89;0,37;0,0;0,0;0,0;609,84;0,0
2030-01-13 01:00:00;419,76;0,0;803,2;0,0;219,89;0,37;0,0;0,0;0,0;603,71;0,0
2030-01-13 02:00:00;419,76;0,0;797,2;0,0;219,89;0,37;0,0;0,0;0,0;597,71;0,0
2030-01-13 03:00:00;419,76;0,0;798,53;0,0;219,89;0,37;0,0;0,0;0,0;599,03;0,0
2030-01-13 04:00:00;419,76;0,0;820,64;0,0;219,89;0,37;0,0;0,0;0,0;621,14;0,0
2030-01-13 05:00:00;419,76;0,0;862,16;0,0;219,89;0,37;0,0;0,0;0,0;662,67;0,0
2030-01-13 06:00:00;419,76;0,0;941,86;0,0;219,89;0,37;0,0;0,0;0,0;742,37;0,0
2030-01-13 07:00:00;419,76;0,0;981,84;0,0;219,89;0,37;0,0;0,0;0,0;782,35;0,0
2030-01-13 08:00:00;419,76;0,0;994,36;0,0;219,89;0,37;0,0;0,0;0,0;794,86;0,0
2030-01-13 09:00:00;419,76;0,0;985,86;0,0;219,89;0,37;0,0;0,0;0,0;786,37;0,0
2030-01-13 10:00:00;419,76;0,0;972,94;0,0;219,89;0,37;0,0;0,0;0,0;773,44;0,0
2030-01-13 11:00:00;419,76;0,0;954,51;0,0;219,89;0,37;0,0;755,01;0,0;0,0;0,0
2030-01-13 12:00:00;419,76;0,0;930,46;0,0;219,89;0,37;0,0;0,0;0,0;730,96;0,0
2030-01-13 13:00:00;419,76;0,0;897,13;0,0;219,89;0,37;0,0;0,0;0,0;697,64;0,0
2030-01-13 14:00:00;419,76;0,0;891,05;0,0;219,89;0,37;0,0;0,0;0,0;691,55;0,0
2030-01-13 15:00:00;419,76;0,0;872,97;0,0;219,89;0,37;0,0;0,0;0,0;673,48;0,0
2030-01-13 16:00:00;419,76;0,0;851,33;0,0;219,89;0,37;0,0;0,0;0,0;651,84;0,0
2030-01-13 17:00:00;419,76;0,0;827,33;0,0;219,89;0,37;0,0;0,0;0,0;627,83;0,0
2030-01-13 18:00:00;419,76;0,0;800,22;0,0;219,89;0,37;0,0;0,0;0,0;600,73;0,0
2030-01-13 19:00:00;419,76;0,0;759,38;0,0;219,89;0,37;0,0;0,0;0,0;559,89;0,0
2030-01-13 20:00:00;419,76;0,0;719,19;0,0;219,89;0,37;0,0;0,0;0,0;519,7;0,0
2030-01-13 21:00:00;419,76;0,0;704,4;0,0;219,89;0,37;0,0;0,0;0,0;504,91;0,0
2030-01-13 22:00:00;419,76;0,0;662,24;0,0;219,89;0,37;0,0;0,0;0,0;462,75;0,0
2030-01-13 23:00:00;419,76;0,0;646,37;0,0;219,89;0,37;0,0;0,0;0,0;446,87;0,0
2030-01-14 00:00:00;419,76;0,0;627,37;0,0;219,89;0,37;0,0;427,87;0,0;0,0;0,0
2030-01-14 01:00:00;419,76;0,0;622,64;0,0;219,89;0,37;0,0;0,0;0,0;423,15;0,0
2030-01-14 02:00:00;419,76;0,0;623,5;0,0;219,89;0,37;0,0;0,0;0,0;424,01;0,0
2030-01-14 03:00:00;419,76;0,0;631,5;0,0;219,89;0,37;0,0;0,0;0,0;432,0;0,0
2030-01-14 04:00:00;419,76;0,0;659,66;0,0;219,89;0,37;0,0;0,0;0,0;460,16;0,0
2030-01-14 05:00:00;419,76;0,0;716,24;0,0;219,89;0,37;0,0;0,0;0,0;516,74;0,0
2030-01-14 06:00:00;419,76;0,0;810,1;0,0;219,89;0,37;0,0;0,0;0,0;610,6;0,0
2030-01-14 07:00:00;419,76;0,0;864,54;0,0;219,89;0,37;0,0;0,0;0,0;665,05;0,0
2030-01-14 08:00:00;419,76;0,0;873,0;0,0;219,89;0,37;0,0;0,0;0,0;673,5;0,0
2030-01-14 09:00:00;419,76;0,0;881,15;0,0;219,89;0,37;0,0;0,0;0,0;681,65;0,0
2030-01-14 10:00:00;419,76;0,0;863,57;0,0;219,89;0,37;0,0;0,0;0,0;664,07;0,0
2030-01-14 11:00:00;419,76;0,0;845,35;0,0;219,89;0,37;0,0;0,0;0,0;645,86;0,0
2030-01-14 12:00:00;419,76;0,0;821,0;0,0;219,89;0,37;0,0;0,0;0,0;621,5;0,0
2030-01-14 13:00:00;419,76;0,0;801,11;0,0;219,89;0,37;0,0;0,0;0,0;601,61;0,0
2030-01-14 14:00:00;419,76;0,0;809,53;0,0;219,89;0,37;0,0;0,0;0,0;610,03;0,0
2030-01-14 15:00:00;419,76;0,0;787,91;0,0;219,89;0,37;0,0;0,0;0,0;588,41;0,0
2030-01-14 16:00:00;419,76;0,0;759,87;0,0;219,89;0,37;0,0;560,37;0,0;0,0;0,0
2030-01-14 17:00:00;419,76;0,0;742,65;0,0;219,89;0,37;0,0;0,0;0,0;543,16;0,0
2030-01-14 18:00:00;419,76;0,0;712,63;0,0;219,89;0,37;0,0;0,0;0,0;513,14;0,0
2030-01-14 19:00:00;419,76;0,0;679,19;0,0;219,89;0,37;0,0;0,0;0,0;479,7;0,0
2030-01-14 20:00:00;419,76;0,0;649,5;0,0;219,89;0,37;0,0;0,0;0,0;450,01;0,0
2030-01-14 21:00:00;419,76;0,0;635,48;0,0;219,89;0,37;0,0;0,0;0,0;435,98;0,0
2030-01-14 22:00:00;419,76;0,0;621,82;0,0;219,89;0,37;0,0;0,0;0,0;422,32;0,0
2030-01-14 23:00:00;419,76;0,0;627,56;0,0;219,89;0,37;0,0;0,0;0,0;428,07;0,0
2030-01-15 00:00:00;419,76;0,0;563,02;0,0;219,89;0,37;0,0;0,0;0,0;363,52;0,0
2030-01-15 01:00:00;419,76;0,0;576,14;0,0;219,89;0,37;0,0;0,0;0,0;376,64;0,0
2030-01-15 02:00:00;419,76;0,0;588,47;0,0;219,89;0,37;0,0;388,98;0,0;0,0;0,0
2030-01-15 03:00:00;419,76;0,0;597,07;0,0;219,89;0,37;0,0;0,0;0,0;397,58;0,0
2030-01-15 04:00:00;419,76;0,0;603,97;0,0;219,89;0,37;0,0;0,0;0,0;404,48;0,0
2030-01-15 05:00:00;419,76;0,0;620,45;0,0;219,89;0,37;0,0;0,0;0,0;420,95;0,0
2030-01-15 06:00:00;419,76;0,0;708,56;0,0;219,89;0,37;0,0;0,0;0,0;509,07;0,0
2030-01-15 07:00:00;419,76;0,0;735,58;0,0;219,89;0,37;0,0;0,0;0,0;536,09;0,0
2030-01-15 08:00:00;419,76;0,0;753,66;0,0;219,89;0,37;0,0;0,0;0,0;554,16;0,0
2030-01-15 09:00:00;419,76;0,0;761,54;0,0;219,89;0,37;0,0;0,0;0,0;562,05;0,0
2030-01-15 10:00:00;419,76;0,0;762,03;0,0;219,89;0,37;0,0;0,0;0,0;562,54;0,0
2030-01-15 11:00:00;419,76;0,0;754,84;0,0;219,89;0,37;0,0;0,0;0,0;555,34;0,0
2030-01-15 12:00:00;419,76;0,0;733,98;0,0;219,89;0,37;0,0;0,0;0,0;534,49;0,0
2030-01-15 13:00:00;419,76;0,0;729,25;0,0;219,89;0,37;0,0;0,0;0,0;529,76;0,0
2030-01-15 14:00:00;419,76;0,0;719,05;0,0;219,89;0,37;0,0;0,0;0,0;519,55;0,0
2030-01-15 15:00:00;419,76;0,0;699,89;0,0;219,89;0,37;0,0;0,0;0,0;500,4;0,0
2030-01-15 16:00:00;419,76;0,0;667,93;0,0;219,89;0,37;0,0;468,43;0,0;0,0;0,0
2030-01-15 17:00:00;419,76;0,0;653,12;0,0;219,89;0,37;0,0;0,0;0,0;453,62;0,0
2030-01-15 18:00:00;419,76;0,0;628,07;0,0;219,89;0,37;0,0;0,0;0,0;428,58;0,0
2030-01-15 19:00:00;419,76;0,0;615,75;0,0;219,89;0,37;0,0;0,0;0,0;416,25;0,0
2030-01-15 20:00:00;419,76;0,0;615,44;0,0;219,89;0,37;0,0;0,0;0,0;415,94;0,0
2030-01-15 21:00:00;419,76;0,0;606,59;0,0;219,89;0,37;0,0;0,0;0,0;407,09;0,0
2030-01-15 22:00:00;419,76;0,0;583,73;0,0;219,89;0,37;0,0;0,0;0,0;384,24;0,0
2030-01-15 23:00:00;419,76;0,0;566,38;0,0;219,89;0,37;0,0;0,0;0,0;366,89;0,0
2030-01-16 00:00:00;419,76;0,0;557,79;0,0;219,89;0,37;0,0;358,3;0,0;0,0;0,0
2030-01-16 01:00:00;419,76;0,0;548,75;0,0;219,89;0,37;0,0;0,0;0,0;349,25;0,0
2030-01-16 02:00:00;419,76;0,0;545,33;0,0;219,89;0,37;0,0;0,0;0,0;345,83;0,0
2030-01-16 03:00:00;419,76;0,0;554,8;0,0;219,89;0,37;0,0;0,0;0,0;355,3;0,0
2030-01-16 04:00:00;419,76;0,0;554,93;0,0;219,89;0,37;0,0;0,0;0,0;355,44;0,0
2030-01-16 05:00:00;419,76;0,0;570,64;0,0;219,89;0,37;0,0;0,0;0,0;371,15;0,0
2030-01-16 06:00:00;419,76;0,0;558,26;0,0;219,89;0,37;0,0;0,0;0,0;358,76;0,0
2030-01-16 07:00:00;419,76;0,0;571,65;0,0;219,89;0,37;0,0;0,0;0,0;372,15;0,0
2030-01-16 08:00:00;419,76;0,0;558,63;0,0;219,89;0,37;0,0;0,0;0,0;359,14;0,0
2030-01-16 09:00:00;419,76;0,0;543,18;0,0;219,89;0,37;0,0;343,69;0,0;0,0;0,0
2030-01-16 10:00:00;419,76;0,0;521,54;0,0;219,89;0,37;0,0;0,0;0,0;322,04;0,0
2030-01-16 11:00:00;419,76;0,0;485,0;0,0;219,89;0,37;0,0;0,0;0,0;285,5;0,0
2030-01-16 12:00:00;419,76;0,0;456,12;0,0;219,89;0,37;0,0;0,0;0,0;256,63;0,0
2030-01-16 13:00:00;419,76;0,0;444,98;0,0;219,89;0,37;0,0;0,0;0,0;245,49;0,0
2030-01-16 14:00:00;419,76;0,0;439,3;0,0;219,89;0,37;0,0;0,0;0,0;239,81;0,0
2030-01-16 15:00:00;419,76;0,0;445,26;0,0;219,89;0,37;0,0;245,76;0,0;0,0;0,0
2030-01-16 16:00:00;419,76;0,0;439,13;0,0;219,89;0,37;0,0;239,64;0,0;0,0;0,0
2030-01-16 17:00:00;419,76;0,0;450,54;0,0;219,89;0,37;0,0;0,0;0,0;251,05;0,0
2030-01-16 18:00:00;419,76;0,0;449,21;0,0;219,89;0,37;0,0;0,0;0,0;249,71;0,0
2030-01-16 19:00:00;419,76;0,0;443,33;0,0;219,89;0,37;0,0;0,0;0,0;243,83;0,0
2030-01-16 20:00:00;419,76;0,0;435,13;0,0;219,89;0,37;0,0;0,0;0,0;235,64;0,0
2030-01-16 21:00:00;419,76;0,0;446,76;0,0;219,89;0,37;0,0;0,0;0,0;247,27;0,0
2030-01-16 22:00:00;419,76;0,0;447,45;0,0;219,89;0,37;0,0;0,0;0,0;247,95;0,0
2030-01-16 23:00:00;419,76;0,0;456,87;0,0;219,89;0,37;0,0;257,37;0,0;0,0;0,0
2030-01-17 00:00:00;419,76;0,0;472,53;0,0;219,89;0,37;0,0;0,0;0,0;273,03;0,0
2030-01-17 01:00:00;419,76;0,0;474,39;0,0;219,89;0,37;0,0;0,0;0,0;274,9;0,0
2030-01-17 02:00:00;419,76;0,0;484,15;0,0;219,89;0,37;0,0;0,0;0,0;284,65;0,0
2030-01-17 03:00:00;419,76;0,0;494,0;0,0;219,89;0,37;0,0;0,0;0,0;294,51;0,0
2030-01-17 04:00:00;419,76;0,0;530,34;0,0;219,89;0,37;0,0;0,0;0,0;330,84;0,0
2030-01-17 05:00:00;419,76;0,0;577,83;0,0;219,89;0,37;0,0;0,0;0,0;378,33;0,0
2030-01-17 06:00:00;419,76;0,0;656,91;0,0;219,89;0,37;0,0;0,0;0,0;457,42;0,0
2030-01-17 07:00:00;419,76;0,0;704,56;0,0;219,89;0,37;0,0;0,0;0,0;505,07;0,0
2030-01-17 08:00:00;419,76;0,0;718,58;0,0;219,89;0,37;0,0;0,0;0,0;519,08;0,0
2030-01-17 09:00:00;419,76;0,0;708,84;0,0;219,89;0,37;0,0;0,0;0,0;509,35;0,0
2030-01-17 10:00:00;419,76;0,0;685,27;0,0;219,89;0,37;0,0;0,0;0,0;485,77;0,0
2030-01-17 11:00:00;419,76;0,0;649,19;0,0;219,89;0,37;0,0;449,69;0,0;0,0;0,0
2030-01-17 12:00:00;419,76;0,0;619,45;0,0;219,89;0,37;0,0;0,0;0,0;419,95;0,0
2030-01-17 13:00:00;419,76;0,0;596,06;0,0;219,89;0,37;0,0;0,0;0,0;396,57;0,0
2030-01-17 14:00:00;419,76;0,0;599,7;0,0;219,89;0,37;0,0;0,0;0,0;400,21;0,0
2030-01-17 15:00:00;419,76;0,0;590,4;0,0;219,89;0,37;0,0;0,0;0,0;390,91;0,0
2030-01-17 16:00:00;419,76;0,0;578,54;0,0;219,89;0,37;0,0;0,0;0,0;379,04;0,0
2030-01-17 17:00:00;419,76;0,0;560,32;0,0;219,89;0,37;0,0;0,0;0,0;360,83;0,0
2030-01-17 18:00:00;419,76;0,0;539,46;0,0;219,89;0,37;0,0;0,0;0,0;339,96;0,0
2030-01-17 19:00:00;419,76;0,0;510,62;0,0;219,89;0,37;0,0;311,12;0,0;0,0;0,0
2030-01-17 20:00:00;419,76;0,0;487,77;0,0;219,89;0,37;0,0;0,0;0,0;288,27;0,0
2030-01-17 21:00:00;419,76;0,0;472,27;0,0;219,89;0,37;0,0;0,0;0,0;272,78;0,0
2030-01-17 22:00:00;419,76;0,0;458,15;0,0;219,89;0,37;0,0;0,0;0,0;258,65;0,0
2030-01-17 23:00:00;419,76;0,0;462,77;0,0;219,89;0,37;0,0;0,0;0,0;263,27;0,0
2030-01-18 00:00:00;419,76;0,0;446,89;0,0;219,89;0,37;0,0;247,39;0,0;0,0;0,0
2030-01-18 01:00:00;419,76;0,0;446,63;0,0;219,89;0,37;0,0;0,0;0,0;247,13;0,0
2030-01-18 02:00:00;419,76;0,0;453,7;0,0;219,89;0,37;0,0;0,0;0,0;254,2;0,0
2030-01-18 03:00:00;419,76;0,0;462,12;0,0;219,89;0,37;0,0;0,0;0,0;262,62;0,0
2030-01-18 04:00:00;419,76;0,0;496,04;0,0;219,89;0,37;0,0;0,0;0,0;296,55;0,0
2030-01-18 05:00:00;419,76;0,0;538,71;0,0;219,89;0,37;0,0;0,0;0,0;339,21;0,0
2030-01-18 06:00:00;419,76;0,0;609,29;0,0;219,89;0,37;0,0;0,0;0,0;409,79;0,0
2030-01-18 07:00:00;419,76;0,0;649,29;0,0;219,89;0,37;0,0;0,0;0,0;449,8;0,0
2030-01-18 08:00:00;419,76;0,0;660,38;0,0;219,89;0,37;0,0;0,0;0,0;460,89;0,0
2030-01-18 09:00:00;419,76;0,0;657,85;0,0;219,89;0,37;0,0;0,0;0,0;458,35;0,0
2030-01-18 10:00:00;419,76;0,0;644,96;0,0;219,89;0,37;0,0;0,0;0,0;445,47;0,0
2030-01-18 11:00:00;419,76;0,0;624,73;0,0;219,89;0,37;0,0;425,23;0,0;0,0;0,0
2030-01-18 12:00:00;419,76;0,0;604,73;0,0;219,89;0,37;0,0;0,0;0,0;405,24;0,0
2030-01-18 13:00:00;419,76;0,0;568,63;0,0;219,89;0,37;0,0;0,0;0,0;369,14;0,0
2030-01-18 14:00:00;419,76;0,0;557,99;0,0;219,89;0,37;0,0;0,0;0,0;358,49;0,0
2030-01-18 15:00:00;419,76;0,0;539,32;0,0;219,89;0,37;0,0;0,0;0,0;339,83;0,0
2030-01-18 16:00:00;419,76;0,0;526,69;0,0;219,89;0,37;0,0;0,0;0,0;327,19;0,0
2030-01-18 17:00:00;419,76;0,0;506,76;0,0;219,89;0,37;0,0;0,0;0,0;307,26;0,0
2030-01-18 18:00:00;419,76;0,0;483,48;0,0;219,89;0,37;0,0;283,98;0,0;0,0;0,0
2030-01-18 19:00:00;419,76;0,0;454,39;0,0;219,89;0,37;0,0;0,0;0,0;254,9;0,0
2030-01-18 20:00:00;419,76;0,0;432,38;0,0;219,89;0,37;0,0;0,0;0,0;232,88;0,0
2030-01-18 21:00:00;419,76;0,0;415,66;0,0;219,89;0,37;0,0;0,0;0,0;216,16;0,0
2030-01-18 22:00:00;419,76;0,0;399,45;0,0;219,89;0,37;0,0;199,95;0,0;0,0;0,0
2030-01-18 23:00:00;419,76;0,0;401,4;0,0;219,89;0,37;0,0;0,0;0,0;201,9;0,0
2030-01-19 00:00:00;419,76;0,0;387,56;0,0;219,89;0,37;0,0;0,0;0,0;188,06;0,0
2030-01-19 01:00:00;419,76;0,0;388,66;0,0;219,89;0,37;0,0;0,0;0,0;189,16;0,0
2030-01-19 02:00:00;419,76;0,0;398,07;0,0;219,89;0,37;0,0;0,0;0,0;198,57;0,0
2030-01-19 03:00:00;419,76;0,0;405,04;0,0;219,89;0,37;0,0;205,55;0,0;0,0;0,0
2030-01-19 04:00:00;419,76;0,0;435,99;0,0;219,89;0,37;0,0;0,0;0,0;236,5;0,0
2030-01-19 05:00:00;419,76;0,0;478,79;0,0;219,89;0,37;0,0;0,0;0,0;279,29;0,0
2030-01-19 06:00:00;419,76;0,0;543,77;0,0;219,89;0,37;0,0;0,0;0,0;344,27;0,0
2030-01-19 07:00:00;419,76;0,0;580,28;0,0;219,89;0,37;0,0;0,0;0,0;380,78;0,0
2030-01-19 08:00:00;419,76;0,0;588,51;0,0;219,89;0,37;0,0;0,0;0,0;389,01;0,0
2030-01-19 09:00:00;419,76;0,0;568,61;0,0;219,89;0,37;0,0;0,0;0,0;369,11;0,0
2030-01-19 10:00:00;419,76;0,0;552,86;0,0;219,89;0,37;0,0;0,0;0,0;353,37;0,0
2030-01-19 11:00:00;419,76;0,0;538,7;0,0;219,89;0,37;0,0;0,0;0,0;339,2;0,0
2030-01-19 12:00:00;419,76;0,0;525,63;0,0;219,89;0,37;0,0;326,14;0,0;0,0;0,0
2030-01-19 13:00:00;419,76;0,0;513,3;0,0;219,89;0,37;0,0;0,0;0,0;313,8;0,0
2030-01-19 14:00:00;419,76;0,0;508,98;0,0;219,89;0,37;0,0;0,0;0,0;309,49;0,0
2030-01-19 15:00:00;419,76;0,0;493,32;0,0;219,89;0,37;0,0;0,0;0,0;293,82;0,0
2030-01-19 16:00:00;419,76;0,0;490,02;0,0;219,89;0,37;0,0;0,0;0,0;290,52;0,0
2030-01-19 17:00:00;419,76;0,0;477,26;0,0;219,89;0,37;0,0;0,0;0,0;277,76;0,0
2030-01-19 18:00:00;419,76;0,0;455,26;0,0;219,89;0,37;0,0;255,76;0,0;0,0;0,0
2030-01-19 19:00:00;419,76;0,0;434,61;0,0;219,89;0,37;0,0;0,0;0,0;235,11;0,0
2030-01-19 20:00:00;419,76;0,0;415,12;0,0;219,89;0,37;0,0;0,0;0,0;215,62;0,0
2030-01-19 21:00:00;419,76;0,0;397,84;0,0;219,89;0,37;0,0;0,0;0,0;198,34;0,0
2030-01-19 22:00:00;419,76;0,0;378,36;0,0;219,89;0,37;0,0;178,86;0,0;0,0;0,0
2030-01-19 23:00:00;419,76;0,0;381,38;0,0;219,89;0,37;0,0;0,0;0,0;181,89;0,0
2030-01-20 00:00:00;419,76;0,0;371,53;0,0;219,89;0,37;0,0;0,0;0,0;172,04;0,0
2030-01-20 01:00:00;419,76;0,0;367,29;0,0;219,89;0,37;0,0;0,0;0,0;167,79;0,0
2030-01-20 02:00:00;419,76;0,0;371,54;0,0;219,89;0,37;0,0;0,0;0,0;172,04;0,0
2030-01-20 03:00:00;419,76;0,0;375,22;0,0;219,89;0,37;0,0;175,73;0,0;0,0;0,0
2030-01-20 04:00:00;419,76;0,0;403,37;0,0;219,89;0,37;0,0;0,0;0,0;203,88;0,0
2030-01-20 05:00:00;419,76;0,0;442,4;0,0;219,89;0,37;0,0;0,0;0,0;242,91;0,0
2030-01-20 06:00:00;419,76;0,0;499,6;0,0;219,89;0,37;0,0;0,0;0,0;300,11;0,0
2030-01-20 07:00:00;419,76;0,0;530,54;0,0;219,89;0,37;0,0;0,0;0,0;331,04;0,0
2030-01-20 08:00:00;419,76;0,0;535,78;0,0;219,89;0,37;0,0;0,0;0,0;336,28;0,0
2030-01-20 09:00:00;419,76;0,0;518,97;0,0;219,89;0,37;0,0;0,0;0,0;319,47;0,0
2030-01-20 10:00:00;419,76;0,0;502,34;0,0;219,89;0,37;0,0;302,85;0,0;0,0;0,0
2030-01-20 11:00:00;419,76;0,0;488,55;0,0;219,89;0,37;0,0;0,0;0,0;289,06;0,0
2030-01-20 12:00:00;419,76;0,0;476,19;0,0;219,89;0,37;0,0;0,0;0,0;276,7;0,0
