;('Import_Oil_n', 'Oil_fuel_n');('Import_Synthetic_fuel_n', 'Oil_fuel_n');('Oil_fuel_n', 'Material_demand_Oil_n');('Oil_fuel_n', 'Mobility_demand_total_n');('Oil_fuel_n', 'Oil_demand_total_n');('Oil_fuel_n', 'excess_b_oil_fuel_n');('PtL_n', 'Oil_fuel_n')
;flow;flow;flow;flow;flow;flow;flow
2030-07-09 15:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-09 16:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-09 17:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-09 18:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-09 19:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-09 20:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-09 21:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-09 22:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-09 23:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-10 00:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-10 01:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-10 02:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-10 03:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-10 04:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-10 05:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-10 06:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-10 07:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-10 08:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-10 09:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-10 10:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-10 11:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-10 12:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-10 13:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-10 14:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-10 15:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-10 16:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-10 17:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-10 18:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-10 19:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-10 20:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-10 21:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-10 22:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-10 23:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-11 00:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-11 01:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-11 02:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-11 03:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-11 04:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-11 05:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-11 06:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-11 07:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-11 08:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-11 09:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-11 10:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-11 11:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-11 12:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-11 13:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-11 14:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-11 15:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-11 16:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-11 17:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-11 18:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-11 19:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-11 20:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-11 21:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-11 22:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-11 23:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-12 00:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-12 01:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-12 02:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-12 03:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-12 04:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-12 05:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-12 06:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-12 07:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-12 08:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-12 09:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-12 10:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-12 11:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-12 12:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-12 13:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-12 14:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-12 15:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-12 16:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-12 17:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-12 18:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-12 19:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-12 20:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-12 21:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-12 22:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-12 23:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-13 00:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-13 01:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-13 02:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-13 03:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-13 04:00:00;281,87;0,0;15,8;265,84;0,22;0,0;0,0
2030-07-13 05:00:00;282,12;0,0;15,8;265,84;0,48;0,0;0,0
2030-07-13 06:00:00;282,43;0,0;15,8;265,84;0,78;0,0;0,0
2030-07-13 07:00:00;282,48;0,0;15,8;265,84;0,84;0,0;0,0
2030-07-13 08:00:00;282,37;0,0;15,8;265,84;0,73;0,0;0,0
2030-07-13 09:00:00;282,12;0,0;15,8;265,84;0,47;0,0;0,0
2030-07-13 10:00:00;281,8;0,0;15,8;265,84;0,15;0,0;0,0
2030-07-13 11:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-13 12:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-13 13:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-13 14:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-13 15:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-13 16:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-13 17:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-13 18:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-13 19:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-13 20:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-13 21:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-13 22:00:00;281,98;0,0;15,8;265,84;0,34;0,0;0,0
2030-07-13 23:00:00;282,46;0,0;15,8;265,84;0,82;0,0;0,0
2030-07-14 00:00:00;282,59;0,0;15,8;265,84;0,95;0,0;0,0
2030-07-14 01:00:00;282,61;0,0;15,8;265,84;0,96;0,0;0,0
2030-07-14 02:00:00;282,65;0,0;15,8;265,84;1,0;0,0;0,0
2030-07-14 03:00:00;282,61;0,0;15,8;265,84;0,97;0,0;0,0
2030-07-14 04:00:00;282,62;0,0;15,8;265,84;0,98;0,0;0,0
2030-07-14 05:00:00;282,84;0,0;15,8;265,84;1,2;0,0;0,0
2030-07-14 06:00:00;282,48;0,0;15,8;265,84;0,84;0,0;0,0
2030-07-14 07:00:00;282,38;0,0;15,8;265,84;0,74;0,0;0,0
2030-07-14 08:00:00;282,08;0,0;15,8;265,84;0,44;0,0;0,0
2030-07-14 09:00:00;281,9;0,0;15,8;265,84;0,25;0,0;0,0
2030-07-14 10:00:00;281,67;0,0;15,8;265,84;0,03;0,0;0,0
2030-07-14 11:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-14 12:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-14 13:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-14 14:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-14 15:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-14 16:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-14 17:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-14 18:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-14 19:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-14 20:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-14 21:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-14 22:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-14 23:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-15 00:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-15 01:00:00;281,72;0,0;15,8;265,84;0,08;0,0;0,0
2030-07-15 02:00:00;282,62;0,0;15,8;265,84;0,97;0,0;0,0
2030-07-15 03:00:00;283,45;0,0;15,8;265,84;1,8;0,0;0,0
2030-07-15 04:00:00;283,98;0,0;15,8;265,84;2,33;0,0;0,0
2030-07-15 05:00:00;284,11;0,0;15,8;265,84;2,46;0,0;0,0
2030-07-15 06:00:00;284,01;0,0;15,8;265,84;2,36;0,0;0,0
2030-07-15 07:00:00;283,71;0,0;15,8;265,84;2,07;0,0;0,0
2030-07-15 08:00:00;283,37;0,0;15,8;265,84;1,73;0,0;0,0
2030-07-15 09:00:00;282,98;0,0;15,8;265,84;1,34;0,0;0,0
2030-07-15 10:00:00;282,44;0,0;15,8;265,84;0,8;0,0;0,0
2030-07-15 11:00:00;281,8;0,0;15,8;265,84;0,16;0,0;0,0
2030-07-15 12:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-15 13:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-15 14:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-15 15:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-15 16:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-15 17:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-15 18:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-15 19:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-15 20:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-15 21:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-15 22:00:00;281,89;0,0;15,8;265,84;0,25;0,0;0,0
2030-07-15 23:00:00;282,8;0,0;15,8;265,84;1,15;0,0;0,0
2030-07-16 00:00:00;283,43;0,0;15,8;265,84;1,79;0,0;0,0
2030-07-16 01:00:00;284,26;0,0;15,8;265,84;2,61;0,0;0,0
2030-07-16 02:00:00;285,0;0,0;15,8;265,84;3,36;0,0;0,0
2030-07-16 03:00:00;285,89;0,0;15,8;265,84;4,25;0,0;0,0
2030-07-16 04:00:00;286,71;0,0;15,8;265,84;5,07;0,0;0,0
2030-07-16 05:00:00;286,09;0,0;15,8;265,84;4,44;0,0;0,0
2030-07-16 06:00:00;284,96;0,0;15,8;265,84;3,32;0,0;0,0
2030-07-16 07:00:00;283,62;0,0;15,8;265,84;1,97;0,0;0,0
2030-07-16 08:00:00;282,49;0,0;15,8;265,84;0,84;0,0;0,0
2030-07-16 09:00:00;281,7;0,0;15,8;265,84;0,06;0,0;0,0
2030-07-16 10:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-16 11:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-16 12:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-16 13:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-16 14:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-16 15:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-16 16:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-16 17:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-16 18:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-16 19:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-16 20:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-16 21:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-16 22:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-16 23:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-17 00:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-17 01:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-17 02:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-17 03:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-17 04:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-17 05:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-17 06:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-17 07:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-17 08:00:00;281,65;0,0;15,8;265,84;0,01;0,0;0,0
2030-07-17 09:00:00;281,89;0,0;15,8;265,84;0,25;0,0;0,0
2030-07-17 10:00:00;282,16;0,0;15,8;265,84;0,52;0,0;0,0
2030-07-17 11:00:00;282,27;0,0;15,8;265,84;0,63;0,0;0,0
2030-07-17 12:00:00;282,38;0,0;15,8;265,84;0,74;0,0;0,0
2030-07-17 13:00:00;282,53;0,0;15,8;265,84;0,89;0,0;0,0
2030-07-17 14:00:00;282,73;0,0;15,8;265,84;1,08;0,0;0,0
2030-07-17 15:00:00;282,82;0,0;15,8;265,84;1,18;0,0;0,0
2030-07-17 16:00:00;282,76;0,0;15,8;265,84;1,12;0,0;0,0
2030-07-17 17:00:00;282,84;0,0;15,8;265,84;1,2;0,0;0,0
2030-07-17 18:00:00;283,01;0,0;15,8;265,84;1,36;0,0;0,0
2030-07-17 19:00:00;283,19;0,0;15,8;265,84;1,55;0,0;0,0
2030-07-17 20:00:00;283,57;0,0;15,8;265,84;1,92;0,0;0,0
2030-07-17 21:00:00;284,13;0,0;15,8;265,84;2,49;0,0;0,0
2030-07-17 22:00:00;284,92;0,0;15,8;265,84;3,28;0,0;0,0
2030-07-17 23:00:00;285,93;0,0;15,8;265,84;4,29;0,0;0,0
2030-07-18 00:00:00;286,64;0,0;15,8;265,84;5,0;0,0;0,0
2030-07-18 01:00:00;287,6;0,0;15,8;265,84;5,96;0,0;0,0
2030-07-18 02:00:00;288,87;0,0;15,8;265,84;7,23;0,0;0,0
2030-07-18 03:00:00;289,6;0,0;15,8;265,84;7,95;0,0;0,0
2030-07-18 04:00:00;291,5;0,0;15,8;265,84;9,86;0,0;0,0
2030-07-18 05:00:00;290,71;0,0;15,8;265,84;9,07;0,0;0,0
2030-07-18 06:00:00;290,22;0,0;15,8;265,84;8,57;0,0;0,0
2030-07-18 07:00:00;289,54;0,0;15,8;265,84;7,9;0,0;0,0
2030-07-18 08:00:00;288,9;0,0;15,8;265,84;7,25;0,0;0,0
2030-07-18 09:00:00;288,72;0,0;15,8;265,84;7,08;0,0;0,0
2030-07-18 10:00:00;287,34;0,0;15,8;265,84;5,7;0,0;0,0
2030-07-18 11:00:00;284,98;0,0;15,8;265,84;3,33;0,0;0,0
2030-07-18 12:00:00;283,35;0,0;15,8;265,84;1,71;0,0;0,0
2030-07-18 13:00:00;282,82;0,0;15,8;265,84;1,17;0,0;0,0
2030-07-18 14:00:00;282,73;0,0;15,8;265,84;1,08;0,0;0,0
2030-07-18 15:00:00;282,48;0,0;15,8;265,84;0,84;0,0;0,0
2030-07-18 16:00:00;282,04;0,0;15,8;265,84;0,39;0,0;0,0
2030-07-18 17:00:00;282,0;0,0;15,8;265,84;0,36;0,0;0,0
2030-07-18 18:00:00;282,09;0,0;15,8;265,84;0,45;0,0;0,0
2030-07-18 19:00:00;282,4;0,0;15,8;265,84;0,75;0,0;0,0
2030-07-18 20:00:00;282,94;0,0;15,8;265,84;1,3;0,0;0,0
2030-07-18 21:00:00;283,3;0,0;15,8;265,84;1,65;0,0;0,0
2030-07-18 22:00:00;283,95;0,0;15,8;265,84;2,3;0,0;0,0
2030-07-18 23:00:00;284,17;0,0;15,8;265,84;2,53;0,0;0,0
2030-07-19 00:00:00;284,05;0,0;15,8;265,84;2,41;0,0;0,0
2030-07-19 01:00:00;284,01;0,0;15,8;265,84;2,37;0,0;0,0
2030-07-19 02:00:00;283,93;0,0;15,8;265,84;2,29;0,0;0,0
2030-07-19 03:00:00;283,82;0,0;15,8;265,84;2,17;0,0;0,0
2030-07-19 04:00:00;283,83;0,0;15,8;265,84;2,19;0,0;0,0
2030-07-19 05:00:00;282,93;0,0;15,8;265,84;1,28;0,0;0,0
2030-07-19 06:00:00;282,59;0,0;15,8;265,84;0,95;0,0;0,0
2030-07-19 07:00:00;282,19;0,0;15,8;265,84;0,55;0,0;0,0
2030-07-19 08:00:00;281,69;0,0;15,8;265,84;0,05;0,0;0,0
2030-07-19 09:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-19 10:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-19 11:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-19 12:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-19 13:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-19 14:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-19 15:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-19 16:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-19 17:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-19 18:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-19 19:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-19 20:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-19 21:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-19 22:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-19 23:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-20 00:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-20 01:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-20 02:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-20 03:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-20 04:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-20 05:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-20 06:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-20 07:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-20 08:00:00;281,68;0,0;15,8;265,84;0,03;0,0;0,0
2030-07-20 09:00:00;281,71;0,0;15,8;265,84;0,07;0,0;0,0
2030-07-20 10:00:00;281,66;0,0;15,8;265,84;0,01;0,0;0,0
2030-07-20 11:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-20 12:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-20 13:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-20 14:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-20 15:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-20 16:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-20 17:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-20 18:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-20 19:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-20 20:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-20 21:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-20 22:00:00;281,7;0,0;15,8;265,84;0,06;0,0;0,0
2030-07-20 23:00:00;281,89;0,0;15,8;265,84;0,25;0,0;0,0
2030-07-21 00:00:00;282,13;0,0;15,8;265,84;0,49;0,0;0,0
2030-07-21 01:00:00;282,36;0,0;15,8;265,84;0,71;0,0;0,0
2030-07-21 02:00:00;282,52;0,0;15,8;265,84;0,87;0,0;0,0
2030-07-21 03:00:00;282,68;0,0;15,8;265,84;1,03;0,0;0,0
2030-07-21 04:00:00;282,78;0,0;15,8;265,84;1,14;0,0;0,0
2030-07-21 05:00:00;282,52;0,0;15,8;265,84;0,87;0,0;0,0
2030-07-21 06:00:00;281,84;0,0;15,8;265,84;0,19;0,0;0,0
2030-07-21 07:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-21 08:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-21 09:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-21 10:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-21 11:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-21 12:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-21 13:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-21 14:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-21 15:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-21 16:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-21 17:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-21 18:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-21 19:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-21 20:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-21 21:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-21 22:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-21 23:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-22 00:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-22 01:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-22 02:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-22 03:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-22 04:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-22 05:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-22 06:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-22 07:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-22 08:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-22 09:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-22 10:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-22 11:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-22 12:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-22 13:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-22 14:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-22 15:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-22 16:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-22 17:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-22 18:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-22 19:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-22 20:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-22 21:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-22 22:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-22 23:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-23 00:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-23 01:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-23 02:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-23 03:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-23 04:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-23 05:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-23 06:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-23 07:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-23 08:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-23 09:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-23 10:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-23 11:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-23 12:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-23 13:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
2030-07-23 14:00:00;281,64;0,0;15,8;265,84;0,0;0,0;0,0
