;('Import_Oil_e', 'Oil_fuel_e');('Import_Synthetic_fuel_e', 'Oil_fuel_e');('Oil_fuel_e', 'Material_demand_Oil_e');('Oil_fuel_e', 'Mobility_demand_total_e');('Oil_fuel_e', 'Oil_demand_total_e');('Oil_fuel_e', 'excess_b_oil_fuel_e');('PtL_e', 'Oil_fuel_e')
;flow;flow;flow;flow;flow;flow;flow
2030-03-18 14:00:00;541,04;0,0;26,18;485,24;29,62;0,0;0,0
2030-03-18 15:00:00;541,41;0,0;26,18;485,24;29,99;0,0;0,0
2030-03-18 16:00:00;539,15;0,0;26,18;485,24;27,73;0,0;0,0
2030-03-18 17:00:00;541,57;0,0;26,18;485,24;30,15;0,0;0,0
2030-03-18 18:00:00;545,07;0,0;26,18;485,24;33,64;0,0;0,0
2030-03-18 19:00:00;548,95;0,0;26,18;485,24;37,53;0,0;0,0
2030-03-18 20:00:00;553,17;0,0;26,18;485,24;41,75;0,0;0,0
2030-03-18 21:00:00;557,34;0,0;26,18;485,24;45,92;0,0;0,0
2030-03-18 22:00:00;562,32;0,0;26,18;485,24;50,9;0,0;0,0
2030-03-18 23:00:00;567,53;0,0;26,18;485,24;56,11;0,0;0,0
2030-03-19 00:00:00;573,85;0,0;26,18;485,24;62,43;0,0;0,0
2030-03-19 01:00:00;581,05;0,0;26,18;485,24;69,63;0,0;0,0
2030-03-19 02:00:00;588,23;0,0;26,18;485,24;76,81;0,0;0,0
2030-03-19 03:00:00;593,41;0,0;26,18;485,24;81,99;0,0;0,0
2030-03-19 04:00:00;598,48;0,0;26,18;485,24;87,06;0,0;0,0
2030-03-19 05:00:00;602,52;0,0;26,18;485,24;91,1;0,0;0,0
2030-03-19 06:00:00;604,81;0,0;26,18;485,24;93,39;0,0;0,0
2030-03-19 07:00:00;603,29;0,0;26,18;485,24;91,86;0,0;0,0
2030-03-19 08:00:00;600,93;0,0;26,18;485,24;89,51;0,0;0,0
2030-03-19 09:00:00;599,39;0,0;26,18;485,24;87,97;0,0;0,0
2030-03-19 10:00:00;595,71;0,0;26,18;485,24;84,29;0,0;0,0
2030-03-19 11:00:00;589,74;0,0;26,18;485,24;78,32;0,0;0,0
2030-03-19 12:00:00;585,54;0,0;26,18;485,24;74,12;0,0;0,0
2030-03-19 13:00:00;584,33;0,0;26,18;485,24;72,91;0,0;0,0
2030-03-19 14:00:00;586,2;0,0;26,18;485,24;74,77;0,0;0,0
2030-03-19 15:00:00;586,13;0,0;26,18;485,24;74,71;0,0;0,0
2030-03-19 16:00:00;584,5;0,0;26,18;485,24;73,08;0,0;0,0
2030-03-19 17:00:00;586,95;0,0;26,18;485,24;75,53;0,0;0,0
2030-03-19 18:00:00;590,78;0,0;26,18;485,24;79,36;0,0;0,0
2030-03-19 19:00:00;592,72;0,0;26,18;485,24;81,3;0,0;0,0
2030-03-19 20:00:00;594,68;0,0;26,18;485,24;83,26;0,0;0,0
2030-03-19 21:00:00;596,98;0,0;26,18;485,24;85,55;0,0;0,0
2030-03-19 22:00:00;599,01;0,0;26,18;485,24;87,58;0,0;0,0
2030-03-19 23:00:00;601,04;0,0;26,18;485,24;89,62;0,0;0,0
2030-03-20 00:00:00;601,2;0,0;26,18;485,24;89,78;0,0;0,0
2030-03-20 01:00:00;600,82;0,0;26,18;485,24;89,39;0,0;0,0
2030-03-20 02:00:00;600,21;0,0;26,18;485,24;88,79;0,0;0,0
2030-03-20 03:00:00;599,74;0,0;26,18;485,24;88,32;0,0;0,0
2030-03-20 04:00:00;599,48;0,0;26,18;485,24;88,06;0,0;0,0
2030-03-20 05:00:00;598,85;0,0;26,18;485,24;87,43;0,0;0,0
2030-03-20 06:00:00;598,15;0,0;26,18;485,24;86,73;0,0;0,0
2030-03-20 07:00:00;593,38;0,0;26,18;485,24;81,96;0,0;0,0
2030-03-20 08:00:00;587,76;0,0;26,18;485,24;76,34;0,0;0,0
2030-03-20 09:00:00;584,11;0,0;26,18;485,24;72,68;0,0;0,0
2030-03-20 10:00:00;577,38;0,0;26,18;485,24;65,96;0,0;0,0
2030-03-20 11:00:00;569,88;0,0;26,18;485,24;58,46;0,0;0,0
2030-03-20 12:00:00;564,01;0,0;26,18;485,24;52,59;0,0;0,0
2030-03-20 13:00:00;561,32;0,0;26,18;485,24;49,89;0,0;0,0
2030-03-20 14:00:00;561,53;0,0;26,18;485,24;50,11;0,0;0,0
2030-03-20 15:00:00;561,05;0,0;26,18;485,24;49,62;0,0;0,0
2030-03-20 16:00:00;558,29;0,0;26,18;485,24;46,87;0,0;0,0
2030-03-20 17:00:00;559,35;0,0;26,18;485,24;47,93;0,0;0,0
2030-03-20 18:00:00;561,86;0,0;26,18;485,24;50,43;0,0;0,0
2030-03-20 19:00:00;563,49;0,0;26,18;485,24;52,06;0,0;0,0
2030-03-20 20:00:00;565,29;0,0;26,18;485,24;53,87;0,0;0,0
2030-03-20 21:00:00;567,25;0,0;26,18;485,24;55,82;0,0;0,0
2030-03-20 22:00:00;569,31;0,0;26,18;485,24;57,89;0,0;0,0
2030-03-20 23:00:00;571,47;0,0;26,18;485,24;60,05;0,0;0,0
2030-03-21 00:00:00;574,65;0,0;26,18;485,24;63,23;0,0;0,0
2030-03-21 01:00:00;577,69;0,0;26,18;485,24;66,26;0,0;0,0
2030-03-21 02:00:00;581,14;0,0;26,18;485,24;69,72;0,0;0,0
2030-03-21 03:00:00;583,47;0,0;26,18;485,24;72,04;0,0;0,0
2030-03-21 04:00:00;586,67;0,0;26,18;485,24;75,25;0,0;0,0
2030-03-21 05:00:00;588,08;0,0;26,18;485,24;76,66;0,0;0,0
2030-03-21 06:00:00;588,69;0,0;26,18;485,24;77,27;0,0;0,0
2030-03-21 07:00:00;588,47;0,0;26,18;485,24;77,05;0,0;0,0
2030-03-21 08:00:00;588,94;0,0;26,18;485,24;77,52;0,0;0,0
2030-03-21 09:00:00;590,6;0,0;26,18;485,24;79,18;0,0;0,0
2030-03-21 10:00:00;589,74;0,0;26,18;485,24;78,32;0,0;0,0
2030-03-21 11:00:00;585,45;0,0;26,18;485,24;74,03;0,0;0,0
2030-03-21 12:00:00;582,55;0,0;26,18;485,24;71,13;0,0;0,0
2030-03-21 13:00:00;583,25;0,0;26,18;485,24;71,83;0,0;0,0
2030-03-21 14:00:00;585,48;0,0;26,18;485,24;74,06;0,0;0,0
2030-03-21 15:00:00;585,8;0,0;26,18;485,24;74,38;0,0;0,0
2030-03-21 16:00:00;582,94;0,0;26,18;485,24;71,52;0,0;0,0
2030-03-21 17:00:00;582,98;0,0;26,18;485,24;71,55;0,0;0,0
2030-03-21 18:00:00;584,06;0,0;26,18;485,24;72,64;0,0;0,0
2030-03-21 19:00:00;586,27;0,0;26,18;485,24;74,85;0,0;0,0
2030-03-21 20:00:00;588,74;0,0;26,18;485,24;77,32;0,0;0,0
2030-03-21 21:00:00;591,43;0,0;26,18;485,24;80,01;0,0;0,0
2030-03-21 22:00:00;594,28;0,0;26,18;485,24;82,86;0,0;0,0
2030-03-21 23:00:00;597,28;0,0;26,18;485,24;85,86;0,0;0,0
2030-03-22 00:00:00;600,38;0,0;26,18;485,24;88,96;0,0;0,0
2030-03-22 01:00:00;603,89;0,0;26,18;485,24;92,47;0,0;0,0
2030-03-22 02:00:00;607,2;0,0;26,18;485,24;95,78;0,0;0,0
2030-03-22 03:00:00;609,62;0,0;26,18;485,24;98,2;0,0;0,0
2030-03-22 04:00:00;611,97;0,0;26,18;485,24;100,55;0,0;0,0
2030-03-22 05:00:00;613,95;0,0;26,18;485,24;102,53;0,0;0,0
2030-03-22 06:00:00;614,28;0,0;26,18;485,24;102,86;0,0;0,0
2030-03-22 07:00:00;608,73;0,0;26,18;485,24;97,31;0,0;0,0
2030-03-22 08:00:00;602,38;0,0;26,18;485,24;90,96;0,0;0,0
2030-03-22 09:00:00;596,92;0,0;26,18;485,24;85,5;0,0;0,0
2030-03-22 10:00:00;589,03;0,0;26,18;485,24;77,61;0,0;0,0
2030-03-22 11:00:00;578,79;0,0;26,18;485,24;67,36;0,0;0,0
2030-03-22 12:00:00;571,39;0,0;26,18;485,24;59,97;0,0;0,0
2030-03-22 13:00:00;568,03;0,0;26,18;485,24;56,61;0,0;0,0
2030-03-22 14:00:00;567,3;0,0;26,18;485,24;55,88;0,0;0,0
2030-03-22 15:00:00;565,48;0,0;26,18;485,24;54,06;0,0;0,0
2030-03-22 16:00:00;562,78;0,0;26,18;485,24;51,36;0,0;0,0
2030-03-22 17:00:00;565,58;0,0;26,18;485,24;54,15;0,0;0,0
2030-03-22 18:00:00;571,06;0,0;26,18;485,24;59,64;0,0;0,0
2030-03-22 19:00:00;575,13;0,0;26,18;485,24;63,71;0,0;0,0
2030-03-22 20:00:00;579,71;0,0;26,18;485,24;68,29;0,0;0,0
2030-03-22 21:00:00;584,19;0,0;26,18;485,24;72,76;0,0;0,0
2030-03-22 22:00:00;589,09;0,0;26,18;485,24;77,67;0,0;0,0
2030-03-22 23:00:00;593,83;0,0;26,18;485,24;82,41;0,0;0,0
2030-03-23 00:00:00;598,32;0,0;26,18;485,24;86,9;0,0;0,0
2030-03-23 01:00:00;603,15;0,0;26,18;485,24;91,73;0,0;0,0
2030-03-23 02:00:00;608,34;0,0;26,18;485,24;96,92;0,0;0,0
2030-03-23 03:00:00;612,37;0,0;26,18;485,24;100,94;0,0;0,0
2030-03-23 04:00:00;615,99;0,0;26,18;485,24;104,57;0,0;0,0
2030-03-23 05:00:00;619,2;0,0;26,18;485,24;107,78;0,0;0,0
2030-03-23 06:00:00;620,72;0,0;26,18;485,24;109,29;0,0;0,0
2030-03-23 07:00:00;617,03;0,0;26,18;485,24;105,61;0,0;0,0
2030-03-23 08:00:00;613,05;0,0;26,18;485,24;101,63;0,0;0,0
2030-03-23 09:00:00;608,91;0,0;26,18;485,24;97,48;0,0;0,0
2030-03-23 10:00:00;604,76;0,0;26,18;485,24;93,34;0,0;0,0
2030-03-23 11:00:00;600,83;0,0;26,18;485,24;89,4;0,0;0,0
2030-03-23 12:00:00;597,57;0,0;26,18;485,24;86,15;0,0;0,0
2030-03-23 13:00:00;595,37;0,0;26,18;485,24;83,94;0,0;0,0
2030-03-23 14:00:00;594,36;0,0;26,18;485,24;82,94;0,0;0,0
2030-03-23 15:00:00;594,63;0,0;26,18;485,24;83,21;0,0;0,0
2030-03-23 16:00:00;596,65;0,0;26,18;485,24;85,23;0,0;0,0
2030-03-23 17:00:00;600,02;0,0;26,18;485,24;88,6;0,0;0,0
2030-03-23 18:00:00;605,2;0,0;26,18;485,24;93,77;0,0;0,0
2030-03-23 19:00:00;609,36;0,0;26,18;485,24;97,94;0,0;0,0
2030-03-23 20:00:00;613,3;0,0;26,18;485,24;101,88;0,0;0,0
2030-03-23 21:00:00;617,58;0,0;26,18;485,24;106,16;0,0;0,0
2030-03-23 22:00:00;621,92;0,0;26,18;485,24;110,5;0,0;0,0
2030-03-23 23:00:00;626,32;0,0;26,18;485,24;114,89;0,0;0,0
2030-03-24 00:00:00;627,31;0,0;26,18;485,24;115,89;0,0;0,0
2030-03-24 01:00:00;627,92;0,0;26,18;485,24;116,5;0,0;0,0
2030-03-24 02:00:00;628,53;0,0;26,18;485,24;117,1;0,0;0,0
2030-03-24 03:00:00;628,91;0,0;26,18;485,24;117,49;0,0;0,0
2030-03-24 04:00:00;629,13;0,0;26,18;485,24;117,71;0,0;0,0
2030-03-24 05:00:00;629,52;0,0;26,18;485,24;118,1;0,0;0,0
2030-03-24 06:00:00;628,9;0,0;26,18;485,24;117,47;0,0;0,0
2030-03-24 07:00:00;622,65;0,0;26,18;485,24;111,23;0,0;0,0
2030-03-24 08:00:00;617,64;0,0;26,18;485,24;106,22;0,0;0,0
2030-03-24 09:00:00;612,16;0,0;26,18;485,24;100,73;0,0;0,0
2030-03-24 10:00:00;606,58;0,0;26,18;485,24;95,16;0,0;0,0
2030-03-24 11:00:00;600,67;0,0;26,18;485,24;89,25;0,0;0,0
2030-03-24 12:00:00;595,58;0,0;26,18;485,24;84,16;0,0;0,0
2030-03-24 13:00:00;591,42;0,0;26,18;485,24;80,0;0,0;0,0
2030-03-24 14:00:00;588,3;0,0;26,18;485,24;76,88;0,0;0,0
2030-03-24 15:00:00;585,4;0,0;26,18;485,24;73,98;0,0;0,0
2030-03-24 16:00:00;584,88;0,0;26,18;485,24;73,46;0,0;0,0
2030-03-24 17:00:00;586,22;0,0;26,18;485,24;74,8;0,0;0,0
2030-03-24 18:00:00;590,34;0,0;26,18;485,24;78,92;0,0;0,0
2030-03-24 19:00:00;592,38;0,0;26,18;485,24;80,96;0,0;0,0
2030-03-24 20:00:00;594,52;0,0;26,18;485,24;83,1;0,0;0,0
2030-03-24 21:00:00;596,75;0,0;26,18;485,24;85,32;0,0;0,0
2030-03-24 22:00:00;598,72;0,0;26,18;485,24;87,3;0,0;0,0
2030-03-24 23:00:00;601,02;0,0;26,18;485,24;89,6;0,0;0,0
2030-03-25 00:00:00;603,06;0,0;26,18;485,24;91,63;0,0;0,0
2030-03-25 01:00:00;605,09;0,0;26,18;485,24;93,67;0,0;0,0
2030-03-25 02:00:00;607,13;0,0;26,18;485,24;95,71;0,0;0,0
2030-03-25 03:00:00;608,55;0,0;26,18;485,24;97,13;0,0;0,0
2030-03-25 04:00:00;609,89;0,0;26,18;485,24;98,47;0,0;0,0
2030-03-25 05:00:00;611,16;0,0;26,18;485,24;99,74;0,0;0,0
2030-03-25 06:00:00;610,52;0,0;26,18;485,24;99,1;0,0;0,0
2030-03-25 07:00:00;601,99;0,0;26,18;485,24;90,57;0,0;0,0
2030-03-25 08:00:00;599,61;0,0;26,18;485,24;88,18;0,0;0,0
2030-03-25 09:00:00;597,83;0,0;26,18;485,24;86,41;0,0;0,0
2030-03-25 10:00:00;590,11;0,0;26,18;485,24;78,68;0,0;0,0
2030-03-25 11:00:00;580,65;0,0;26,18;485,24;69,23;0,0;0,0
2030-03-25 12:00:00;579,09;0,0;26,18;485,24;67,67;0,0;0,0
2030-03-25 13:00:00;578,59;0,0;26,18;485,24;67,16;0,0;0,0
2030-03-25 14:00:00;578,88;0,0;26,18;485,24;67,45;0,0;0,0
2030-03-25 15:00:00;580,3;0,0;26,18;485,24;68,88;0,0;0,0
2030-03-25 16:00:00;579,43;0,0;26,18;485,24;68,01;0,0;0,0
2030-03-25 17:00:00;581,74;0,0;26,18;485,24;70,31;0,0;0,0
2030-03-25 18:00:00;585,03;0,0;26,18;485,24;73,61;0,0;0,0
2030-03-25 19:00:00;587,12;0,0;26,18;485,24;75,7;0,0;0,0
2030-03-25 20:00:00;589,29;0,0;26,18;485,24;77,87;0,0;0,0
2030-03-25 21:00:00;591,23;0,0;26,18;485,24;79,81;0,0;0,0
2030-03-25 22:00:00;593,5;0,0;26,18;485,24;82,08;0,0;0,0
2030-03-25 23:00:00;595,82;0,0;26,18;485,24;84,4;0,0;0,0
2030-03-26 00:00:00;597,88;0,0;26,18;485,24;86,46;0,0;0,0
2030-03-26 01:00:00;599,93;0,0;26,18;485,24;88,51;0,0;0,0
2030-03-26 02:00:00;601,98;0,0;26,18;485,24;90,56;0,0;0,0
2030-03-26 03:00:00;603,72;0,0;26,18;485,24;92,3;0,0;0,0
2030-03-26 04:00:00;605,1;0,0;26,18;485,24;93,68;0,0;0,0
2030-03-26 05:00:00;606,42;0,0;26,18;485,24;95,0;0,0;0,0
2030-03-26 06:00:00;606,74;0,0;26,18;485,24;95,32;0,0;0,0
2030-03-26 07:00:00;605,98;0,0;26,18;485,24;94,56;0,0;0,0
2030-03-26 08:00:00;605,6;0,0;26,18;485,24;94,18;0,0;0,0
2030-03-26 09:00:00;606,69;0,0;26,18;485,24;95,26;0,0;0,0
2030-03-26 10:00:00;604,31;0,0;26,18;485,24;92,88;0,0;0,0
2030-03-26 11:00:00;598,03;0,0;26,18;485,24;86,61;0,0;0,0
2030-03-26 12:00:00;595,01;0,0;26,18;485,24;83,58;0,0;0,0
2030-03-26 13:00:00;595,37;0,0;26,18;485,24;83,95;0,0;0,0
2030-03-26 14:00:00;597,33;0,0;26,18;485,24;85,91;0,0;0,0
2030-03-26 15:00:00;597,43;0,0;26,18;485,24;86,01;0,0;0,0
2030-03-26 16:00:00;595,02;0,0;26,18;485,24;83,6;0,0;0,0
2030-03-26 17:00:00;595,24;0,0;26,18;485,24;83,81;0,0;0,0
2030-03-26 18:00:00;596,65;0,0;26,18;485,24;85,23;0,0;0,0
2030-03-26 19:00:00;596,71;0,0;26,18;485,24;85,29;0,0;0,0
2030-03-26 20:00:00;596,44;0,0;26,18;485,24;85,02;0,0;0,0
2030-03-26 21:00:00;596,13;0,0;26,18;485,24;84,71;0,0;0,0
2030-03-26 22:00:00;596,09;0,0;26,18;485,24;84,66;0,0;0,0
2030-03-26 23:00:00;596,05;0,0;26,18;485,24;84,63;0,0;0,0
2030-03-27 00:00:00;595,4;0,0;26,18;485,24;83,98;0,0;0,0
2030-03-27 01:00:00;596,55;0,0;26,18;485,24;85,13;0,0;0,0
2030-03-27 02:00:00;594,44;0,0;26,18;485,24;83,02;0,0;0,0
2030-03-27 03:00:00;593,6;0,0;26,18;485,24;82,18;0,0;0,0
2030-03-27 04:00:00;592,73;0,0;26,18;485,24;81,31;0,0;0,0
2030-03-27 05:00:00;592,15;0,0;26,18;485,24;80,73;0,0;0,0
2030-03-27 06:00:00;591,26;0,0;26,18;485,24;79,84;0,0;0,0
2030-03-27 07:00:00;590,37;0,0;26,18;485,24;78,94;0,0;0,0
2030-03-27 08:00:00;589,77;0,0;26,18;485,24;78,35;0,0;0,0
2030-03-27 09:00:00;590,46;0,0;26,18;485,24;79,04;0,0;0,0
2030-03-27 10:00:00;589,04;0,0;26,18;485,24;77,62;0,0;0,0
2030-03-27 11:00:00;585,25;0,0;26,18;485,24;73,83;0,0;0,0
2030-03-27 12:00:00;582,42;0,0;26,18;485,24;70,99;0,0;0,0
2030-03-27 13:00:00;582,63;0,0;26,18;485,24;71,21;0,0;0,0
2030-03-27 14:00:00;584,37;0,0;26,18;485,24;72,95;0,0;0,0
2030-03-27 15:00:00;584,2;0,0;26,18;485,24;72,78;0,0;0,0
2030-03-27 16:00:00;580,53;0,0;26,18;485,24;69,11;0,0;0,0
2030-03-27 17:00:00;580,34;0,0;26,18;485,24;68,92;0,0;0,0
2030-03-27 18:00:00;580,62;0,0;26,18;485,24;69,2;0,0;0,0
2030-03-27 19:00:00;582,29;0,0;26,18;485,24;70,87;0,0;0,0
2030-03-27 20:00:00;582,67;0,0;26,18;485,24;71,25;0,0;0,0
2030-03-27 21:00:00;583,08;0,0;26,18;485,24;71,66;0,0;0,0
2030-03-27 22:00:00;584,13;0,0;26,18;485,24;72,71;0,0;0,0
2030-03-27 23:00:00;585,27;0,0;26,18;485,24;73,85;0,0;0,0
2030-03-28 00:00:00;586,8;0,0;26,18;485,24;75,38;0,0;0,0
2030-03-28 01:00:00;588,74;0,0;26,18;485,24;77,32;0,0;0,0
2030-03-28 02:00:00;590,8;0,0;26,18;485,24;79,38;0,0;0,0
2030-03-28 03:00:00;592,02;0,0;26,18;485,24;80,59;0,0;0,0
2030-03-28 04:00:00;593,51;0,0;26,18;485,24;82,09;0,0;0,0
2030-03-28 05:00:00;594,69;0,0;26,18;485,24;83,27;0,0;0,0
2030-03-28 06:00:00;594,29;0,0;26,18;485,24;82,87;0,0;0,0
2030-03-28 07:00:00;590,82;0,0;26,18;485,24;79,4;0,0;0,0
2030-03-28 08:00:00;588,1;0,0;26,18;485,24;76,68;0,0;0,0
2030-03-28 09:00:00;586,68;0,0;26,18;485,24;75,25;0,0;0,0
2030-03-28 10:00:00;577,27;0,0;26,18;485,24;65,84;0,0;0,0
2030-03-28 11:00:00;570,29;0,0;26,18;485,24;58,87;0,0;0,0
2030-03-28 12:00:00;565,02;0,0;26,18;485,24;53,6;0,0;0,0
2030-03-28 13:00:00;560,89;0,0;26,18;485,24;49,47;0,0;0,0
2030-03-28 14:00:00;559,15;0,0;26,18;485,24;47,73;0,0;0,0
2030-03-28 15:00:00;559,26;0,0;26,18;485,24;47,84;0,0;0,0
2030-03-28 16:00:00;554,49;0,0;26,18;485,24;43,07;0,0;0,0
2030-03-28 17:00:00;554,85;0,0;26,18;485,24;43,43;0,0;0,0
2030-03-28 18:00:00;557,93;0,0;26,18;485,24;46,51;0,0;0,0
2030-03-28 19:00:00;559,41;0,0;26,18;485,24;47,99;0,0;0,0
2030-03-28 20:00:00;561,31;0,0;26,18;485,24;49,89;0,0;0,0
2030-03-28 21:00:00;563,03;0,0;26,18;485,24;51,61;0,0;0,0
2030-03-28 22:00:00;564,81;0,0;26,18;485,24;53,38;0,0;0,0
2030-03-28 23:00:00;566,64;0,0;26,18;485,24;55,21;0,0;0,0
2030-03-29 00:00:00;567,88;0,0;26,18;485,24;56,46;0,0;0,0
2030-03-29 01:00:00;569,4;0,0;26,18;485,24;57,98;0,0;0,0
2030-03-29 02:00:00;570,6;0,0;26,18;485,24;59,18;0,0;0,0
2030-03-29 03:00:00;571,46;0,0;26,18;485,24;60,04;0,0;0,0
2030-03-29 04:00:00;572,25;0,0;26,18;485,24;60,83;0,0;0,0
2030-03-29 05:00:00;572,68;0,0;26,18;485,24;61,26;0,0;0,0
2030-03-29 06:00:00;572,71;0,0;26,18;485,24;61,29;0,0;0,0
2030-03-29 07:00:00;572,96;0,0;26,18;485,24;61,54;0,0;0,0
2030-03-29 08:00:00;573,49;0,0;26,18;485,24;62,07;0,0;0,0
2030-03-29 09:00:00;575,59;0,0;26,18;485,24;64,17;0,0;0,0
2030-03-29 10:00:00;575,3;0,0;26,18;485,24;63,88;0,0;0,0
2030-03-29 11:00:00;572,62;0,0;26,18;485,24;61,2;0,0;0,0
2030-03-29 12:00:00;570,57;0,0;26,18;485,24;59,14;0,0;0,0
2030-03-29 13:00:00;565,88;0,0;26,18;485,24;54,46;0,0;0,0
2030-03-29 14:00:00;564,16;0,0;26,18;485,24;52,74;0,0;0,0
2030-03-29 15:00:00;561,72;0,0;26,18;485,24;50,3;0,0;0,0
2030-03-29 16:00:00;556,43;0,0;26,18;485,24;45,01;0,0;0,0
2030-03-29 17:00:00;555,64;0,0;26,18;485,24;44,21;0,0;0,0
2030-03-29 18:00:00;556,55;0,0;26,18;485,24;45,13;0,0;0,0
2030-03-29 19:00:00;557,1;0,0;26,18;485,24;45,68;0,0;0,0
2030-03-29 20:00:00;557,84;0,0;26,18;485,24;46,42;0,0;0,0
2030-03-29 21:00:00;558,73;0,0;26,18;485,24;47,31;0,0;0,0
2030-03-29 22:00:00;559,12;0,0;26,18;485,24;47,7;0,0;0,0
2030-03-29 23:00:00;560,47;0,0;26,18;485,24;49,05;0,0;0,0
2030-03-30 00:00:00;562,27;0,0;26,18;485,24;50,85;0,0;0,0
2030-03-30 01:00:00;564,84;0,0;26,18;485,24;53,42;0,0;0,0
2030-03-30 02:00:00;565,73;0,0;26,18;485,24;54,3;0,0;0,0
2030-03-30 03:00:00;567,17;0,0;26,18;485,24;55,74;0,0;0,0
2030-03-30 04:00:00;568,31;0,0;26,18;485,24;56,89;0,0;0,0
2030-03-30 05:00:00;568,49;0,0;26,18;485,24;57,07;0,0;0,0
2030-03-30 06:00:00;568,86;0,0;26,18;485,24;57,43;0,0;0,0
2030-03-30 07:00:00;568,52;0,0;26,18;485,24;57,1;0,0;0,0
2030-03-30 08:00:00;568,06;0,0;26,18;485,24;56,64;0,0;0,0
2030-03-30 09:00:00;567,48;0,0;26,18;485,24;56,06;0,0;0,0
2030-03-30 10:00:00;566,82;0,0;26,18;485,24;55,4;0,0;0,0
2030-03-30 11:00:00;566,41;0,0;26,18;485,24;54,99;0,0;0,0
2030-03-30 12:00:00;565,66;0,0;26,18;485,24;54,24;0,0;0,0
2030-03-30 13:00:00;560,88;0,0;26,18;485,24;49,46;0,0;0,0
2030-03-30 14:00:00;557,24;0,0;26,18;485,24;45,82;0,0;0,0
2030-03-30 15:00:00;554,69;0,0;26,18;485,24;43,27;0,0;0,0
2030-03-30 16:00:00;553,13;0,0;26,18;485,24;41,71;0,0;0,0
2030-03-30 17:00:00;552,99;0,0;26,18;485,24;41,57;0,0;0,0
2030-03-30 18:00:00;553,91;0,0;26,18;485,24;42,49;0,0;0,0
2030-03-30 19:00:00;555,3;0,0;26,18;485,24;43,88;0,0;0,0
2030-03-30 20:00:00;556,6;0,0;26,18;485,24;45,17;0,0;0,0
2030-03-30 21:00:00;557,73;0,0;26,18;485,24;46,3;0,0;0,0
2030-03-30 22:00:00;559,56;0,0;26,18;485,24;48,14;0,0;0,0
2030-03-30 23:00:00;561,84;0,0;26,18;485,24;50,42;0,0;0,0
2030-03-31 00:00:00;563,97;0,0;26,18;485,24;52,54;0,0;0,0
2030-03-31 01:00:00;566,48;0,0;26,18;485,24;55,06;0,0;0,0
2030-03-31 02:00:00;568,17;0,0;26,18;485,24;56,75;0,0;0,0
2030-03-31 03:00:00;570,14;0,0;26,18;485,24;58,72;0,0;0,0
2030-03-31 04:00:00;571,5;0,0;26,18;485,24;60,08;0,0;0,0
2030-03-31 05:00:00;572,48;0,0;26,18;485,24;61,06;0,0;0,0
2030-03-31 06:00:00;572,44;0,0;26,18;485,24;61,01;0,0;0,0
2030-03-31 07:00:00;571,58;0,0;26,18;485,24;60,15;0,0;0,0
2030-03-31 08:00:00;570,17;0,0;26,18;485,24;58,75;0,0;0,0
2030-03-31 09:00:00;568,86;0,0;26,18;485,24;57,44;0,0;0,0
2030-03-31 10:00:00;567,41;0,0;26,18;485,24;55,99;0,0;0,0
2030-03-31 11:00:00;566,16;0,0;26,18;485,24;54,74;0,0;0,0
2030-03-31 12:00:00;565,16;0,0;26,18;485,24;53,74;0,0;0,0
2030-03-31 13:00:00;564,47;0,0;26,18;485,24;53,05;0,0;0,0
2030-03-31 14:00:00;564,13;0,0;26,18;485,24;52,71;0,0;0,0
2030-03-31 15:00:00;564,17;0,0;26,18;485,24;52,75;0,0;0,0
2030-03-31 16:00:00;564,61;0,0;26,18;485,24;53,19;0,0;0,0
2030-03-31 17:00:00;565,48;0,0;26,18;485,24;54,05;0,0;0,0
2030-03-31 18:00:00;567,09;0,0;26,18;485,24;55,67;0,0;0,0
2030-03-31 19:00:00;567,64;0,0;26,18;485,24;56,22;0,0;0,0
2030-03-31 20:00:00;568,5;0,0;26,18;485,24;57,08;0,0;0,0
2030-03-31 21:00:00;569,39;0,0;26,18;485,24;57,97;0,0;0,0
2030-03-31 22:00:00;570,61;0,0;26,18;485,24;59,19;0,0;0,0
2030-03-31 23:00:00;572,52;0,0;26,18;485,24;61,1;0,0;0,0
2030-04-01 00:00:00;571,62;0,0;26,18;485,24;60,19;0,0;0,0
2030-04-01 01:00:00;571,52;0,0;26,18;485,24;60,1;0,0;0,0
2030-04-01 02:00:00;571,34;0,0;26,18;485,24;59,92;0,0;0,0
2030-04-01 03:00:00;571,1;0,0;26,18;485,24;59,68;0,0;0,0
2030-04-01 04:00:00;571,12;0,0;26,18;485,24;59,69;0,0;0,0
2030-04-01 05:00:00;570,82;0,0;26,18;485,24;59,4;0,0;0,0
2030-04-01 06:00:00;565,62;0,0;26,18;485,24;54,2;0,0;0,0
2030-04-01 07:00:00;558,38;0,0;26,18;485,24;46,96;0,0;0,0
2030-04-01 08:00:00;549,9;0,0;26,18;485,24;38,48;0,0;0,0
2030-04-01 09:00:00;541,72;0,0;26,18;485,24;30,3;0,0;0,0
2030-04-01 10:00:00;532,24;0,0;26,18;485,24;20,82;0,0;0,0
2030-04-01 11:00:00;521,18;0,0;26,18;485,24;9,76;0,0;0,0
2030-04-01 12:00:00;514,79;0,0;26,18;485,24;3,36;0,0;0,0
2030-04-01 13:00:00;512,66;0,0;26,18;485,24;1,24;0,0;0,0
