;('Biogas_feedin_existing_s', 'Gas_s');('Biogas_feedin_new_s', 'Gas_s');('Gas_s', 'Gas_demand_total_s');('Gas_s', 'Gas_storage_s');('Gas_s', 'GuD_s');('Gas_s', 'Material_demand_Gas_s');('Gas_s', 'excess_b_gas_s');('Gas_storage_s', 'Gas_s');('Hydrogen_feedin_s', 'Gas_s');('Import_Gas_s', 'Gas_s');('Methanisation_s', 'Gas_s')
;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow
2030-11-29 04:00:00;327,16;0,0;429,58;0,0;149,3;0,28;0,0;252,0;0,0;0,0;0,0
2030-11-29 05:00:00;327,16;0,0;470,07;0,0;149,3;0,28;0,0;292,49;0,0;0,0;0,0
2030-11-29 06:00:00;327,16;0,0;530,55;0,0;149,3;0,28;0,0;352,97;0,0;0,0;0,0
2030-11-29 07:00:00;327,16;0,0;561,04;0,0;149,3;0,28;0,0;383,46;0,0;0,0;0,0
2030-11-29 08:00:00;327,16;0,0;560,38;0,0;149,3;0,28;0,0;382,8;0,0;0,0;0,0
2030-11-29 09:00:00;327,16;0,0;542,15;0,0;149,3;0,28;0,0;364,57;0,0;0,0;0,0
2030-11-29 10:00:00;327,16;0,0;512,55;0,0;149,3;0,28;0,0;334,96;0,0;0,0;0,0
2030-11-29 11:00:00;327,16;0,0;477,91;0,0;149,3;0,28;0,0;300,33;0,0;0,0;0,0
2030-11-29 12:00:00;327,16;0,0;449,33;0,0;149,3;0,28;0,0;271,75;0,0;0,0;0,0
2030-11-29 13:00:00;327,16;0,0;432,85;0,0;149,3;0,28;0,0;255,27;0,0;0,0;0,0
2030-11-29 14:00:00;327,16;0,0;432,93;0,0;149,3;0,28;0,0;255,35;0,0;0,0;0,0
2030-11-29 15:00:00;327,16;0,0;427,3;0,0;149,3;0,28;0,0;249,71;0,0;0,0;0,0
2030-11-29 16:00:00;327,16;0,0;426,81;0,0;149,3;0,28;0,0;249,23;0,0;0,0;0,0
2030-11-29 17:00:00;327,16;0,0;411,27;0,0;149,3;0,28;0,0;233,69;0,0;0,0;0,0
2030-11-29 18:00:00;327,16;0,0;395,4;0,0;149,3;0,28;0,0;217,82;0,0;0,0;0,0
2030-11-29 19:00:00;327,16;0,0;375,19;0,0;149,3;0,28;0,0;197,61;0,0;0,0;0,0
2030-11-29 20:00:00;327,16;0,0;360,79;0,0;149,3;0,28;0,0;183,21;0,0;0,0;0,0
2030-11-29 21:00:00;327,16;0,0;348,68;0,0;149,3;0,28;0,0;171,1;0,0;0,0;0,0
2030-11-29 22:00:00;327,16;0,0;335,19;0,0;149,3;0,28;0,0;157,6;0,0;0,0;0,0
2030-11-29 23:00:00;327,16;0,0;338,12;0,0;149,3;0,28;0,0;160,54;0,0;0,0;0,0
2030-11-30 00:00:00;327,16;0,0;340,79;0,0;149,3;0,28;0,0;163,21;0,0;0,0;0,0
2030-11-30 01:00:00;327,16;0,0;338,08;0,0;149,3;0,28;0,0;160,5;0,0;0,0;0,0
2030-11-30 02:00:00;327,16;0,0;341,98;0,0;149,3;0,28;0,0;164,4;0,0;0,0;0,0
2030-11-30 03:00:00;327,16;0,0;347,3;0,0;149,3;0,28;0,0;169,71;0,0;0,0;0,0
2030-11-30 04:00:00;327,16;0,0;376,46;0,0;149,3;0,28;0,0;198,88;0,0;0,0;0,0
2030-11-30 05:00:00;327,16;0,0;413,37;0,0;149,3;0,28;0,0;235,79;0,0;0,0;0,0
2030-11-30 06:00:00;327,16;0,0;473,39;0,0;149,3;0,28;0,0;295,81;0,0;0,0;0,0
2030-11-30 07:00:00;327,16;0,0;502,99;0,0;149,3;0,28;0,0;325,41;0,0;0,0;0,0
2030-11-30 08:00:00;327,16;0,0;508,89;0,0;149,3;0,28;0,0;331,31;0,0;0,0;0,0
2030-11-30 09:00:00;327,16;0,0;499,69;0,0;149,3;0,28;0,0;322,11;0,0;0,0;0,0
2030-11-30 10:00:00;327,16;0,0;487,47;0,0;149,3;0,28;0,0;309,89;0,0;0,0;0,0
2030-11-30 11:00:00;327,16;0,0;475,26;0,0;149,3;0,28;0,0;297,68;0,0;0,0;0,0
2030-11-30 12:00:00;327,16;0,0;463,72;0,0;149,3;0,28;0,0;286,14;0,0;0,0;0,0
2030-11-30 13:00:00;327,16;0,0;453,42;0,0;149,3;0,28;0,0;275,84;0,0;0,0;0,0
2030-11-30 14:00:00;327,16;0,0;450,0;0,0;149,3;0,28;0,0;272,42;0,0;0,0;0,0
2030-11-30 15:00:00;327,16;0,0;438,55;0,0;149,3;0,28;0,0;260,97;0,0;0,0;0,0
2030-11-30 16:00:00;327,16;0,0;432,85;0,0;149,3;0,28;0,0;255,27;0,0;0,0;0,0
2030-11-30 17:00:00;327,16;0,0;416,62;0,0;149,3;0,28;0,0;239,04;0,0;0,0;0,0
2030-11-30 18:00:00;327,16;0,0;395,74;0,0;149,3;0,28;0,0;218,15;0,0;0,0;0,0
2030-11-30 19:00:00;327,16;0,0;369,07;0,0;149,3;0,28;0,0;191,49;0,0;0,0;0,0
2030-11-30 20:00:00;327,16;0,0;348,05;0,0;149,3;0,28;0,0;170,46;0,0;0,0;0,0
2030-11-30 21:00:00;327,16;0,0;335,99;0,0;149,3;0,28;0,0;158,41;0,0;0,0;0,0
2030-11-30 22:00:00;327,16;0,0;313,49;0,0;149,3;0,28;0,0;135,91;0,0;0,0;0,0
2030-11-30 23:00:00;327,16;0,0;312,76;0,0;149,3;0,28;0,0;135,18;0,0;0,0;0,0
2030-12-01 00:00:00;327,16;0,0;309,74;0,0;149,3;0,28;0,0;132,16;0,0;0,0;0,0
2030-12-01 01:00:00;327,16;0,0;305,8;0,0;149,3;0,28;0,0;128,22;0,0;0,0;0,0
2030-12-01 02:00:00;327,16;0,0;310,18;0,0;149,3;0,28;0,0;132,6;0,0;0,0;0,0
2030-12-01 03:00:00;327,16;0,0;314,85;0,0;149,3;0,28;0,0;137,26;0,0;0,0;0,0
2030-12-01 04:00:00;327,16;0,0;344,38;0,0;149,3;0,28;0,0;166,79;0,0;0,0;0,0
2030-12-01 05:00:00;327,16;0,0;380,62;0,0;149,3;0,28;0,0;203,04;0,0;0,0;0,0
2030-12-01 06:00:00;327,16;0,0;441,64;0,0;149,3;0,28;0,0;264,06;0,0;0,0;0,0
2030-12-01 07:00:00;327,16;0,0;472,11;0,0;149,3;0,28;0,0;294,53;0,0;0,0;0,0
2030-12-01 08:00:00;327,16;0,0;476,54;0,0;149,3;0,28;0,0;298,96;0,0;0,0;0,0
2030-12-01 09:00:00;327,16;0,0;464,47;0,0;149,3;0,28;0,0;286,89;0,0;0,0;0,0
2030-12-01 10:00:00;327,16;0,0;447,73;0,0;149,3;0,28;0,0;270,14;0,0;0,0;0,0
2030-12-01 11:00:00;327,16;0,0;432,15;0,0;149,3;0,28;0,0;254,57;0,0;0,0;0,0
2030-12-01 12:00:00;327,16;0,0;415,64;0,0;149,3;0,28;0,0;238,05;0,0;0,0;0,0
2030-12-01 13:00:00;327,16;0,0;403,05;0,0;149,3;0,28;0,0;225,47;0,0;0,0;0,0
2030-12-01 14:00:00;327,16;0,0;397,76;0,0;149,3;0,28;0,0;220,17;0,0;0,0;0,0
2030-12-01 15:00:00;327,16;0,0;386,06;0,0;149,3;0,28;0,0;208,48;0,0;0,0;0,0
2030-12-01 16:00:00;327,16;0,0;382,51;0,0;149,3;0,28;0,0;204,93;0,0;0,0;0,0
2030-12-01 17:00:00;327,16;0,0;367,44;0,0;149,3;0,28;0,0;189,86;0,0;0,0;0,0
2030-12-01 18:00:00;327,16;0,0;349,98;0,0;149,3;0,28;0,0;172,4;0,0;0,0;0,0
2030-12-01 19:00:00;327,16;0,0;327,42;0,0;149,3;0,28;0,0;149,84;0,0;0,0;0,0
2030-12-01 20:00:00;327,16;0,0;310,22;0,0;149,3;0,28;0,0;132,64;0,0;0,0;0,0
2030-12-01 21:00:00;327,16;0,0;297,64;0,0;149,3;0,28;0,0;120,06;0,0;0,0;0,0
2030-12-01 22:00:00;327,16;0,0;283,79;0,0;149,3;0,28;0,0;106,21;0,0;0,0;0,0
2030-12-01 23:00:00;327,16;0,0;287,58;0,0;149,3;0,28;0,0;110,0;0,0;0,0;0,0
2030-12-02 00:00:00;327,16;0,0;293,85;0,0;149,3;0,28;0,0;116,26;0,0;0,0;0,0
2030-12-02 01:00:00;327,16;0,0;294,2;0,0;149,3;0,28;0,0;116,62;0,0;0,0;0,0
2030-12-02 02:00:00;327,16;0,0;300,05;0,0;149,3;0,28;0,0;122,46;0,0;0,0;0,0
2030-12-02 03:00:00;327,16;0,0;309,4;0,0;149,3;0,28;0,0;131,81;0,0;0,0;0,0
2030-12-02 04:00:00;327,16;0,0;338,62;0,0;149,3;0,28;0,0;161,04;0,0;0,0;0,0
2030-12-02 05:00:00;327,16;0,0;384,1;0,0;149,3;0,28;0,0;206,52;0,0;0,0;0,0
2030-12-02 06:00:00;327,16;0,0;451,63;0,0;149,3;0,28;0,0;274,05;0,0;0,0;0,0
2030-12-02 07:00:00;327,16;0,0;486,35;0,0;149,3;0,28;0,0;308,77;0,0;0,0;0,0
2030-12-02 08:00:00;327,16;0,0;492,25;0,0;149,3;0,28;0,0;314,67;0,0;0,0;0,0
2030-12-02 09:00:00;327,16;0,0;487,82;0,0;149,3;0,28;0,0;310,24;0,0;0,0;0,0
2030-12-02 10:00:00;327,16;0,0;474,68;0,0;149,3;0,28;0,0;297,1;0,0;0,0;0,0
2030-12-02 11:00:00;327,16;0,0;462,69;0,0;149,3;0,28;0,0;285,11;0,0;0,0;0,0
2030-12-02 12:00:00;327,16;0,0;447,08;0,0;149,3;0,28;0,0;269,5;0,0;0,0;0,0
2030-12-02 13:00:00;327,16;0,0;434,43;0,0;149,3;0,28;0,0;256,85;0,0;0,0;0,0
2030-12-02 14:00:00;327,16;0,0;436,76;0,0;149,3;0,28;0,0;259,18;0,0;0,0;0,0
2030-12-02 15:00:00;327,16;0,0;421,19;0,0;149,3;0,28;0,0;243,61;0,0;0,0;0,0
2030-12-02 16:00:00;327,16;0,0;407,0;0,0;149,3;0,28;0,0;229,42;0,0;0,0;0,0
2030-12-02 17:00:00;327,16;0,0;392,75;0,0;149,3;0,28;0,0;215,17;0,0;0,0;0,0
2030-12-02 18:00:00;327,16;0,0;373,26;0,0;149,3;0,28;0,0;195,68;0,0;0,0;0,0
2030-12-02 19:00:00;327,16;0,0;352,49;0,0;149,3;0,28;0,0;174,91;0,0;0,0;0,0
2030-12-02 20:00:00;327,16;0,0;336,63;0,0;149,3;0,28;0,0;159,05;0,0;0,0;0,0
2030-12-02 21:00:00;327,16;0,0;326,96;0,0;149,3;0,28;0,0;149,38;0,0;0,0;0,0
2030-12-02 22:00:00;327,16;0,0;316,13;0,0;149,3;0,28;0,0;138,55;0,0;0,0;0,0
2030-12-02 23:00:00;327,16;0,0;321,58;0,0;149,3;0,28;0,0;144,0;0,0;0,0;0,0
2030-12-03 00:00:00;327,16;0,0;263,1;0,0;149,3;0,28;0,0;85,52;0,0;0,0;0,0
2030-12-03 01:00:00;327,16;0,0;267,48;0,0;149,3;0,28;0,0;89,89;0,0;0,0;0,0
2030-12-03 02:00:00;327,16;0,0;273,35;0,0;53,53;0,28;0,0;0,0;0,0;0,0;0,0
2030-12-03 03:00:00;327,16;0,0;274,17;52,72;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-12-03 04:00:00;327,16;0,0;281,8;0,0;149,3;0,28;0,0;104,21;0,0;0,0;0,0
2030-12-03 05:00:00;327,16;0,0;284,52;0,0;149,3;0,28;0,0;106,94;0,0;0,0;0,0
2030-12-03 06:00:00;327,16;0,0;322,79;0,0;149,3;0,28;0,0;145,21;0,0;0,0;0,0
2030-12-03 07:00:00;327,16;0,0;347,93;0,0;149,3;0,28;0,0;170,35;0,0;0,0;0,0
2030-12-03 08:00:00;327,16;0,0;347,27;0,0;149,3;0,28;0,0;169,69;0,0;0,0;0,0
2030-12-03 09:00:00;327,16;0,0;342,52;0,0;149,3;0,28;0,0;164,94;0,0;0,0;0,0
2030-12-03 10:00:00;327,16;0,0;342,9;0,0;149,3;0,28;0,0;165,32;0,0;0,0;0,0
2030-12-03 11:00:00;327,16;0,0;332,49;0,0;149,3;0,28;0,0;154,91;0,0;0,0;0,0
2030-12-03 12:00:00;327,16;0,0;312,57;0,0;149,3;0,28;0,0;134,99;0,0;0,0;0,0
2030-12-03 13:00:00;327,16;0,0;300,87;0,0;149,3;0,28;0,0;123,29;0,0;0,0;0,0
2030-12-03 14:00:00;327,16;0,0;287,13;0,0;149,3;0,28;0,0;109,55;0,0;0,0;0,0
2030-12-03 15:00:00;327,16;0,0;266,37;0,0;149,3;0,28;0,0;88,79;0,0;0,0;0,0
2030-12-03 16:00:00;327,16;0,0;264,5;0,0;149,3;0,28;0,0;86,92;0,0;0,0;0,0
2030-12-03 17:00:00;327,16;0,0;253,86;0,0;149,3;0,28;0,0;76,28;0,0;0,0;0,0
2030-12-03 18:00:00;327,16;0,0;241,46;0,0;149,3;0,28;0,0;63,88;0,0;0,0;0,0
2030-12-03 19:00:00;327,16;0,0;240,2;0,0;149,3;0,28;0,0;62,62;0,0;0,0;0,0
2030-12-03 20:00:00;327,16;0,0;244,58;0,0;149,3;0,28;0,0;67,0;0,0;0,0;0,0
2030-12-03 21:00:00;327,16;0,0;246,38;0,0;149,3;0,28;0,0;68,8;0,0;0,0;0,0
2030-12-03 22:00:00;327,16;0,0;240,16;0,0;149,3;0,28;0,0;62,58;0,0;0,0;0,0
2030-12-03 23:00:00;327,16;0,0;248,88;0,0;149,3;0,28;0,0;71,3;0,0;0,0;0,0
2030-12-04 00:00:00;327,16;0,0;272,37;0,0;149,3;0,28;0,0;94,79;0,0;0,0;0,0
2030-12-04 01:00:00;327,16;0,0;275,58;0,0;149,3;0,28;0,0;98,0;0,0;0,0;0,0
2030-12-04 02:00:00;327,16;0,0;282,75;0,0;149,3;0,28;0,0;105,17;0,0;0,0;0,0
2030-12-04 03:00:00;327,16;0,0;297,94;0,0;149,3;0,28;0,0;120,36;0,0;0,0;0,0
2030-12-04 04:00:00;327,16;0,0;305,19;0,0;149,3;0,28;0,0;127,61;0,0;0,0;0,0
2030-12-04 05:00:00;327,16;0,0;321,91;0,0;149,3;0,28;0,0;144,33;0,0;0,0;0,0
2030-12-04 06:00:00;327,16;0,0;318,82;0,0;149,3;0,28;0,0;141,24;0,0;0,0;0,0
2030-12-04 07:00:00;327,16;0,0;332,8;0,0;149,3;0,28;0,0;155,22;0,0;0,0;0,0
2030-12-04 08:00:00;327,16;0,0;326,66;0,0;149,3;0,28;0,0;149,08;0,0;0,0;0,0
2030-12-04 09:00:00;327,16;0,0;320,91;0,0;149,3;0,28;0,0;143,33;0,0;0,0;0,0
2030-12-04 10:00:00;327,16;0,0;312,84;0,0;149,3;0,28;0,0;135,26;0,0;0,0;0,0
2030-12-04 11:00:00;327,16;0,0;298,77;0,0;149,3;0,28;0,0;121,19;0,0;0,0;0,0
2030-12-04 12:00:00;327,16;0,0;285,31;0,0;149,3;0,28;0,0;107,73;0,0;0,0;0,0
2030-12-04 13:00:00;327,16;0,0;278,89;0,0;149,3;0,28;0,0;101,3;0,0;0,0;0,0
2030-12-04 14:00:00;327,16;0,0;273,77;0,0;149,3;0,28;0,0;96,19;0,0;0,0;0,0
2030-12-04 15:00:00;327,16;0,0;279,2;0,0;149,3;0,28;0,0;101,62;0,0;0,0;0,0
2030-12-04 16:00:00;327,16;0,0;277,34;0,0;149,3;0,28;0,0;99,76;0,0;0,0;0,0
2030-12-04 17:00:00;327,16;0,0;291,76;0,0;149,3;0,28;0,0;114,18;0,0;0,0;0,0
2030-12-04 18:00:00;327,16;0,0;296,65;0,0;149,3;0,28;0,0;119,07;0,0;0,0;0,0
2030-12-04 19:00:00;327,16;0,0;296,95;0,0;149,3;0,28;0,0;119,37;0,0;0,0;0,0
2030-12-04 20:00:00;327,16;0,0;296,9;0,0;149,3;0,28;0,0;119,32;0,0;0,0;0,0
2030-12-04 21:00:00;327,16;0,0;309,06;0,0;149,3;0,28;0,0;131,48;0,0;0,0;0,0
2030-12-04 22:00:00;327,16;0,0;315,48;0,0;149,3;0,28;0,0;137,9;0,0;0,0;0,0
2030-12-04 23:00:00;327,16;0,0;328,2;0,0;149,3;0,28;0,0;150,62;0,0;0,0;0,0
2030-12-05 00:00:00;327,16;0,0;361,08;0,0;149,3;0,28;0,0;183,5;0,0;0,0;0,0
2030-12-05 01:00:00;327,16;0,0;361,88;0,0;149,3;0,28;0,0;184,3;0,0;0,0;0,0
2030-12-05 02:00:00;327,16;0,0;368,8;0,0;149,3;0,28;0,0;191,22;0,0;0,0;0,0
2030-12-05 03:00:00;327,16;0,0;378,52;0,0;149,3;0,28;0,0;200,93;0,0;0,0;0,0
2030-12-05 04:00:00;327,16;0,0;408,03;0,0;149,3;0,28;0,0;230,45;0,0;0,0;0,0
2030-12-05 05:00:00;327,16;0,0;453,64;0,0;149,3;0,28;0,0;276,06;0,0;0,0;0,0
2030-12-05 06:00:00;327,16;0,0;521,1;0,0;149,3;0,28;0,0;343,52;0,0;0,0;0,0
2030-12-05 07:00:00;327,16;0,0;555,77;0,0;149,3;0,28;0,0;378,19;0,0;0,0;0,0
2030-12-05 08:00:00;327,16;0,0;561,06;0,0;149,3;0,28;0,0;383,48;0,0;0,0;0,0
2030-12-05 09:00:00;327,16;0,0;548,85;0,0;149,3;0,28;0,0;371,27;0,0;0,0;0,0
2030-12-05 10:00:00;327,16;0,0;534,42;0,0;149,3;0,28;0,0;356,83;0,0;0,0;0,0
2030-12-05 11:00:00;327,16;0,0;516,55;0,0;149,3;0,28;0,0;338,97;0,0;0,0;0,0
2030-12-05 12:00:00;327,16;0,0;492,43;0,0;149,3;0,28;0,0;314,85;0,0;0,0;0,0
2030-12-05 13:00:00;327,16;0,0;476,75;0,0;149,3;0,28;0,0;299,17;0,0;0,0;0,0
2030-12-05 14:00:00;327,16;0,0;482,88;0,0;149,3;0,28;0,0;305,3;0,0;0,0;0,0
2030-12-05 15:00:00;327,16;0,0;471,88;0,0;149,3;0,28;0,0;294,3;0,0;0,0;0,0
2030-12-05 16:00:00;327,16;0,0;460,82;0,0;149,3;0,28;0,0;283,24;0,0;0,0;0,0
2030-12-05 17:00:00;327,16;0,0;446,36;0,0;149,3;0,28;0,0;268,78;0,0;0,0;0,0
2030-12-05 18:00:00;327,16;0,0;426,52;0,0;149,3;0,28;0,0;248,94;0,0;0,0;0,0
2030-12-05 19:00:00;327,16;0,0;404,6;0,0;149,3;0,28;0,0;227,01;0,0;0,0;0,0
2030-12-05 20:00:00;327,16;0,0;388,1;0,0;149,3;0,28;0,0;210,51;0,0;0,0;0,0
2030-12-05 21:00:00;327,16;0,0;377,61;0,0;149,3;0,28;0,0;200,03;0,0;0,0;0,0
2030-12-05 22:00:00;327,16;0,0;365,15;0,0;149,3;0,28;0,0;187,57;0,0;0,0;0,0
2030-12-05 23:00:00;327,16;0,0;370,26;0,0;149,3;0,28;0,0;192,68;0,0;0,0;0,0
2030-12-06 00:00:00;327,16;0,0;368,73;0,0;149,3;0,28;0,0;191,15;0,0;0,0;0,0
2030-12-06 01:00:00;327,16;0,0;367,75;0,0;149,3;0,28;0,0;190,17;0,0;0,0;0,0
2030-12-06 02:00:00;327,16;0,0;372,79;0,0;149,3;0,28;0,0;195,2;0,0;0,0;0,0
2030-12-06 03:00:00;327,16;0,0;381,97;0,0;149,3;0,28;0,0;204,39;0,0;0,0;0,0
2030-12-06 04:00:00;327,16;0,0;411,78;0,0;0,0;0,28;0,0;84,89;0,0;0,0;0,0
2030-12-06 05:00:00;327,16;0,0;455,7;0,0;149,3;0,28;0,0;278,12;0,0;0,0;0,0
2030-12-06 06:00:00;327,16;0,0;524,97;0,0;149,3;0,28;0,0;347,39;0,0;0,0;0,0
2030-12-06 07:00:00;327,16;0,0;556,73;0,0;149,3;0,28;0,0;379,15;0,0;0,0;0,0
2030-12-06 08:00:00;327,16;0,0;563,08;0,0;149,3;0,28;0,0;385,5;0,0;0,0;0,0
2030-12-06 09:00:00;327,16;0,0;565,04;0,0;149,3;0,28;0,0;387,45;0,0;0,0;0,0
2030-12-06 10:00:00;327,16;0,0;556,94;0,0;149,3;0,28;0,0;379,36;0,0;0,0;0,0
2030-12-06 11:00:00;327,16;0,0;546,76;0,0;149,3;0,28;0,0;369,18;0,0;0,0;0,0
2030-12-06 12:00:00;327,16;0,0;533,61;0,0;149,3;0,28;0,0;356,03;0,0;0,0;0,0
2030-12-06 13:00:00;327,16;0,0;521,98;0,0;149,3;0,28;0,0;344,4;0,0;0,0;0,0
2030-12-06 14:00:00;327,16;0,0;525,77;0,0;149,3;0,28;0,0;348,19;0,0;0,0;0,0
2030-12-06 15:00:00;327,16;0,0;509,49;0,0;149,3;0,28;0,0;331,91;0,0;0,0;0,0
2030-12-06 16:00:00;327,16;0,0;493,58;0,0;149,3;0,28;0,0;316,0;0,0;0,0;0,0
2030-12-06 17:00:00;327,16;0,0;477,23;0,0;149,3;0,28;0,0;299,65;0,0;0,0;0,0
2030-12-06 18:00:00;327,16;0,0;456,14;0,0;149,3;0,28;0,0;278,56;0,0;0,0;0,0
2030-12-06 19:00:00;327,16;0,0;432,96;0,0;149,3;0,28;0,0;255,38;0,0;0,0;0,0
2030-12-06 20:00:00;327,16;0,0;414,51;0,0;149,3;0,28;0,0;236,93;0,0;0,0;0,0
2030-12-06 21:00:00;327,16;0,0;402,72;0,0;149,3;0,28;0,0;225,14;0,0;0,0;0,0
2030-12-06 22:00:00;327,16;0,0;388,27;0,0;149,3;0,28;0,0;210,69;0,0;0,0;0,0
2030-12-06 23:00:00;327,16;0,0;391,32;0,0;149,3;0,28;0,0;213,74;0,0;0,0;0,0
2030-12-07 00:00:00;327,16;0,0;388,79;0,0;149,3;0,28;0,0;211,21;0,0;0,0;0,0
2030-12-07 01:00:00;327,16;0,0;384,88;0,0;149,3;0,28;0,0;207,29;0,0;0,0;0,0
2030-12-07 02:00:00;327,16;0,0;387,58;0,0;149,3;0,28;0,0;210,0;0,0;0,0;0,0
2030-12-07 03:00:00;327,16;0,0;394,47;0,0;149,3;0,28;0,0;216,89;0,0;0,0;0,0
2030-12-07 04:00:00;327,16;0,0;421,26;0,0;149,3;0,28;0,0;243,68;0,0;0,0;0,0
2030-12-07 05:00:00;327,16;0,0;463,91;0,0;149,3;0,28;0,0;286,33;0,0;0,0;0,0
2030-12-07 06:00:00;327,16;0,0;529,66;0,0;149,3;0,28;0,0;352,08;0,0;0,0;0,0
2030-12-07 07:00:00;327,16;0,0;562,31;0,0;149,3;0,28;0,0;384,72;0,0;0,0;0,0
2030-12-07 08:00:00;327,16;0,0;566,17;0,0;149,3;0,28;0,0;388,59;0,0;0,0;0,0
2030-12-07 09:00:00;327,16;0,0;559,36;0,0;149,3;0,28;0,0;381,78;0,0;0,0;0,0
2030-12-07 10:00:00;327,16;0,0;547,37;0,0;149,3;0,28;0,0;369,78;0,0;0,0;0,0
2030-12-07 11:00:00;327,16;0,0;537,01;0,0;149,3;0,28;0,0;359,42;0,0;0,0;0,0
2030-12-07 12:00:00;327,16;0,0;522,1;0,0;149,3;0,28;0,0;344,52;0,0;0,0;0,0
2030-12-07 13:00:00;327,16;0,0;507,4;0,0;149,3;0,28;0,0;329,81;0,0;0,0;0,0
2030-12-07 14:00:00;327,16;0,0;506,71;0,0;149,3;0,28;0,0;329,13;0,0;0,0;0,0
2030-12-07 15:00:00;327,16;0,0;489,84;0,0;149,3;0,28;0,0;312,26;0,0;0,0;0,0
2030-12-07 16:00:00;327,16;0,0;479,66;0,0;149,3;0,28;0,0;302,08;0,0;0,0;0,0
2030-12-07 17:00:00;327,16;0,0;463,5;0,0;149,3;0,28;0,0;285,92;0,0;0,0;0,0
2030-12-07 18:00:00;327,16;0,0;441,53;0,0;149,3;0,28;0,0;263,95;0,0;0,0;0,0
2030-12-07 19:00:00;327,16;0,0;417,92;0,0;149,3;0,28;0,0;240,33;0,0;0,0;0,0
2030-12-07 20:00:00;327,16;0,0;397,57;0,0;149,3;0,28;0,0;219,99;0,0;0,0;0,0
2030-12-07 21:00:00;327,16;0,0;387,67;0,0;149,3;0,28;0,0;210,09;0,0;0,0;0,0
2030-12-07 22:00:00;327,16;0,0;371,9;0,0;149,3;0,28;0,0;194,32;0,0;0,0;0,0
2030-12-07 23:00:00;327,16;0,0;373,5;0,0;149,3;0,28;0,0;195,92;0,0;0,0;0,0
2030-12-08 00:00:00;327,16;0,0;360,88;0,0;149,3;0,28;0,0;183,3;0,0;0,0;0,0
2030-12-08 01:00:00;327,16;0,0;359,2;0,0;149,3;0,28;0,0;181,62;0,0;0,0;0,0
2030-12-08 02:00:00;327,16;0,0;363,71;0,0;149,3;0,28;0,0;186,13;0,0;0,0;0,0
2030-12-08 03:00:00;327,16;0,0;369,68;0,0;149,3;0,28;0,0;192,09;0,0;0,0;0,0
2030-12-08 04:00:00;327,16;0,0;399,07;0,0;149,3;0,28;0,0;221,49;0,0;0,0;0,0
2030-12-08 05:00:00;327,16;0,0;437,19;0,0;149,3;0,28;0,0;259,61;0,0;0,0;0,0
2030-12-08 06:00:00;327,16;0,0;498,17;0,0;149,3;0,28;0,0;320,59;0,0;0,0;0,0
2030-12-08 07:00:00;327,16;0,0;529,84;0,0;149,3;0,28;0,0;352,26;0,0;0,0;0,0
2030-12-08 08:00:00;327,16;0,0;534,62;0,0;149,3;0,28;0,0;357,04;0,0;0,0;0,0
2030-12-08 09:00:00;327,16;0,0;522,76;0,0;149,3;0,28;0,0;345,17;0,0;0,0;0,0
2030-12-08 10:00:00;327,16;0,0;506,89;0,0;149,3;0,28;0,0;329,3;0,0;0,0;0,0
2030-12-08 11:00:00;327,16;0,0;490,79;0,0;149,3;0,28;0,0;313,21;0,0;0,0;0,0
2030-12-08 12:00:00;327,16;0,0;472,89;0,0;149,3;0,28;0,0;295,31;0,0;0,0;0,0
2030-12-08 13:00:00;327,16;0,0;456,54;0,0;149,3;0,28;0,0;278,96;0,0;0,0;0,0
2030-12-08 14:00:00;327,16;0,0;450,02;0,0;149,3;0,28;0,0;272,44;0,0;0,0;0,0
2030-12-08 15:00:00;327,16;0,0;437,84;0,0;149,3;0,28;0,0;260,26;0,0;0,0;0,0
2030-12-08 16:00:00;327,16;0,0;434,62;0,0;149,3;0,28;0,0;257,04;0,0;0,0;0,0
2030-12-08 17:00:00;327,16;0,0;420,76;0,0;149,3;0,28;0,0;243,18;0,0;0,0;0,0
2030-12-08 18:00:00;327,16;0,0;404,7;0,0;149,3;0,28;0,0;227,12;0,0;0,0;0,0
2030-12-08 19:00:00;327,16;0,0;382,92;0,0;149,3;0,28;0,0;205,34;0,0;0,0;0,0
2030-12-08 20:00:00;327,16;0,0;367,28;0,0;149,3;0,28;0,0;189,7;0,0;0,0;0,0
2030-12-08 21:00:00;327,16;0,0;356,46;0,0;149,3;0,28;0,0;178,87;0,0;0,0;0,0
2030-12-08 22:00:00;327,16;0,0;344,49;0,0;149,3;0,28;0,0;166,91;0,0;0,0;0,0
2030-12-08 23:00:00;327,16;0,0;350,28;0,0;149,3;0,28;0,0;172,7;0,0;0,0;0,0
2030-12-09 00:00:00;327,16;0,0;344,72;0,0;149,3;0,28;0,0;167,13;0,0;0,0;0,0
2030-12-09 01:00:00;327,16;0,0;347,16;0,0;149,3;0,28;0,0;169,58;0,0;0,0;0,0
2030-12-09 02:00:00;327,16;0,0;357,24;0,0;149,3;0,28;0,0;179,66;0,0;0,0;0,0
2030-12-09 03:00:00;327,16;0,0;366,31;0,0;149,3;0,28;0,0;188,73;0,0;0,0;0,0
2030-12-09 04:00:00;327,16;0,0;398,97;0,0;149,3;0,28;0,0;221,39;0,0;0,0;0,0
